Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,261.25,1011.25,0,56.4,0,0,NA,NA,NA,NA,NA
2,1,2,261.25,1011.25,1,74.8,0,0,NA,0,0,0,NA
3,1,3,336,1074.5,7,61.9,97.919,97.919,NA,97.919,16.32,40.236,40.236
4,1,4,336,1074.5,8,96.1,97.919,97.919,NA,0,0,0,-40.236
5,1,5,336,1074.5,9,112.1,97.919,97.919,NA,0,0,0,0
6,1,6,330,1073,10,63.3,104.104,92.41,NA,6.185,6.185,-165.964,-165.964
7,1,7,330,1073,11,56.3,104.104,92.41,NA,0,0,0,165.964
8,1,8,330,1073,12,53,104.104,92.41,NA,0,0,0,0
9,1,9,379.75,1080.75,21,155.9,154.454,137.377,NA,50.35,5.594,8.854,8.854
10,1,10,379.75,1080.75,22,155.1,154.454,137.377,NA,0,0,0,-8.854
11,1,11,379.75,1080.75,23,151.4,154.454,137.377,NA,0,0,0,0
12,1,12,379.75,1080.75,24,116.8,154.454,137.377,NA,0,0,0,0
13,1,13,379.75,1080.75,25,79.6,154.454,137.377,NA,0,0,0,0
14,1,14,379.75,1080.75,26,65.4,154.454,137.377,NA,0,0,0,0
15,1,15,379.75,1080.75,27,64.6,154.454,137.377,NA,0,0,0,0
16,1,16,379.75,1080.75,28,93.7,154.454,137.377,NA,0,0,0,0
17,1,17,439,1163.75,34,72.1,256.432,234.204,NA,101.978,16.996,54.479,54.479
18,1,18,439,1163.75,35,104.8,256.432,234.204,NA,0,0,0,-54.479
19,1,19,439,1163.75,36,115.9,256.432,234.204,NA,0,0,0,0
20,1,20,439,1163.75,37,127.6,256.432,234.204,NA,0,0,0,0
21,1,21,439,1163.75,38,152.3,256.432,234.204,NA,0,0,0,0
22,1,22,439,1163.75,39,146,256.432,234.204,NA,0,0,0,0
23,1,23,439,1163.75,40,69,256.432,234.204,NA,0,0,0,0
24,1,24,439,1163.75,41,37.5,256.432,234.204,NA,0,0,0,0
25,1,25,439,1163.75,42,37.5,256.432,234.204,NA,0,0,0,0
26,1,26,439,1163.75,43,44.7,256.432,234.204,NA,0,0,0,0
27,1,27,439,1163.75,44,45.2,256.432,234.204,NA,0,0,0,0
28,1,28,471.5,1223.5,47,71.1,324.449,298.756,NA,68.017,22.672,61.457,61.457
29,1,29,471.5,1223.5,48,151.1,324.449,298.756,NA,0,0,0,-61.457
30,1,30,471.5,1223.5,49,121.1,324.449,298.756,NA,0,0,0,0
31,1,31,471.5,1223.5,50,99.4,324.449,298.756,NA,0,0,0,0
32,1,32,471.5,1223.5,51,68,324.449,298.756,NA,0,0,0,0
33,1,33,471.5,1223.5,52,44.5,324.449,298.756,NA,0,0,0,0
34,1,34,471.5,1223.5,53,27.2,324.449,298.756,NA,0,0,0,0
35,1,35,471.5,1223.5,54,23.3,324.449,298.756,NA,0,0,0,0
36,1,36,471.5,1223.5,55,27,324.449,298.756,NA,0,0,0,0
37,1,37,471.5,1223.5,56,24.9,324.449,298.756,NA,0,0,0,0
38,1,38,471.5,1223.5,57,24.9,324.449,298.756,NA,0,0,0,0
39,1,39,471.5,1223.5,58,27,324.449,298.756,NA,0,0,0,0
