Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,533.75,934.75,0,44.3,0,0,NA,NA,NA,NA,NA
2,1,2,533.75,934.75,1,46.4,0,0,NA,0,0,0,NA
3,1,3,533.75,934.75,2,46.4,0,0,NA,0,0,0,0
4,1,4,533.75,934.75,3,46.4,0,0,NA,0,0,0,0
5,1,5,533.75,934.75,4,43.3,0,0,NA,0,0,0,0
6,1,6,533.75,934.75,5,42.3,0,0,NA,0,0,0,0
7,1,7,533.75,934.75,6,42.3,0,0,NA,0,0,0,0
8,1,8,501.25,874.5,12,129.3,68.457,68.457,NA,68.457,11.409,-118.343,-118.343
9,1,9,501.25,874.5,13,136.3,68.457,68.457,NA,0,0,0,118.343
10,1,10,501.25,874.5,14,91,68.457,68.457,NA,0,0,0,0
11,1,11,501.25,874.5,15,59.4,68.457,68.457,NA,0,0,0,0
12,1,12,501.25,874.5,16,29.2,68.457,68.457,NA,0,0,0,0
13,1,13,501.25,874.5,17,27.2,68.457,68.457,NA,0,0,0,0
14,1,14,501.25,874.5,18,29,68.457,68.457,NA,0,0,0,0
15,1,15,501.25,874.5,19,42.2,68.457,68.457,NA,0,0,0,0
16,1,16,501.25,874.5,20,48.7,68.457,68.457,NA,0,0,0,0
17,1,17,452,787,27,88.2,168.865,168.858,NA,100.408,14.344,-119.373,-119.373
18,1,18,452,787,28,77.2,168.865,168.858,NA,0,0,0,119.373
19,1,19,452,787,29,76.8,168.865,168.858,NA,0,0,0,0
20,1,20,452,787,30,73.5,168.865,168.858,NA,0,0,0,0
21,1,21,452,787,31,65.5,168.865,168.858,NA,0,0,0,0
22,1,22,452,787,32,66.5,168.865,168.858,NA,0,0,0,0
23,1,23,376.25,700.75,36,79.1,283.657,282.068,NA,114.792,28.698,-131.292,-131.292
24,1,24,376.25,700.75,37,36.2,283.657,282.068,NA,0,0,0,131.292
25,1,25,376.25,700.75,38,39.8,283.657,282.068,NA,0,0,0,0
26,1,26,376.25,700.75,39,41.9,283.657,282.068,NA,0,0,0,0
27,1,27,376.25,700.75,40,45.2,283.657,282.068,NA,0,0,0,0
28,1,28,376.25,700.75,41,43.2,283.657,282.068,NA,0,0,0,0
29,1,29,376.25,700.75,42,39.5,283.657,282.068,NA,0,0,0,0
30,1,30,376.25,700.75,43,44.4,283.657,282.068,NA,0,0,0,0
31,1,31,376.25,700.75,44,50.4,283.657,282.068,NA,0,0,0,0
32,1,32,376.25,700.75,45,58.5,283.657,282.068,NA,0,0,0,0
33,1,33,291.75,606.25,50,14.9,410.426,408.015,NA,126.769,25.354,-131.802,-131.802
34,1,34,291.75,606.25,51,17.6,410.426,408.015,NA,0,0,0,131.802
35,1,35,291.75,606.25,52,29.3,410.426,408.015,NA,0,0,0,0
36,1,36,291.75,606.25,53,33.7,410.426,408.015,NA,0,0,0,0
37,1,37,291.75,606.25,54,39.6,410.426,408.015,NA,0,0,0,0
38,1,38,291.75,606.25,55,32.9,410.426,408.015,NA,0,0,0,0
39,1,39,291.75,606.25,56,31.8,410.426,408.015,NA,0,0,0,0
40,1,42,291.75,606.25,57,37.3,410.426,408.015,NA,0,0,0,0
41,2,1,672.5,840.5,0,106.8,0,0,NA,NA,NA,NA,NA
42,2,2,672.5,840.5,1,108.4,0,0,NA,0,0,0,NA
43,2,3,672.5,840.5,2,103.8,0,0,NA,0,0,0,0
44,2,4,672.5,840.5,3,112.8,0,0,NA,0,0,0,0
45,2,5,672.5,840.5,4,110.8,0,0,NA,0,0,0,0
46,2,6,672.5,840.5,5,109.4,0,0,NA,0,0,0,0
47,2,7,672.5,840.5,6,109.4,0,0,NA,0,0,0,0
48,2,8,672.5,840.5,7,112.8,0,0,NA,0,0,0,0
49,2,9,672.5,840.5,8,113.3,0,0,NA,0,0,0,0
50,2,10,672.5,840.5,9,121.1,0,0,NA,0,0,0,0
51,2,11,672.5,840.5,10,126.9,0,0,NA,0,0,0,0
52,2,12,672.5,840.5,11,122.5,0,0,NA,0,0,0,0
53,2,13,672.5,840.5,12,118.9,0,0,NA,0,0,0,0
54,2,14,672.5,840.5,13,122.5,0,0,NA,0,0,0,0
55,2,15,645.75,763,18,150.1,81.987,81.987,NA,81.987,16.397,-109.043,-109.043
56,2,16,645.75,763,19,65,81.987,81.987,NA,0,0,0,109.043
57,2,17,645.75,763,20,48.8,81.987,81.987,NA,0,0,0,0
58,2,18,645.75,763,21,42.2,81.987,81.987,NA,0,0,0,0
59,2,19,645.75,763,22,48.2,81.987,81.987,NA,0,0,0,0
60,2,20,645.75,763,23,44.2,81.987,81.987,NA,0,0,0,0
61,2,21,645.75,763,24,46.6,81.987,81.987,NA,0,0,0,0
62,2,22,645.75,763,25,61.6,81.987,81.987,NA,0,0,0,0
63,2,23,591.25,672,33,51.4,188.059,187.066,NA,106.072,13.259,-120.917,-120.917
64,2,24,591.25,672,34,52.4,188.059,187.066,NA,0,0,0,120.917
65,2,25,591.25,672,35,61.5,188.059,187.066,NA,0,0,0,0
66,2,26,591.25,672,36,55.7,188.059,187.066,NA,0,0,0,0
67,2,27,591.25,672,37,53.9,188.059,187.066,NA,0,0,0,0
68,2,28,591.25,672,38,50.2,188.059,187.066,NA,0,0,0,0
69,2,29,528,538,43,46.5,336.236,335.241,NA,148.177,29.635,-115.268,-115.268
70,2,30,528,538,44,61.6,336.236,335.241,NA,0,0,0,115.268
71,2,31,528,538,45,66.5,336.236,335.241,NA,0,0,0,0
72,2,32,528,538,46,62.9,336.236,335.241,NA,0,0,0,0
73,2,33,528,538,47,60.5,336.236,335.241,NA,0,0,0,0
74,2,34,528,538,48,59.5,336.236,335.241,NA,0,0,0,0
75,2,35,528,538,49,64.5,336.236,335.241,NA,0,0,0,0
76,2,36,528,538,50,66.5,336.236,335.241,NA,0,0,0,0
77,2,37,403,449.5,56,52.5,489.394,474.88,NA,153.158,25.526,-144.702,-144.702
78,2,40,403,449.5,57,35.2,489.394,474.88,NA,0,0,0,144.702
79,3,1,512.5,991.75,0,19.9,0,0,NA,NA,NA,NA,NA
80,3,2,512.5,991.75,1,17.8,0,0,NA,0,0,0,NA
81,3,3,512.5,991.75,2,16.8,0,0,NA,0,0,0,0
82,3,4,512.5,991.75,3,18.7,0,0,NA,0,0,0,0
83,3,5,512.5,991.75,4,17.6,0,0,NA,0,0,0,0
84,3,6,512.5,991.75,5,16.3,0,0,NA,0,0,0,0
85,3,7,512.5,991.75,6,19,0,0,NA,0,0,0,0
86,3,8,512.5,991.75,7,16.3,0,0,NA,0,0,0,0
87,3,9,512.5,991.75,8,9.6,0,0,NA,0,0,0,0
88,3,10,512.5,991.75,9,11.1,0,0,NA,0,0,0,0
89,3,11,512.5,991.75,10,7.5,0,0,NA,0,0,0,0
90,3,12,512.5,991.75,11,2.4,0,0,NA,0,0,0,0
91,3,13,512.5,991.75,12,3.3,0,0,NA,0,0,0,0
92,3,14,512.5,991.75,13,1.8,0,0,NA,0,0,0,0
93,3,15,512.5,991.75,14,3.3,0,0,NA,0,0,0,0
94,3,16,512.5,991.75,15,0.9,0,0,NA,0,0,0,0
95,3,17,462.75,910.75,19,41.2,95.058,95.058,NA,95.058,23.765,-121.558,-121.558
96,3,18,462.75,910.75,20,18.7,95.058,95.058,NA,0,0,0,121.558
97,3,19,462.75,910.75,21,24.5,95.058,95.058,NA,0,0,0,0
98,3,20,462.75,910.75,22,15.6,95.058,95.058,NA,0,0,0,0
99,3,21,462.75,910.75,23,12.6,95.058,95.058,NA,0,0,0,0
100,3,22,462.75,910.75,24,14.4,95.058,95.058,NA,0,0,0,0
101,3,23,462.75,910.75,25,12.6,95.058,95.058,NA,0,0,0,0
102,3,24,462.75,910.75,26,9,95.058,95.058,NA,0,0,0,0
103,3,25,462.75,910.75,27,12.3,95.058,95.058,NA,0,0,0,0
104,3,26,464.75,916.5,28,15.9,101.146,89.121,NA,6.088,6.088,70.821,70.821
105,3,27,423,836.25,31,42.2,191.607,179.417,NA,90.461,30.154,-117.486,171.693
106,3,28,423,836.25,32,16.5,191.607,179.417,NA,0,0,0,117.486
107,3,29,423,836.25,33,9.3,191.607,179.417,NA,0,0,0,0
108,3,30,423,836.25,34,5.7,191.607,179.417,NA,0,0,0,0
109,3,31,423,836.25,35,12.9,191.607,179.417,NA,0,0,0,0
110,3,32,423,836.25,36,14.4,191.607,179.417,NA,0,0,0,0
111,3,33,423,836.25,37,22,191.607,179.417,NA,0,0,0,0
112,3,34,423,836.25,38,22,191.607,179.417,NA,0,0,0,0
113,3,35,423,836.25,39,11.1,191.607,179.417,NA,0,0,0,0
114,3,36,423,836.25,40,10.2,191.607,179.417,NA,0,0,0,0
115,3,37,354.75,761.75,44,25.5,292.643,278.9,NA,101.036,25.259,-132.493,-132.493
116,3,38,354.75,761.75,45,29.2,292.643,278.9,NA,0,0,0,132.493
117,3,39,354.75,761.75,46,30.5,292.643,278.9,NA,0,0,0,0
118,3,40,354.75,761.75,47,32.5,292.643,278.9,NA,0,0,0,0
119,3,41,354.75,761.75,48,34.2,292.643,278.9,NA,0,0,0,0
120,3,42,354.75,761.75,49,34.2,292.643,278.9,NA,0,0,0,0
121,3,43,354.75,761.75,50,38.5,292.643,278.9,NA,0,0,0,0
122,3,44,354.75,761.75,51,39.5,292.643,278.9,NA,0,0,0,0
123,3,45,354.75,761.75,52,34.2,292.643,278.9,NA,0,0,0,0
124,3,46,354.75,761.75,53,25.7,292.643,278.9,NA,0,0,0,0
125,3,49,279,690,57,41,396.98,381.543,NA,104.337,26.084,-136.553,-136.553
126,4,1,764,954.75,0,46.7,0,0,NA,NA,NA,NA,NA
127,4,2,764,954.75,1,50.4,0,0,NA,0,0,0,NA
128,4,3,764,954.75,2,48.8,0,0,NA,0,0,0,0
129,4,4,764,954.75,3,52.7,0,0,NA,0,0,0,0
130,4,5,764,954.75,4,59.7,0,0,NA,0,0,0,0
131,4,6,764,954.75,5,51.7,0,0,NA,0,0,0,0
132,4,7,764,954.75,6,55.8,0,0,NA,0,0,0,0
133,4,8,764,954.75,7,50.4,0,0,NA,0,0,0,0
134,4,9,730.75,907.5,11,35.3,57.777,57.777,NA,57.777,14.444,-125.134,-125.134
135,4,10,730.75,907.5,12,59.8,57.777,57.777,NA,0,0,0,125.134
136,4,11,730.75,907.5,13,60.8,57.777,57.777,NA,0,0,0,0
137,4,12,730.75,907.5,14,28.3,57.777,57.777,NA,0,0,0,0
138,4,13,737,913.5,15,49.3,66.44,49.301,NA,8.664,8.664,43.831,43.831
139,4,14,737,913.5,16,37.3,66.44,49.301,NA,0,0,0,-43.831
140,4,15,737,913.5,17,32.6,66.44,49.301,NA,0,0,0,0
141,4,16,737,913.5,18,24.6,66.44,49.301,NA,0,0,0,0
142,4,17,737,913.5,19,21.3,66.44,49.301,NA,0,0,0,0
143,4,18,737,913.5,20,21.3,66.44,49.301,NA,0,0,0,0
144,4,19,737,913.5,21,46.6,66.44,49.301,NA,0,0,0,0
145,4,20,685.5,777.75,25,28.9,211.631,193.627,NA,145.191,36.298,-110.775,-110.775
146,4,21,685.5,777.75,26,23.2,211.631,193.627,NA,0,0,0,110.775
147,4,22,685.5,777.75,27,24.6,211.631,193.627,NA,0,0,0,0
148,4,23,685.5,777.75,28,27,211.631,193.627,NA,0,0,0,0
149,4,24,685.5,777.75,29,19,211.631,193.627,NA,0,0,0,0
150,4,25,685.5,777.75,30,16.5,211.631,193.627,NA,0,0,0,0
151,4,26,685.5,777.75,31,23.5,211.631,193.627,NA,0,0,0,0
152,4,27,685.5,777.75,32,18.6,211.631,193.627,NA,0,0,0,0
153,4,28,685.5,777.75,33,23.5,211.631,193.627,NA,0,0,0,0
154,4,29,685.5,777.75,34,24.3,211.631,193.627,NA,0,0,0,0
155,4,30,643.5,680.75,38,39.5,317.333,299.326,NA,105.702,26.426,-113.412,-113.412
156,4,31,643.5,680.75,39,26.9,317.333,299.326,NA,0,0,0,113.412
157,4,32,643.5,680.75,40,38.8,317.333,299.326,NA,0,0,0,0
158,4,33,643.5,680.75,41,50.2,317.333,299.326,NA,0,0,0,0
159,4,34,643.5,680.75,42,51.2,317.333,299.326,NA,0,0,0,0
160,4,35,643.5,680.75,43,51.5,317.333,299.326,NA,0,0,0,0
161,4,36,643.5,680.75,44,59.5,317.333,299.326,NA,0,0,0,0
162,4,37,643.5,680.75,45,66.5,317.333,299.326,NA,0,0,0,0
163,4,38,643.5,680.75,46,73.5,317.333,299.326,NA,0,0,0,0
164,4,39,564.75,579.5,50,2.4,445.603,424.868,NA,128.27,32.067,-127.875,-127.875
165,4,40,564.75,579.5,51,5.4,445.603,424.868,NA,0,0,0,127.875
