Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,580,769,0,68.1,0,0,NA,NA,NA,NA,NA
2,1,2,580,769,1,70.2,0,0,NA,0,0,0,NA
3,1,3,580,769,2,70.2,0,0,NA,0,0,0,0
4,1,4,580,769,3,71.2,0,0,NA,0,0,0,0
5,1,5,580,769,4,70.2,0,0,NA,0,0,0,0
6,1,6,580,769,5,72.5,0,0,NA,0,0,0,0
7,1,7,580,769,6,67.1,0,0,NA,0,0,0,0
8,1,8,580,769,7,77.1,0,0,NA,0,0,0,0
9,1,9,580,769,8,122.4,0,0,NA,0,0,0,0
10,1,10,580,769,9,89.9,0,0,NA,0,0,0,0
11,1,11,580,769,10,69,0,0,NA,0,0,0,0
12,1,12,580,769,11,64.2,0,0,NA,0,0,0,0
13,1,13,580,769,12,66.8,0,0,NA,0,0,0,0
14,1,14,580,769,13,61.8,0,0,NA,0,0,0,0
15,1,15,476.5,808.75,19,53.5,110.871,110.871,NA,110.871,18.478,158.99,158.99
16,1,16,476.5,808.75,20,85.4,110.871,110.871,NA,0,0,0,-158.99
17,1,17,476.5,808.75,21,101.7,110.871,110.871,NA,0,0,0,0
18,1,18,476.5,808.75,22,103.7,110.871,110.871,NA,0,0,0,0
19,1,19,476.5,808.75,23,106.4,110.871,110.871,NA,0,0,0,0
20,1,20,476.5,808.75,24,115.3,110.871,110.871,NA,0,0,0,0
21,1,21,476.5,808.75,25,123,110.871,110.871,NA,0,0,0,0
22,1,22,476.5,808.75,26,123.5,110.871,110.871,NA,0,0,0,0
23,1,23,476.5,808.75,27,110.3,110.871,110.871,NA,0,0,0,0
24,1,24,476.5,808.75,28,106.3,110.871,110.871,NA,0,0,0,0
25,1,25,476.5,808.75,29,94.6,110.871,110.871,NA,0,0,0,0
26,1,26,476.5,808.75,30,86.3,110.871,110.871,NA,0,0,0,0
27,1,27,380.75,812.25,34,51.6,206.685,203.89,NA,95.814,23.953,177.907,177.907
28,1,28,380.75,812.25,35,54,206.685,203.89,NA,0,0,0,-177.907
29,1,29,380.75,812.25,36,58.4,206.685,203.89,NA,0,0,0,0
30,1,30,380.75,812.25,37,72.4,206.685,203.89,NA,0,0,0,0
31,1,31,380.75,812.25,38,71.4,206.685,203.89,NA,0,0,0,0
32,1,32,380.75,812.25,39,84.4,206.685,203.89,NA,0,0,0,0
33,1,33,380.75,812.25,40,94.5,206.685,203.89,NA,0,0,0,0
34,1,34,380.75,812.25,41,94.3,206.685,203.89,NA,0,0,0,0
35,1,35,380.75,812.25,42,81.8,206.685,203.89,NA,0,0,0,0
36,1,36,380.75,812.25,43,78.2,206.685,203.89,NA,0,0,0,0
37,1,37,380.75,812.25,44,43.2,206.685,203.89,NA,0,0,0,0
38,1,38,294,801.25,48,71.5,294.129,287.813,NA,87.445,21.861,-172.773,-172.773
39,1,39,294,801.25,49,70.1,294.129,287.813,NA,0,0,0,172.773
40,1,40,294,801.25,50,76.1,294.129,287.813,NA,0,0,0,0
41,1,41,294,801.25,51,82.6,294.129,287.813,NA,0,0,0,0
42,1,42,294,801.25,52,84.3,294.129,287.813,NA,0,0,0,0
43,1,43,294,801.25,53,82.6,294.129,287.813,NA,0,0,0,0
44,1,44,294,801.25,54,81.8,294.129,287.813,NA,0,0,0,0
45,1,45,294,801.25,55,80.6,294.129,287.813,NA,0,0,0,0
46,1,46,294,801.25,56,80.3,294.129,287.813,NA,0,0,0,0
47,1,47,294,801.25,57,80.3,294.129,287.813,NA,0,0,0,0
48,2,1,688,679.5,0,38.8,0,0,NA,NA,NA,NA,NA
49,2,2,688,679.5,1,37.2,0,0,NA,0,0,0,NA
50,2,3,688,679.5,2,46.8,0,0,NA,0,0,0,0
51,2,4,688,679.5,3,47.9,0,0,NA,0,0,0,0
52,2,5,688,679.5,4,47.9,0,0,NA,0,0,0,0
53,2,6,688,679.5,5,45.8,0,0,NA,0,0,0,0
54,2,7,688,679.5,6,55.9,0,0,NA,0,0,0,0
55,2,8,688,679.5,7,57.2,0,0,NA,0,0,0,0
56,2,9,584,706.25,12,101.3,107.385,107.385,NA,107.385,21.477,165.576,165.576
57,2,10,584,706.25,13,108.6,107.385,107.385,NA,0,0,0,-165.576
58,2,11,584,706.25,14,113,107.385,107.385,NA,0,0,0,0
59,2,12,584,706.25,15,114.2,107.385,107.385,NA,0,0,0,0
60,2,13,584,706.25,16,103.5,107.385,107.385,NA,0,0,0,0
61,2,14,584,706.25,17,113.3,107.385,107.385,NA,0,0,0,0
62,2,15,584,706.25,18,100.3,107.385,107.385,NA,0,0,0,0
63,2,16,584,706.25,19,100.7,107.385,107.385,NA,0,0,0,0
64,2,17,584,706.25,20,96.7,107.385,107.385,NA,0,0,0,0
65,2,18,504.75,680.75,26,49.9,190.637,183.254,NA,83.252,13.875,-162.164,-162.164
66,2,19,504.75,680.75,27,60.7,190.637,183.254,NA,0,0,0,162.164
67,2,20,504.75,680.75,28,87.1,190.637,183.254,NA,0,0,0,0
68,2,21,504.75,680.75,29,74.4,190.637,183.254,NA,0,0,0,0
69,2,22,504.75,680.75,30,57.2,190.637,183.254,NA,0,0,0,0
70,2,23,504.75,680.75,31,51.2,190.637,183.254,NA,0,0,0,0
71,2,24,504.75,680.75,32,54.9,190.637,183.254,NA,0,0,0,0
72,2,25,504.75,680.75,33,55.7,190.637,183.254,NA,0,0,0,0
73,2,26,504.75,680.75,34,48.7,190.637,183.254,NA,0,0,0,0
74,2,27,504.75,680.75,35,45.3,190.637,183.254,NA,0,0,0,0
75,2,28,363.25,659,41,107.2,333.798,325.396,NA,143.162,23.86,-171.261,-171.261
76,2,29,363.25,659,42,93.6,333.798,325.396,NA,0,0,0,171.261
77,2,30,363.25,659,43,84,333.798,325.396,NA,0,0,0,0
78,2,31,363.25,659,44,86.2,333.798,325.396,NA,0,0,0,0
79,2,32,363.25,659,45,79.2,333.798,325.396,NA,0,0,0,0
80,2,33,363.25,659,46,82.5,333.798,325.396,NA,0,0,0,0
81,2,34,363.25,659,47,74.8,333.798,325.396,NA,0,0,0,0
