Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,8,1078,463,0,69,0,0,NA,NA,NA,NA,NA
2,1,9,1078,463,1,69.7,0,0,NA,0,0,0,NA
3,1,10,1078,463,2,35,0,0,NA,0,0,0,0
4,1,11,1078,463,3,42,0,0,NA,0,0,0,0
5,1,12,1078,463,4,39.6,0,0,NA,0,0,0,0
6,1,13,1078,463,5,38.6,0,0,NA,0,0,0,0
7,1,14,1078,463,6,43.3,0,0,NA,0,0,0,0
8,1,15,1078,463,7,41,0,0,NA,0,0,0,0
9,1,16,972,531.75,13,52.2,126.343,126.343,NA,126.343,21.057,147.033,147.033
10,1,17,972,531.75,14,57.2,126.343,126.343,NA,0,0,0,-147.033
11,1,18,972,531.75,15,54.6,126.343,126.343,NA,0,0,0,0
12,1,19,972,531.75,16,56.9,126.343,126.343,NA,0,0,0,0
13,1,20,972,531.75,17,58.5,126.343,126.343,NA,0,0,0,0
14,1,21,972,531.75,18,58.5,126.343,126.343,NA,0,0,0,0
15,1,22,972,531.75,19,58.5,126.343,126.343,NA,0,0,0,0
16,1,23,972,531.75,20,59.8,126.343,126.343,NA,0,0,0,0
17,1,24,972,531.75,21,58.2,126.343,126.343,NA,0,0,0,0
18,1,25,972,531.75,22,66.5,126.343,126.343,NA,0,0,0,0
19,1,26,972,531.75,23,66.6,126.343,126.343,NA,0,0,0,0
20,1,27,972,531.75,24,66.5,126.343,126.343,NA,0,0,0,0
21,1,28,972,531.75,25,57.2,126.343,126.343,NA,0,0,0,0
22,1,29,972,531.75,26,50.5,126.343,126.343,NA,0,0,0,0
23,1,30,972,531.75,27,35.2,126.343,126.343,NA,0,0,0,0
24,1,31,843.75,587,32,53.9,265.988,265.045,NA,139.645,27.929,156.694,156.694
25,1,32,843.75,587,33,55,265.988,265.045,NA,0,0,0,-156.694
26,1,33,843.75,587,34,71,265.988,265.045,NA,0,0,0,0
27,1,34,843.75,587,35,87.2,265.988,265.045,NA,0,0,0,0
28,1,35,843.75,587,36,104.9,265.988,265.045,NA,0,0,0,0
29,1,36,843.75,587,37,99.2,265.988,265.045,NA,0,0,0,0
30,1,37,843.75,587,38,97.9,265.988,265.045,NA,0,0,0,0
31,1,38,843.75,587,39,87.7,265.988,265.045,NA,0,0,0,0
32,1,39,843.75,587,40,86.2,265.988,265.045,NA,0,0,0,0
33,1,40,843.75,587,41,83,265.988,265.045,NA,0,0,0,0
34,1,41,843.75,587,42,92,265.988,265.045,NA,0,0,0,0
35,1,42,843.75,587,43,80.5,265.988,265.045,NA,0,0,0,0
36,1,43,843.75,587,44,82.8,265.988,265.045,NA,0,0,0,0
37,1,44,843.75,587,45,86.2,265.988,265.045,NA,0,0,0,0
38,1,45,843.75,587,46,70.1,265.988,265.045,NA,0,0,0,0
39,1,46,749.5,592.5,51,95.5,360.398,353.104,NA,94.41,18.882,176.66,176.66
40,1,47,749.5,592.5,52,39.6,360.398,353.104,NA,0,0,0,-176.66
41,1,48,749.5,592.5,53,31.5,360.398,353.104,NA,0,0,0,0
42,1,49,749.5,592.5,54,34.7,360.398,353.104,NA,0,0,0,0
43,1,50,749.5,592.5,55,34.7,360.398,353.104,NA,0,0,0,0
44,1,51,749.5,592.5,56,30.3,360.398,353.104,NA,0,0,0,0
45,1,52,749.5,592.5,57,31.4,360.398,353.104,NA,0,0,0,0
46,1,53,749.5,592.5,58,19.8,360.398,353.104,NA,0,0,0,0
47,1,54,749.5,592.5,59,25.7,360.398,353.104,NA,0,0,0,0
48,1,55,749.5,592.5,60,30.1,360.398,353.104,NA,0,0,0,0
49,1,56,749.5,592.5,61,43.9,360.398,353.104,NA,0,0,0,0
50,1,57,655.5,603.5,66,76.9,455.039,445.249,NA,94.641,18.928,173.326,173.326
51,1,58,655.5,603.5,67,23.5,455.039,445.249,NA,0,0,0,-173.326
52,1,59,655.5,603.5,68,25.7,455.039,445.249,NA,0,0,0,0
53,1,60,655.5,603.5,69,27.1,455.039,445.249,NA,0,0,0,0
54,1,61,655.5,603.5,70,30.7,455.039,445.249,NA,0,0,0,0
55,1,62,655.5,603.5,71,24.8,455.039,445.249,NA,0,0,0,0
56,1,63,655.5,603.5,72,26.9,455.039,445.249,NA,0,0,0,0
57,1,64,655.5,603.5,73,27,455.039,445.249,NA,0,0,0,0
58,1,65,655.5,603.5,74,20.8,455.039,445.249,NA,0,0,0,0
59,1,66,655.5,603.5,75,20.1,455.039,445.249,NA,0,0,0,0
60,1,67,655.5,603.5,76,30.4,455.039,445.249,NA,0,0,0,0
61,1,68,585.5,612.75,82,52.6,525.648,514.763,NA,70.609,11.768,172.472,172.472
62,1,69,585.5,612.75,83,54.6,525.648,514.763,NA,0,0,0,-172.472
63,1,70,585.5,612.75,84,51.5,525.648,514.763,NA,0,0,0,0
64,1,71,585.5,612.75,85,49.2,525.648,514.763,NA,0,0,0,0
65,1,72,585.5,612.75,86,52.6,525.648,514.763,NA,0,0,0,0
66,1,73,585.5,612.75,87,51.6,525.648,514.763,NA,0,0,0,0
67,1,74,585.5,612.75,88,48.7,525.648,514.763,NA,0,0,0,0
68,1,76,585.5,612.75,89,55,525.648,514.763,NA,0,0,0,0
69,2,1,1025.25,368.5,0,70.5,0,0,NA,NA,NA,NA,NA
70,2,2,1025.25,368.5,1,68.5,0,0,NA,0,0,0,NA
71,2,3,1025.25,368.5,2,64.5,0,0,NA,0,0,0,0
72,2,4,1025.25,368.5,3,69.9,0,0,NA,0,0,0,0
73,2,5,1025.25,368.5,4,61.8,0,0,NA,0,0,0,0
74,2,6,1025.25,368.5,5,67.5,0,0,NA,0,0,0,0
75,2,7,1025.25,368.5,6,68.5,0,0,NA,0,0,0,0
76,2,8,1025.25,368.5,7,60.8,0,0,NA,0,0,0,0
77,2,9,1025.25,368.5,8,58.8,0,0,NA,0,0,0,0
78,2,10,1025.25,368.5,9,55.9,0,0,NA,0,0,0,0
79,2,11,1025.25,368.5,10,56.2,0,0,NA,0,0,0,0
80,2,12,1025.25,368.5,11,100.5,0,0,NA,0,0,0,0
81,2,13,1025.25,368.5,12,72.6,0,0,NA,0,0,0,0
82,2,14,1025.25,368.5,13,58.7,0,0,NA,0,0,0,0
83,2,15,1025.25,368.5,14,51.3,0,0,NA,0,0,0,0
84,2,16,1025.25,368.5,15,54,0,0,NA,0,0,0,0
85,2,17,1025.25,368.5,16,48.8,0,0,NA,0,0,0,0
86,2,18,1025.25,368.5,17,58.5,0,0,NA,0,0,0,0
87,2,19,898.75,407.5,24,48,132.375,132.375,NA,132.375,18.911,162.865,162.865
88,2,20,898.75,407.5,25,43.3,132.375,132.375,NA,0,0,0,-162.865
89,2,21,898.75,407.5,26,74.7,132.375,132.375,NA,0,0,0,0
90,2,22,898.75,407.5,27,93.7,132.375,132.375,NA,0,0,0,0
91,2,23,898.75,407.5,28,111.8,132.375,132.375,NA,0,0,0,0
92,2,24,898.75,407.5,29,124.6,132.375,132.375,NA,0,0,0,0
93,2,25,898.75,407.5,30,103.9,132.375,132.375,NA,0,0,0,0
94,2,26,898.75,407.5,31,74.5,132.375,132.375,NA,0,0,0,0
95,2,27,898.75,407.5,32,50.2,132.375,132.375,NA,0,0,0,0
96,2,28,898.75,407.5,33,38.8,132.375,132.375,NA,0,0,0,0
97,2,29,898.75,407.5,34,41.2,132.375,132.375,NA,0,0,0,0
98,2,30,815.5,407,41,87.5,215.627,213.254,NA,83.252,11.893,-179.656,-179.656
99,2,31,815.5,407,42,94.5,215.627,213.254,NA,0,0,0,179.656
100,2,32,815.5,407,43,146.6,215.627,213.254,NA,0,0,0,0
101,2,33,815.5,407,44,142.4,215.627,213.254,NA,0,0,0,0
102,2,34,815.5,407,45,104.8,215.627,213.254,NA,0,0,0,0
103,2,35,815.5,407,46,92.3,215.627,213.254,NA,0,0,0,0
104,2,36,815.5,407,47,100.4,215.627,213.254,NA,0,0,0,0
105,2,37,815.5,407,48,100.4,215.627,213.254,NA,0,0,0,0
