Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,752.5,1073.25,0,57.6,0,0,NA,NA,NA,NA,NA
2,1,2,752.5,1073.25,1,56,0,0,NA,0,0,0,NA
3,1,3,752.5,1073.25,2,56,0,0,NA,0,0,0,0
4,1,4,752.5,1073.25,3,57.6,0,0,NA,0,0,0,0
5,1,5,752.5,1073.25,4,58.6,0,0,NA,0,0,0,0
6,1,6,657.75,987.25,12,54,127.959,127.959,NA,127.959,15.995,-137.771,-137.771
7,1,7,657.75,987.25,13,54.6,127.959,127.959,NA,0,0,0,137.771
8,1,8,657.75,987.25,14,56.3,127.959,127.959,NA,0,0,0,0
9,1,9,657.75,987.25,15,54.9,127.959,127.959,NA,0,0,0,0
10,1,10,657.75,987.25,16,56,127.959,127.959,NA,0,0,0,0
11,1,11,657.75,987.25,17,53.9,127.959,127.959,NA,0,0,0,0
12,1,12,657.75,987.25,18,51.6,127.959,127.959,NA,0,0,0,0
13,1,13,657.75,987.25,19,56,127.959,127.959,NA,0,0,0,0
14,1,14,657.75,987.25,20,58.7,127.959,127.959,NA,0,0,0,0
15,1,15,657.75,987.25,21,62,127.959,127.959,NA,0,0,0,0
16,1,16,569.25,942.75,27,55.3,227.017,224.968,NA,99.058,16.51,-153.306,-153.306
17,1,17,569.25,942.75,28,57.4,227.017,224.968,NA,0,0,0,153.306
18,1,18,569.25,942.75,29,59.5,227.017,224.968,NA,0,0,0,0
19,1,19,569.25,942.75,30,65.5,227.017,224.968,NA,0,0,0,0
20,1,20,569.25,942.75,31,78.6,227.017,224.968,NA,0,0,0,0
21,1,21,569.25,942.75,32,82.7,227.017,224.968,NA,0,0,0,0
22,1,22,569.25,942.75,33,62.1,227.017,224.968,NA,0,0,0,0
23,1,23,569.25,942.75,34,51.9,227.017,224.968,NA,0,0,0,0
24,1,24,569.25,942.75,35,48.9,227.017,224.968,NA,0,0,0,0
25,1,25,569.25,942.75,36,66.7,227.017,224.968,NA,0,0,0,0
26,1,26,539,839.25,42,55.3,334.847,316.762,NA,107.83,17.972,-106.292,-106.292
27,1,27,539,839.25,43,56.3,334.847,316.762,NA,0,0,0,106.292
28,1,28,539,839.25,44,46.7,334.847,316.762,NA,0,0,0,0
29,1,29,539,839.25,45,44.7,334.847,316.762,NA,0,0,0,0
30,1,30,539,839.25,46,42.5,334.847,316.762,NA,0,0,0,0
31,1,31,539,839.25,47,41.3,334.847,316.762,NA,0,0,0,0
32,1,32,539,839.25,48,42.2,334.847,316.762,NA,0,0,0,0
33,1,33,539,839.25,49,39.6,334.847,316.762,NA,0,0,0,0
34,1,34,539,839.25,50,44.7,334.847,316.762,NA,0,0,0,0
35,1,35,509,737,55,87.5,441.407,415.158,NA,106.56,21.312,-106.352,-106.352
36,1,36,509,737,56,64.5,441.407,415.158,NA,0,0,0,106.352
37,1,37,509,737,57,51.8,441.407,415.158,NA,0,0,0,0
38,1,38,509,737,58,50.8,441.407,415.158,NA,0,0,0,0
39,1,39,509,737,59,55.2,441.407,415.158,NA,0,0,0,0
40,1,40,509,737,60,56.4,441.407,415.158,NA,0,0,0,0
41,1,41,509,737,61,55.3,441.407,415.158,NA,0,0,0,0
42,1,42,509,737,62,51.8,441.407,415.158,NA,0,0,0,0
43,1,43,509,737,63,52.9,441.407,415.158,NA,0,0,0,0
44,1,44,509,731,64,25.7,447.407,420.033,NA,6,6,-90,-90
45,1,45,509,731,65,44.7,447.407,420.033,NA,0,0,0,90
