Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,492.5,974.25,0,59.6,0,0,NA,NA,NA,NA,NA
2,1,2,492.5,974.25,1,60.6,0,0,NA,0,0,0,NA
3,1,3,492.5,974.25,2,70.3,0,0,NA,0,0,0,0
4,1,4,492.5,974.25,3,66.3,0,0,NA,0,0,0,0
5,1,5,492.5,974.25,4,65.3,0,0,NA,0,0,0,0
6,1,6,492.5,974.25,5,70.3,0,0,NA,0,0,0,0
7,1,7,467,885.5,10,94.9,92.341,92.341,NA,92.341,18.468,-106.031,-106.031
8,1,8,467,885.5,11,99,92.341,92.341,NA,0,0,0,106.031
9,1,9,467,885.5,12,102.8,92.341,92.341,NA,0,0,0,0
10,1,10,467,885.5,13,108.4,92.341,92.341,NA,0,0,0,0
11,1,11,467,885.5,14,85.3,92.341,92.341,NA,0,0,0,0
12,1,12,467,885.5,15,78.3,92.341,92.341,NA,0,0,0,0
13,1,13,467,885.5,16,71.3,92.341,92.341,NA,0,0,0,0
14,1,14,467,885.5,17,63.3,92.341,92.341,NA,0,0,0,0
15,1,15,467,885.5,18,66.5,92.341,92.341,NA,0,0,0,0
16,1,16,467,885.5,19,56.4,92.341,92.341,NA,0,0,0,0
17,1,17,445.25,771.75,25,76.8,208.151,207.939,NA,115.811,19.302,-100.825,-100.825
18,1,18,445.25,771.75,26,59.6,208.151,207.939,NA,0,0,0,100.825
19,1,19,445.25,771.75,27,65.6,208.151,207.939,NA,0,0,0,0
20,1,20,445.25,771.75,28,59.6,208.151,207.939,NA,0,0,0,0
21,1,21,445.25,771.75,29,47.9,208.151,207.939,NA,0,0,0,0
22,1,22,445.25,771.75,30,47.3,208.151,207.939,NA,0,0,0,0
23,1,23,445.25,771.75,31,43.4,208.151,207.939,NA,0,0,0,0
24,1,24,445.25,771.75,32,65.8,208.151,207.939,NA,0,0,0,0
25,1,25,384,677,37,46.5,320.975,316.433,NA,112.823,22.565,-122.88,-122.88
26,1,26,384,677,38,49.2,320.975,316.433,NA,0,0,0,122.88
27,1,27,384,677,39,58.5,320.975,316.433,NA,0,0,0,0
28,1,28,384,677,40,58.5,320.975,316.433,NA,0,0,0,0
29,1,29,384,677,41,60.5,320.975,316.433,NA,0,0,0,0
30,1,30,384,677,42,57.1,320.975,316.433,NA,0,0,0,0
31,1,31,384,677,43,63.3,320.975,316.433,NA,0,0,0,0
32,1,32,384,677,44,72.7,320.975,316.433,NA,0,0,0,0
