Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,379,864.5,2,172.2,0,0,NA,NA,NA,NA,NA
2,1,2,379,864.5,3,172.2,0,0,NA,0,0,0,NA
3,1,3,379,864.5,4,172.2,0,0,NA,0,0,0,0
4,1,4,379,864.5,5,173.3,0,0,NA,0,0,0,0
5,1,5,379,864.5,6,169.6,0,0,NA,0,0,0,0
6,1,6,388.5,947.25,12,50.2,83.294,83.294,NA,83.294,13.882,83.451,83.451
7,1,7,388.5,947.25,13,51.7,83.294,83.294,NA,0,0,0,-83.451
8,1,8,388.5,947.25,14,54.8,83.294,83.294,NA,0,0,0,0
9,1,9,388.5,947.25,15,48,83.294,83.294,NA,0,0,0,0
10,1,10,388.5,947.25,16,57,83.294,83.294,NA,0,0,0,0
11,1,11,388.5,947.25,17,129.2,83.294,83.294,NA,0,0,0,0
12,1,12,388.5,947.25,18,114,83.294,83.294,NA,0,0,0,0
13,1,13,388.5,947.25,19,153.1,83.294,83.294,NA,0,0,0,0
14,1,14,388.5,947.25,20,182.6,83.294,83.294,NA,0,0,0,0
15,1,15,388.5,947.25,21,140.5,83.294,83.294,NA,0,0,0,0
16,1,16,388.5,947.25,22,60.8,83.294,83.294,NA,0,0,0,0
17,1,17,388.5,947.25,23,43.6,83.294,83.294,NA,0,0,0,0
18,1,18,448.5,1045.75,28,82.5,198.629,194.118,NA,115.335,23.067,58.653,58.653
19,1,19,448.5,1045.75,29,99,198.629,194.118,NA,0,0,0,-58.653
20,1,20,448.5,1045.75,30,181.3,198.629,194.118,NA,0,0,0,0
21,1,21,448.5,1045.75,31,202.4,198.629,194.118,NA,0,0,0,0
22,1,22,448.5,1045.75,32,165.2,198.629,194.118,NA,0,0,0,0
23,1,23,448.5,1045.75,33,145.2,198.629,194.118,NA,0,0,0,0
24,1,24,448.5,1045.75,34,102.4,198.629,194.118,NA,0,0,0,0
25,1,25,448.5,1045.75,35,80.4,198.629,194.118,NA,0,0,0,0
26,1,26,448.5,1045.75,36,72.3,198.629,194.118,NA,0,0,0,0
27,1,27,448.5,1045.75,37,46.8,198.629,194.118,NA,0,0,0,0
28,1,28,448.5,1045.75,38,49.9,198.629,194.118,NA,0,0,0,0
29,1,29,507.25,1156.5,43,185.7,323.997,318.923,NA,125.368,25.074,62.055,62.055
30,1,30,507.25,1156.5,44,197.7,323.997,318.923,NA,0,0,0,-62.055
31,1,31,507.25,1156.5,45,119.3,323.997,318.923,NA,0,0,0,0
32,1,32,507.25,1156.5,46,31.4,323.997,318.923,NA,0,0,0,0
33,1,33,507.25,1156.5,47,34.1,323.997,318.923,NA,0,0,0,0
34,1,34,507.25,1156.5,48,31.4,323.997,318.923,NA,0,0,0,0
35,1,35,507.25,1156.5,49,16.2,323.997,318.923,NA,0,0,0,0
36,1,36,507.25,1156.5,50,9.4,323.997,318.923,NA,0,0,0,0
37,1,37,507.25,1156.5,51,10.8,323.997,318.923,NA,0,0,0,0
38,1,38,507.25,1156.5,52,30.5,323.997,318.923,NA,0,0,0,0
39,1,39,561.5,1256.5,58,62,437.764,432.401,NA,113.768,18.961,61.52,61.52
40,1,40,561.5,1256.5,59,53.6,437.764,432.401,NA,0,0,0,-61.52
41,1,41,561.5,1256.5,60,123.6,437.764,432.401,NA,0,0,0,0
42,1,42,561.5,1256.5,61,116.4,437.764,432.401,NA,0,0,0,0
43,1,43,561.5,1256.5,62,116.4,437.764,432.401,NA,0,0,0,0
44,1,44,561.5,1256.5,63,105.4,437.764,432.401,NA,0,0,0,0
45,1,45,561.5,1256.5,64,117.9,437.764,432.401,NA,0,0,0,0
46,1,46,561.5,1256.5,65,117.9,437.764,432.401,NA,0,0,0,0
47,1,47,561.5,1256.5,66,121.4,437.764,432.401,NA,0,0,0,0
48,1,48,590.5,1316,70,50.2,503.955,498.582,NA,66.191,16.548,64.016,64.016
49,1,49,590.5,1316,71,64.1,503.955,498.582,NA,0,0,0,-64.016
50,1,52,590.5,1316,72,62.8,503.955,498.582,NA,0,0,0,0
51,2,1,222,918.75,0,23.1,0,0,NA,NA,NA,NA,NA
52,2,2,222,918.75,1,21.1,0,0,NA,0,0,0,NA
53,2,3,222,918.75,2,22.1,0,0,NA,0,0,0,0
54,2,4,222,918.75,3,24.4,0,0,NA,0,0,0,0
55,2,5,222,918.75,4,27.1,0,0,NA,0,0,0,0
56,2,6,222,918.75,5,24.4,0,0,NA,0,0,0,0
57,2,7,222,918.75,6,24.4,0,0,NA,0,0,0,0
58,2,8,222,918.75,7,24.4,0,0,NA,0,0,0,0
59,2,9,222,918.75,8,22.1,0,0,NA,0,0,0,0
60,2,10,222,918.75,9,22.1,0,0,NA,0,0,0,0
61,2,11,222,918.75,10,30.1,0,0,NA,0,0,0,0
62,2,12,222,918.75,11,88.2,0,0,NA,0,0,0,0
63,2,13,222,918.75,12,113.1,0,0,NA,0,0,0,0
64,2,14,222,918.75,13,52,0,0,NA,0,0,0,0
65,2,15,222,918.75,14,25.6,0,0,NA,0,0,0,0
66,2,16,222,918.75,15,25.6,0,0,NA,0,0,0,0
67,2,17,222,918.75,16,20.9,0,0,NA,0,0,0,0
68,2,18,246.25,1039.5,22,50.5,123.161,123.161,NA,123.161,20.527,78.644,78.644
69,2,19,246.25,1039.5,23,59.3,123.161,123.161,NA,0,0,0,-78.644
70,2,20,246.25,1039.5,24,136.2,123.161,123.161,NA,0,0,0,0
71,2,21,246.25,1039.5,25,130.7,123.161,123.161,NA,0,0,0,0
72,2,22,246.25,1039.5,26,70.3,123.161,123.161,NA,0,0,0,0
