Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,709,1253.5,0,38.5,0,0,NA,NA,NA,NA,NA
2,1,2,709,1253.5,1,37.5,0,0,NA,0,0,0,NA
3,1,3,709,1253.5,2,33.6,0,0,NA,0,0,0,0
4,1,4,709,1253.5,3,32.6,0,0,NA,0,0,0,0
5,1,5,709,1253.5,4,35.2,0,0,NA,0,0,0,0
6,1,6,709,1253.5,5,35,0,0,NA,0,0,0,0
7,1,7,709,1253.5,6,36,0,0,NA,0,0,0,0
8,1,8,709,1253.5,7,35.2,0,0,NA,0,0,0,0
9,1,9,709,1253.5,8,37.5,0,0,NA,0,0,0,0
10,1,10,709,1253.5,9,32.6,0,0,NA,0,0,0,0
11,1,11,709,1253.5,10,36.2,0,0,NA,0,0,0,0
12,1,12,709,1253.5,11,41.1,0,0,NA,0,0,0,0
13,1,13,709,1253.5,12,41.1,0,0,NA,0,0,0,0
14,1,14,709,1253.5,13,23.3,0,0,NA,0,0,0,0
15,1,15,709,1253.5,14,18.5,0,0,NA,0,0,0,0
16,1,16,709,1253.5,15,21.2,0,0,NA,0,0,0,0
17,1,17,741,1362,20,43.5,113.121,113.121,NA,113.121,22.624,73.568,73.568
18,1,18,741,1362,21,47.1,113.121,113.121,NA,0,0,0,-73.568
19,1,19,741,1362,22,55.9,113.121,113.121,NA,0,0,0,0
20,1,20,741,1362,23,50.4,113.121,113.121,NA,0,0,0,0
21,1,21,741,1362,24,51.7,113.121,113.121,NA,0,0,0,0
22,1,22,741,1362,25,44.8,113.121,113.121,NA,0,0,0,0
23,1,23,741,1362,26,45.4,113.121,113.121,NA,0,0,0,0
24,1,24,741,1362,27,17.7,113.121,113.121,NA,0,0,0,0
25,1,25,741,1362,28,25.4,113.121,113.121,NA,0,0,0,0
26,1,26,762.75,1505.5,32,79.7,258.259,257.669,NA,145.139,36.285,81.381,81.381
27,1,27,762.75,1505.5,33,88.5,258.259,257.669,NA,0,0,0,-81.381
28,1,28,762.75,1505.5,34,91.5,258.259,257.669,NA,0,0,0,0
29,1,29,762.75,1505.5,35,92.5,258.259,257.669,NA,0,0,0,0
30,1,30,762.75,1505.5,36,93.5,258.259,257.669,NA,0,0,0,0
31,1,31,762.75,1505.5,37,79.7,258.259,257.669,NA,0,0,0,0
32,1,32,762.75,1505.5,38,77.1,258.259,257.669,NA,0,0,0,0
33,1,33,762.75,1505.5,39,75,258.259,257.669,NA,0,0,0,0
34,1,34,762.75,1505.5,40,72.6,258.259,257.669,NA,0,0,0,0
35,1,35,781.25,1591.75,45,57.1,346.471,345.88,NA,88.212,17.642,77.894,77.894
36,1,36,781.25,1591.75,46,51.1,346.471,345.88,NA,0,0,0,-77.894
37,1,37,781.25,1591.75,47,84.9,346.471,345.88,NA,0,0,0,0
38,1,38,781.25,1591.75,48,100.3,346.471,345.88,NA,0,0,0,0
39,1,39,781.25,1591.75,49,97.9,346.471,345.88,NA,0,0,0,0
40,1,40,781.25,1591.75,50,92.4,346.471,345.88,NA,0,0,0,0
41,1,41,781.25,1591.75,51,86.4,346.471,345.88,NA,0,0,0,0
42,1,42,781.25,1591.75,52,59.2,346.471,345.88,NA,0,0,0,0
43,1,43,781.25,1591.75,53,75.6,346.471,345.88,NA,0,0,0,0
44,1,44,823.75,1684.5,58,87.3,448.495,446.014,NA,102.024,20.405,65.382,65.382
45,2,1,552.75,1336.5,0,46.9,0,0,NA,NA,NA,NA,NA
46,2,2,552.75,1336.5,1,41,0,0,NA,0,0,0,NA
47,2,3,552.75,1336.5,2,45.6,0,0,NA,0,0,0,0
48,2,4,552.75,1336.5,3,43.6,0,0,NA,0,0,0,0
49,2,5,552.75,1336.5,4,44.9,0,0,NA,0,0,0,0
50,2,6,552.75,1336.5,5,43.6,0,0,NA,0,0,0,0
51,2,7,552.75,1336.5,6,48,0,0,NA,0,0,0,0
52,2,8,552.75,1336.5,7,42.6,0,0,NA,0,0,0,0
53,2,9,552.75,1336.5,8,39.9,0,0,NA,0,0,0,0
54,2,10,552.75,1336.5,9,44.9,0,0,NA,0,0,0,0
55,2,11,563,1424,14,35.4,88.098,88.098,NA,88.098,17.62,83.319,83.319
56,2,12,563,1424,15,37.6,88.098,88.098,NA,0,0,0,-83.319
57,2,13,563,1424,16,44.6,88.098,88.098,NA,0,0,0,0
58,2,14,563,1424,17,38.9,88.098,88.098,NA,0,0,0,0
59,2,15,563,1424,18,42.4,88.098,88.098,NA,0,0,0,0
60,2,16,563,1424,19,47.7,88.098,88.098,NA,0,0,0,0
61,2,17,563,1424,20,45.7,88.098,88.098,NA,0,0,0,0
62,2,18,563,1424,21,49.1,88.098,88.098,NA,0,0,0,0
63,2,19,563,1424,22,54.1,88.098,88.098,NA,0,0,0,0
64,2,20,563,1424,23,48.1,88.098,88.098,NA,0,0,0,0
65,2,21,553.75,1518.75,28,51.6,183.299,182.253,NA,95.2,19.04,95.576,95.576
66,2,22,553.75,1518.75,29,55,183.299,182.253,NA,0,0,0,-95.576
67,2,23,553.75,1518.75,30,52,183.299,182.253,NA,0,0,0,0
68,2,24,553.75,1518.75,31,43.4,183.299,182.253,NA,0,0,0,0
69,2,25,553.75,1518.75,32,48.3,183.299,182.253,NA,0,0,0,0
70,2,26,553.75,1518.75,33,36,183.299,182.253,NA,0,0,0,0
71,2,27,553.75,1518.75,34,43.4,183.299,182.253,NA,0,0,0,0
72,2,28,578.25,1624.25,40,82.2,291.606,288.878,NA,108.307,18.051,76.926,76.926
73,2,29,578.25,1624.25,41,78.3,291.606,288.878,NA,0,0,0,-76.926
74,2,30,578.25,1624.25,42,81.8,291.606,288.878,NA,0,0,0,0
75,2,31,578.25,1624.25,43,79.7,291.606,288.878,NA,0,0,0,0
76,2,32,578.25,1624.25,44,78.4,291.606,288.878,NA,0,0,0,0
77,2,33,578.25,1624.25,45,70.2,291.606,288.878,NA,0,0,0,0
78,2,34,578.25,1624.25,46,72.5,291.606,288.878,NA,0,0,0,0
79,2,35,619,1721.75,51,82.7,397.279,390.905,NA,105.673,21.135,67.318,67.318
80,2,36,619,1721.75,52,105.2,397.279,390.905,NA,0,0,0,-67.318
81,2,37,619,1721.75,53,100.8,397.279,390.905,NA,0,0,0,0
82,2,38,619,1721.75,54,107.4,397.279,390.905,NA,0,0,0,0
83,2,39,619,1721.75,55,107.2,397.279,390.905,NA,0,0,0,0
84,2,40,619,1721.75,56,97.3,397.279,390.905,NA,0,0,0,0
85,2,41,619,1721.75,57,96.8,397.279,390.905,NA,0,0,0,0
86,2,43,619,1721.75,58,93.4,397.279,390.905,NA,0,0,0,0
87,3,1,667.5,1131,0,44.2,0,0,NA,NA,NA,NA,NA
88,3,2,667.5,1131,1,42.2,0,0,NA,0,0,0,NA
89,3,3,667.5,1131,2,41.2,0,0,NA,0,0,0,0
90,3,4,667.5,1131,3,44.2,0,0,NA,0,0,0,0
91,3,5,667.5,1131,4,47.1,0,0,NA,0,0,0,0
92,3,6,667.5,1131,5,44.2,0,0,NA,0,0,0,0
93,3,7,667.5,1131,6,42.2,0,0,NA,0,0,0,0
94,3,8,667.5,1131,7,44.2,0,0,NA,0,0,0,0
95,3,9,667.5,1131,8,44.2,0,0,NA,0,0,0,0
96,3,10,667.5,1131,9,40.1,0,0,NA,0,0,0,0
