Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,472,933,0,4.8,0,0,NA,NA,NA,NA,NA
2,1,2,472.25,933,1,4.8,0.25,0.25,NA,0.25,0.25,0,NA
3,1,3,472.25,933,2,5.7,0.25,0.25,NA,0,0,0,0
4,1,4,472.25,933,3,9.3,0.25,0.25,NA,0,0,0,0
5,1,5,472.25,933,4,11.1,0.25,0.25,NA,0,0,0,0
6,1,6,472.25,933,5,3.9,0.25,0.25,NA,0,0,0,0
7,1,7,472.25,933,6,4.8,0.25,0.25,NA,0,0,0,0
8,1,8,472.25,933,7,3,0.25,0.25,NA,0,0,0,0
9,1,9,472.25,933,8,5.7,0.25,0.25,NA,0,0,0,0
10,1,10,472.25,933,9,8.4,0.25,0.25,NA,0,0,0,0
11,1,11,472.25,933,10,9,0.25,0.25,NA,0,0,0,0
12,1,12,472.25,933,11,9,0.25,0.25,NA,0,0,0,0
13,1,13,472.25,933,12,29.6,0.25,0.25,NA,0,0,0,0
14,1,14,549,1011.25,17,57.1,109.857,109.782,NA,109.607,21.921,45.554,45.554
15,1,15,549,1011.25,18,43.1,109.857,109.782,NA,0,0,0,-45.554
16,1,16,549,1011.25,19,46.6,109.857,109.782,NA,0,0,0,0
17,1,17,549,1011.25,20,46.6,109.857,109.782,NA,0,0,0,0
18,1,18,549,1011.25,21,38.6,109.857,109.782,NA,0,0,0,0
19,1,19,549,1011.25,22,42.3,109.857,109.782,NA,0,0,0,0
20,1,20,549,1011.25,23,31.4,109.857,109.782,NA,0,0,0,0
21,1,21,549,1011.25,24,24.4,109.857,109.782,NA,0,0,0,0
22,1,22,549,1011.25,25,36.2,109.857,109.782,NA,0,0,0,0
23,1,23,603.5,1102.75,31,74.8,216.358,214.726,NA,106.501,17.75,59.221,59.221
24,1,24,603.5,1102.75,32,33.9,216.358,214.726,NA,0,0,0,-59.221
25,1,25,603.5,1102.75,33,39.8,216.358,214.726,NA,0,0,0,0
26,1,26,603.5,1102.75,34,37.5,216.358,214.726,NA,0,0,0,0
27,1,27,603.5,1102.75,35,24.8,216.358,214.726,NA,0,0,0,0
28,1,28,603.5,1102.75,36,13.2,216.358,214.726,NA,0,0,0,0
29,1,29,603.5,1102.75,37,6.9,216.358,214.726,NA,0,0,0,0
30,1,30,603.5,1102.75,38,14.3,216.358,214.726,NA,0,0,0,0
31,1,31,650.25,1174.75,42,75.9,302.204,300.36,NA,85.846,21.462,57.004,57.004
32,1,32,650.25,1174.75,43,24.8,302.204,300.36,NA,0,0,0,-57.004
33,1,33,650.25,1174.75,44,18.8,302.204,300.36,NA,0,0,0,0
34,1,34,650.25,1174.75,45,17.8,302.204,300.36,NA,0,0,0,0
35,1,35,650.25,1174.75,46,13.2,302.204,300.36,NA,0,0,0,0
36,1,36,650.25,1174.75,47,7.8,302.204,300.36,NA,0,0,0,0
37,1,37,650.25,1174.75,48,5.1,302.204,300.36,NA,0,0,0,0
38,1,38,650.25,1174.75,49,4.2,302.204,300.36,NA,0,0,0,0
39,1,39,650.25,1174.75,50,2.4,302.204,300.36,NA,0,0,0,0
