Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1063.5,526.25,0,46.5,0,0,NA,NA,NA,NA,NA
2,1,2,1063.5,526.25,1,45.2,0,0,NA,0,0,0,NA
3,1,3,1063.5,526.25,2,43.2,0,0,NA,0,0,0,0
4,1,4,1063.5,526.25,3,47.1,0,0,NA,0,0,0,0
5,1,5,1063.5,526.25,4,44.2,0,0,NA,0,0,0,0
6,1,6,1063.5,526.25,5,44.2,0,0,NA,0,0,0,0
7,1,7,1063.5,526.25,6,49.2,0,0,NA,0,0,0,0
8,1,8,1063.5,526.25,7,49.2,0,0,NA,0,0,0,0
9,1,9,1063.5,526.25,8,48.2,0,0,NA,0,0,0,0
10,1,10,1063.5,526.25,9,47.6,0,0,NA,0,0,0,0
11,1,11,1063.5,526.25,10,54.7,0,0,NA,0,0,0,0
12,1,12,1063.5,526.25,11,56,0,0,NA,0,0,0,0
13,1,13,1063.5,526.25,12,50.2,0,0,NA,0,0,0,0
14,1,14,1063.5,526.25,13,55.2,0,0,NA,0,0,0,0
15,1,15,971.5,564,21,42.1,99.444,99.444,NA,99.444,12.43,157.69,157.69
16,1,16,971.5,564,22,38.4,99.444,99.444,NA,0,0,0,-157.69
17,1,17,971.5,564,23,37.4,99.444,99.444,NA,0,0,0,0
18,1,18,971.5,564,24,42.1,99.444,99.444,NA,0,0,0,0
19,1,19,971.5,564,25,40.6,99.444,99.444,NA,0,0,0,0
20,1,20,971.5,564,26,44.5,99.444,99.444,NA,0,0,0,0
21,1,21,971.5,564,27,61,99.444,99.444,NA,0,0,0,0
22,1,22,971.5,564,28,78.2,99.444,99.444,NA,0,0,0,0
23,1,23,971.5,564,29,85.4,99.444,99.444,NA,0,0,0,0
24,1,24,971.5,564,30,83.7,99.444,99.444,NA,0,0,0,0
25,1,25,915.25,642.75,34,16.5,196.22,188.548,NA,96.776,24.194,125.538,125.538
26,1,26,915.25,642.75,35,15.2,196.22,188.548,NA,0,0,0,-125.538
27,1,27,915.25,642.75,36,18.7,196.22,188.548,NA,0,0,0,0
28,1,28,915.25,642.75,37,29.4,196.22,188.548,NA,0,0,0,0
29,1,29,925.75,638.25,38,9.6,207.644,177.536,NA,11.424,11.424,-23.199,-23.199
30,1,30,925.75,638.25,39,17.8,207.644,177.536,NA,0,0,0,23.199
31,1,31,925.75,638.25,40,20.2,207.644,177.536,NA,0,0,0,0
32,1,32,925.75,638.25,41,25.6,207.644,177.536,NA,0,0,0,0
33,1,33,925.75,638.25,42,23.6,207.644,177.536,NA,0,0,0,0
34,1,34,925.75,638.25,43,17.6,207.644,177.536,NA,0,0,0,0
35,1,35,925.75,638.25,44,18.7,207.644,177.536,NA,0,0,0,0
36,1,36,925.75,638.25,45,29.5,207.644,177.536,NA,0,0,0,0
37,1,37,925.75,638.25,46,74.8,207.644,177.536,NA,0,0,0,0
38,1,38,925.75,638.25,47,85.3,207.644,177.536,NA,0,0,0,0
39,1,39,925.75,638.25,48,83.7,207.644,177.536,NA,0,0,0,0
40,1,40,925.75,638.25,49,82.9,207.644,177.536,NA,0,0,0,0
41,1,41,925.75,638.25,50,80.4,207.644,177.536,NA,0,0,0,0
42,1,42,925.75,638.25,51,57.6,207.644,177.536,NA,0,0,0,0
43,1,43,925.75,638.25,52,36.4,207.644,177.536,NA,0,0,0,0
44,1,44,925.75,638.25,53,27.2,207.644,177.536,NA,0,0,0,0
45,1,45,925.75,638.25,54,28.1,207.644,177.536,NA,0,0,0,0
46,1,46,925.75,638.25,55,30.7,207.644,177.536,NA,0,0,0,0
47,1,47,925.75,638.25,56,28.9,207.644,177.536,NA,0,0,0,0
48,1,48,925.75,638.25,57,29.1,207.644,177.536,NA,0,0,0,0
49,1,49,925.75,638.25,58,26.7,207.644,177.536,NA,0,0,0,0
50,1,50,925.75,638.25,59,36.4,207.644,177.536,NA,0,0,0,0
51,1,51,820.5,627.75,69,90.7,313.416,263.346,NA,105.772,10.577,-174.303,-174.303
52,1,52,820.5,627.75,70,52.3,313.416,263.346,NA,0,0,0,174.303
53,1,53,820.5,627.75,71,40.7,313.416,263.346,NA,0,0,0,0
54,1,54,820.5,627.75,72,41,313.416,263.346,NA,0,0,0,0
55,1,55,820.5,627.75,73,37.7,313.416,263.346,NA,0,0,0,0
56,1,56,820.5,627.75,74,38.7,313.416,263.346,NA,0,0,0,0
57,1,57,820.5,627.75,75,31.9,313.416,263.346,NA,0,0,0,0
58,1,58,820.5,627.75,76,22.5,313.416,263.346,NA,0,0,0,0
59,1,59,820.5,627.75,77,33.7,313.416,263.346,NA,0,0,0,0
60,1,60,703.75,650,82,86.7,432.267,380.439,NA,118.851,23.77,169.21,169.21
61,1,61,703.75,650,83,107.3,432.267,380.439,NA,0,0,0,-169.21
62,1,62,703.75,650,84,109.3,432.267,380.439,NA,0,0,0,0
63,1,63,703.75,650,85,99,432.267,380.439,NA,0,0,0,0
64,1,64,703.75,650,86,82.7,432.267,380.439,NA,0,0,0,0
65,1,65,703.75,650,87,80.5,432.267,380.439,NA,0,0,0,0
66,1,66,703.75,650,88,76.9,432.267,380.439,NA,0,0,0,0
67,1,67,703.75,650,89,89.9,432.267,380.439,NA,0,0,0,0
68,1,68,703.75,650,90,81.8,432.267,380.439,NA,0,0,0,0
69,1,69,703.75,650,91,82.8,432.267,380.439,NA,0,0,0,0
70,1,70,703.75,650,92,79.5,432.267,380.439,NA,0,0,0,0
71,1,71,703.75,650,93,76.9,432.267,380.439,NA,0,0,0,0
72,1,72,703.75,650,94,80.2,432.267,380.439,NA,0,0,0,0
73,1,73,703.75,650,95,59.2,432.267,380.439,NA,0,0,0,0
74,1,74,626.5,655,103,38.6,509.679,455.572,NA,77.412,9.676,176.297,176.297
75,1,75,626.5,655,104,43.4,509.679,455.572,NA,0,0,0,-176.297
76,1,77,626.5,655,105,45.7,509.679,455.572,NA,0,0,0,0
77,2,1,1122.5,349.75,0,33.1,0,0,NA,NA,NA,NA,NA
78,2,2,1122.5,349.75,1,36.4,0,0,NA,0,0,0,NA
79,2,3,1122.5,349.75,2,35.4,0,0,NA,0,0,0,0
80,2,4,1122.5,349.75,3,31.4,0,0,NA,0,0,0,0
81,2,5,1122.5,349.75,4,34.4,0,0,NA,0,0,0,0
82,2,6,1122.5,349.75,5,33,0,0,NA,0,0,0,0
83,2,7,1122.5,349.75,6,43.4,0,0,NA,0,0,0,0
84,2,8,1014.25,350.25,11,121.5,108.251,108.251,NA,108.251,21.65,179.735,179.735
85,2,9,1014.25,350.25,12,126.9,108.251,108.251,NA,0,0,0,-179.735
86,2,10,1014.25,350.25,13,129.5,108.251,108.251,NA,0,0,0,0
87,2,11,1014.25,350.25,14,124.8,108.251,108.251,NA,0,0,0,0
88,2,12,1014.25,350.25,15,129.7,108.251,108.251,NA,0,0,0,0
89,2,13,1014.25,350.25,16,127.1,108.251,108.251,NA,0,0,0,0
90,2,14,1014.25,350.25,17,145.7,108.251,108.251,NA,0,0,0,0
91,2,15,1014.25,350.25,18,160.8,108.251,108.251,NA,0,0,0,0
92,2,16,1014.25,350.25,19,144.8,108.251,108.251,NA,0,0,0,0
93,2,17,1014.25,350.25,20,125.9,108.251,108.251,NA,0,0,0,0
94,2,18,1014.25,350.25,21,122.5,108.251,108.251,NA,0,0,0,0
95,2,19,1014.25,350.25,22,112.1,108.251,108.251,NA,0,0,0,0
96,2,20,960,436.75,30,95.5,210.356,184.324,NA,102.104,12.763,122.095,122.095
97,2,21,960,436.75,31,68.9,210.356,184.324,NA,0,0,0,-122.095
98,2,22,960,436.75,32,51.2,210.356,184.324,NA,0,0,0,0
99,2,23,960,436.75,33,44.2,210.356,184.324,NA,0,0,0,0
100,2,24,960,436.75,34,35.1,210.356,184.324,NA,0,0,0,0
101,2,25,960,436.75,35,37.4,210.356,184.324,NA,0,0,0,0
102,2,26,960,436.75,36,53.4,210.356,184.324,NA,0,0,0,0
103,2,27,932,507.5,44,28,286.445,247.336,NA,76.089,9.511,111.592,111.592
104,2,28,932,507.5,45,74.4,286.445,247.336,NA,0,0,0,-111.592
105,2,29,932,507.5,46,94.2,286.445,247.336,NA,0,0,0,0
106,2,30,932,507.5,47,85.9,286.445,247.336,NA,0,0,0,0
107,2,31,849,524.5,53,72.5,371.168,324.561,NA,84.723,14.121,168.425,168.425
108,2,32,849,524.5,54,72.4,371.168,324.561,NA,0,0,0,-168.425
109,2,33,849,524.5,55,71,371.168,324.561,NA,0,0,0,0
110,2,34,849,524.5,56,81.6,371.168,324.561,NA,0,0,0,0
111,2,35,849,524.5,57,72.6,371.168,324.561,NA,0,0,0,0
112,2,36,849,524.5,58,74.6,371.168,324.561,NA,0,0,0,0
113,2,37,849,524.5,59,83.9,371.168,324.561,NA,0,0,0,0
114,2,38,849,524.5,60,77.3,371.168,324.561,NA,0,0,0,0
115,2,43,849,524.5,61,76.9,371.168,324.561,NA,0,0,0,0
116,2,44,849,524.5,62,76.1,371.168,324.561,NA,0,0,0,0
117,2,45,849,524.5,63,76.7,371.168,324.561,NA,0,0,0,0
118,2,46,849,524.5,64,47.7,371.168,324.561,NA,0,0,0,0
119,2,47,849,524.5,65,35.9,371.168,324.561,NA,0,0,0,0
120,2,48,849,524.5,66,31.8,371.168,324.561,NA,0,0,0,0
121,2,49,849,524.5,67,33,371.168,324.561,NA,0,0,0,0
122,2,50,849,524.5,68,44.1,371.168,324.561,NA,0,0,0,0
123,2,51,849,524.5,69,58.3,371.168,324.561,NA,0,0,0,0
124,2,52,767.25,485.5,75,56.1,461.744,380.303,NA,90.576,15.096,-154.496,-154.496
125,2,53,767.25,485.5,76,92.2,461.744,380.303,NA,0,0,0,154.496
126,2,54,767.25,485.5,77,112.9,461.744,380.303,NA,0,0,0,0
127,2,55,767.25,485.5,78,92.2,461.744,380.303,NA,0,0,0,0
128,2,56,767.25,485.5,79,45.4,461.744,380.303,NA,0,0,0,0
129,2,57,767.25,485.5,80,43.6,461.744,380.303,NA,0,0,0,0
130,2,58,767.25,485.5,81,37.3,461.744,380.303,NA,0,0,0,0
131,2,59,767.25,485.5,82,49.3,461.744,380.303,NA,0,0,0,0
132,2,62,767.25,485.5,83,99.4,461.744,380.303,NA,0,0,0,0
133,2,63,758,485.5,84,91.2,470.994,388.958,NA,9.25,9.25,180,180
134,2,64,753.5,485.5,85,107.6,475.494,393.178,NA,4.5,4.5,180,0
135,2,65,748.25,485.5,86,128.4,480.744,398.109,NA,5.25,5.25,180,0
136,2,66,748.25,485.5,87,123.5,480.744,398.109,NA,0,0,0,-180
137,2,71,622.75,488.5,93,66.6,606.28,518.654,NA,125.536,20.923,178.631,178.631
138,2,72,622.75,488.5,94,72.3,606.28,518.654,NA,0,0,0,-178.631
139,2,73,643.25,494.5,95,145.5,627.64,500.633,NA,21.36,21.36,16.314,16.314
140,2,74,643.25,494.5,96,115.2,627.64,500.633,NA,0,0,0,-16.314
141,2,75,643.25,494.5,97,118.9,627.64,500.633,NA,0,0,0,0
142,2,76,643.25,494.5,98,158.3,627.64,500.633,NA,0,0,0,0
143,2,77,643.25,494.5,99,148.1,627.64,500.633,NA,0,0,0,0
144,2,78,643.25,494.5,100,118.8,627.64,500.633,NA,0,0,0,0
145,2,79,643.25,494.5,101,96.5,627.64,500.633,NA,0,0,0,0
146,2,80,643.25,494.5,102,88.9,627.64,500.633,NA,0,0,0,0
147,2,81,643.25,494.5,103,94.3,627.64,500.633,NA,0,0,0,0
148,2,82,643.25,494.5,104,87.3,627.64,500.633,NA,0,0,0,0
149,2,83,643.25,494.5,105,88.8,627.64,500.633,NA,0,0,0,0
150,3,1,1188,559.75,0,68.8,0,0,NA,NA,NA,NA,NA
151,3,2,1188,559.75,1,65.7,0,0,NA,0,0,0,NA
152,3,3,1188,559.75,2,59.3,0,0,NA,0,0,0,0
153,3,4,1188,559.75,3,58,0,0,NA,0,0,0,0
154,3,5,1188,559.75,4,58.3,0,0,NA,0,0,0,0
155,3,6,1188,559.75,5,52.5,0,0,NA,0,0,0,0
156,3,7,1188,559.75,6,53.9,0,0,NA,0,0,0,0
157,3,8,1188,559.75,7,58.3,0,0,NA,0,0,0,0
158,3,9,1188,559.75,8,43,0,0,NA,0,0,0,0
159,3,10,1128.75,601,12,0.9,72.195,72.195,NA,72.195,18.049,145.154,145.154
160,3,11,1128.75,601,13,1.2,72.195,72.195,NA,0,0,0,-145.154
161,3,12,1128.75,601,14,3,72.195,72.195,NA,0,0,0,0
162,3,13,1128.75,601,15,1.2,72.195,72.195,NA,0,0,0,0
163,3,14,1128.75,601,16,3,72.195,72.195,NA,0,0,0,0
164,3,15,1128.75,601,17,4.8,72.195,72.195,NA,0,0,0,0
165,3,16,1128.75,601,18,4.8,72.195,72.195,NA,0,0,0,0
166,3,17,1128.75,601,19,2.7,72.195,72.195,NA,0,0,0,0
167,3,18,1128.75,601,20,3,72.195,72.195,NA,0,0,0,0
168,3,19,1128.75,601,21,1.8,72.195,72.195,NA,0,0,0,0
169,3,20,1128.75,601,22,1.8,72.195,72.195,NA,0,0,0,0
