Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,622,1232.25,0,123.4,0,0,NA,NA,NA,NA,NA
2,1,2,622,1232.25,1,122.1,0,0,NA,0,0,0,NA
3,1,3,622,1232.25,2,120.1,0,0,NA,0,0,0,0
4,1,4,622,1232.25,3,125,0,0,NA,0,0,0,0
5,1,5,622,1232.25,4,121.1,0,0,NA,0,0,0,0
6,1,6,620.25,1171.5,10,101.4,60.775,60.775,NA,60.775,10.129,-91.65,-91.65
7,1,7,620.25,1171.5,11,102.4,60.775,60.775,NA,0,0,0,91.65
8,1,8,620.25,1171.5,12,105.1,60.775,60.775,NA,0,0,0,0
9,1,9,620.25,1171.5,13,108.7,60.775,60.775,NA,0,0,0,0
10,1,10,620.25,1171.5,14,142,60.775,60.775,NA,0,0,0,0
11,1,11,620.25,1171.5,15,159.5,60.775,60.775,NA,0,0,0,0
12,1,12,620.25,1171.5,16,155.5,60.775,60.775,NA,0,0,0,0
13,1,13,620.25,1171.5,17,168.5,60.775,60.775,NA,0,0,0,0
14,1,14,588.75,1082,21,53.9,155.657,153.885,NA,94.882,23.72,-109.39,-109.39
15,1,15,588.75,1082,22,71.2,155.657,153.885,NA,0,0,0,109.39
16,1,16,588.75,1082,23,68.9,155.657,153.885,NA,0,0,0,0
17,1,17,588.75,1082,24,86.2,155.657,153.885,NA,0,0,0,0
18,1,18,588.75,1082,25,141.7,155.657,153.885,NA,0,0,0,0
19,1,19,588.75,1082,26,126.7,155.657,153.885,NA,0,0,0,0
20,1,20,588.75,1082,27,102.2,155.657,153.885,NA,0,0,0,0
21,1,21,588.75,1082,28,87.3,155.657,153.885,NA,0,0,0,0
22,1,22,585,998,34,29.3,239.74,237.154,NA,84.084,14.014,-92.556,-92.556
23,1,23,585,998,35,54.7,239.74,237.154,NA,0,0,0,92.556
24,1,24,585,998,36,106,239.74,237.154,NA,0,0,0,0
25,1,25,585,998,37,25.4,239.74,237.154,NA,0,0,0,0
26,1,26,585,998,38,35.3,239.74,237.154,NA,0,0,0,0
27,1,27,585,998,39,45.7,239.74,237.154,NA,0,0,0,0
28,1,28,585,998,40,51.4,239.74,237.154,NA,0,0,0,0
