Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,380,637,0,38.7,0,0,NA,NA,NA,NA,NA
2,1,2,380,637,1,39.7,0,0,NA,0,0,0,NA
3,1,3,380,637,2,42.1,0,0,NA,0,0,0,0
4,1,4,380,637,3,36.3,0,0,NA,0,0,0,0
5,1,5,380,637,4,41.3,0,0,NA,0,0,0,0
6,1,6,380,637,5,42.3,0,0,NA,0,0,0,0
7,1,7,380,637,6,36.4,0,0,NA,0,0,0,0
8,1,8,380,637,7,28,0,0,NA,0,0,0,0
9,1,9,380,637,8,23.5,0,0,NA,0,0,0,0
10,1,10,380,637,9,30.6,0,0,NA,0,0,0,0
11,1,11,380,637,10,50.4,0,0,NA,0,0,0,0
12,1,12,454.75,749,15,0,134.653,134.653,NA,134.653,26.931,56.28,56.28
13,1,13,454.75,749,16,0,134.653,134.653,NA,0,0,0,-56.28
14,1,14,454.75,749,17,0.9,134.653,134.653,NA,0,0,0,0
15,1,15,454.75,749,18,2.1,134.653,134.653,NA,0,0,0,0
16,1,16,454.75,749,19,2.4,134.653,134.653,NA,0,0,0,0
17,1,17,454.75,749,20,1.2,134.653,134.653,NA,0,0,0,0
18,1,18,454.75,749,21,3.6,134.653,134.653,NA,0,0,0,0
19,1,19,454.75,749,22,23.3,134.653,134.653,NA,0,0,0,0
20,1,20,454.75,749,23,31.5,134.653,134.653,NA,0,0,0,0
21,1,21,454.75,749,24,48.1,134.653,134.653,NA,0,0,0,0
22,1,22,484.5,844.25,30,44.5,234.441,232.105,NA,99.788,16.631,72.655,72.655
23,1,23,484.5,844.25,31,62.1,234.441,232.105,NA,0,0,0,-72.655
24,1,24,484.5,844.25,32,86.5,234.441,232.105,NA,0,0,0,0
25,1,25,484.5,844.25,33,147.9,234.441,232.105,NA,0,0,0,0
26,1,26,484.5,844.25,34,143.3,234.441,232.105,NA,0,0,0,0
27,1,27,484.5,844.25,35,147.5,234.441,232.105,NA,0,0,0,0
28,1,28,484.5,844.25,36,95.3,234.441,232.105,NA,0,0,0,0
29,1,29,484.5,844.25,37,42,234.441,232.105,NA,0,0,0,0
30,1,30,484.5,844.25,38,32.1,234.441,232.105,NA,0,0,0,0
31,1,31,486.75,944.75,43,24.8,334.967,325.739,NA,100.525,20.105,88.717,88.717
32,1,32,486.75,944.75,44,72.5,334.967,325.739,NA,0,0,0,-88.717
33,1,33,486.75,944.75,45,154.5,334.967,325.739,NA,0,0,0,0
34,1,34,486.75,944.75,46,162.6,334.967,325.739,NA,0,0,0,0
35,1,35,486.75,944.75,47,124.7,334.967,325.739,NA,0,0,0,0
36,1,36,486.75,944.75,48,89.3,334.967,325.739,NA,0,0,0,0
37,1,37,486.75,944.75,49,89.3,334.967,325.739,NA,0,0,0,0
38,1,38,486.75,944.75,50,88.9,334.967,325.739,NA,0,0,0,0
39,1,39,486.75,944.75,51,78.5,334.967,325.739,NA,0,0,0,0
40,1,40,486.75,944.75,52,82.8,334.967,325.739,NA,0,0,0,0
41,1,41,499.5,1066.75,57,144.4,457.631,446.055,NA,122.664,24.533,84.034,84.034
42,1,42,499.5,1066.75,58,148.3,457.631,446.055,NA,0,0,0,-84.034
43,1,43,499.5,1066.75,59,101.4,457.631,446.055,NA,0,0,0,0
44,1,44,499.5,1066.75,60,100.4,457.631,446.055,NA,0,0,0,0
45,1,45,499.5,1066.75,61,103,457.631,446.055,NA,0,0,0,0
46,1,46,499.5,1066.75,62,100.4,457.631,446.055,NA,0,0,0,0
47,1,47,499.5,1066.75,63,100.4,457.631,446.055,NA,0,0,0,0
48,1,48,499.5,1066.75,64,103,457.631,446.055,NA,0,0,0,0
49,1,49,499.5,1066.75,65,101.4,457.631,446.055,NA,0,0,0,0
50,1,52,499.5,1066.75,66,109.7,457.631,446.055,NA,0,0,0,0
51,2,1,236.75,628.5,0,52.9,0,0,NA,NA,NA,NA,NA
52,2,2,236.75,628.5,1,54.9,0,0,NA,0,0,0,NA
53,2,3,236.75,628.5,2,58.6,0,0,NA,0,0,0,0
54,2,4,282.75,703.25,8,20.9,87.77,87.77,NA,87.77,14.628,58.392,58.392
55,2,5,282.75,703.25,9,27,87.77,87.77,NA,0,0,0,-58.392
56,2,6,282.75,703.25,10,26.1,87.77,87.77,NA,0,0,0,0
57,2,7,282.75,703.25,11,36.3,87.77,87.77,NA,0,0,0,0
58,2,8,282.75,703.25,12,37.3,87.77,87.77,NA,0,0,0,0
59,2,9,282.75,703.25,13,55.2,87.77,87.77,NA,0,0,0,0
60,2,10,282.75,703.25,14,51.3,87.77,87.77,NA,0,0,0,0
61,2,11,282.75,703.25,15,22.1,87.77,87.77,NA,0,0,0,0
62,2,12,282.75,703.25,16,21.5,87.77,87.77,NA,0,0,0,0
63,2,13,282.75,703.25,17,18.6,87.77,87.77,NA,0,0,0,0
64,2,14,303,818.5,24,36.5,204.785,201.219,NA,117.015,16.716,80.035,80.035
65,2,15,303,818.5,25,44.3,204.785,201.219,NA,0,0,0,-80.035
66,2,16,303,818.5,26,54.8,204.785,201.219,NA,0,0,0,0
67,2,17,303,818.5,27,86.5,204.785,201.219,NA,0,0,0,0
68,2,18,303,818.5,28,63.6,204.785,201.219,NA,0,0,0,0
69,2,19,303,818.5,29,59.8,204.785,201.219,NA,0,0,0,0
70,2,20,303,818.5,30,50.5,204.785,201.219,NA,0,0,0,0
