Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,776,1166,0,65.2,0,0,NA,NA,NA,NA,NA
2,1,2,776,1166,1,66.2,0,0,NA,0,0,0,NA
3,1,3,776,1166,2,68.9,0,0,NA,0,0,0,0
4,1,4,776,1166,3,65.2,0,0,NA,0,0,0,0
5,1,5,776,1166,4,61.9,0,0,NA,0,0,0,0
6,1,6,776,1166,5,61.9,0,0,NA,0,0,0,0
7,1,7,776,1166,6,66.2,0,0,NA,0,0,0,0
8,1,8,776,1166,7,95.2,0,0,NA,0,0,0,0
9,1,9,719.5,1166.25,14,58.3,56.501,56.501,NA,56.501,8.072,179.746,179.746
10,1,10,719.5,1166.25,15,71.4,56.501,56.501,NA,0,0,0,-179.746
11,1,11,719.5,1166.25,16,79.2,56.501,56.501,NA,0,0,0,0
12,1,12,719.5,1166.25,17,82.8,56.501,56.501,NA,0,0,0,0
13,1,13,719.5,1166.25,18,83.1,56.501,56.501,NA,0,0,0,0
14,1,14,719.5,1166.25,19,84.2,56.501,56.501,NA,0,0,0,0
15,1,15,622,1129.75,24,12.5,160.609,158.209,NA,104.108,20.822,-159.476,-159.476
16,1,16,622,1129.75,25,10.4,160.609,158.209,NA,0,0,0,159.476
17,1,17,622,1129.75,26,13.8,160.609,158.209,NA,0,0,0,0
18,1,18,622,1129.75,27,8.1,160.609,158.209,NA,0,0,0,0
19,1,19,622,1129.75,28,2.4,160.609,158.209,NA,0,0,0,0
20,1,20,622,1129.75,29,9.1,160.609,158.209,NA,0,0,0,0
21,1,21,622,1129.75,30,46.8,160.609,158.209,NA,0,0,0,0
22,1,22,622,1129.75,31,131.3,160.609,158.209,NA,0,0,0,0
23,1,23,622,1129.75,32,87.5,160.609,158.209,NA,0,0,0,0
24,1,24,622,1129.75,33,32.4,160.609,158.209,NA,0,0,0,0
25,1,25,622,1129.75,34,36.7,160.609,158.209,NA,0,0,0,0
26,1,26,581.75,1012.5,39,32.9,284.575,247.579,NA,123.966,24.793,-108.947,-108.947
27,1,27,581.75,1012.5,40,30.3,284.575,247.579,NA,0,0,0,108.947
28,1,28,581.75,1012.5,41,59.4,284.575,247.579,NA,0,0,0,0
29,1,29,581.75,1012.5,42,114.4,284.575,247.579,NA,0,0,0,0
30,1,30,581.75,1012.5,43,132.5,284.575,247.579,NA,0,0,0,0
31,1,31,581.75,1012.5,44,80,284.575,247.579,NA,0,0,0,0
