Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,360,1011.5,0,68.7,0,0,NA,NA,NA,NA,NA
2,1,2,360,1011.5,1,69.7,0,0,NA,0,0,0,NA
3,1,3,360,1011.5,2,68.7,0,0,NA,0,0,0,0
4,1,4,360,1011.5,3,68.7,0,0,NA,0,0,0,0
5,1,5,360,1011.5,4,67.6,0,0,NA,0,0,0,0
6,1,6,360,1011.5,5,68.7,0,0,NA,0,0,0,0
7,1,7,360,1011.5,6,69,0,0,NA,0,0,0,0
8,1,8,360,1011.5,7,55,0,0,NA,0,0,0,0
9,1,9,360,1011.5,8,52.6,0,0,NA,0,0,0,0
10,1,10,360,1011.5,9,64.6,0,0,NA,0,0,0,0
11,1,11,360,1011.5,10,53.8,0,0,NA,0,0,0,0
12,1,12,360,1011.5,11,40.9,0,0,NA,0,0,0,0
13,1,13,393.75,1053.5,17,113.2,53.88,53.88,NA,53.88,8.98,51.216,51.216
14,1,14,393.75,1053.5,18,102.8,53.88,53.88,NA,0,0,0,-51.216
15,1,15,393.75,1053.5,19,72.7,53.88,53.88,NA,0,0,0,0
16,1,16,393.75,1053.5,20,56.2,53.88,53.88,NA,0,0,0,0
17,1,17,393.75,1053.5,21,18.9,53.88,53.88,NA,0,0,0,0
18,1,18,393.75,1053.5,22,10.2,53.88,53.88,NA,0,0,0,0
19,1,19,393.75,1053.5,23,7.5,53.88,53.88,NA,0,0,0,0
20,1,20,414.75,1098.25,28,72.2,103.312,102.582,NA,49.432,9.886,64.861,64.861
21,1,21,414.75,1098.25,29,41.2,103.312,102.582,NA,0,0,0,-64.861
22,1,22,414.75,1098.25,30,23.7,103.312,102.582,NA,0,0,0,0
23,1,23,414.75,1098.25,31,17.1,103.312,102.582,NA,0,0,0,0
24,1,24,414.75,1098.25,32,15.1,103.312,102.582,NA,0,0,0,0
25,1,25,414.75,1098.25,33,13.3,103.312,102.582,NA,0,0,0,0
26,1,26,414.75,1098.25,34,10.5,103.312,102.582,NA,0,0,0,0
27,1,27,437.25,1154.25,40,73.3,163.664,162.312,NA,60.351,10.059,68.11,68.11
28,1,28,437.25,1154.25,41,38.7,163.664,162.312,NA,0,0,0,-68.11
