fly,treatment,trial,iteration,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP
CA40,glass,2_00-00-12,2,3.56,0.013586956521739132,9,13,0.016666666666666666,0.04583333333333333,0.0625,0.7333333333333333,1.765551889615614,0.0,0.9403107570355375,18.385219775554887,"(845.0, 1324.0)","(897.5, 1215.5)",3,8,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,1.2258566283787635,0.0,1.1927947435527053,15.412856526106234,"(595.833, 1302.5)","(678.167, 1287.5)",4,8,0.016666666666666666,0.004166666666666667,0.020833333333333332,0.2,0.8996245253696631,0.0,0.7302729797851926,19.190640546942927,"(844.833, 1089.5)","(817.5, 1034.5)",11,14,0.0125,0.05,0.0625,0.8,0.8884327848953445,0.0,0.35562090231745497,17.325475509150113,"(533.833, 1243.167)","(583.833, 1208.833)",5,8,0.0125,0.0,0.0125,0.0,0.47035222733739945,0.0,1.591789950095596,23.90048695400163,"(722.833, 982.833)","(754.833, 985.5)",15,20,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,0.8967185426943766,0.2783525472439586,0.9814460229223411,16.279412906928147,"(612.5, 1108.5)","(590.167, 1051.5)"
CA40,glass,2_00-00-12,2,3.56,0.013586956521739132,24,29,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,0.9403107570355375,0.0,1.5529349091195046,16.447246342602256,"(850.0, 1388.0)","(845.0, 1324.0)",18,21,0.0125,0.0375,0.05,0.7499999999999999,1.1927947435527053,0.0,0.7996927224724947,16.49153999711448,"(609.167, 1382.833)","(595.833, 1302.5)",9,11,0.008333333333333333,0.008333333333333333,0.016666666666666666,0.5,0.7302729797851926,0.06640408505431665,1.1566142814669609,17.599224603340375,"(887.167, 1115.833)","(844.833, 1089.5)",26,28,0.008333333333333333,0.0375,0.04583333333333333,0.8181818181818182,0.35562090231745497,0.0,1.2744360178207828,19.028159075249388,"(550.833, 1260.5)","(533.833, 1243.167)",8,13,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.591789950095596,0.03521416016455358,1.0740984971454342,17.178143632873248,"(798.5, 1060.833)","(722.833, 982.833)",30,35,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,1.2118722010764937,0.18163936878352108,1.1175549764296164,22.852324591482517,"(613.167, 1175.5)","(624.167, 1093.5)"
CA40,glass,2_00-00-12,2,3.56,0.013586956521739132,36,40,0.016666666666666666,0.0375,0.05416666666666667,0.6923076923076923,1.5529349091195046,0.0,0.7682662457113182,23.295347987189444,"(848.0, 1494.0)","(850.0, 1388.0)",30,34,0.016666666666666666,0.0375,0.05416666666666667,0.6923076923076923,0.7996927224724947,0.0,1.3494035485259745,22.999968369895914,"(588.833, 1433.5)","(609.167, 1382.833)",13,21,0.03333333333333333,0.0375,0.07083333333333333,0.5294117647058824,1.2010084454683574,0.0,1.7508137311674288,15.499699733226867,"(855.5, 1188.167)","(891.5, 1114.5)",37,41,0.016666666666666666,0.03333333333333333,0.05,0.6666666666666666,1.2744360178207828,0.030877023335960718,0.6455726467484589,22.312669136463587,"(551.833, 1347.5)","(550.833, 1260.5)",22,26,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,1.0630233074623292,0.0,1.1998220646493665,16.323679136013734,"(816.833, 1131.833)","(796.5, 1062.167)",42,,,,,,,,,,,"(620.5, 1165.5)"
CA40,glass,2_00-00-12,2,3.56,0.013586956521739132,49,,,,,,,,,,,"(848.0, 1494.0)",43,,,,,,,,,,,"(588.833, 1433.5)",30,34,0.016666666666666666,0.0375,0.05416666666666667,0.6923076923076923,1.7508137311674288,0.1180937124402893,0.9253782324961468,22.999968369895914,"(881.5, 1304.833)","(855.5, 1188.167)",49,,,,,,,,,,,"(551.167, 1345.5)",36,41,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.1998220646493665,0.14359516796205207,0.7225208661371767,22.132774738374412,"(800.833, 1212.167)","(816.833, 1131.833)",,,,,,,,,,,,
CA40,glass,2_00-00-12,2,3.56,0.013586956521739132,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,"(885.5, 1297.833)",,,,,,,,,,,,,50,,,,,,,,,,,"(795.167, 1204.167)",,,,,,,,,,,,
CA40,glass,2_00-00-09,2,3.56,0.013586956521739132,11,14,0.0125,0.03333333333333333,0.04583333333333333,0.7272727272727273,1.072651651507462,0.06353587384685402,1.631454912400038,25.802116109135248,"(841.833, 1009.833)","(817.833, 940.5)",3,8,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,0.84668366912809,0.0,1.1534944628853299,16.3557501029037,"(631.167, 1161.167)","(661.5, 1111.833)",4,9,0.020833333333333332,0.0,0.020833333333333332,0.0,0.8119040598204074,0.0,0.5266764701842591,12.138453253985807,"(728.833, 847.833)","(695.833, 803.167)",11,15,0.016666666666666666,0.0375,0.05416666666666667,0.6923076923076923,1.3513832387078588,0.0,0.9949572953542657,25.562021748981362,"(530.5, 1122.5)","(526.167, 1030.167)",5,9,0.016666666666666666,0.029166666666666667,0.04583333333333333,0.6363636363636365,0.6170672989578847,0.0,1.0597552658496765,18.796437711125357,"(501.167, 954.167)","(472.167, 923.5)",9,14,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,1.2030196303373648,0.21902560488730938,1.4537278167699923,21.918035384755406,"(641.833, 859.833)","(568.167, 823.167)"
CA40,glass,2_00-00-09,2,3.56,0.013586956521739132,22,27,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.6914263268166887,0.024838510088029633,1.514853400595803,20.52078788731695,"(871.167, 1117.5)","(842.167, 1005.5)",17,22,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,1.1534944628853299,0.029239766081871343,0.8675295643703439,22.682646429465656,"(672.833, 1228.167)","(631.167, 1161.167)",9,11,0.008333333333333333,0.0,0.008333333333333333,0.0,0.5266764701842591,0.0,1.1206621365223355,15.483962254659694,"(764.833, 846.5)","(728.833, 847.833)",24,28,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,0.9949572953542657,0.0,0.5230835792780771,20.9430356672608,"(563.833, 1181.833)","(530.5, 1122.5)",16,21,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.0597552658496765,0.04019212456849998,0.8280586116085553,21.405350077512878,"(538.167, 1016.5)","(501.167, 954.167)",21,27,0.025,0.029166666666666667,0.05416666666666667,0.5384615384615384,1.6506120464162253,0.23764833626478676,0.9972239024035248,23.07021392319363,"(707.5, 934.5)","(627.833, 854.5)"
CA40,glass,2_00-00-09,2,3.56,0.013586956521739132,35,,,,,,,,,,,"(872.833, 1117.167)",29,,,,,,,,,,,"(672.833, 1230.167)",11,22,0.04583333333333333,0.025,0.07083333333333333,0.35294117647058826,1.1206621365223355,0.34655715870376846,1.4469140668504228,23.061399197972552,"(757.833, 922.833)","(764.833, 846.5)",38,,,,,,,,,,,"(563.833, 1181.833)",30,,,,,,,,,,,"(537.5, 1013.833)",34,,,,,,,,,,,"(703.167, 918.833)"
CA40,glass,2_00-00-09,2,3.56,0.013586956521739132,,,,,,,,,,,,,,,,,,,,,,,,,28,34,0.025,0.0375,0.0625,0.6,1.3160751621301015,0.0,0.43295593260119597,18.451079502399626,"(810.167, 1006.833)","(781.5, 921.5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA40,glass,2_00-00-09,2,3.56,0.013586956521739132,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,"(810.167, 1006.833)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
