fly,treatment,trial,iteration,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP
CA62,g150,1_00-02-40,5,2.8657,0.012893027837336403,9,14,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,2.351962058752791,0.059825945579855794,1.5014430100783955,32.000242580507965,"(565.0, 850.25)","(449.25, 989.0)",2,7,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.218655935627429,0.0,1.6888917098168497,35.26452473869981,"(696.5, 1030.0)","(657.25, 1115.0)",5,9,0.016666666666666666,0.03333333333333333,0.05,0.6666666666666666,2.2257323318699616,0.10103450973210944,2.2437974354847166,36.48915486956714,"(414.0, 1000.0)","(374.0, 1166.25)",12,16,0.016666666666666666,0.029166666666666667,0.04583333333333333,0.6363636363636365,1.6107807112426638,0.0,1.6110535068328582,31.363063486798897,"(728.25, 1082.5)","(654.0, 1181.5)",2,6,0.016666666666666666,0.020833333333333332,0.0375,0.5555555555555556,1.1943265300392454,0.0,1.6742222687338808,34.055155974784014,"(392.5, 1190.5)","(391.5, 1282.25)",,4,,,,,,,,,"(555.0, 1321.25)",
CA62,g150,1_00-02-40,5,2.8657,0.012893027837336403,22,27,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,1.5594316251512914,0.0,1.4487043351159812,36.99065799649989,"(634.25, 758.0)","(563.25, 854.5)",16,22,0.025,0.025,0.05,0.5,1.6888917098168497,0.0,1.7845125171822325,34.86891868582103,"(774.75, 926.5)","(696.5, 1030.0)",17,21,0.016666666666666666,0.03333333333333333,0.05,0.6666666666666666,2.314016938243716,0.0,0.9441664835024351,35.13659215243769,"(505.25, 853.75)","(416.0, 1007.5)",23,28,0.020833333333333332,0.025,0.04583333333333333,0.5454545454545455,1.6110535068328582,0.0,1.9642491240740791,38.18642329627975,"(775.25, 968.0)","(728.25, 1082.5)",11,17,0.025,0.020833333333333332,0.04583333333333333,0.45454545454545453,1.6742222687338808,0.0,1.5422557554377339,31.38266570465545,"(458.75, 1080.25)","(392.5, 1190.5)",6,10,0.016666666666666666,0.025,0.041666666666666664,0.6000000000000001,1.3668624821398307,0.0,1.8361473103134713,37.95938609782878,"(556.5, 1216.25)","(555.0, 1321.25)"
CA62,g150,1_00-02-40,5,2.8657,0.012893027837336403,34,39,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,1.4487043351159812,0.0,1.3146734978891255,34.13080363886568,"(615.75, 648.25)","(634.25, 758.0)",28,33,0.020833333333333332,0.025,0.04583333333333333,0.5454545454545455,1.7845125171822325,0.0,1.8007892464234072,34.351878011351815,"(809.0, 793.75)","(774.75, 926.5)",29,33,0.016666666666666666,0.03333333333333333,0.05,0.6666666666666666,0.9441664835024351,0.059825945579855794,1.1376567407699558,34.822241360689596,"(530.5, 785.75)","(505.25, 853.75)",34,39,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.9642491240740791,0.0,1.501129133435839,33.91806123647326,"(818.75, 823.5)","(775.25, 968.0)",22,28,0.025,0.029166666666666667,0.05416666666666667,0.5384615384615384,1.5422557554377339,0.0032541024469548764,1.549998373336333,35.05315036007246,"(537.25, 991.5)","(458.75, 1080.25)",16,21,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.8361473103134713,0.0,1.5452087566137753,34.267613520096795,"(644.5, 1106.0)","(556.5, 1216.25)"
CA62,g150,1_00-02-40,5,2.8657,0.012893027837336403,46,,,,,,,,,,,"(615.75, 648.25)",39,45,0.025,0.029166666666666667,0.05416666666666667,0.5384615384615384,1.8007892464234072,0.0,1.2163380513007316,29.85419634295203,"(833.0, 657.5)","(809.0, 793.75)",41,44,0.0125,0.0375,0.05,0.7499999999999999,1.1639729314142606,0.0,1.6766208261919266,28.059950108974203,"(560.75, 703.75)","(533.75, 789.0)",47,,,,,,,,,,,"(818.75, 823.5)",35,40,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,1.553066203554856,0.0,1.4571404217219441,35.78542245916861,"(577.0, 879.25)","(537.25, 991.75)",29,33,0.016666666666666666,0.029166666666666667,0.04583333333333333,0.6363636363636365,1.5452087566137753,0.05893430187226358,1.6968576416172434,36.14268036674849,"(689.75, 996.25)","(644.5, 1106.0)"
CA62,g150,1_00-02-40,5,2.8657,0.012893027837336403,,,,,,,,,,,,,52,,,,,,,,,,,"(833.0, 657.5)",53,,,,,,,,,,,"(560.75, 703.75)",,,,,,,,,,,,,47,,,,,,,,,,,"(577.0, 879.25)",40,45,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.6384656258364427,0.07917572973635548,1.3517378623536351,27.54588847293947,"(721.25, 869.75)","(690.25, 991.75)"
CA62,g150,1_00-02-40,5,2.8657,0.012893027837336403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,"(722.25, 863.75)"
CA62,g150,1_00-02-37,5,2.8657,0.012893027837336403,9,13,0.016666666666666666,0.05,0.06666666666666667,0.75,1.5612837260312065,0.0,1.4607421802288976,18.330144650899832,"(383.25, 1185.75)","(310.5, 1281.0)",2,7,0.020833333333333332,0.05,0.07083333333333333,0.7058823529411765,0.9412027300668794,0.0,0.7711110439556802,21.27642399252829,"(561.5, 1234.75)","(496.0, 1265.25)",1,5,0.016666666666666666,0.05,0.06666666666666667,0.75,1.2088380096720734,0.0,2.2387956529573065,22.115737558051144,"(297.75, 1426.0)","(255.75, 1508.75)",11,16,0.020833333333333332,0.05416666666666667,0.075,0.7222222222222223,0.8463517179127095,0.0,0.9935307799269071,21.673949758328718,"(606.5, 1351.25)","(588.75, 1413.75)",11,16,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,1.5780669746057139,0.0,1.6394908633827099,18.966843408093663,"(347.0, 1470.25)","(356.75, 1591.0)",3,7,0.016666666666666666,0.058333333333333334,0.075,0.7777777777777778,0.8373758320813292,0.1847109607744925,1.3033318642846499,19.74265357396386,"(543.5, 1537.5)","(553.5, 1601.0)"
CA62,g150,1_00-02-37,5,2.8657,0.012893027837336403,25,28,0.0125,0.041666666666666664,0.05416666666666667,0.7692307692307692,1.4607421802288976,0.0,1.4407555052010603,31.71582578431684,"(454.0, 1098.75)","(383.25, 1185.75)",19,25,0.025,0.03333333333333333,0.058333333333333334,0.5714285714285714,0.7711110439556802,0.0,1.24920578997355,24.01009880769066,"(606.25, 1196.0)","(561.5, 1234.75)",17,21,0.016666666666666666,0.05,0.06666666666666667,0.75,2.2387956529573065,0.0,1.3287809332294358,22.515873905013017,"(329.0, 1257.0)","(297.75, 1426.0)",29,33,0.016666666666666666,0.025,0.041666666666666664,0.6000000000000001,0.9935307799269071,0.03223889699769453,1.304868903878736,30.15758486495425,"(627.75, 1278.0)","(606.5, 1351.25)",26,32,0.025,0.029166666666666667,0.05416666666666667,0.5384615384615384,1.6394908633827099,0.0,0.8714365651113475,31.296143442042666,"(371.25, 1346.75)","(347.0, 1470.25)",21,25,0.016666666666666666,0.03333333333333333,0.05,0.6666666666666666,1.2676454976418787,0.0,1.4001877116544086,26.2876850305851,"(533.0, 1438.0)","(529.5, 1535.25)"
CA62,g150,1_00-02-37,5,2.8657,0.012893027837336403,38,,,,,,,,,,,"(454.0, 1098.75)",33,,,,,,,,,,,"(606.25, 1196.0)",33,,,,,,,,,,,"(329.0, 1257.0)",39,,,,,,,,,,,"(626.0, 1279.75)",39,,,,,,,,,,,"(371.25, 1346.75)",33,38,0.020833333333333332,0.016666666666666666,0.0375,0.4444444444444445,1.4001877116544086,0.0,1.3517597879695291,30.00505177143312,"(552.25, 1332.25)","(533.0, 1438.0)"
CA62,g150,1_00-02-37,5,2.8657,0.012893027837336403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,"(552.25, 1332.25)"
