fly,treatment,trial,iteration,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP
CA62,g24,1_00-00-14,2,2.8657,0.012893027837336403,4,10,0.025,0.03333333333333333,0.058333333333333334,0.5714285714285714,1.177623132493767,0.0,1.7878071629191101,23.775741922004602,"(1091.25, 489.75)","(1187.5, 506.25)",10,16,0.025,0.0375,0.0625,0.6,1.052889056023138,0.0,1.488881793165008,30.078098710084447,"(1073.75, 250.25)","(1123.5, 322.0)",13,18,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.8915404827007818,0.0,1.0791281927517038,28.618950850271307,"(1120.75, 548.25)","(1270.0, 500.0)",19,24,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.6542563982768732,0.0,0.6849598253367308,24.268537356780435,"(1108.0, 252.5)","(1245.0, 259.5)",10,14,0.016666666666666666,0.029166666666666667,0.04583333333333333,0.6363636363636365,1.054622733230892,0.14781664175006076,1.7691410072825617,30.9555120178573,"(1317.75, 468.0)","(1401.25, 442.0)",6,8,0.008333333333333333,0.025,0.03333333333333333,0.75,0.006741260376883456,0.2699872676927153,1.9560275504700897,24.965027065401912,"(1407.75, 270.75)","(1408.25, 270.5)"
CA62,g24,1_00-00-14,2,2.8657,0.012893027837336403,18,23,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.7878071629191101,0.3087762181610393,1.18527385049649,26.38425599814078,"(943.0, 490.75)","(1091.25, 489.75)",25,29,0.016666666666666666,0.0375,0.05416666666666667,0.6923076923076923,1.488881793165008,0.0,0.9713264968519285,16.546677990829274,"(953.0, 224.5)","(1073.75, 250.25)",27,31,0.016666666666666666,0.025,0.041666666666666664,0.6000000000000001,1.0791281927517038,0.13047430384663677,1.902127579221792,17.539137585159384,"(1033.25, 529.5)","(1120.75, 548.25)",33,36,0.0125,0.0375,0.05,0.7499999999999999,0.6849598253367308,0.0961427579424585,0.6849598253367308,21.031349507774294,"(1062.5, 218.5)","(1108.0, 252.5)",21,27,0.025,0.029166666666666667,0.05416666666666667,0.5384615384615384,1.7149109219307856,0.0,0.8936887635795288,21.275162032898624,"(1174.25, 498.5)","(1315.25, 480.0)",14,19,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.6875921020101183,0.0,0.7482738286018709,29.936683766829855,"(1259.25, 336.0)","(1388.25, 281.75)"
CA62,g24,1_00-00-14,2,2.8657,0.012893027837336403,31,35,0.016666666666666666,0.03333333333333333,0.05,0.6666666666666666,1.4932158035033034,0.0,1.4159086275500026,18.53344005193929,"(852.25, 453.0)","(965.75, 502.5)",38,,,,,,,,,,,"(953.0, 224.5)",37,,,,,,,,,,,"(1025.0, 536.5)",45,,,,,,,,,,,"(1068.5, 223.75)",34,38,0.016666666666666666,0.029166666666666667,0.04583333333333333,0.6363636363636365,0.8936887635795288,0.061858181364187005,1.3314148854310452,20.875704388268762,"(1101.0, 487.25)","(1174.25, 498.5)",28,31,0.0125,0.03333333333333333,0.04583333333333333,0.7272727272727273,0.7482738286018709,0.0,1.1729986768556313,14.886563122174794,"(1197.25, 333.5)","(1259.25, 336.0)"
CA62,g24,1_00-00-14,2,2.8657,0.012893027837336403,43,,,,,,,,,,,"(852.25, 453.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,"(1097.25, 483.75)",39,,,,,,,,,,,"(1197.25, 333.5)"
CA62,g24,3_00-01-37,2,2.8657,0.012893027837336403,1,6,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.0304551273189482,0.0,1.5742597662693818,30.862479407526948,"(1107.75, 539.75)","(1175.5, 491.25)",7,12,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.8811121567343378,0.0,1.382730173993184,32.00765158882054,"(946.0, 349.5)","(1083.75, 285.0)",8,13,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,1.9253799122405877,0.0,1.3054486700937873,31.214864004672727,"(1159.0, 581.25)","(1300.0, 515.25)",0,4,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,1.2165123409776553,0.12710433594136922,2.101252781196761,30.436076756639533,"(1153.75, 221.0)","(1250.5, 203.25)",3,8,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.1070212175018335,0.0,1.686039639229511,32.728171854005495,"(1340.25, 428.5)","(1423.75, 396.25)",9,13,0.016666666666666666,0.0375,0.05416666666666667,0.6923076923076923,1.3538305654751324,0.0,1.8050891794776323,32.39255510977358,"(1219.25, 288.0)","(1320.75, 247.0)"
CA62,g24,3_00-01-37,2,2.8657,0.012893027837336403,15,20,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.5742597662693818,0.0,1.3079798877393383,27.276655372823427,"(997.0, 602.5)","(1107.75, 539.75)",21,26,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,1.382730173993184,0.14956326674476023,1.6028797630776537,28.252313061625458,"(851.5, 409.25)","(946.0, 349.5)",23,27,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,1.3054486700937873,0.13968137967890026,1.2777082640502113,26.60833644883812,"(1067.0, 633.0)","(1159.0, 581.25)",14,19,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,2.2137855195365317,0.0,1.8353814442278644,28.400903564909903,"(1010.75, 312.75)","(1164.0, 220.25)",16,22,0.025,0.029166666666666667,0.05416666666666667,0.5384615384615384,1.686039639229511,0.0,1.4919754007265678,27.315090532512794,"(1214.75, 481.75)","(1340.25, 428.5)",22,27,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,1.8050891794776323,0.0,0.9418700816077454,28.505356480783863,"(1090.5, 356.75)","(1219.25, 288.0)"
CA62,g24,3_00-01-37,2,2.8657,0.012893027837336403,28,33,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.3079798877393383,0.0,1.3972277836261382,27.734688099764373,"(927.25, 682.0)","(997.0, 602.5)",33,38,0.020833333333333332,0.04583333333333333,0.06666666666666667,0.6875,1.714970943768533,0.0,1.5854749396777679,25.726821581002373,"(768.75, 509.0)","(863.5, 407.75)",37,41,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,1.3694443192064714,0.0,1.2915784670719992,26.790157917521853,"(981.0, 690.25)","(1068.0, 621.75)",27,32,0.020833333333333332,0.029166666666666667,0.05,0.5833333333333333,1.8353814442278644,0.0,1.086815850037118,26.282313312362167,"(894.5, 405.0)","(1010.75, 312.75)",29,34,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,1.4919754007265678,0.0,1.5308886087346574,25.7488317715623,"(1103.75, 529.0)","(1214.75, 481.75)",34,39,0.020833333333333332,0.025,0.04583333333333333,0.5454545454545455,0.9418700816077454,0.06492864033243463,1.3734796305426888,22.10410841028519,"(1024.5, 394.75)","(1090.5, 356.75)"
CA62,g24,3_00-01-37,2,2.8657,0.012893027837336403,42,,,,,,,,,,,"(927.25, 682.0)",49,,,,,,,,,,,"(768.75, 509.0)",51,,,,,,,,,,,"(981.0, 690.25)",39,,,,,,,,,,,"(894.5, 405.0)",44,,,,,,,,,,,"(1103.75, 529.0)",45,,,,,,,,,,,"(1024.5, 389.5)"
CA62,g24,3_00-01-20,2,2.8657,0.012893027837336403,5,10,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,2.73969753297093,0.0,0.6406525482491422,23.7067772539932,"(1167.25, 466.0)","(1027.5, 301.5)",12,18,0.025,0.03333333333333333,0.058333333333333334,0.5714285714285714,1.547071266072197,0.08567588116057183,1.1898708662918556,20.798874069910994,"(1046.25, 655.0)","(998.75, 542.75)",11,16,0.020833333333333332,0.058333333333333334,0.07916666666666666,0.736842105263158,2.4345080563339057,0.0,0.6629594104412936,21.470040686696713,"(1129.0, 388.5)","(976.25, 272.5)",6,10,0.016666666666666666,0.0375,0.05416666666666667,0.6923076923076923,0.7210944241191293,0.022882132044074143,1.6227958010461367,24.025680684176688,"(869.0, 566.5)","(820.0, 537.75)",5,9,0.016666666666666666,0.05416666666666667,0.07083333333333333,0.7647058823529412,1.6417615423613814,0.0,1.456735379356664,22.68947899480377,"(921.5, 298.0)","(796.5, 264.75)",12,17,0.020833333333333332,0.04583333333333333,0.06666666666666667,0.6875,1.3893242191483357,0.0,1.8846583625398416,21.58229526717795,"(855.0, 475.0)","(756.75, 426.75)"
CA62,g24,3_00-01-20,2,2.8657,0.012893027837336403,19,25,0.025,0.04583333333333333,0.07083333333333333,0.6470588235294117,0.6406525482491422,0.0,1.7375417748062199,27.558359272780827,"(1214.5, 483.75)","(1167.25, 466.0)",26,31,0.020833333333333332,0.04583333333333333,0.06666666666666667,0.6875,1.2092483631014432,0.0,1.266782891801389,33.46345945727367,"(1138.25, 673.0)","(1046.25, 648.25)",30,33,0.0125,0.04583333333333333,0.058333333333333334,0.7857142857142857,0.6629594104412936,0.0,0.7799378857821003,37.50075385953588,"(1179.25, 402.75)","(1129.0, 388.5)",19,24,0.020833333333333332,0.04583333333333333,0.06666666666666667,0.6875,1.6219144842523887,0.11110664933694228,1.6866821501843845,26.95711858642805,"(978.5, 632.5)","(870.0, 565.0)",22,27,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.456735379356664,0.0,1.5783345078238402,29.12381636174876,"(997.5, 384.0)","(921.5, 298.0)",28,33,0.020833333333333332,0.04583333333333333,0.06666666666666667,0.6875,1.8846583625398416,0.0,1.3405252353632493,35.11524209041365,"(981.5, 552.75)","(855.0, 475.0)"
