fly,treatment,trial,iteration,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP
CA58,g150,1_0-03-00,3,3.1732,0.013563827983533514,13,20,0.029166666666666667,0.041666666666666664,0.07083333333333333,0.5882352941176471,1.8641470122407242,0.10338363966596109,1.6258607052849108,25.42611161962794,"(1283.0, 506.0)","(1146.0, 500.75)",7,13,0.025,0.041666666666666664,0.06666666666666667,0.625,1.0846590201554738,0.04419003072906752,1.4923252891265653,21.677968025794993,"(1300.75, 700.25)","(1224.0, 722.0)",9,13,0.016666666666666666,0.04583333333333333,0.0625,0.7333333333333333,1.3379556062884554,0.0,1.9446049881406637,20.890552989529795,"(1104.25, 481.75)","(1015.5, 524.25)",18,22,0.016666666666666666,0.05,0.06666666666666667,0.75,1.1334187160792,0.0,1.803865765628571,27.83673086208991,"(1246.75, 764.75)","(1163.5, 769.0)",16,22,0.025,0.025,0.05,0.5,1.8175442408722782,0.0,1.9948054342346362,26.582263909547468,"(1058.0, 559.5)","(935.5, 613.0)",9,13,0.016666666666666666,0.04583333333333333,0.0625,0.7333333333333333,1.1982718677053366,0.0,1.4839511768911133,20.890552989529795,"(1064.0, 775.25)","(997.0, 832.5)"
CA58,g150,1_0-03-00,3,3.1732,0.013563827983533514,30,36,0.025,0.041666666666666664,0.06666666666666667,0.625,1.7272921454507584,0.0,1.7481611901604592,26.072029492890092,"(1402.5, 501.75)","(1275.5, 504.75)",23,29,0.025,0.05,0.075,0.6666666666666667,1.5365135383587576,0.0,1.202295832954678,29.059429750417447,"(1410.5, 699.25)","(1297.5, 700.25)",24,28,0.016666666666666666,0.05416666666666667,0.07083333333333333,0.7647058823529412,1.9446049881406637,0.061280546791531644,1.7542974230566835,29.82317688611471,"(1247.0, 473.0)","(1104.25, 481.75)",34,39,0.020833333333333332,0.04583333333333333,0.06666666666666667,0.6875,1.803865765628571,0.0,1.8958154319100902,27.905198993533958,"(1375.5, 732.75)","(1246.75, 764.75)",28,39,0.04583333333333333,0.04583333333333333,0.09166666666666666,0.5,1.9948054342346362,0.06118619639409349,1.9948054342346362,27.873643171446645,"(1199.5, 520.75)","(1058.0, 559.5)",24,31,0.029166666666666667,0.0375,0.06666666666666667,0.5625,1.4839511768911133,0.07706594545423703,1.7332922736759495,30.601595099917724,"(1162.5, 728.25)","(1064.0, 775.25)"
CA58,g150,1_0-03-00,3,3.1732,0.013563827983533514,46,,,,,,,,,,,"(1402.5, 501.75)",41,,,,,,,,,,,"(1410.5, 699.25)",41,,,,,,,,,,,"(1242.75, 474.5)",50,,,,,,,,,,,"(1375.5, 732.75)",50,,,,,,,,,,,"(1204.0, 520.75)",40,,,,,,,,,,,"(1166.25, 732.5)"
CA58,g150,1_00-02-06,3,3.1732,0.013563827983533514,4,10,0.025,0.04583333333333333,0.07083333333333333,0.6470588235294117,1.6652395636441015,0.0,1.3573658196660132,19.442533841813663,"(1149.5, 496.25)","(1026.75, 494.0)",12,18,0.025,0.04583333333333333,0.07083333333333333,0.6470588235294117,1.7855924375353678,0.0,1.4440381508355267,18.9046628871108,"(1210.5, 657.75)","(1081.5, 684.0)",15,19,0.016666666666666666,0.05,0.06666666666666667,0.75,1.804199450866124,0.0,0.9800276379031015,19.623360025052847,"(1130.5, 440.5)","(998.25, 454.75)",5,10,0.020833333333333332,0.04583333333333333,0.06666666666666667,0.6875,1.583242868949925,0.0,1.697799714538184,20.657692206927017,"(1057.75, 709.25)","(942.5, 727.75)",6,11,0.020833333333333332,0.05,0.07083333333333333,0.7058823529411765,1.2941377576227202,0.03199022431877913,1.6924952221338103,19.28845193868594,"(915.5, 471.5)","(822.0, 490.5)",10,17,0.029166666666666667,0.05416666666666667,0.08333333333333333,0.65,1.5342159992869642,0.0,1.8073419062789509,17.92366335214725,"(957.5, 661.25)","(846.5, 683.0)"
CA58,g150,1_00-02-06,3,3.1732,0.013563827983533514,21,27,0.025,0.041666666666666664,0.06666666666666667,0.625,1.3573658196660132,0.0,1.3916356961953735,25.086596871917955,"(1246.0, 469.75)","(1149.5, 496.25)",29,35,0.025,0.03333333333333333,0.058333333333333334,0.5714285714285714,1.4440381508355267,0.0,1.6318960725395582,27.889407053478212,"(1312.5, 627.25)","(1210.5, 657.75)",31,35,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,0.9800276379031015,0.0,1.1877888773780547,28.565778985234736,"(1196.0, 410.0)","(1130.5, 440.5)",21,26,0.020833333333333332,0.05,0.07083333333333333,0.7058823529411765,1.697799714538184,0.0,1.6284539196325005,23.610914702981606,"(1180.5, 684.75)","(1057.75, 709.25)",23,29,0.025,0.04583333333333333,0.07083333333333333,0.6470588235294117,1.7039348022598848,0.0,1.4833993207913025,24.785851838698473,"(1037.75, 446.5)","(914.25, 469.5)",30,35,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,1.8073419062789509,0.0,1.0254940197695064,27.687012492673283,"(1090.25, 649.75)","(957.5, 661.25)"
CA58,g150,1_00-02-06,3,3.1732,0.013563827983533514,37,,,,,,,,,,,"(1246.0, 469.75)",43,,,,,,,,,,,"(1312.5, 627.25)",45,,,,,,,,,,,"(1196.0, 410.0)",38,,,,,,,,,,,"(1180.5, 684.75)",40,,,,,,,,,,,"(1037.75, 446.5)",45,,,,,,,,,,,"(1090.25, 649.75)"
CA58,g150,2_00-00-20,3,3.1732,0.013563827983533514,1,7,0.025,0.04583333333333333,0.07083333333333333,0.6470588235294117,2.0376814319691525,0.030488672441898755,1.0834592814204558,20.35226525509684,"(1145.25, 726.0)","(1280.0, 792.75)",10,15,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,1.2302089660157005,0.0,1.4099055097198772,21.75577410659693,"(1113.5, 542.5)","(1195.0, 582.5)",12,16,0.016666666666666666,0.05416666666666667,0.07083333333333333,0.7647058823529412,1.30392525113597,0.0,1.30636528663105,23.886270076032382,"(1193.25, 791.5)","(1286.5, 815.25)",3,7,0.016666666666666666,0.05,0.06666666666666667,0.75,0.7372280516781884,0.0,1.7040083330369484,21.639321990752705,"(1276.25, 498.5)","(1320.25, 530.5)",2,7,0.020833333333333332,0.05,0.07083333333333333,0.7058823529411765,1.7655924689757585,0.0,1.4907305404099336,21.31101856472128,"(1400.75, 783.0)","(1531.0, 779.5)",11,16,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.4585941653544277,0.0,1.6266587849944054,22.388733556407214,"(1375.25, 556.75)","(1481.5, 574.0)"
CA58,g150,2_00-00-20,3,3.1732,0.013563827983533514,18,23,0.020833333333333332,0.04583333333333333,0.06666666666666667,0.6875,1.05305183088819,0.0,1.247945242741343,21.052888871910618,"(1065.5, 731.75)","(1143.0, 726.0)",25,30,0.020833333333333332,0.04583333333333333,0.06666666666666667,0.6875,1.4099055097198772,0.0,1.4661904891348885,20.351172995268957,"(1012.5, 567.5)","(1113.5, 542.5)",29,34,0.020833333333333332,0.058333333333333334,0.07916666666666666,0.736842105263158,1.30636528663105,0.0,1.0863364946614593,17.080679730281897,"(1097.0, 786.0)","(1193.25, 791.5)",19,24,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,1.7040083330369484,0.0,2.1569177878579917,21.466488988820657,"(1150.5, 497.75)","(1276.25, 498.5)",19,24,0.020833333333333332,0.058333333333333334,0.07916666666666666,0.736842105263158,1.4907305404099336,0.05420208434115334,0.9981329376062813,21.225085299604075,"(1293.5, 758.5)","(1400.75, 783.0)",25,32,0.029166666666666667,0.041666666666666664,0.07083333333333333,0.5882352941176471,1.6266587849944054,0.0,1.9270971832603023,20.125106016957357,"(1255.25, 553.5)","(1375.25, 556.75)"
CA58,g150,2_00-00-20,3,3.1732,0.013563827983533514,34,40,0.025,0.05,0.075,0.6666666666666667,1.247945242741343,0.0,1.4545365650904574,22.19511194223215,"(986.75, 779.5)","(1065.5, 731.75)",41,47,0.025,0.041666666666666664,0.06666666666666667,0.625,1.4661904891348885,0.0,1.6553176182402312,26.689539205229977,"(917.75, 619.75)","(1012.5, 567.5)",48,51,0.0125,0.05416666666666667,0.06666666666666667,0.8125,1.0863364946614593,0.0,1.0038195015434204,27.31909059444748,"(1025.75, 822.75)","(1097.0, 786.0)",34,39,0.020833333333333332,0.05,0.07083333333333333,0.7058823529411765,2.1569177878579917,0.08570102022329577,1.1078586911345705,19.419690975258604,"(1001.5, 553.75)","(1150.5, 497.75)",38,42,0.016666666666666666,0.0375,0.05416666666666667,0.6923076923076923,0.9844257722781763,0.0,1.6072404668200533,19.331097571071133,"(1222.75, 738.0)","(1293.5, 754.5)",42,48,0.025,0.05416666666666667,0.07916666666666666,0.6842105263157895,1.9270971832603023,0.0,1.4550414262688913,22.90312460074088,"(1113.5, 565.0)","(1255.25, 553.5)"
CA58,g150,2_00-00-20,3,3.1732,0.013563827983533514,52,,,,,,,,,,,"(986.75, 779.5)",57,,,,,,,,,,,"(917.75, 619.75)",64,,,,,,,,,,,"(1025.75, 822.75)",51,56,0.020833333333333332,0.058333333333333334,0.07916666666666666,0.736842105263158,1.1152097376064185,0.0,1.6562616040098368,24.868525661962856,"(925.25, 583.25)","(999.5, 547.75)",51,,,,,,,,,,,"(1222.75, 738.0)",61,,,,,,,,,,,"(1113.5, 565.0)"
