Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,227,981.5,0,47.9,0,0,NA,NA,NA,NA,NA
2,1,2,227,981.5,1,40.9,0,0,NA,0,0,0,NA
3,1,3,227,981.5,2,38.8,0,0,NA,0,0,0,0
4,1,4,227,981.5,3,45.8,0,0,NA,0,0,0,0
5,1,5,227,981.5,4,51.2,0,0,NA,0,0,0,0
6,1,6,227,981.5,5,47.9,0,0,NA,0,0,0,0
7,1,7,227,981.5,6,38.8,0,0,NA,0,0,0,0
8,1,8,276,1043,11,23.6,78.634,78.634,NA,78.634,15.727,51.454,51.454
9,1,9,276,1043,12,24.6,78.634,78.634,NA,0,0,0,-51.454
10,1,10,276,1043,13,21.6,78.634,78.634,NA,0,0,0,0
11,1,11,276,1043,14,25.6,78.634,78.634,NA,0,0,0,0
12,1,12,276,1043,15,26.7,78.634,78.634,NA,0,0,0,0
13,1,13,276,1043,16,47.7,78.634,78.634,NA,0,0,0,0
14,1,14,276,1043,17,36.6,78.634,78.634,NA,0,0,0,0
15,1,15,276,1043,18,23.6,78.634,78.634,NA,0,0,0,0
16,1,16,276,1043,19,34.2,78.634,78.634,NA,0,0,0,0
17,1,17,276,1043,20,43.2,78.634,78.634,NA,0,0,0,0
18,1,18,276,1043,21,27.2,78.634,78.634,NA,0,0,0,0
19,1,19,276,1043,22,38.2,78.634,78.634,NA,0,0,0,0
20,1,20,276,1043,23,21.2,78.634,78.634,NA,0,0,0,0
21,1,21,276,1043,24,33.1,78.634,78.634,NA,0,0,0,0
22,1,22,335,1098.5,30,60.7,159.635,159.226,NA,81.002,13.5,43.249,43.249
23,1,23,335,1098.5,31,72.4,159.635,159.226,NA,0,0,0,-43.249
24,1,24,335,1098.5,32,80.4,159.635,159.226,NA,0,0,0,0
25,1,25,335,1098.5,33,78.4,159.635,159.226,NA,0,0,0,0
26,1,26,335,1098.5,34,82.7,159.635,159.226,NA,0,0,0,0
27,1,27,335,1098.5,35,82.7,159.635,159.226,NA,0,0,0,0
28,1,28,335,1098.5,36,84.4,159.635,159.226,NA,0,0,0,0
29,1,29,335,1098.5,37,85.4,159.635,159.226,NA,0,0,0,0
30,1,30,335,1098.5,38,74.4,159.635,159.226,NA,0,0,0,0
31,1,31,335,1098.5,39,78.4,159.635,159.226,NA,0,0,0,0
32,1,32,403,1095.5,44,59.6,227.701,209.695,NA,68.066,13.613,-2.526,-2.526
33,1,33,403,1095.5,45,57.6,227.701,209.695,NA,0,0,0,2.526
34,1,34,403,1095.5,46,56.3,227.701,209.695,NA,0,0,0,0
35,1,35,403,1095.5,47,59.6,227.701,209.695,NA,0,0,0,0
36,1,36,403,1095.5,48,62.2,227.701,209.695,NA,0,0,0,0
37,1,37,403,1095.5,49,63.7,227.701,209.695,NA,0,0,0,0
38,1,38,403,1095.5,50,72.7,227.701,209.695,NA,0,0,0,0
39,1,39,403,1095.5,51,80.7,227.701,209.695,NA,0,0,0,0
40,1,40,403,1095.5,52,63.4,227.701,209.695,NA,0,0,0,0
41,1,41,459.5,1132,56,108.7,294.966,276.959,NA,67.264,16.816,32.863,32.863
42,1,42,459.5,1132,57,104,294.966,276.959,NA,0,0,0,-32.863
43,1,43,459.5,1132,58,107.7,294.966,276.959,NA,0,0,0,0
44,1,44,459.5,1132,59,107.7,294.966,276.959,NA,0,0,0,0
45,1,45,459.5,1132,60,90,294.966,276.959,NA,0,0,0,0
46,1,46,459.5,1132,61,91.1,294.966,276.959,NA,0,0,0,0
47,1,47,459.5,1132,62,79.7,294.966,276.959,NA,0,0,0,0
48,1,48,459.5,1132,63,82,294.966,276.959,NA,0,0,0,0
49,1,49,459.5,1132,64,67,294.966,276.959,NA,0,0,0,0
50,1,50,459.5,1132,65,72.3,294.966,276.959,NA,0,0,0,0
51,1,51,459.5,1132,66,83.9,294.966,276.959,NA,0,0,0,0
52,1,52,459.5,1132,67,87.7,294.966,276.959,NA,0,0,0,0
53,2,1,17.5,933.5,0,19,0,0,NA,NA,NA,NA,NA
54,2,2,17.5,933.5,1,27.1,0,0,NA,0,0,0,NA
55,2,3,17.5,933.5,2,26,0,0,NA,0,0,0,0
56,2,4,17.5,933.5,3,27.1,0,0,NA,0,0,0,0
57,2,5,17.5,933.5,4,26,0,0,NA,0,0,0,0
58,2,6,17.5,933.5,5,28.1,0,0,NA,0,0,0,0
59,2,7,17.5,933.5,6,25,0,0,NA,0,0,0,0
60,2,8,17.5,933.5,7,19,0,0,NA,0,0,0,0
61,2,9,17.5,933.5,8,23.1,0,0,NA,0,0,0,0
62,2,10,17.5,933.5,9,28.1,0,0,NA,0,0,0,0
63,2,11,17.5,933.5,12,23.1,0,0,NA,0,0,0,0
64,2,12,17.5,933.5,13,32,0,0,NA,0,0,0,0
65,2,13,17.5,933.5,14,29.1,0,0,NA,0,0,0,0
66,2,14,25,1099.5,20,28.1,166.169,166.169,NA,166.169,27.695,87.413,87.413
67,2,15,25,1099.5,21,31.5,166.169,166.169,NA,0,0,0,-87.413
68,2,16,25,1099.5,22,21.2,166.169,166.169,NA,0,0,0,0
69,2,17,25,1099.5,23,31.7,166.169,166.169,NA,0,0,0,0
70,2,18,25,1099.5,24,18.8,166.169,166.169,NA,0,0,0,0
71,2,19,25,1099.5,25,30.3,166.169,166.169,NA,0,0,0,0
72,2,20,25,1099.5,26,16.4,166.169,166.169,NA,0,0,0,0
73,2,21,25,1099.5,27,25.7,166.169,166.169,NA,0,0,0,0
74,2,22,25,1099.5,28,23.5,166.169,166.169,NA,0,0,0,0
75,2,23,25,1099.5,29,32.5,166.169,166.169,NA,0,0,0,0
76,2,24,25,1099.5,30,23.1,166.169,166.169,NA,0,0,0,0
77,2,25,25,1099.5,31,30.1,166.169,166.169,NA,0,0,0,0
78,2,26,136.5,1156,35,34.3,291.167,252.324,NA,124.998,31.249,26.873,26.873
79,2,27,136.5,1156,36,36.3,291.167,252.324,NA,0,0,0,-26.873
80,2,28,136.5,1156,37,31.8,291.167,252.324,NA,0,0,0,0
81,2,29,136.5,1156,38,25.8,291.167,252.324,NA,0,0,0,0
82,2,30,136.5,1156,39,35.2,291.167,252.324,NA,0,0,0,0
83,2,31,136.5,1156,40,23.2,291.167,252.324,NA,0,0,0,0
84,2,32,136.5,1156,41,30.4,291.167,252.324,NA,0,0,0,0
85,2,33,136.5,1156,42,32.8,291.167,252.324,NA,0,0,0,0
86,2,34,136.5,1156,43,37.3,291.167,252.324,NA,0,0,0,0
