Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,670.833,969.5,0,45.6,0,0,NA,NA,NA,NA,NA
2,1,2,670.833,969.5,1,53.9,0,0,NA,0,0,0,NA
3,1,3,670.833,969.5,2,49,0,0,NA,0,0,0,0
4,1,4,670.833,969.5,3,53.9,0,0,NA,0,0,0,0
5,1,5,670.833,969.5,4,52.8,0,0,NA,0,0,0,0
6,1,6,670.833,969.5,5,54.9,0,0,NA,0,0,0,0
7,1,7,670.833,969.5,6,52.6,0,0,NA,0,0,0,0
8,1,11,670.5,969.833,7,54.9,0.471,0.471,NA,0.471,0.471,135,135
9,1,12,670.5,969.833,8,52.6,0.471,0.471,NA,0,0,0,-135
10,1,13,670.5,969.833,9,52.6,0.471,0.471,NA,0,0,0,0
11,1,14,670.5,969.833,10,53.9,0.471,0.471,NA,0,0,0,0
12,1,15,670.5,969.833,11,61.9,0.471,0.471,NA,0,0,0,0
13,1,16,670.5,969.833,12,56.3,0.471,0.471,NA,0,0,0,0
14,1,17,582.5,1043.167,17,39.9,115.022,115.02,NA,114.55,22.91,140.194,140.194
15,1,18,582.5,1043.167,18,44.9,115.022,115.02,NA,0,0,0,-140.194
16,1,19,582.5,1043.167,19,53,115.022,115.02,NA,0,0,0,0
17,1,20,582.5,1043.167,20,65.9,115.022,115.02,NA,0,0,0,0
18,1,21,582.5,1043.167,21,63,115.022,115.02,NA,0,0,0,0
19,1,24,582.5,1043.167,22,65.5,115.022,115.02,NA,0,0,0,0
20,1,25,582.5,1043.167,23,62.1,115.022,115.02,NA,0,0,0,0
21,1,26,582.5,1043.167,24,58.7,115.022,115.02,NA,0,0,0,0
22,1,27,582.5,1043.167,25,63.4,115.022,115.02,NA,0,0,0,0
23,1,28,582.5,1043.167,26,57.4,115.022,115.02,NA,0,0,0,0
24,1,29,582.5,1043.167,27,59.7,115.022,115.02,NA,0,0,0,0
25,1,30,581.167,1044.167,28,46.9,116.688,116.684,NA,1.667,1.667,143.13,143.13
26,1,31,580.5,1045.5,29,46.5,118.179,118.051,NA,1.491,1.491,116.565,-26.565
27,1,32,580.5,1045.5,30,40,118.179,118.051,NA,0,0,0,-116.565
28,1,33,580.5,1045.5,31,41.1,118.179,118.051,NA,0,0,0,0
29,1,34,580.5,1045.5,32,50.5,118.179,118.051,NA,0,0,0,0
30,1,35,589.5,1114.833,36,44.6,188.094,166.544,NA,69.915,17.479,82.604,82.604
31,1,36,589.5,1114.833,37,48,188.094,166.544,NA,0,0,0,-82.604
32,1,37,589.5,1114.833,38,51.6,188.094,166.544,NA,0,0,0,0
33,1,38,589.5,1114.833,39,46.9,188.094,166.544,NA,0,0,0,0
34,1,39,589.5,1114.833,40,44.6,188.094,166.544,NA,0,0,0,0
35,1,40,589.5,1114.833,41,42,188.094,166.544,NA,0,0,0,0
36,1,41,589.5,1114.833,42,45.6,188.094,166.544,NA,0,0,0,0
37,1,42,589.5,1114.833,43,45.6,188.094,166.544,NA,0,0,0,0
38,1,43,589.5,1114.833,44,46.9,188.094,166.544,NA,0,0,0,0
39,1,44,589.5,1114.833,45,48,188.094,166.544,NA,0,0,0,0
40,1,45,589.5,1114.833,46,52.6,188.094,166.544,NA,0,0,0,0
41,1,46,589.5,1114.833,47,49,188.094,166.544,NA,0,0,0,0
42,1,47,589.5,1114.833,48,50.6,188.094,166.544,NA,0,0,0,0
43,1,48,625.167,1177.5,54,74.8,260.2,212.954,NA,72.106,12.018,60.354,60.354
44,1,49,625.167,1177.5,55,74.8,260.2,212.954,NA,0,0,0,-60.354
45,1,50,625.167,1177.5,56,80.5,260.2,212.954,NA,0,0,0,0
46,1,51,625.167,1177.5,57,76.4,260.2,212.954,NA,0,0,0,0
47,1,52,625.167,1177.5,58,72.5,260.2,212.954,NA,0,0,0,0
48,1,53,625.167,1177.5,59,67.8,260.2,212.954,NA,0,0,0,0
49,1,54,625.167,1177.5,60,67.8,260.2,212.954,NA,0,0,0,0
50,1,55,625.167,1177.5,61,66.8,260.2,212.954,NA,0,0,0,0
51,1,56,625.167,1177.5,62,70.7,260.2,212.954,NA,0,0,0,0
52,1,57,625.167,1177.5,63,70.1,260.2,212.954,NA,0,0,0,0
53,1,58,625.167,1177.5,64,77.1,260.2,212.954,NA,0,0,0,0
54,1,59,625.167,1177.5,65,71.4,260.2,212.954,NA,0,0,0,0
55,1,60,625.167,1177.5,66,79.4,260.2,212.954,NA,0,0,0,0
56,1,61,625.167,1177.5,67,75,260.2,212.954,NA,0,0,0,0
57,1,62,625.167,1177.5,68,78.4,260.2,212.954,NA,0,0,0,0
58,1,63,625.167,1177.5,69,72.4,260.2,212.954,NA,0,0,0,0
59,1,64,625.167,1177.5,70,83,260.2,212.954,NA,0,0,0,0
60,1,65,625.167,1177.5,71,76,260.2,212.954,NA,0,0,0,0
61,1,66,625.167,1177.5,72,83,260.2,212.954,NA,0,0,0,0
62,1,67,625.167,1177.5,73,78.4,260.2,212.954,NA,0,0,0,0
63,1,68,625.167,1177.5,74,88,260.2,212.954,NA,0,0,0,0
64,1,69,625.167,1177.5,75,75,260.2,212.954,NA,0,0,0,0
65,1,70,625.167,1177.5,76,81,260.2,212.954,NA,0,0,0,0
66,1,71,625.167,1177.5,77,77.1,260.2,212.954,NA,0,0,0,0
67,1,72,625.167,1177.5,78,85.4,260.2,212.954,NA,0,0,0,0
68,1,73,625.167,1177.5,79,76,260.2,212.954,NA,0,0,0,0
69,1,74,625.167,1177.5,80,84.1,260.2,212.954,NA,0,0,0,0
70,1,75,625.167,1177.5,81,72.4,260.2,212.954,NA,0,0,0,0
71,1,76,625.167,1177.5,82,84.1,260.2,212.954,NA,0,0,0,0
72,1,77,625.167,1177.5,83,81.7,260.2,212.954,NA,0,0,0,0
73,1,78,625.167,1177.5,84,90.1,260.2,212.954,NA,0,0,0,0
74,1,79,625.167,1177.5,85,82.8,260.2,212.954,NA,0,0,0,0
75,1,80,625.167,1177.5,86,88.8,260.2,212.954,NA,0,0,0,0
