Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,748.5,1300,0,53,0,0,NA,NA,NA,NA,NA
2,1,2,748.5,1300,1,56.1,0,0,NA,0,0,0,NA
3,1,3,748.5,1300,2,51.3,0,0,NA,0,0,0,0
4,1,4,748.5,1300,3,61,0,0,NA,0,0,0,0
5,1,5,748.5,1300,4,62.4,0,0,NA,0,0,0,0
6,1,6,748.5,1300,5,69.4,0,0,NA,0,0,0,0
7,1,7,748.5,1300,6,50.8,0,0,NA,0,0,0,0
8,1,8,748.5,1300,7,61,0,0,NA,0,0,0,0
9,1,9,748.5,1300,8,51.4,0,0,NA,0,0,0,0
10,1,10,748.5,1300,9,56.1,0,0,NA,0,0,0,0
11,1,12,748.5,1300,10,62.3,0,0,NA,0,0,0,0
12,1,13,748,1293.5,11,60.5,6.519,6.519,NA,6.519,6.519,-94.399,-94.399
13,1,14,752,1284.5,12,28.6,16.368,15.89,NA,9.849,9.849,-66.038,28.361
14,1,15,752,1284.5,13,35.3,16.368,15.89,NA,0,0,0,66.038
15,1,16,752,1284.5,14,30.6,16.368,15.89,NA,0,0,0,0
16,1,17,752,1284.5,15,24.6,16.368,15.89,NA,0,0,0,0
17,1,18,756.5,1284.5,16,41.4,20.868,17.443,NA,4.5,4.5,0,0
18,1,19,756.5,1284.5,17,44.5,20.868,17.443,NA,0,0,0,0
19,1,20,756.5,1284.5,18,37.5,20.868,17.443,NA,0,0,0,0
20,1,21,697,1386,24,37.6,138.522,100.241,NA,117.654,19.609,120.379,120.379
21,1,22,697,1386,25,61,138.522,100.241,NA,0,0,0,-120.379
22,1,23,697,1386,26,61,138.522,100.241,NA,0,0,0,0
23,1,24,697,1386,27,76.3,138.522,100.241,NA,0,0,0,0
24,1,25,697,1386,28,69.3,138.522,100.241,NA,0,0,0,0
25,1,26,697,1386,29,78.6,138.522,100.241,NA,0,0,0,0
26,1,27,697,1386,30,77,138.522,100.241,NA,0,0,0,0
27,1,28,703,1386,31,69.2,144.522,97.295,NA,6,6,0,0
28,1,29,703,1386,32,34.2,144.522,97.295,NA,0,0,0,0
29,1,30,703,1386,33,41,144.522,97.295,NA,0,0,0,0
30,1,31,703,1386,34,36.4,144.522,97.295,NA,0,0,0,0
31,1,32,703,1386,35,46,144.522,97.295,NA,0,0,0,0
32,1,33,703,1386,36,45.7,144.522,97.295,NA,0,0,0,0
33,1,34,703,1386,37,49.2,144.522,97.295,NA,0,0,0,0
34,1,35,609,1469.5,42,51.5,270.253,219.523,NA,125.731,25.146,138.385,138.385
35,1,36,609,1469.5,43,61.9,270.253,219.523,NA,0,0,0,-138.385
36,1,37,609,1469.5,44,57.7,270.253,219.523,NA,0,0,0,0
37,1,38,609,1469.5,45,55.1,270.253,219.523,NA,0,0,0,0
38,1,39,609,1469.5,46,56.1,270.253,219.523,NA,0,0,0,0
39,1,40,609,1469.5,47,64.7,270.253,219.523,NA,0,0,0,0
40,1,41,609,1469.5,48,50.5,270.253,219.523,NA,0,0,0,0
41,1,42,609,1469,49,42.5,270.753,219.138,NA,0.5,0.5,-90,-90
42,1,43,609,1469,50,37.5,270.753,219.138,NA,0,0,0,90
43,1,44,609,1469,51,37.5,270.753,219.138,NA,0,0,0,0
44,1,45,609,1469,52,31.4,270.753,219.138,NA,0,0,0,0
45,1,46,609,1469,53,12,270.753,219.138,NA,0,0,0,0
46,1,47,608,1470,54,9.9,272.167,220.545,NA,1.414,1.414,135,135
47,1,48,608,1470,55,6.3,272.167,220.545,NA,0,0,0,-135
48,1,49,610,1475.5,56,44.3,278.02,223.568,NA,5.852,5.852,70.017,70.017
