Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,515.833,833.167,0,129.7,0,0,NA,NA,NA,NA,NA
2,1,2,515.833,833.167,1,123.7,0,0,NA,0,0,0,NA
3,1,3,515.833,833.167,2,116.7,0,0,NA,0,0,0,0
4,1,4,515.833,833.167,3,129.5,0,0,NA,0,0,0,0
5,1,5,570.5,872.5,7,156.2,67.347,67.347,NA,67.347,16.837,35.735,35.735
6,1,6,570.5,872.5,8,164.6,67.347,67.347,NA,0,0,0,-35.735
7,1,7,570.5,872.5,9,168.2,67.347,67.347,NA,0,0,0,0
8,1,8,570.5,872.5,10,142.3,67.347,67.347,NA,0,0,0,0
9,1,9,570.5,872.5,11,156.4,67.347,67.347,NA,0,0,0,0
10,1,10,570.5,872.5,12,143.4,67.347,67.347,NA,0,0,0,0
11,1,11,570.5,872.5,13,147,67.347,67.347,NA,0,0,0,0
12,1,12,570.5,872.5,14,131.7,67.347,67.347,NA,0,0,0,0
13,1,13,570.5,872.5,15,141.2,67.347,67.347,NA,0,0,0,0
14,1,14,570.5,872.5,16,134.2,67.347,67.347,NA,0,0,0,0
15,1,15,570.5,872.5,17,144.5,67.347,67.347,NA,0,0,0,0
16,1,16,633.167,884.5,22,144.6,131.152,128.071,NA,63.805,12.761,10.84,10.84
17,1,17,633.167,884.5,23,166.8,131.152,128.071,NA,0,0,0,-10.84
18,1,18,633.167,884.5,24,150.5,131.152,128.071,NA,0,0,0,0
19,1,19,633.167,884.5,25,161.1,131.152,128.071,NA,0,0,0,0
20,1,20,633.167,884.5,26,144.9,131.152,128.071,NA,0,0,0,0
21,1,21,633.167,884.5,27,150.7,131.152,128.071,NA,0,0,0,0
22,1,22,633.167,884.5,28,143.7,131.152,128.071,NA,0,0,0,0
23,1,23,633.167,884.5,29,148.3,131.152,128.071,NA,0,0,0,0
24,1,24,689.833,913.167,34,167.8,194.657,191.51,NA,63.505,12.701,26.834,26.834
25,1,25,689.833,913.167,35,168.2,194.657,191.51,NA,0,0,0,-26.834
26,1,26,689.833,913.167,36,167.8,194.657,191.51,NA,0,0,0,0
27,1,27,689.833,913.167,37,169.9,194.657,191.51,NA,0,0,0,0
28,1,28,689.833,913.167,38,168.9,194.657,191.51,NA,0,0,0,0
29,1,29,689.833,913.167,39,165.1,194.657,191.51,NA,0,0,0,0
30,1,30,689.833,913.167,40,158.7,194.657,191.51,NA,0,0,0,0
31,1,31,689.833,913.167,41,165.7,194.657,191.51,NA,0,0,0,0
32,1,32,689.833,913.167,42,159.7,194.657,191.51,NA,0,0,0,0
33,1,33,689.833,913.167,43,165.7,194.657,191.51,NA,0,0,0,0
34,1,34,749.167,888.5,48,153.7,258.913,239.805,NA,64.256,12.851,-22.574,-22.574
35,1,35,749.167,888.5,49,147.3,258.913,239.805,NA,0,0,0,22.574
36,1,36,749.167,888.5,50,134.4,258.913,239.805,NA,0,0,0,0
37,1,37,749.167,888.5,51,141.3,258.913,239.805,NA,0,0,0,0
38,1,38,749.167,888.5,52,133.3,258.913,239.805,NA,0,0,0,0
39,1,39,749.167,888.5,53,119.3,258.913,239.805,NA,0,0,0,0
40,1,40,749.167,888.5,54,112.3,258.913,239.805,NA,0,0,0,0
41,1,41,749.167,888.5,55,118.3,258.913,239.805,NA,0,0,0,0
42,1,42,817.5,944.5,59,161,347.262,321.555,NA,88.348,22.087,39.335,39.335
43,1,43,817.5,944.5,60,150.4,347.262,321.555,NA,0,0,0,-39.335
44,1,44,817.5,944.5,61,150.4,347.262,321.555,NA,0,0,0,0
45,1,45,817.5,944.5,62,145.4,347.262,321.555,NA,0,0,0,0
46,1,46,817.5,944.5,63,140.1,347.262,321.555,NA,0,0,0,0
47,1,48,817.5,944.5,64,147.1,347.262,321.555,NA,0,0,0,0
48,2,1,329.167,954.5,0,157.6,0,0,NA,NA,NA,NA,NA
49,2,2,329.167,954.5,1,162.5,0,0,NA,0,0,0,NA
50,2,3,329.167,954.5,2,157.6,0,0,NA,0,0,0,0
51,2,4,329.167,954.5,3,160.9,0,0,NA,0,0,0,0
52,2,5,329.167,954.5,4,163.3,0,0,NA,0,0,0,0
53,2,6,329.167,954.5,5,159.9,0,0,NA,0,0,0,0
54,2,7,329.167,954.5,6,164.4,0,0,NA,0,0,0,0
55,2,8,329.167,954.5,7,171.9,0,0,NA,0,0,0,0
56,2,9,329.167,954.5,8,156.9,0,0,NA,0,0,0,0
57,2,10,329.167,954.5,9,159.9,0,0,NA,0,0,0,0
58,2,11,329.167,954.5,10,157.7,0,0,NA,0,0,0,0
59,2,12,405.167,1023.833,14,152,102.874,102.874,NA,102.874,25.719,42.374,42.374
60,2,13,405.167,1023.833,15,155.3,102.874,102.874,NA,0,0,0,-42.374
61,2,14,405.167,1023.833,16,153.7,102.874,102.874,NA,0,0,0,0
62,2,15,405.167,1023.833,17,159.8,102.874,102.874,NA,0,0,0,0
63,2,16,405.167,1023.833,18,157.4,102.874,102.874,NA,0,0,0,0
64,2,17,405.167,1023.833,19,160.8,102.874,102.874,NA,0,0,0,0
65,2,18,405.167,1023.833,20,159.4,102.874,102.874,NA,0,0,0,0
66,2,19,405.167,1023.833,21,157.8,102.874,102.874,NA,0,0,0,0
67,2,20,405.167,1023.833,22,156.2,102.874,102.874,NA,0,0,0,0
68,2,21,405.167,1023.833,23,155.2,102.874,102.874,NA,0,0,0,0
69,2,22,529.833,1044.5,27,168.1,229.242,219.925,NA,126.368,31.592,9.413,9.413
70,2,23,529.833,1044.5,28,164.8,229.242,219.925,NA,0,0,0,-9.413
71,2,24,529.833,1044.5,29,170.8,229.242,219.925,NA,0,0,0,0
72,2,25,529.833,1044.5,30,165.8,229.242,219.925,NA,0,0,0,0
73,2,26,529.833,1044.5,31,171.8,229.242,219.925,NA,0,0,0,0
74,2,27,529.833,1044.5,32,168.4,229.242,219.925,NA,0,0,0,0
75,2,28,529.833,1044.5,33,166.2,229.242,219.925,NA,0,0,0,0
76,2,29,529.833,1044.5,34,170.8,229.242,219.925,NA,0,0,0,0
77,2,30,529.833,1044.5,35,178.8,229.242,219.925,NA,0,0,0,0
78,2,31,529.833,1044.5,36,169.5,229.242,219.925,NA,0,0,0,0
79,2,32,578.833,1109.833,40,168,310.909,294.044,NA,81.667,20.417,53.13,53.13
80,2,33,578.833,1109.833,41,169.4,310.909,294.044,NA,0,0,0,-53.13
