Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,364.5,983.5,0,16.2,0,0,NA,NA,NA,NA,NA
2,1,2,364.5,983.5,1,28.1,0,0,NA,0,0,0,NA
3,1,3,364.5,983.5,2,18.9,0,0,NA,0,0,0,0
4,1,4,364.5,983.5,3,23.7,0,0,NA,0,0,0,0
5,1,5,364.5,983.5,4,18.9,0,0,NA,0,0,0,0
6,1,6,364.5,983.5,5,18.9,0,0,NA,0,0,0,0
7,1,7,364.5,983.5,6,18.9,0,0,NA,0,0,0,0
8,1,8,364.5,983.5,7,18.9,0,0,NA,0,0,0,0
9,1,9,364.5,983.5,8,21.1,0,0,NA,0,0,0,0
10,1,10,364.5,983.5,9,20.7,0,0,NA,0,0,0,0
11,1,11,364.5,983.5,10,17.1,0,0,NA,0,0,0,0
12,1,12,364.5,983.5,11,46.5,0,0,NA,0,0,0,0
13,1,13,364.5,983.5,12,70.3,0,0,NA,0,0,0,0
14,1,18,365.833,981.5,13,18.3,2.404,2.404,NA,2.404,2.404,-56.31,-56.31
15,1,19,365.833,981.5,14,27.9,2.404,2.404,NA,0,0,0,56.31
16,1,20,365.833,981.5,15,14,2.404,2.404,NA,0,0,0,0
17,1,21,365.833,981.5,16,7,2.404,2.404,NA,0,0,0,0
18,1,22,365.833,981.5,17,2.5,2.404,2.404,NA,0,0,0,0
19,1,23,365.833,981.5,18,0,2.404,2.404,NA,0,0,0,0
20,1,24,365.833,981.5,19,0,2.404,2.404,NA,0,0,0,0
21,1,25,365.833,981.5,20,6.9,2.404,2.404,NA,0,0,0,0
22,1,26,365.833,981.5,21,10.7,2.404,2.404,NA,0,0,0,0
23,1,27,359.5,934.5,23,36.4,49.828,49.254,NA,47.425,23.712,-97.674,-97.674
24,1,28,359.5,934.5,24,105.2,49.828,49.254,NA,0,0,0,97.674
25,1,29,311.167,867.167,27,48.9,132.713,127.976,NA,82.885,27.628,-125.672,-125.672
26,1,30,311.167,867.167,28,50.2,132.713,127.976,NA,0,0,0,125.672
27,1,31,311.167,867.167,29,46.8,132.713,127.976,NA,0,0,0,0
28,1,32,311.167,867.167,30,51.8,132.713,127.976,NA,0,0,0,0
29,1,33,311.167,867.167,31,45.8,132.713,127.976,NA,0,0,0,0
30,1,34,311.167,867.167,32,56.2,132.713,127.976,NA,0,0,0,0
31,1,35,311.167,867.167,33,48.1,132.713,127.976,NA,0,0,0,0
32,1,36,311.167,867.167,34,54.1,132.713,127.976,NA,0,0,0,0
33,1,37,311.167,867.167,35,57.4,132.713,127.976,NA,0,0,0,0
34,1,38,311.167,867.167,36,62.1,132.713,127.976,NA,0,0,0,0
35,1,39,311.167,867.167,37,44.4,132.713,127.976,NA,0,0,0,0
36,1,40,311.167,867.167,38,43.8,132.713,127.976,NA,0,0,0,0
37,1,41,311.167,867.167,39,35.5,132.713,127.976,NA,0,0,0,0
38,1,42,311.167,867.167,40,44.5,132.713,127.976,NA,0,0,0,0
39,1,43,287.167,738.167,45,57.4,263.927,257.233,NA,131.214,26.243,-100.539,-100.539
40,1,44,287.167,738.167,46,99.7,263.927,257.233,NA,0,0,0,100.539
41,1,45,287.167,738.167,47,84.6,263.927,257.233,NA,0,0,0,0
42,1,46,287.167,738.167,48,100.7,263.927,257.233,NA,0,0,0,0
43,1,47,287.167,738.167,49,97,263.927,257.233,NA,0,0,0,0
44,1,48,287.167,738.167,50,118.9,263.927,257.233,NA,0,0,0,0
45,1,49,287.167,738.167,51,86.3,263.927,257.233,NA,0,0,0,0
46,1,50,287.167,738.167,52,95.9,263.927,257.233,NA,0,0,0,0
47,1,51,287.167,738.167,53,71.9,263.927,257.233,NA,0,0,0,0
48,1,52,287.167,738.167,54,87.9,263.927,257.233,NA,0,0,0,0
49,1,53,287.167,738.167,55,66.9,263.927,257.233,NA,0,0,0,0
50,1,54,253.167,681.5,61,47.9,330.011,321.868,NA,66.084,11.014,-120.964,-120.964
51,1,55,253.167,681.5,62,48,330.011,321.868,NA,0,0,0,120.964
52,1,56,253.167,681.5,63,31.6,330.011,321.868,NA,0,0,0,0
53,1,57,253.167,681.5,64,47,330.011,321.868,NA,0,0,0,0
54,1,63,253.167,681.5,65,29.3,330.011,321.868,NA,0,0,0,0
55,2,1,531.5,854.25,0,45.5,0,0,NA,NA,NA,NA,NA
56,2,2,531.5,854.25,1,55.9,0,0,NA,0,0,0,NA
57,2,3,531.5,854.25,2,49.2,0,0,NA,0,0,0,0
58,2,4,531.5,854.25,3,51.7,0,0,NA,0,0,0,0
59,2,5,531.5,854.25,4,44.7,0,0,NA,0,0,0,0
60,2,6,531.5,854.25,5,71.1,0,0,NA,0,0,0,0
61,2,7,488,765.5,9,163,98.837,98.837,NA,98.837,24.709,-116.111,-116.111
62,2,8,488,765.5,10,197.4,98.837,98.837,NA,0,0,0,116.111
63,2,9,488,765.5,11,161.8,98.837,98.837,NA,0,0,0,0
64,2,10,488,765.5,12,71.8,98.837,98.837,NA,0,0,0,0
65,2,11,488,765.5,13,126,98.837,98.837,NA,0,0,0,0
66,2,12,488,765.5,14,122.1,98.837,98.837,NA,0,0,0,0
67,2,13,488,765.5,15,105.1,98.837,98.837,NA,0,0,0,0
68,2,14,488,765.5,16,40.1,98.837,98.837,NA,0,0,0,0
69,2,15,488,765.5,17,24.9,98.837,98.837,NA,0,0,0,0
70,2,16,488,765.5,18,15.9,98.837,98.837,NA,0,0,0,0
71,2,17,488,765.5,19,27.6,98.837,98.837,NA,0,0,0,0
72,2,18,488,765.5,20,22.2,98.837,98.837,NA,0,0,0,0
73,2,19,488,765.5,21,30.5,98.837,98.837,NA,0,0,0,0
74,2,20,488,765.5,22,26.4,98.837,98.837,NA,0,0,0,0
75,2,21,488,765.5,23,26.4,98.837,98.837,NA,0,0,0,0
76,2,22,488,765.5,24,23.1,98.837,98.837,NA,0,0,0,0
77,2,23,488,765.5,25,27.6,98.837,98.837,NA,0,0,0,0
78,2,24,488,765.5,26,33.1,98.837,98.837,NA,0,0,0,0
79,2,25,488,765.5,27,35.5,98.837,98.837,NA,0,0,0,0
80,2,26,488,765.5,28,30.5,98.837,98.837,NA,0,0,0,0
81,2,27,488,765.5,29,28.5,98.837,98.837,NA,0,0,0,0
82,2,28,488,765.5,30,45.4,98.837,98.837,NA,0,0,0,0
83,2,29,488,765.5,31,44.7,98.837,98.837,NA,0,0,0,0
84,2,30,461.25,703.5,35,148.1,166.362,166.315,NA,67.525,16.881,-113.338,-113.338
85,2,31,461.25,703.5,36,125.8,166.362,166.315,NA,0,0,0,113.338
86,2,32,461.25,703.5,37,108.5,166.362,166.315,NA,0,0,0,0
87,2,33,461.25,703.5,38,117.9,166.362,166.315,NA,0,0,0,0
88,2,34,461.25,703.5,39,58.5,166.362,166.315,NA,0,0,0,0
