Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,754,1010.75,0,42.5,0,0,NA,NA,NA,NA,NA
2,1,2,754,1010.75,1,46.5,0,0,NA,0,0,0,NA
3,1,3,754,1010.75,2,38.5,0,0,NA,0,0,0,0
4,1,4,754,1010.75,3,38.5,0,0,NA,0,0,0,0
5,1,5,754,1010.75,4,43.5,0,0,NA,0,0,0,0
6,1,6,754,1010.75,5,35.1,0,0,NA,0,0,0,0
7,1,7,754,1010.75,6,32.7,0,0,NA,0,0,0,0
8,1,8,754,1010.75,7,26.9,0,0,NA,0,0,0,0
9,1,9,759.5,1013,8,42.4,5.942,5.942,NA,5.942,5.942,22.249,22.249
10,1,10,759.5,1013,9,39.7,5.942,5.942,NA,0,0,0,-22.249
11,1,11,759.5,1013,10,39.7,5.942,5.942,NA,0,0,0,0
12,1,12,759.5,1013,11,35.4,5.942,5.942,NA,0,0,0,0
13,1,13,759.5,1013,12,32.7,5.942,5.942,NA,0,0,0,0
14,1,14,759.5,1013,13,35.4,5.942,5.942,NA,0,0,0,0
15,1,15,759.5,1013,14,28.4,5.942,5.942,NA,0,0,0,0
16,1,16,759.5,1013,15,30.7,5.942,5.942,NA,0,0,0,0
17,1,17,756,1099,20,32.7,92.014,88.273,NA,86.071,17.214,92.331,92.331
18,1,18,756,1099,21,29.7,92.014,88.273,NA,0,0,0,-92.331
19,1,19,756,1099,22,44.7,92.014,88.273,NA,0,0,0,0
20,1,20,751.75,1095.5,23,24.7,97.519,84.78,NA,5.506,5.506,-140.528,-140.528
21,1,21,751.75,1095.5,24,37.7,97.519,84.78,NA,0,0,0,140.528
22,1,22,751.75,1095.5,25,45.7,97.519,84.78,NA,0,0,0,0
23,1,23,750.5,1091.5,26,41.3,101.71,80.826,NA,4.191,4.191,-107.354,-107.354
24,1,24,750.5,1091.5,27,46.9,101.71,80.826,NA,0,0,0,107.354
25,1,25,750.5,1091.5,28,55.2,101.71,80.826,NA,0,0,0,0
26,1,26,750.5,1091.5,29,42.5,101.71,80.826,NA,0,0,0,0
27,1,27,750.5,1091.5,30,41.5,101.71,80.826,NA,0,0,0,0
28,1,28,765.75,1136.25,34,22.8,148.987,126.049,NA,47.277,11.819,71.182,71.182
29,1,29,765.75,1136.25,35,18.6,148.987,126.049,NA,0,0,0,-71.182
30,1,30,765.75,1136.25,36,19.5,148.987,126.049,NA,0,0,0,0
31,1,31,765.75,1136.25,37,19.5,148.987,126.049,NA,0,0,0,0
32,1,32,765.75,1136.25,38,25.9,148.987,126.049,NA,0,0,0,0
33,1,33,765.75,1136.25,39,24.9,148.987,126.049,NA,0,0,0,0
34,1,34,765.75,1136.25,40,30.3,148.987,126.049,NA,0,0,0,0
35,1,35,765.75,1136.25,41,32.9,148.987,126.049,NA,0,0,0,0
36,1,36,765.75,1136.25,42,35.3,148.987,126.049,NA,0,0,0,0
37,1,37,765.75,1136.25,43,31.9,148.987,126.049,NA,0,0,0,0
38,1,38,765.75,1136.25,44,32.9,148.987,126.049,NA,0,0,0,0
39,1,39,771.5,1136,45,35,154.743,126.467,NA,5.755,5.755,-2.49,-2.49
40,1,40,771.5,1136,46,31.9,154.743,126.467,NA,0,0,0,2.49
41,1,41,771.5,1136,47,28,154.743,126.467,NA,0,0,0,0
42,1,42,813.75,1197.25,52,26.1,229.151,195.837,NA,74.409,14.882,55.402,55.402
43,1,43,813.75,1197.25,53,18.3,229.151,195.837,NA,0,0,0,-55.402
44,1,44,813.75,1197.25,54,25.6,229.151,195.837,NA,0,0,0,0
45,1,45,813.75,1197.25,55,21.9,229.151,195.837,NA,0,0,0,0
46,1,46,813.75,1197.25,56,25.9,229.151,195.837,NA,0,0,0,0
47,1,47,813.75,1197.25,57,22.8,229.151,195.837,NA,0,0,0,0
48,1,48,813.75,1197.25,58,18,229.151,195.837,NA,0,0,0,0
49,1,49,813.75,1197.25,59,18,229.151,195.837,NA,0,0,0,0
50,1,50,813.75,1197.25,60,21.1,229.151,195.837,NA,0,0,0,0
51,1,51,813.75,1197.25,61,16.2,229.151,195.837,NA,0,0,0,0
52,1,52,813.75,1197.25,62,18,229.151,195.837,NA,0,0,0,0
53,1,53,813.75,1197.25,63,16.2,229.151,195.837,NA,0,0,0,0
54,1,55,813.75,1197.25,64,17.1,229.151,195.837,NA,0,0,0,0
55,2,1,576.25,950.25,0,76.9,0,0,NA,NA,NA,NA,NA
56,2,2,576.25,950.25,1,73.5,0,0,NA,0,0,0,NA
57,2,3,576.25,950.25,2,86.5,0,0,NA,0,0,0,0
58,2,4,576.25,950.25,3,74.8,0,0,NA,0,0,0,0
59,2,5,535,1029,8,44.5,88.9,88.9,NA,88.9,17.78,117.646,117.646
60,2,6,535,1029,9,38.5,88.9,88.9,NA,0,0,0,-117.646
61,2,7,535,1029,10,43.5,88.9,88.9,NA,0,0,0,0
