Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,346.167,1037.167,0,95.5,0,0,NA,NA,NA,NA,NA
2,1,2,346.167,1037.167,1,106.2,0,0,NA,0,0,0,NA
3,1,3,346.167,1037.167,2,98.2,0,0,NA,0,0,0,0
4,1,4,346.167,1037.167,3,106.2,0,0,NA,0,0,0,0
5,1,5,346.167,1037.167,4,96.6,0,0,NA,0,0,0,0
6,1,6,346.167,1037.167,5,112.6,0,0,NA,0,0,0,0
7,1,7,346.167,1037.167,6,93.2,0,0,NA,0,0,0,0
8,1,8,346.167,1037.167,7,95.5,0,0,NA,0,0,0,0
9,1,9,346.167,1037.167,8,88.5,0,0,NA,0,0,0,0
10,1,10,346.167,1037.167,9,102.5,0,0,NA,0,0,0,0
11,1,11,346.167,1037.167,10,101.5,0,0,NA,0,0,0,0
12,1,12,346.167,1037.167,11,87.5,0,0,NA,0,0,0,0
13,1,13,346.167,1037.167,12,96.6,0,0,NA,0,0,0,0
14,1,14,346.167,1037.167,13,104.7,0,0,NA,0,0,0,0
15,1,15,346.167,1037.167,14,108.6,0,0,NA,0,0,0,0
16,1,16,346.167,1037.167,15,98.7,0,0,NA,0,0,0,0
17,1,17,346.167,1037.167,16,88.6,0,0,NA,0,0,0,0
18,1,18,346.167,1037.167,17,77,0,0,NA,0,0,0,0
19,1,19,346.5,1033.167,18,84.9,4.014,4.014,NA,4.014,4.014,-85.236,-85.236
20,1,20,346.5,1033.167,19,80.2,4.014,4.014,NA,0,0,0,85.236
21,1,21,314.833,896.833,24,92,143.977,143.789,NA,139.963,27.993,-103.076,-103.076
22,1,22,314.833,896.833,25,77,143.977,143.789,NA,0,0,0,103.076
23,1,23,314.833,896.833,26,110.7,143.977,143.789,NA,0,0,0,0
24,1,24,314.833,896.833,27,102.4,143.977,143.789,NA,0,0,0,0
25,1,25,314.833,896.833,28,83.7,143.977,143.789,NA,0,0,0,0
26,1,26,314.833,896.833,29,64.3,143.977,143.789,NA,0,0,0,0
27,1,27,314.833,896.833,30,78.1,143.977,143.789,NA,0,0,0,0
28,1,28,314.833,896.833,31,87.4,143.977,143.789,NA,0,0,0,0
29,1,29,314.833,896.833,32,87.3,143.977,143.789,NA,0,0,0,0
30,1,30,314.833,896.833,33,63.2,143.977,143.789,NA,0,0,0,0
31,1,31,314.833,896.833,34,88.8,143.977,143.789,NA,0,0,0,0
32,1,32,314.833,896.833,35,74.8,143.977,143.789,NA,0,0,0,0
