fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA40,g24,2_00-01-22,5,3.56, ,0,1,"(346.167, 1037.167)",1,"(537.167, 979.833)",1,"(396.5, 1175.5)",1,"(656.5, 987.833)",1,"(541.833, 1306.833)",1,"(704.833, 1177.833)","(483.0, 1044.0)","(552.0, 1113.0)",0.0,0.0,6,"(617.0, 1245.0)"
CA40,g24,2_00-01-22,5,3.56, ,1,1,"(346.167, 1037.167)",1,"(537.167, 979.833)",1,"(396.5, 1175.5)",1,"(656.5, 987.833)",1,"(541.833, 1306.833)",1,"(704.833, 1177.833)","(482.0, 1044.0)","(552.0, 1113.0)",0.0,0.0,6,"(618.0, 1241.0)"
CA40,g24,2_00-01-22,5,3.56, ,2,1,"(346.167, 1037.167)",1,"(537.167, 979.833)",1,"(396.5, 1175.5)",1,"(656.5, 987.833)",1,"(541.833, 1306.833)",1,"(704.833, 1177.833)","(482.0, 1044.0)","(552.0, 1113.0)",0.08131338802181484,5.823698336387813,6,"(618.0, 1241.0)"
CA40,g24,2_00-01-22,5,3.56, ,3,1,"(346.167, 1037.167)",1,"(537.167, 979.833)",1,"(396.5, 1175.5)",1,"(656.5, 987.833)",1,"(541.833, 1306.833)",1,"(704.833, 1177.833)","(476.0, 1031.0)","(550.0, 1107.0)",0.05300984347669915,3.7965868201754094,6,"(615.0, 1230.0)"
CA40,g24,2_00-01-22,5,3.56, ,4,1,"(346.167, 1037.167)",1,"(537.167, 979.833)",1,"(396.5, 1175.5)",1,"(656.5, 987.833)",1,"(541.833, 1306.833)",1,"(704.833, 1177.833)","(476.0, 1031.0)","(549.0, 1103.0)",0.14374312017869567,10.294941463111597,6,"(614.0, 1223.0)"
CA40,g24,2_00-01-22,5,3.56, ,5,1,"(346.167, 1037.167)",0,0,1,"(396.5, 1175.5)",1,"(656.5, 987.833)",0,0,1,"(704.833, 1177.833)","(473.0, 1020.0)","(544.0, 1093.0)",0.13111389852385663,9.390431407259204,4,"(610.0, 1215.0)"
CA40,g24,2_00-01-22,5,3.56, ,6,1,"(346.167, 1037.167)",0,0,1,"(396.5, 1175.5)",1,"(656.5, 987.833)",0,0,1,"(704.833, 1177.833)","(473.0, 1015.0)","(542.0, 1083.0)",0.09359873861250344,6.703580205013675,4,"(608.0, 1207.0)"
CA40,g24,2_00-01-22,5,3.56, ,7,1,"(346.167, 1037.167)",0,0,1,"(396.5, 1175.5)",1,"(656.5, 987.833)",0,0,0,0,"(470.0, 1005.0)","(540.0, 1076.0)",0.09271152675402389,6.640037726340117,3,"(608.0, 1198.0)"
CA40,g24,2_00-01-22,5,3.56, ,8,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",1,"(396.5, 1175.5)",1,"(656.5, 987.833)",1,"(509.167, 1230.167)",0,0,"(470.0, 1003.0)","(536.0, 1070.0)",0.07496723958402289,5.369184571819008,5,"(605.0, 1190.0)"
CA40,g24,2_00-01-22,5,3.56, ,9,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",1,"(391.167, 1181.5)",1,"(656.5, 987.833)",1,"(509.167, 1230.167)",0,0,"(470.0, 991.0)","(533.0, 1065.0)",0.06923585506729883,4.958700452447544,5,"(599.0, 1191.0)"
CA40,g24,2_00-01-22,5,3.56, ,10,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",1,"(388.167, 1182.5)",1,"(656.5, 987.833)",1,"(509.167, 1230.167)",0,0,"(470.0, 985.0)","(531.0, 1060.0)",0.03636445261951903,2.6044370721231176,5,"(590.0, 1190.0)"
CA40,g24,2_00-01-22,5,3.56, ,11,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",1,"(388.167, 1182.5)",1,"(656.5, 987.833)",1,"(509.167, 1230.167)",0,0,"(469.0, 981.0)","(529.0, 1058.0)",0.07496723958402289,5.369184571819008,5,"(591.0, 1187.0)"
CA40,g24,2_00-01-22,5,3.56, ,12,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",1,"(388.167, 1182.5)",1,"(656.5, 987.833)",1,"(509.167, 1230.167)",0,0,"(465.0, 972.0)","(526.0, 1053.0)",0.04065669401090742,2.9118491681939065,5,"(592.0, 1182.0)"
CA40,g24,2_00-01-22,5,3.56, ,13,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",0,0,1,"(656.5, 987.833)",1,"(509.167, 1230.167)",1,"(697.167, 1074.5)","(465.0, 967.0)","(525.0, 1050.0)",0.1060196869533983,7.593173640350819,5,"(596.0, 1169.0)"
CA40,g24,2_00-01-22,5,3.56, ,14,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",0,0,1,"(656.5, 987.833)",1,"(509.167, 1230.167)",1,"(697.167, 1074.5)","(464.0, 960.0)","(523.0, 1042.0)",0.06428387760349705,4.604037787179735,5,"(595.0, 1170.0)"
CA40,g24,2_00-01-22,5,3.56, ,15,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",0,0,1,"(656.5, 987.833)",1,"(509.167, 1230.167)",1,"(697.167, 1074.5)","(467.0, 956.0)","(523.0, 1037.0)",0.13422867715235987,9.613513135352543,5,"(593.0, 1170.0)"
CA40,g24,2_00-01-22,5,3.56, ,16,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",1,"(346.833, 1101.833)",1,"(656.5, 987.833)",1,"(509.167, 1230.167)",1,"(697.167, 1074.5)","(466.0, 950.0)","(520.0, 1027.0)",0.038570326562098224,2.7624226723078404,6,"(593.0, 1170.0)"
CA40,g24,2_00-01-22,5,3.56, ,17,1,"(346.167, 1037.167)",1,"(519.167, 860.167)",1,"(346.833, 1101.833)",1,"(656.5, 987.833)",1,"(518.833, 1227.5)",1,"(697.167, 1074.5)","(466.0, 947.0)","(520.0, 1024.0)",0.10365463805989392,7.423787864629824,6,"(593.0, 1161.0)"
CA40,g24,2_00-01-22,5,3.56, ,18,1,"(346.5, 1033.167)",1,"(519.167, 860.167)",1,"(346.833, 1101.833)",1,"(656.5, 987.833)",1,"(518.833, 1227.5)",1,"(697.167, 1074.5)","(466.0, 944.0)","(519.0, 1016.0)",0.12920899487170082,9.254001423219396,6,"(593.0, 1160.0)"
CA40,g24,2_00-01-22,5,3.56, ,19,1,"(346.5, 1033.167)",1,"(519.167, 860.167)",1,"(346.833, 1101.833)",1,"(656.5, 987.833)",1,"(518.833, 1227.5)",1,"(697.167, 1074.5)","(466.0, 941.0)","(518.0, 1006.0)",0.06555694926192832,4.695215703629602,6,"(592.0, 1155.0)"
CA40,g24,2_00-01-22,5,3.56, ,20,0,0,1,"(519.167, 860.167)",1,"(346.833, 1101.833)",0,0,0,0,1,"(697.167, 1074.5)","(466.0, 939.0)","(519.0, 1001.0)",0.1060196869533983,7.593173640350819,3,"(590.0, 1147.0)"
CA40,g24,2_00-01-22,5,3.56, ,21,0,0,1,"(519.167, 860.167)",1,"(346.833, 1101.833)",0,0,0,0,1,"(697.167, 1074.5)","(465.0, 931.0)","(517.0, 993.0)",0.06555694926192832,4.695215703629602,3,"(580.0, 1138.0)"
CA40,g24,2_00-01-22,5,3.56, ,22,0,0,1,"(519.167, 860.167)",1,"(346.833, 1101.833)",0,0,1,"(479.167, 1176.167)",1,"(697.167, 1074.5)","(464.0, 922.0)","(518.0, 988.0)",0.02874862403573913,2.058988292622319,4,"(580.0, 1138.0)"
CA40,g24,2_00-01-22,5,3.56, ,23,0,0,1,"(519.167, 860.167)",1,"(346.833, 1101.833)",0,0,1,"(479.167, 1176.167)",1,"(697.167, 1074.5)","(464.0, 919.0)","(517.0, 986.0)",0.06555694926192832,4.695215703629602,4,"(580.0, 1125.0)"
CA40,g24,2_00-01-22,5,3.56, ,24,1,"(314.833, 896.833)",1,"(519.167, 860.167)",1,"(346.833, 1101.833)",1,"(639.833, 882.167)",1,"(479.167, 1176.167)",1,"(697.167, 1074.5)","(463.0, 919.0)","(516.0, 981.0)",0.0,0.0,6,"(577.0, 1125.0)"
CA40,g24,2_00-01-22,5,3.56, ,25,1,"(314.833, 896.833)",1,"(519.167, 860.167)",1,"(346.833, 1101.833)",1,"(639.833, 882.167)",1,"(479.167, 1176.167)",1,"(697.167, 1074.5)","(456.0, 911.0)","(516.0, 981.0)",0.0,0.0,6,"(575.0, 1125.0)"
CA40,g24,2_00-01-22,5,3.56, ,26,1,"(314.833, 896.833)",1,"(519.167, 860.167)",1,"(346.833, 1101.833)",1,"(639.833, 882.167)",1,"(479.167, 1176.167)",1,"(697.167, 1074.5)","(453.0, 911.0)","(516.0, 981.0)",0.046355763377011944,3.3200188631700587,6,"(572.0, 1125.0)"
CA40,g24,2_00-01-22,5,3.56, ,27,1,"(314.833, 896.833)",1,"(519.167, 860.167)",1,"(346.833, 1101.833)",1,"(639.833, 882.167)",1,"(479.167, 1176.167)",1,"(697.167, 1074.5)","(453.0, 909.0)","(514.0, 978.0)",0.046355763377011944,3.3200188631700587,6,"(571.0, 1120.0)"
CA40,g24,2_00-01-22,5,3.56, ,28,1,"(314.833, 896.833)",1,"(519.167, 860.167)",1,"(346.833, 1101.833)",1,"(639.833, 882.167)",1,"(479.167, 1176.167)",1,"(697.167, 1074.5)","(452.0, 908.0)","(512.0, 975.0)",0.07496723958402289,5.369184571819008,6,"(571.0, 1120.0)"
CA40,g24,2_00-01-22,5,3.56, ,29,1,"(314.833, 896.833)",0,0,0,0,1,"(639.833, 882.167)",1,"(479.167, 1176.167)",1,"(697.167, 1074.5)","(443.0, 902.0)","(509.0, 970.0)",0.046355763377011944,3.3200188631700587,4,"(572.0, 1108.0)"
CA40,g24,2_00-01-22,5,3.56, ,30,1,"(314.833, 896.833)",0,0,0,0,1,"(639.833, 882.167)",1,"(479.167, 1176.167)",1,"(697.167, 1074.5)","(443.0, 898.0)","(507.0, 967.0)",0.12662455389298152,9.06890269600584,4,"(571.0, 1101.0)"
