fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA58,g24,2_00-01-38,4,3.1732, ,0,1,"(997.5, 245.5)",1,"(990.0, 417.0)",1,"(873.0, 265.25)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(832.0, 498.25)","(1027.5, 313.0)","(938.5, 335.5)",0.0,0.0,6,"(804.0, 374.5)"
CA58,g24,2_00-01-38,4,3.1732, ,1,1,"(997.5, 245.5)",1,"(990.0, 417.0)",1,"(873.0, 265.25)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(832.0, 498.25)","(1027.5, 313.0)","(938.5, 335.5)",0.0,0.0,6,"(804.0, 374.5)"
CA58,g24,2_00-01-38,4,3.1732, ,2,1,"(997.5, 245.5)",1,"(990.0, 417.0)",1,"(873.0, 265.25)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(832.0, 498.25)","(1027.5, 313.0)","(938.5, 335.5)",0.0,0.0,6,"(804.0, 374.5)"
CA58,g24,2_00-01-38,4,3.1732, ,3,1,"(997.5, 245.5)",1,"(990.0, 417.0)",1,"(873.0, 265.25)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(832.0, 498.25)","(1027.5, 313.0)","(938.5, 335.5)",0.0,0.0,6,"(804.0, 374.5)"
CA58,g24,2_00-01-38,4,3.1732, ,4,1,"(997.5, 245.5)",1,"(990.0, 417.0)",1,"(873.0, 265.25)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(832.0, 498.25)","(1027.5, 313.0)","(938.5, 335.5)",0.0,0.0,6,"(804.0, 374.5)"
CA58,g24,2_00-01-38,4,3.1732, ,5,1,"(997.5, 245.5)",0,0,1,"(873.0, 265.25)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(832.0, 498.25)","(1027.5, 313.0)","(938.5, 335.5)",0.15029193720581902,12.097553303393,5,"(804.0, 374.5)"
CA58,g24,2_00-01-38,4,3.1732, ,6,1,"(997.5, 245.5)",0,0,0,0,1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(832.0, 498.5)","(1045.5, 313.0)","(949.0, 330.0)",0.12742604596676851,10.256993235854724,4,"(817.0, 372.0)"
CA58,g24,2_00-01-38,4,3.1732, ,7,1,"(997.5, 245.5)",0,0,0,0,1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(832.0, 498.5)","(1049.5, 314.0)","(959.0, 329.0)",0.18656340975477043,15.017178139638082,4,"(828.0, 370.0)"
CA58,g24,2_00-01-38,4,3.1732, ,8,1,"(997.5, 245.5)",0,0,0,0,1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(832.0, 498.5)","(1066.5, 322.0)","(973.5, 326.5)",0.12742604596676851,10.256993235854724,4,"(844.0, 362.0)"
CA58,g24,2_00-01-38,4,3.1732, ,9,1,"(997.5, 245.5)",1,"(1164.0, 430.25)",1,"(961.25, 218.75)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",0,0,"(1072.5, 323.0)","(983.5, 327.5)",0.08241587557992247,6.633958324115037,5,"(851.5, 361.0)"
CA58,g24,2_00-01-38,4,3.1732, ,10,1,"(997.5, 245.5)",1,"(1164.0, 430.25)",1,"(961.25, 218.75)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",0,0,"(1077.5, 325.0)","(989.5, 330.0)",0.08241587557992247,6.633958324115037,5,"(858.0, 361.5)"
CA58,g24,2_00-01-38,4,3.1732, ,11,1,"(997.5, 245.5)",1,"(1164.0, 430.25)",1,"(961.25, 218.75)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",0,0,"(1081.5, 326.5)","(996.0, 330.0)",0.0,0.0,5,"(859.5, 366.0)"
CA58,g24,2_00-01-38,4,3.1732, ,12,0,0,1,"(1164.0, 430.25)",1,"(961.25, 218.75)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(888.0, 498.25)","(1082.5, 337.5)","(996.0, 330.0)",0.05111215626746455,4.114206300037393,5,"(863.0, 373.0)"
CA58,g24,2_00-01-38,4,3.1732, ,13,0,0,1,"(1164.0, 430.25)",1,"(961.25, 218.75)",1,"(971.25, 481.75)",1,"(762.25, 317.75)",1,"(888.0, 498.25)","(1082.5, 339.5)","(998.0, 333.5)",0.06465233197105534,5.204105068772901,5,"(864.5, 374.0)"
CA58,g24,2_00-01-38,4,3.1732, ,14,0,0,1,"(1164.0, 430.25)",1,"(961.25, 218.75)",0,0,0,0,1,"(888.0, 498.25)","(1089.0, 339.5)","(1003.0, 334.5)",0.07633988927612421,6.144879737815204,3,"(870.0, 371.5)"
CA58,g24,2_00-01-38,4,3.1732, ,15,0,0,1,"(1164.0, 430.25)",1,"(961.25, 218.75)",0,0,0,0,1,"(888.0, 498.25)","(1102.0, 341.5)","(1009.0, 335.0)",0.10143492379067381,8.1648717835262,3,"(875.0, 369.5)"
CA58,g24,2_00-01-38,4,3.1732, ,16,1,"(1141.0, 277.0)",1,"(1164.0, 430.25)",1,"(961.25, 218.75)",0,0,0,0,1,"(888.0, 498.25)","(1111.5, 345.5)","(1017.0, 335.0)",0.1390400972219593,11.191851131362435,4,"(880.5, 374.5)"
CA58,g24,2_00-01-38,4,3.1732, ,17,1,"(1141.0, 277.0)",1,"(1164.0, 430.25)",1,"(961.25, 218.75)",0,0,1,"(893.5, 324.5)",1,"(888.0, 498.25)","(1115.5, 346.5)","(1027.0, 339.5)",0.11655364899997993,9.381833834181375,5,"(888.0, 381.5)"
CA58,g24,2_00-01-38,4,3.1732, ,18,1,"(1141.0, 277.0)",1,"(1164.0, 430.25)",1,"(961.25, 218.75)",1,"(1074.5, 520.25)",1,"(893.5, 324.5)",1,"(888.0, 498.25)","(1124.5, 351.5)","(1033.5, 346.0)",0.06339682736917113,5.1030448647038735,6,"(893.0, 383.5)"
CA58,g24,2_00-01-38,4,3.1732, ,19,1,"(1141.0, 277.0)",1,"(1164.0, 430.25)",0,0,1,"(1074.5, 520.25)",1,"(893.5, 324.5)",1,"(888.0, 498.25)","(1127.5, 356.0)","(1036.5, 350.0)",0.12758365399975724,10.269679688738174,5,"(909.5, 381.0)"
CA58,g24,2_00-01-38,4,3.1732, ,20,1,"(1141.0, 277.0)",0,0,0,0,1,"(1074.5, 520.25)",1,"(893.5, 324.5)",1,"(888.0, 498.25)","(1138.5, 361.5)","(1045.5, 354.5)",0.05844898683813957,4.704774899769754,4,"(916.0, 376.0)"
CA58,g24,2_00-01-38,4,3.1732, ,21,1,"(1141.0, 277.0)",0,0,0,0,1,"(1074.5, 520.25)",1,"(893.5, 324.5)",1,"(888.0, 498.25)","(1143.0, 363.5)","(1050.0, 353.5)",0.08241587557992247,6.633958324115037,4,"(927.5, 369.5)"
CA58,g24,2_00-01-38,4,3.1732, ,22,1,"(1141.0, 277.0)",0,0,1,"(1115.5, 264.75)",1,"(1074.5, 520.25)",1,"(893.5, 324.5)",1,"(888.0, 498.25)","(1157.0, 364.5)","(1056.0, 351.0)",0.13373575384361644,10.764884935091208,5,"(932.5, 372.0)"
CA58,g24,2_00-01-38,4,3.1732, ,23,1,"(1141.0, 277.0)",0,0,1,"(1115.5, 264.75)",1,"(1074.5, 520.25)",1,"(893.5, 324.5)",0,0,"(1162.0, 365.5)","(1066.5, 350.0)",0.08965665307690765,7.216795257062596,4,"(942.0, 371.5)"
CA58,g24,2_00-01-38,4,3.1732, ,24,1,"(1141.0, 277.0)",1,"(1215.5, 476.75)",1,"(1115.5, 264.75)",1,"(1074.5, 520.25)",1,"(893.5, 324.5)",0,0,"(1169.5, 365.5)","(1073.5, 349.0)",0.05416627304834471,4.3600434436553295,5,"(949.5, 371.5)"
CA58,g24,2_00-01-38,4,3.1732, ,25,0,0,1,"(1215.5, 476.75)",1,"(1115.5, 264.75)",1,"(1074.5, 520.25)",1,"(893.5, 324.5)",1,"(986.5, 503.75)","(1175.5, 364.5)","(1077.5, 350.5)",0.11429025589064266,9.199644960341509,5,"(952.0, 372.5)"
CA58,g24,2_00-01-38,4,3.1732, ,26,0,0,1,"(1215.5, 476.75)",1,"(1115.5, 264.75)",1,"(1074.5, 520.25)",1,"(893.5, 324.5)",1,"(986.5, 503.75)","(1181.5, 369.0)","(1085.0, 355.5)",0.10627244795589742,8.55426197659491,5,"(958.0, 374.0)"
CA58,g24,2_00-01-38,4,3.1732, ,27,0,0,1,"(1215.5, 476.75)",1,"(1115.5, 264.75)",1,"(1074.5, 520.25)",1,"(893.5, 324.5)",1,"(986.5, 503.75)","(1193.5, 369.5)","(1093.0, 358.0)",0.08965665307690765,7.216795257062596,5,"(962.0, 374.5)"
CA58,g24,2_00-01-38,4,3.1732, ,28,0,0,1,"(1215.5, 476.75)",1,"(1115.5, 264.75)",0,0,0,0,1,"(986.5, 503.75)","(1208.0, 365.0)","(1100.0, 357.0)",0.14704784437781973,11.83642428584543,3,"(975.5, 375.0)"
CA58,g24,2_00-01-38,4,3.1732, ,29,1,"(1275.25, 303.0)",1,"(1215.5, 476.75)",1,"(1115.5, 264.75)",0,0,0,0,1,"(986.5, 503.75)","(1215.5, 365.5)","(1111.5, 358.5)",0.11411428926450803,9.185480756466974,4,"(991.5, 375.0)"
CA58,g24,2_00-01-38,4,3.1732, ,30,1,"(1275.25, 303.0)",1,"(1215.5, 476.75)",1,"(1115.5, 264.75)",0,0,0,0,1,"(986.5, 503.75)","(1228.5, 365.0)","(1120.5, 358.5)",0.11481653767277115,9.242007325417587,4,"(1004.0, 375.5)"
CA58,g24,2_00-01-38,4,3.1732, ,31,1,"(1275.25, 303.0)",1,"(1215.5, 476.75)",1,"(1115.5, 264.75)",0,0,0,0,1,"(986.5, 503.75)","(1239.0, 364.0)","(1129.5, 359.5)",0.3048985373441813,24.54240976744148,4,"(1013.0, 375.5)"
