fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA58,g60,3_00-01-17,1,3.1732, ,0,1,"(1125.25, 328.25)",1,"(1230.5, 198.5)",1,"(1216.5, 422.5)",1,"(1325.75, 205.75)",1,"(1363.0, 482.75)",1,"(1474.25, 313.0)","(1216.0, 263.0)","(1299.5, 283.0)",0.0,0.0,6,"(1403.5, 385.0)"
CA58,g60,3_00-01-17,1,3.1732, ,1,1,"(1125.25, 328.25)",1,"(1230.5, 198.5)",1,"(1216.5, 422.5)",1,"(1325.75, 205.75)",1,"(1363.0, 482.75)",1,"(1474.25, 313.0)","(1216.0, 263.0)","(1299.5, 283.0)",0.0,0.0,6,"(1403.5, 385.0)"
CA58,g60,3_00-01-17,1,3.1732, ,2,1,"(1125.25, 328.25)",1,"(1230.5, 198.5)",1,"(1216.5, 422.5)",1,"(1325.75, 205.75)",1,"(1363.0, 482.75)",1,"(1474.25, 313.0)","(1216.0, 263.0)","(1299.5, 283.0)",0.0,0.0,6,"(1403.5, 385.0)"
CA58,g60,3_00-01-17,1,3.1732, ,3,1,"(1125.25, 328.25)",1,"(1230.5, 198.5)",1,"(1216.5, 422.5)",1,"(1325.75, 205.75)",1,"(1363.0, 482.75)",1,"(1474.25, 313.0)","(1216.0, 263.0)","(1299.5, 283.0)",0.0,0.0,6,"(1403.5, 385.0)"
CA58,g60,3_00-01-17,1,3.1732, ,4,1,"(1125.25, 328.25)",1,"(1230.5, 198.5)",1,"(1216.5, 422.5)",1,"(1325.75, 205.75)",1,"(1363.0, 482.75)",1,"(1474.25, 313.0)","(1216.0, 263.0)","(1299.5, 283.0)",0.09256516978247797,6.442864402945017,6,"(1403.5, 385.0)"
CA58,g60,3_00-01-17,1,3.1732, ,5,1,"(1125.25, 328.25)",0,0,1,"(1216.5, 422.5)",1,"(1325.75, 205.75)",1,"(1364.25, 488.0)",0,0,"(1212.0, 269.0)","(1293.0, 285.0)",0.08608385933707037,5.991742188711722,4,"(1403.5, 385.0)"
CA58,g60,3_00-01-17,1,3.1732, ,6,1,"(1125.25, 328.25)",0,0,0,0,1,"(1325.75, 205.75)",1,"(1364.25, 488.0)",0,0,"(1182.0, 293.5)","(1287.0, 287.0)",0.18324441256512902,12.754461592074176,3,"(1395.0, 376.5)"
CA58,g60,3_00-01-17,1,3.1732, ,7,1,"(1125.25, 328.25)",0,0,0,0,1,"(1325.75, 205.75)",1,"(1364.25, 488.0)",0,0,"(1177.5, 298.5)","(1274.5, 292.0)",0.11885341301633856,8.27261944952909,3,"(1393.0, 367.0)"
CA58,g60,3_00-01-17,1,3.1732, ,8,1,"(1125.25, 328.25)",0,0,0,0,1,"(1325.75, 205.75)",1,"(1364.25, 488.0)",1,"(1375.75, 275.25)","(1174.0, 304.5)","(1266.5, 295.5)",0.08279280479297206,5.7626731099194615,4,"(1392.5, 360.5)"
CA58,g60,3_00-01-17,1,3.1732, ,9,1,"(1122.5, 329.75)",1,"(1109.25, 250.25)",0,0,1,"(1325.75, 205.75)",1,"(1364.25, 488.0)",1,"(1375.75, 275.25)","(1167.0, 310.0)","(1260.5, 296.5)",0.2586995429237932,18.00640651422823,5,"(1386.5, 367.0)"
CA58,g60,3_00-01-17,1,3.1732, ,10,1,"(1122.5, 329.75)",1,"(1109.25, 250.25)",1,"(1178.25, 495.0)",1,"(1325.75, 205.75)",1,"(1364.25, 488.0)",1,"(1375.75, 275.25)","(1161.0, 314.0)","(1245.0, 307.5)",0.10117142677402048,7.041890439884259,6,"(1380.5, 368.5)"
CA58,g60,3_00-01-17,1,3.1732, ,11,0,0,1,"(1109.25, 250.25)",1,"(1178.25, 495.0)",1,"(1325.75, 205.75)",1,"(1364.25, 488.0)",1,"(1375.75, 275.25)","(1152.5, 321.5)","(1240.0, 313.0)",0.04812234031080483,3.349485709403196,5,"(1368.0, 371.5)"
CA58,g60,3_00-01-17,1,3.1732, ,12,0,0,1,"(1109.25, 250.25)",1,"(1178.25, 495.0)",1,"(1325.75, 205.75)",1,"(1364.25, 488.0)",1,"(1375.75, 275.25)","(1146.5, 326.5)","(1237.5, 315.5)",0.0,0.0,5,"(1368.0, 371.5)"
