fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA61,g24,1_00-02-03,5,3.3756, ,0,1,"(1063.5, 526.25)",1,"(1122.5, 349.75)",1,"(1188.0, 559.75)",1,"(1225.25, 288.25)",1,"(1311.0, 558.0)",1,"(1350.75, 373.75)","(1102.0, 425.0)","(1212.0, 417.5)",0.0,0.0,6,"(1367.5, 449.5)"
CA61,g24,1_00-02-03,5,3.3756, ,1,1,"(1063.5, 526.25)",1,"(1122.5, 349.75)",1,"(1188.0, 559.75)",1,"(1225.25, 288.25)",1,"(1311.0, 558.0)",1,"(1350.75, 373.75)","(1102.0, 425.0)","(1212.0, 417.5)",0.0,0.0,6,"(1367.5, 449.5)"
CA61,g24,1_00-02-03,5,3.3756, ,2,1,"(1063.5, 526.25)",1,"(1122.5, 349.75)",1,"(1188.0, 559.75)",1,"(1225.25, 288.25)",1,"(1311.0, 558.0)",1,"(1350.75, 373.75)","(1102.0, 425.0)","(1212.0, 417.5)",0.0,0.0,6,"(1367.5, 449.5)"
CA61,g24,1_00-02-03,5,3.3756, ,3,1,"(1063.5, 526.25)",1,"(1122.5, 349.75)",1,"(1188.0, 559.75)",1,"(1225.25, 288.25)",1,"(1311.0, 558.0)",1,"(1350.75, 373.75)","(1102.0, 425.0)","(1212.0, 417.5)",0.0,0.0,6,"(1367.5, 449.5)"
CA61,g24,1_00-02-03,5,3.3756, ,4,1,"(1063.5, 526.25)",1,"(1122.5, 349.75)",1,"(1188.0, 559.75)",1,"(1225.25, 288.25)",1,"(1311.0, 558.0)",1,"(1350.75, 373.75)","(1102.0, 425.0)","(1212.0, 417.5)",0.0,0.0,6,"(1367.5, 449.5)"
CA61,g24,1_00-02-03,5,3.3756, ,5,1,"(1063.5, 526.25)",1,"(1122.5, 349.75)",1,"(1188.0, 559.75)",1,"(1225.25, 288.25)",1,"(1311.0, 558.0)",1,"(1350.75, 373.75)","(1102.0, 425.0)","(1212.0, 417.5)",0.0,0.0,6,"(1367.5, 449.5)"
CA61,g24,1_00-02-03,5,3.3756, ,6,1,"(1063.5, 526.25)",1,"(1122.5, 349.75)",1,"(1188.0, 559.75)",1,"(1225.25, 288.25)",0,0,1,"(1350.75, 373.75)","(1102.0, 425.0)","(1212.0, 417.5)",0.13774818391669383,10.004407365715394,5,"(1367.5, 449.5)"
CA61,g24,1_00-02-03,5,3.3756, ,7,1,"(1063.5, 526.25)",0,0,1,"(1188.0, 559.75)",1,"(1225.25, 288.25)",0,0,1,"(1350.75, 373.75)","(1092.0, 428.5)","(1202.5, 423.0)",0.08156535204233366,5.923947492861274,4,"(1353.0, 448.0)"
CA61,g24,1_00-02-03,5,3.3756, ,8,1,"(1063.5, 526.25)",0,0,1,"(1188.0, 559.75)",1,"(1225.25, 288.25)",0,0,1,"(1350.75, 373.75)","(1083.0, 430.5)","(1196.5, 425.5)",0.11170998507206521,8.113298961203101,4,"(1348.5, 453.0)"
CA61,g24,1_00-02-03,5,3.3756, ,9,1,"(1063.5, 526.25)",0,0,0,0,1,"(1225.25, 288.25)",1,"(1255.0, 575.5)",1,"(1350.75, 373.75)","(1079.5, 431.5)","(1191.0, 432.5)",0.0690168363435131,5.012570955498002,4,"(1340.5, 466.0)"
