fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA58,glass,2_00-02-54,2,3.1732, ,10,1,"(1362.25, 471.0)",0,0,0,0,1,"(1341.75, 696.0)",1,"(1140.75, 490.25)",0,0,"(1378.833, 529.167)","(1298.167, 564.5)",0.26859835299975054,16.85587405081585,3,"(1166.167, 593.833)"
CA58,glass,2_00-02-54,2,3.1732, ,11,1,"(1362.25, 471.0)",1,"(1467.0, 556.5)",0,0,1,"(1341.75, 696.0)",1,"(1140.75, 490.25)",0,0,"(1392.167, 523.167)","(1312.167, 552.5)",0.11072762798871864,6.948705866879112,4,"(1181.5, 589.833)"
CA58,glass,2_00-02-54,2,3.1732, ,12,1,"(1362.25, 471.0)",1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",1,"(1341.75, 696.0)",1,"(1140.75, 490.25)",0,0,"(1401.5, 523.167)","(1318.167, 547.833)",0.10322135868546758,6.477650372479924,5,"(1190.833, 586.5)"
CA58,glass,2_00-02-54,2,3.1732, ,13,1,"(1362.25, 471.0)",1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",1,"(1341.75, 696.0)",1,"(1140.75, 490.25)",1,"(1229.5, 694.0)","(1402.167, 513.833)","(1322.833, 542.5)",0.07003110896519252,4.3947981779223415,6,"(1196.833, 584.5)"
CA58,glass,2_00-02-54,2,3.1732, ,14,0,0,1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",1,"(1341.75, 696.0)",1,"(1140.75, 490.25)",1,"(1229.5, 694.0)","(1406.833, 505.833)","(1325.5, 538.5)",0.08353997824651334,5.2425464855044455,5,"(1204.167, 581.167)"
CA58,glass,2_00-02-54,2,3.1732, ,15,0,0,1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",0,0,1,"(1140.75, 490.25)",1,"(1229.5, 694.0)","(1406.833, 495.833)","(1328.833, 533.833)",0.16480442625030062,10.342292202717328,4,"(1204.167, 581.167)"
CA58,glass,2_00-02-54,2,3.1732, ,16,0,0,1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",0,0,1,"(1140.75, 490.25)",1,"(1233.75, 691.75)","(1410.167, 491.167)","(1336.833, 525.833)",0.09710805504207758,6.094010357205998,4,"(1209.5, 572.5)"
CA58,glass,2_00-02-54,2,3.1732, ,17,0,0,1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",0,0,1,"(1140.75, 490.25)",1,"(1233.75, 691.75)","(1418.833, 485.833)","(1340.833, 520.5)",0.04343846606342649,2.7259784162802942,4,"(1213.5, 570.5)"
CA58,glass,2_00-02-54,2,3.1732, ,18,1,"(1392.75, 372.25)",1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",1,"(1436.0, 615.25)",1,"(1140.75, 490.25)",1,"(1233.75, 691.75)","(1418.833, 479.833)","(1342.167, 517.833)",0.09212847502213073,5.781517102110495,6,"(1220.833, 569.833)"
CA58,glass,2_00-02-54,2,3.1732, ,19,1,"(1392.75, 372.25)",1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",1,"(1436.0, 615.25)",1,"(1140.75, 490.25)",1,"(1233.75, 691.75)","(1422.167, 473.833)","(1348.167, 515.833)",0.10322135868546758,6.477650372479924,6,"(1225.5, 569.167)"
CA58,glass,2_00-02-54,2,3.1732, ,20,1,"(1392.75, 372.25)",1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",1,"(1436.0, 615.25)",0,0,1,"(1240.5, 689.5)","(1428.833, 472.5)","(1352.833, 510.5)",0.03501151455653781,2.1971455636358836,5,"(1226.833, 569.167)"
CA58,glass,2_00-02-54,2,3.1732, ,21,1,"(1392.75, 372.25)",1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",1,"(1436.0, 615.25)",0,0,0,0,"(1434.833, 469.167)","(1354.833, 509.167)",0.14824416719417113,9.303054106945162,4,"(1231.5, 564.5)"
CA58,glass,2_00-02-54,2,3.1732, ,22,1,"(1392.75, 372.25)",1,"(1467.0, 556.5)",1,"(1262.5, 408.5)",1,"(1436.0, 615.25)",1,"(1197.25, 472.0)",0,0,"(1440.833, 468.5)","(1363.5, 503.833)",0.1516874819923404,9.51913912722563,5,"(1231.5, 563.833)"
CA58,glass,2_00-02-54,2,3.1732, ,23,1,"(1392.75, 372.25)",0,0,1,"(1262.5, 408.5)",1,"(1436.0, 615.25)",1,"(1196.5, 469.25)",0,0,"(1446.833, 464.5)","(1371.5, 497.167)",0.08685738799335072,5.450730341597159,4,"(1238.833, 560.5)"
CA58,glass,2_00-02-54,2,3.1732, ,24,1,"(1392.75, 372.25)",0,0,1,"(1262.5, 408.5)",1,"(1436.0, 615.25)",1,"(1196.5, 469.25)",0,0,"(1449.5, 457.167)","(1376.833, 494.5)",0.17181212741598137,10.782060082584335,4,"(1245.5, 558.5)"
CA58,glass,2_00-02-54,2,3.1732, ,25,1,"(1392.75, 372.25)",0,0,1,"(1262.5, 408.5)",1,"(1436.0, 615.25)",1,"(1196.5, 469.25)",0,0,"(1452.167, 449.833)","(1384.833, 485.833)",0.13064353430707634,8.19852741180272,4,"(1250.167, 553.167)"
CA58,glass,2_00-02-54,2,3.1732, ,26,1,"(1392.75, 372.25)",1,"(1540.25, 494.5)",0,0,1,"(1436.0, 615.25)",1,"(1196.5, 469.25)",0,0,"(1459.5, 440.5)","(1390.833, 479.167)",0.12360331968772544,7.756719152037994,4,"(1256.833, 548.5)"
CA58,glass,2_00-02-54,2,3.1732, ,27,1,"(1392.75, 372.25)",1,"(1540.25, 494.5)",0,0,1,"(1436.0, 615.25)",1,"(1196.5, 469.25)",0,0,"(1464.833, 427.167)","(1396.833, 473.167)",0.14006221793038504,8.789596355844683,4,"(1264.833, 544.5)"
CA58,glass,2_00-02-54,2,3.1732, ,28,1,"(1392.75, 372.25)",1,"(1540.25, 494.5)",0,0,1,"(1436.0, 615.25)",1,"(1196.5, 469.25)",0,0,"(1474.833, 423.833)","(1402.167, 465.167)",0.10323232214046953,6.478338383462161,4,"(1272.833, 538.5)"
CA58,glass,2_00-02-54,2,3.1732, ,29,1,"(1392.75, 372.25)",1,"(1540.25, 494.5)",1,"(1309.0, 351.5)",1,"(1436.0, 615.25)",1,"(1196.5, 469.25)",1,"(1338.5, 605.75)","(1478.833, 419.167)","(1406.833, 459.833)",0.13065436159635088,8.199206877712639,6,"(1278.833, 533.167)"
CA58,glass,2_00-02-54,2,3.1732, ,30,0,0,1,"(1540.25, 494.5)",1,"(1309.0, 351.5)",1,"(1436.0, 615.25)",1,"(1196.5, 469.25)",1,"(1338.5, 605.75)","(1486.833, 415.833)","(1413.5, 453.833)",0.1592733512195026,9.995189910229218,5,"(1287.5, 528.5)"
CA58,glass,2_00-02-54,2,3.1732, ,31,0,0,1,"(1540.25, 494.5)",1,"(1309.0, 351.5)",0,0,1,"(1196.5, 469.25)",1,"(1338.5, 605.75)","(1489.5, 408.5)","(1422.167, 447.167)",0.14337781222685228,8.997666283454803,4,"(1292.167, 527.167)"
CA58,glass,2_00-02-54,2,3.1732, ,32,0,0,1,"(1540.25, 494.5)",1,"(1309.0, 351.5)",0,0,1,"(1196.5, 469.25)",1,"(1338.5, 609.25)","(1496.167, 405.167)","(1430.833, 442.5)",0.0,0.0,4,"(1299.5, 525.167)"
CA58,glass,2_00-02-54,2,3.1732, ,33,0,0,1,"(1540.25, 494.5)",1,"(1309.0, 351.5)",0,0,0,0,1,"(1339.25, 612.75)","(1500.833, 396.5)","(1430.833, 442.5)",0.11693503456623673,7.338251306321728,3,"(1309.5, 519.833)"
CA58,glass,2_00-02-54,2,3.1732, ,34,1,"(1435.0, 279.0)",1,"(1540.25, 494.5)",1,"(1309.0, 351.5)",1,"(1537.0, 540.25)",0,0,1,"(1339.25, 612.75)","(1506.833, 389.167)","(1436.833, 437.167)",0.08953647103307273,5.61885604223864,5,"(1310.167, 519.167)"
CA58,glass,2_00-02-54,2,3.1732, ,35,1,"(1435.0, 279.0)",1,"(1540.25, 494.5)",1,"(1309.0, 351.5)",1,"(1537.0, 540.25)",0,0,1,"(1339.25, 612.75)","(1516.167, 387.167)","(1440.833, 432.5)",0.17290507464104174,10.850647922249246,5,"(1316.167, 513.167)"
CA58,glass,2_00-02-54,2,3.1732, ,36,1,"(1435.0, 279.0)",0,0,1,"(1309.0, 351.5)",1,"(1537.0, 540.25)",0,0,0,0,"(1523.5, 381.833)","(1448.167, 423.167)",0.138029514988568,8.662034200725948,3,"(1320.833, 505.167)"
CA58,glass,2_00-02-54,2,3.1732, ,37,1,"(1435.0, 279.0)",0,0,1,"(1309.0, 351.5)",1,"(1537.0, 540.25)",1,"(1275.5, 404.75)",0,0,"(1529.5, 378.5)","(1454.167, 415.833)",0.2064523095243417,12.955902699990066,4,"(1326.167, 495.833)"
CA58,glass,2_00-02-54,2,3.1732, ,38,1,"(1435.0, 279.0)",0,0,1,"(1309.0, 351.5)",1,"(1537.0, 540.25)",1,"(1275.5, 404.75)",0,0,"(1538.167, 369.833)","(1464.833, 406.5)",0.378242215619715,23.73656828488955,4,"(1331.5, 489.833)"
CA58,glass,2_00-02-54,2,3.1732, ,39,1,"(1435.0, 279.0)",0,0,0,0,1,"(1537.0, 540.25)",1,"(1275.5, 404.75)",0,0,"(1546.833, 363.833)","(1484.167, 389.167)",0.06218349947205357,3.902321899720965,3,"(1341.5, 478.5)"
CA58,glass,2_00-02-54,2,3.1732, ,40,1,"(1435.0, 279.0)",1,"(1634.0, 427.0)",0,0,1,"(1537.0, 540.25)",1,"(1275.5, 404.75)",0,0,"(1559.5, 354.5)","(1486.833, 385.833)",0.13064353430707634,8.19852741180272,4,"(1350.833, 470.5)"
CA58,glass,2_00-02-54,2,3.1732, ,41,1,"(1435.0, 279.0)",1,"(1634.0, 427.0)",1,"(1388.25, 272.75)",1,"(1537.0, 540.25)",1,"(1275.5, 404.75)",0,0,"(1568.167, 345.167)","(1492.833, 379.167)",0.226510346334983,14.214643635706494,5,"(1358.833, 461.167)"
CA58,glass,2_00-02-54,2,3.1732, ,42,1,"(1435.0, 279.0)",1,"(1634.0, 427.0)",1,"(1388.25, 272.75)",1,"(1537.0, 540.25)",1,"(1275.5, 404.75)",0,0,"(1575.5, 337.833)","(1500.833, 365.833)",0.16707656937103793,10.484880412365104,5,"(1365.5, 455.167)"
CA58,glass,2_00-02-54,2,3.1732, ,43,0,0,1,"(1634.0, 427.0)",1,"(1388.25, 272.75)",1,"(1537.0, 540.25)",1,"(1275.5, 404.75)",0,0,"(1580.167, 329.167)","(1507.5, 356.5)",0.0783007735595773,4.913760499502812,4,"(1370.833, 454.5)"
CA58,glass,2_00-02-54,2,3.1732, ,44,0,0,1,"(1634.0, 427.0)",1,"(1388.25, 272.75)",1,"(1537.0, 540.25)",0,0,1,"(1437.5, 539.75)","(1591.5, 325.833)","(1512.167, 353.833)",0.17721266000667799,11.12097019182165,4,"(1382.833, 454.5)"
CA58,glass,2_00-02-54,2,3.1732, ,45,0,0,1,"(1634.0, 427.0)",1,"(1388.25, 272.75)",0,0,0,0,1,"(1437.5, 539.75)","(1594.833, 319.833)","(1524.167, 351.833)",0.14791203639839404,9.282211258135804,3,"(1388.167, 448.5)"
CA58,glass,2_00-02-54,2,3.1732, ,46,0,0,1,"(1634.0, 427.0)",1,"(1388.25, 272.75)",0,0,0,0,1,"(1437.5, 539.75)","(1603.5, 312.5)","(1533.5, 347.833)",0.1580835030408966,9.92052105684949,3,"(1400.167, 441.167)"
CA58,glass,2_00-02-54,2,3.1732, ,47,1,"(1554.5, 208.25)",1,"(1634.0, 427.0)",1,"(1388.25, 272.75)",1,"(1626.5, 477.5)",0,0,1,"(1437.5, 539.75)","(1613.5, 305.167)","(1541.5, 340.5)",0.13209258696192305,8.289462627042552,5,"(1408.167, 431.833)"
CA58,glass,2_00-02-54,2,3.1732, ,48,1,"(1554.5, 208.25)",1,"(1634.0, 427.0)",1,"(1388.25, 272.75)",1,"(1626.5, 477.5)",0,0,1,"(1438.75, 543.5)","(1622.167, 301.167)","(1550.167, 337.833)",0.11365872918542262,7.132646952332767,5,"(1408.167, 430.5)"
CA58,glass,2_00-02-54,2,3.1732, ,49,1,"(1554.5, 208.25)",0,0,1,"(1388.25, 272.75)",1,"(1626.5, 477.5)",1,"(1353.75, 338.25)",1,"(1438.75, 543.5)","(1625.5, 301.167)","(1557.5, 335.167)",0.11694471238429967,7.338858637232486,5,"(1414.167, 425.167)"
CA58,glass,2_00-02-54,2,3.1732, ,50,1,"(1554.5, 208.25)",0,0,1,"(1388.25, 272.75)",1,"(1626.5, 477.5)",1,"(1353.75, 338.25)",0,0,"(1636.167, 299.833)","(1563.5, 329.833)",0.10986275064910778,6.8944305396365095,4,"(1417.5, 419.833)"
CA58,glass,2_00-02-54,2,3.1732, ,51,1,"(1554.5, 208.25)",0,0,0,0,1,"(1626.5, 477.5)",1,"(1353.75, 338.25)",0,0,"(1644.833, 295.833)","(1568.833, 324.5)",0.13028933885704821,8.176299896896657,3,"(1423.5, 414.5)"
CA58,glass,2_00-02-54,2,3.1732, ,52,1,"(1554.5, 208.25)",0,0,0,0,1,"(1626.5, 477.5)",1,"(1351.5, 338.25)",0,0,"(1659.5, 283.833)","(1576.833, 320.5)",0.06514466942852411,4.088149948448328,3,"(1430.167, 407.833)"
CA58,glass,2_00-02-54,2,3.1732, ,53,1,"(1554.5, 208.25)",1,"(1724.5, 349.0)",1,"(1488.75, 205.0)",1,"(1626.5, 477.5)",1,"(1351.5, 338.25)",0,0,"(1660.167, 283.167)","(1580.833, 318.5)",0.15169680728704385,9.519724335553427,5,"(1439.5, 400.5)"
CA58,glass,2_00-02-54,2,3.1732, ,54,1,"(1554.5, 208.25)",1,"(1724.5, 349.0)",1,"(1488.75, 205.0)",1,"(1626.5, 477.5)",1,"(1351.5, 338.25)",1,"(1501.5, 481.0)","(1666.833, 280.5)","(1588.833, 311.833)",0.19663788975761365,12.33999935723964,6,"(1446.167, 393.833)"
CA58,glass,2_00-02-54,2,3.1732, ,55,1,"(1554.5, 208.25)",1,"(1724.5, 349.0)",1,"(1488.75, 205.0)",1,"(1626.5, 477.5)",1,"(1351.5, 338.25)",1,"(1501.5, 481.0)","(1676.167, 275.833)","(1601.5, 307.167)",0.06514466942852411,4.088149948448328,6,"(1446.167, 393.167)"
CA58,glass,2_00-02-54,2,3.1732, ,56,1,"(1554.5, 208.25)",1,"(1724.5, 349.0)",1,"(1488.75, 205.0)",1,"(1626.5, 477.5)",1,"(1351.5, 338.25)",1,"(1502.25, 483.5)","(1676.167, 275.833)","(1605.5, 305.167)",0.0,0.0,6,"(1448.167, 392.5)"
CA58,glass,2_00-02-54,2,3.1732, ,57,1,"(1554.5, 208.25)",1,"(1724.5, 349.0)",1,"(1488.75, 205.0)",1,"(1629.75, 472.5)",1,"(1351.5, 338.25)",1,"(1502.25, 483.5)","(1676.167, 275.833)","(1605.5, 305.167)",0.0,0.0,6,"(1448.167, 392.5)"
CA58,glass,2_00-02-54,2,3.1732, ,58,1,"(1554.5, 208.25)",1,"(1724.5, 349.0)",1,"(1488.75, 205.0)",1,"(1629.75, 472.5)",1,"(1351.5, 338.25)",1,"(1502.25, 483.5)","(1676.167, 275.833)","(1605.5, 305.167)",0.0,0.0,6,"(1448.167, 392.5)"
CA58,glass,2_00-02-54,2,3.1732, ,59,1,"(1554.5, 208.25)",1,"(1724.5, 349.0)",1,"(1488.75, 205.0)",1,"(1629.75, 472.5)",1,"(1351.5, 338.25)",1,"(1502.25, 483.5)","(1676.167, 275.833)","(1605.5, 305.167)",0.0,0.0,6,"(1448.167, 392.5)"
CA58,glass,2_00-02-54,2,3.1732, ,60,1,"(1554.5, 208.25)",1,"(1724.5, 349.0)",1,"(1488.75, 205.0)",1,"(1629.75, 472.5)",1,"(1351.5, 338.25)",1,"(1502.25, 483.5)","(1676.167, 275.833)","(1605.5, 305.167)",0.0,0.0,6,"(1448.167, 392.5)"
CA58,glass,2_00-02-50,2,3.1732, ,0,1,"(934.0, 658.5)",1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(943.5, 883.75)",1,"(720.75, 701.75)",1,"(813.75, 872.0)","(958.0, 708.5)","(889.5, 744.0)",0.0,0.0,6,"(768.0, 800.5)"
CA58,glass,2_00-02-50,2,3.1732, ,1,1,"(934.0, 658.5)",1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(943.5, 883.75)",1,"(720.75, 701.75)",1,"(813.75, 872.0)","(958.0, 708.5)","(889.5, 744.0)",0.0,0.0,6,"(768.0, 800.5)"
CA58,glass,2_00-02-50,2,3.1732, ,2,1,"(934.0, 658.5)",1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(943.5, 883.75)",1,"(720.75, 701.75)",1,"(813.75, 872.0)","(958.0, 708.5)","(889.5, 744.0)",0.0,0.0,6,"(768.0, 800.5)"
CA58,glass,2_00-02-50,2,3.1732, ,3,1,"(934.0, 658.5)",1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(943.5, 883.75)",1,"(720.75, 701.75)",1,"(813.75, 872.0)","(958.0, 708.5)","(889.5, 744.0)",0.007272409931203002,0.5327122401076549,6,"(768.0, 800.5)"
CA58,glass,2_00-02-50,2,3.1732, ,4,1,"(934.0, 658.5)",1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(943.5, 883.75)",1,"(720.75, 701.75)",1,"(812.75, 873.25)","(958.0, 708.5)","(890.0, 744.0)",0.11359867461647716,8.321231201304638,6,"(768.0, 800.5)"
CA58,glass,2_00-02-50,2,3.1732, ,5,0,0,1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(943.5, 883.75)",1,"(720.75, 701.75)",1,"(811.5, 875.0)","(961.5, 703.5)","(896.0, 739.0)",0.10488418761258386,7.682885187101735,5,"(773.0, 798.0)"
CA58,glass,2_00-02-50,2,3.1732, ,6,0,0,1,"(1029.0, 753.0)",1,"(824.75, 612.25)",0,0,1,"(720.75, 701.75)",1,"(811.5, 875.0)","(968.5, 696.5)","(902.0, 735.0)",0.11100851979167271,8.13149943535632,4,"(785.5, 792.5)"
CA58,glass,2_00-02-50,2,3.1732, ,7,0,0,1,"(1029.0, 753.0)",1,"(824.75, 612.25)",0,0,1,"(720.75, 701.75)",1,"(811.5, 875.0)","(977.0, 690.0)","(906.0, 728.5)",0.16455585209350518,12.053901996838372,4,"(793.0, 786.5)"
CA58,glass,2_00-02-50,2,3.1732, ,8,0,0,1,"(1029.0, 753.0)",1,"(824.75, 612.25)",0,0,0,0,1,"(811.5, 875.0)","(982.0, 686.5)","(914.0, 720.5)",0.10737584585569648,7.865401967210095,3,"(798.5, 782.0)"
CA58,glass,2_00-02-50,2,3.1732, ,9,1,"(990.0, 571.0)",1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(1002.25, 832.25)",0,0,1,"(811.5, 875.0)","(989.0, 680.5)","(920.5, 717.0)",0.06255963570347932,4.5825639631409585,5,"(804.5, 780.0)"
CA58,glass,2_00-02-50,2,3.1732, ,10,1,"(990.0, 571.0)",1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(1002.25, 832.25)",0,0,1,"(811.5, 875.0)","(991.5, 681.0)","(924.0, 714.5)",0.0730868152743945,5.35369175493062,5,"(811.5, 772.5)"
CA58,glass,2_00-02-50,2,3.1732, ,11,1,"(990.0, 571.0)",1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(1002.25, 832.25)",1,"(799.25, 647.0)",1,"(811.5, 875.0)","(995.0, 680.0)","(929.0, 714.0)",0.032523205932828966,2.3823615626538124,6,"(812.0, 765.5)"
CA58,glass,2_00-02-50,2,3.1732, ,12,1,"(990.0, 571.0)",1,"(1029.0, 753.0)",1,"(824.75, 612.25)",1,"(1002.25, 832.25)",1,"(799.25, 647.0)",1,"(811.5, 875.0)","(1001.5, 679.0)","(931.0, 713.0)",0.05142370377922037,3.7668443740119915,6,"(816.0, 763.5)"
CA58,glass,2_00-02-50,2,3.1732, ,13,1,"(990.0, 571.0)",0,0,1,"(824.75, 612.25)",1,"(1002.25, 832.25)",1,"(799.25, 647.0)",0,0,"(1003.0, 677.5)","(933.5, 710.5)",0.06255963570347932,4.5825639631409585,4,"(816.0, 760.5)"
CA58,glass,2_00-02-50,2,3.1732, ,14,1,"(990.0, 571.0)",0,0,1,"(824.75, 612.25)",1,"(1002.25, 832.25)",1,"(795.25, 644.5)",0,0,"(1007.5, 676.5)","(937.0, 708.0)",0.0975696177984869,7.147084687961438,4,"(820.0, 751.0)"
CA58,glass,2_00-02-50,2,3.1732, ,15,1,"(990.0, 571.0)",0,0,0,0,1,"(1002.25, 832.25)",1,"(795.25, 644.5)",0,0,"(1017.0, 671.0)","(943.0, 705.0)",0.11498689730514958,8.422920080953455,3,"(825.0, 749.0)"
CA58,glass,2_00-02-50,2,3.1732, ,16,1,"(990.0, 571.0)",0,0,0,0,1,"(1002.25, 832.25)",1,"(795.25, 644.5)",0,0,"(1028.0, 669.0)","(949.5, 700.5)",0.12363096883045104,9.056108081830132,3,"(835.0, 745.0)"
CA58,glass,2_00-02-50,2,3.1732, ,17,1,"(990.0, 571.0)",1,"(1100.5, 724.75)",0,0,1,"(1002.25, 832.25)",1,"(795.25, 644.5)",0,0,"(1038.0, 667.5)","(957.0, 696.5)",0.21829347111840408,15.990243275673599,4,"(844.0, 737.5)"
CA58,glass,2_00-02-50,2,3.1732, ,18,1,"(990.0, 571.0)",1,"(1100.5, 724.75)",1,"(936.5, 552.75)",1,"(1002.25, 832.25)",1,"(795.25, 644.5)",1,"(903.5, 811.75)","(1041.5, 664.5)","(970.0, 689.0)",0.11927639133460888,8.737130362686525,6,"(850.5, 736.0)"
CA58,glass,2_00-02-50,2,3.1732, ,19,1,"(990.0, 571.0)",1,"(1100.5, 724.75)",1,"(936.5, 552.75)",1,"(1002.25, 832.25)",1,"(795.25, 644.5)",1,"(903.5, 811.75)","(1051.5, 657.0)","(976.5, 684.0)",0.06213549768968286,4.551495374656295,6,"(856.5, 733.5)"
CA58,glass,2_00-02-50,2,3.1732, ,20,0,0,1,"(1100.5, 724.75)",1,"(936.5, 552.75)",1,"(1002.25, 832.25)",1,"(795.25, 644.5)",1,"(903.5, 811.75)","(1057.5, 653.5)","(980.5, 682.5)",0.11748937807370959,8.606229623272585,5,"(864.5, 727.0)"
CA58,glass,2_00-02-50,2,3.1732, ,21,0,0,1,"(1100.5, 724.75)",1,"(936.5, 552.75)",0,0,1,"(795.25, 644.5)",1,"(904.75, 815.0)","(1062.0, 651.5)","(988.0, 679.5)",0.045994758922059835,3.3691680323813817,4,"(869.5, 721.5)"
CA58,glass,2_00-02-50,2,3.1732, ,22,0,0,1,"(1100.5, 724.75)",1,"(936.5, 552.75)",0,0,0,0,1,"(904.75, 815.0)","(1066.5, 644.5)","(991.0, 678.5)",0.12700717929816138,9.303419311304705,3,"(879.5, 716.5)"
CA58,glass,2_00-02-50,2,3.1732, ,23,0,0,1,"(1100.5, 724.75)",1,"(936.5, 552.75)",0,0,0,0,1,"(904.75, 815.0)","(1075.5, 638.0)","(999.0, 675.0)",0.09891546920669239,7.245669823466662,3,"(889.5, 708.0)"
CA58,glass,2_00-02-50,2,3.1732, ,24,1,"(1078.75, 534.5)",1,"(1100.5, 724.75)",1,"(936.5, 552.75)",1,"(1091.25, 788.5)",0,0,1,"(904.75, 815.0)","(1079.5, 635.0)","(1004.5, 671.0)",0.11498689730514958,8.422920080953455,5,"(895.5, 703.0)"
CA58,glass,2_00-02-50,2,3.1732, ,25,1,"(1078.75, 534.5)",1,"(1100.5, 724.75)",1,"(936.5, 552.75)",1,"(1091.25, 788.5)",0,0,1,"(904.75, 815.0)","(1085.0, 634.5)","(1012.0, 668.5)",0.07832625204913973,5.737486415515058,5,"(899.0, 702.0)"
