fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA60,glass,2_00-02-05,2,3.1511, ,0,1,"(1026.5, 308.75)",1,"(962.5, 445.75)",1,"(886.5, 242.5)",1,"(871.75, 496.0)",1,"(824.0, 265.25)",1,"(755.5, 425.25)","(983.0, 382.5)","(898.5, 349.0)",0.0,0.0,6,"(777.0, 334.0)"
CA60,glass,2_00-02-05,2,3.1511, ,1,1,"(1026.5, 308.75)",0,0,0,0,1,"(871.75, 496.0)",1,"(824.0, 265.25)",1,"(755.5, 425.25)","(983.0, 382.5)","(898.5, 349.0)",0.20910831458402845,16.15567715045288,4,"(786.0, 334.5)"
CA60,glass,2_00-02-05,2,3.1511, ,2,1,"(1026.5, 308.75)",0,0,0,0,1,"(871.75, 496.0)",1,"(824.0, 265.25)",0,0,"(992.0, 387.5)","(911.0, 356.5)",0.2560038830787589,19.778821767609497,3,"(796.0, 338.0)"
CA60,glass,2_00-02-05,2,3.1511, ,3,1,"(1026.5, 308.75)",0,0,0,0,1,"(871.75, 496.0)",1,"(824.0, 265.25)",0,0,"(1005.0, 394.0)","(928.5, 360.0)",0.23842016147260892,18.420306062782043,3,"(819.5, 338.5)"
CA60,glass,2_00-02-05,2,3.1511, ,4,1,"(1026.5, 308.75)",1,"(1050.75, 508.25)",1,"(998.25, 276.0)",1,"(871.75, 496.0)",0,0,0,0,"(1033.5, 403.5)","(944.5, 364.5)",0.32235731034130705,24.905277646765935,4,"(828.5, 335.5)"
CA60,glass,2_00-02-05,2,3.1511, ,5,1,"(1026.5, 308.75)",1,"(1050.75, 508.25)",1,"(998.25, 276.0)",1,"(871.75, 496.0)",0,0,0,0,"(1043.0, 410.0)","(965.5, 372.5)",0.11828952579588509,9.139031094196634,4,"(847.0, 335.0)"
CA60,glass,2_00-02-05,2,3.1511, ,6,1,"(1026.5, 308.75)",1,"(1050.75, 508.25)",1,"(998.25, 276.0)",0,0,0,0,1,"(867.5, 411.75)","(1051.0, 412.5)","(973.5, 374.5)",0.15482988709939094,11.962133950506642,4,"(867.5, 331.5)"
CA60,glass,2_00-02-05,2,3.1511, ,7,0,0,1,"(1050.75, 508.25)",1,"(998.25, 276.0)",0,0,0,0,1,"(867.5, 411.75)","(1076.5, 414.5)","(984.0, 377.0)",0.2494907932902048,19.275621423399805,3,"(883.5, 325.5)"
CA60,glass,2_00-02-05,2,3.1511, ,8,0,0,1,"(1050.75, 508.25)",1,"(998.25, 276.0)",0,0,0,0,1,"(867.5, 411.75)","(1095.5, 414.5)","(1000.5, 382.5)",0.16558669700977585,12.793203477448559,3,"(896.0, 331.5)"
CA60,glass,2_00-02-05,2,3.1511, ,9,0,0,1,"(1050.75, 508.25)",1,"(998.25, 276.0)",0,0,0,0,1,"(867.5, 411.75)","(1104.0, 415.0)","(1012.0, 383.5)",0.20996758336507504,16.222064128128384,3,"(911.0, 330.5)"
CA60,glass,2_00-02-05,2,3.1511, ,10,1,"(1185.75, 360.0)",1,"(1050.75, 508.25)",1,"(998.25, 276.0)",0,0,0,0,0,0,"(1112.0, 415.0)","(1026.5, 381.5)",0.17930890046347764,13.85337886660914,3,"(928.5, 330.0)"
CA60,glass,2_00-02-05,2,3.1511, ,11,1,"(1185.75, 360.0)",1,"(1050.75, 508.25)",1,"(998.25, 276.0)",1,"(1011.0, 535.5)",0,0,0,0,"(1137.0, 417.5)","(1039.0, 381.5)",0.08606827222246927,6.649621855972388,4,"(933.5, 336.0)"
CA60,glass,2_00-02-05,2,3.1511, ,12,1,"(1185.75, 360.0)",1,"(1050.75, 508.25)",1,"(998.25, 276.0)",1,"(1011.0, 535.5)",0,0,0,0,"(1137.0, 417.0)","(1045.0, 381.5)",0.09351608121405966,7.225038466190549,4,"(942.5, 338.5)"
CA60,glass,2_00-02-05,2,3.1511, ,13,1,"(1185.75, 360.0)",0,0,0,0,1,"(1011.0, 535.5)",0,0,0,0,"(1140.0, 418.0)","(1050.5, 378.0)",0.10758534027808658,8.312027319965484,2,"(946.5, 344.0)"
CA60,glass,2_00-02-05,2,3.1511, ,14,1,"(1185.75, 360.0)",0,0,0,0,1,"(1011.0, 535.5)",0,0,0,0,"(1150.0, 418.5)","(1056.5, 373.5)",0.10143243155586297,7.836654511140585,2,"(954.5, 347.5)"
