fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA62,g24,1_00-00-14,2,2.8657, ,0,1,"(1187.5, 506.25)",1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",1,"(1403.75, 279.25)","(1181.5, 381.5)","(1272.0, 375.0)",0.0,0.0,6,"(1412.0, 381.0)"
CA62,g24,1_00-00-14,2,2.8657, ,1,1,"(1187.5, 506.25)",1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",1,"(1403.75, 279.25)","(1181.5, 381.5)","(1272.0, 375.0)",0.0,0.0,6,"(1412.0, 381.0)"
CA62,g24,1_00-00-14,2,2.8657, ,2,1,"(1187.5, 506.25)",1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",1,"(1403.75, 279.25)","(1181.5, 381.5)","(1272.0, 375.0)",0.0,0.0,6,"(1412.0, 381.0)"
CA62,g24,1_00-00-14,2,2.8657, ,3,1,"(1187.5, 506.25)",1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",1,"(1403.75, 279.25)","(1181.5, 381.5)","(1272.0, 375.0)",0.0,0.0,6,"(1412.0, 381.0)"
CA62,g24,1_00-00-14,2,2.8657, ,4,1,"(1187.5, 506.25)",1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",1,"(1403.75, 279.25)","(1181.5, 381.5)","(1272.0, 375.0)",0.0,0.0,6,"(1412.0, 381.0)"
CA62,g24,1_00-00-14,2,2.8657, ,5,0,0,1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",1,"(1403.75, 279.25)","(1181.5, 381.5)","(1272.0, 375.0)",0.06148975532733654,5.272056758559863,5,"(1412.0, 381.0)"
CA62,g24,1_00-00-14,2,2.8657, ,6,0,0,1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",1,"(1408.25, 270.5)","(1175.0, 379.0)","(1267.0, 374.0)",0.03813432740990778,3.2695908039360773,5,"(1404.0, 381.0)"
CA62,g24,1_00-00-14,2,2.8657, ,7,0,0,1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",0,0,"(1167.5, 376.0)","(1264.0, 373.0)",0.10853219848850826,9.305418561461126,4,"(1397.5, 385.0)"
CA62,g24,1_00-00-14,2,2.8657, ,8,0,0,1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",1,"(1407.75, 270.75)","(1161.0, 375.5)","(1255.0, 373.0)",0.11440298222972334,9.808772411808231,5,"(1386.5, 394.5)"
CA62,g24,1_00-00-14,2,2.8657, ,9,0,0,1,"(1123.5, 322.0)",1,"(1270.0, 500.0)",1,"(1239.5, 252.5)",1,"(1401.25, 442.0)",1,"(1388.25, 281.75)","(1154.5, 377.5)","(1246.0, 376.0)",0.11707300622702041,10.037697018607066,5,"(1382.5, 395.5)"
