fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA58,g100,2_00-03-06,5,3.1732, ,0,1,"(1122.0, 235.75)",1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",1,"(1339.0, 312.25)",1,"(1316.25, 92.5)","(1121.0, 169.5)","(1209.5, 161.0)",0.0,0.0,6,"(1330.5, 183.5)"
CA58,g100,2_00-03-06,5,3.1732, ,1,1,"(1122.0, 235.75)",1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",1,"(1339.0, 312.25)",1,"(1316.25, 92.5)","(1121.0, 169.5)","(1209.5, 161.0)",0.0,0.0,6,"(1330.5, 183.5)"
CA58,g100,2_00-03-06,5,3.1732, ,2,1,"(1122.0, 235.75)",1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",1,"(1339.0, 312.25)",1,"(1316.25, 92.5)","(1121.0, 169.5)","(1209.5, 161.0)",0.0,0.0,6,"(1330.5, 183.5)"
CA58,g100,2_00-03-06,5,3.1732, ,3,1,"(1122.0, 235.75)",1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",1,"(1339.0, 312.25)",1,"(1316.25, 92.5)","(1121.0, 169.5)","(1209.5, 161.0)",0.0,0.0,6,"(1330.5, 183.5)"
CA58,g100,2_00-03-06,5,3.1732, ,4,1,"(1122.0, 235.75)",1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",1,"(1339.0, 312.25)",1,"(1316.25, 92.5)","(1121.0, 169.5)","(1209.5, 161.0)",0.0,0.0,6,"(1330.5, 183.5)"
CA58,g100,2_00-03-06,5,3.1732, ,5,1,"(1122.0, 235.75)",1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",1,"(1339.0, 312.25)",1,"(1316.25, 92.5)","(1121.0, 169.5)","(1209.5, 161.0)",0.0,0.0,6,"(1330.5, 183.5)"
CA58,g100,2_00-03-06,5,3.1732, ,6,1,"(1122.0, 235.75)",1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",1,"(1341.75, 313.0)",1,"(1316.25, 92.5)","(1121.0, 169.5)","(1209.5, 161.0)",0.14974935612940088,12.447130799700842,6,"(1330.5, 183.5)"
CA58,g100,2_00-03-06,5,3.1732, ,7,0,0,1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",1,"(1341.75, 313.0)",1,"(1316.25, 92.5)","(1115.0, 173.0)","(1198.5, 163.5)",0.10805105447747228,8.981177902124177,5,"(1317.5, 180.5)"
CA58,g100,2_00-03-06,5,3.1732, ,8,0,0,1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",0,0,0,0,"(1098.5, 182.5)","(1190.5, 165.0)",0.17872079015517547,14.855229492706973,3,"(1310.5, 179.5)"
CA58,g100,2_00-03-06,5,3.1732, ,9,0,0,1,"(1080.0, 95.0)",1,"(1180.5, 337.5)",1,"(1248.25, 50.5)",0,0,0,0,"(1087.0, 189.0)","(1178.0, 170.0)",0.16593808783567615,13.792734321729679,3,"(1303.0, 180.5)"
