fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA40,g60,2_00-00-43,4,3.56, ,0,1,"(601.5, 771.167)",1,"(423.5, 941.167)",1,"(605.167, 715.5)",1,"(278.833, 832.167)",1,"(439.833, 605.833)",1,"(298.5, 749.167)","(504.0, 871.0)","(465.0, 782.0)",0.0,0.0,6,"(377.0, 680.0)"
CA40,g60,2_00-00-43,4,3.56, ,1,1,"(601.5, 771.167)",1,"(423.5, 941.167)",1,"(605.167, 715.5)",1,"(278.833, 832.167)",1,"(439.833, 605.833)",1,"(298.5, 749.167)","(504.0, 871.0)","(465.0, 782.0)",0.0,0.0,6,"(377.0, 680.0)"
CA40,g60,2_00-00-43,4,3.56, ,2,1,"(601.5, 771.167)",1,"(423.5, 941.167)",1,"(605.167, 715.5)",1,"(278.833, 832.167)",1,"(439.833, 605.833)",1,"(298.5, 749.167)","(504.0, 871.0)","(465.0, 782.0)",0.0,0.0,6,"(377.0, 680.0)"
CA40,g60,2_00-00-43,4,3.56, ,3,1,"(601.5, 771.167)",1,"(423.5, 941.167)",1,"(605.167, 715.5)",1,"(278.833, 832.167)",1,"(439.833, 605.833)",1,"(298.5, 749.167)","(504.0, 871.0)","(465.0, 782.0)",0.0,0.0,6,"(377.0, 680.0)"
CA40,g60,2_00-00-43,4,3.56, ,4,1,"(601.5, 771.167)",1,"(423.5, 941.167)",1,"(605.167, 715.5)",1,"(278.833, 832.167)",1,"(439.833, 605.833)",1,"(298.5, 749.167)","(504.0, 871.0)","(465.0, 782.0)",0.07973406119028172,5.739704464807322,6,"(377.0, 680.0)"
CA40,g60,2_00-00-43,4,3.56, ,5,0,0,1,"(423.5, 941.167)",1,"(605.167, 715.5)",1,"(278.833, 832.167)",1,"(439.833, 605.833)",1,"(298.5, 749.167)","(508.0, 863.0)","(468.0, 787.0)",0.04930331294221236,3.5491287060980703,5,"(380.0, 685.0)"
CA40,g60,2_00-00-43,4,3.56, ,6,0,0,1,"(423.5, 941.167)",1,"(605.167, 715.5)",0,0,0,0,1,"(298.5, 749.167)","(510.0, 863.0)","(471.0, 789.0)",0.11024555925473199,7.936093047731157,3,"(382.0, 692.0)"
CA40,g60,2_00-00-43,4,3.56, ,7,0,0,1,"(423.5, 941.167)",1,"(605.167, 715.5)",0,0,0,0,1,"(298.5, 749.167)","(517.0, 869.0)","(475.0, 796.0)",0.09860662588442472,7.098257412196141,3,"(388.0, 700.0)"
CA40,g60,2_00-00-43,4,3.56, ,8,0,0,1,"(423.5, 941.167)",1,"(605.167, 715.5)",0,0,0,0,1,"(298.5, 749.167)","(526.0, 881.0)","(481.0, 800.0)",0.08755810525684192,6.302922993893839,3,"(389.0, 702.0)"
CA40,g60,2_00-00-43,4,3.56, ,9,0,0,1,"(423.5, 941.167)",1,"(605.167, 715.5)",1,"(376.167, 963.167)",0,0,1,"(298.5, 749.167)","(533.0, 887.0)","(485.0, 805.0)",0.027348557363599073,1.9687023897011928,4,"(401.0, 705.0)"
CA40,g60,2_00-00-43,4,3.56, ,10,0,0,1,"(423.5, 941.167)",1,"(605.167, 715.5)",1,"(376.167, 963.167)",0,0,1,"(298.5, 749.167)","(536.0, 889.0)","(485.0, 807.0)",0.14790993882663708,10.647386118294211,4,"(404.0, 710.0)"
CA40,g60,2_00-00-43,4,3.56, ,11,0,0,0,0,1,"(605.167, 715.5)",1,"(376.167, 963.167)",1,"(503.5, 673.833)",1,"(298.5, 749.167)","(542.0, 898.0)","(491.0, 816.0)",0.07363824432017646,5.300893412370232,4,"(410.0, 716.0)"
CA40,g60,2_00-00-43,4,3.56, ,12,0,0,0,0,1,"(605.167, 715.5)",1,"(376.167, 963.167)",1,"(503.5, 673.833)",0,0,"(547.0, 899.0)","(496.0, 818.0)",0.043241865994371395,3.112791793236093,3,"(416.0, 719.0)"
CA40,g60,2_00-00-43,4,3.56, ,13,0,0,0,0,1,"(605.167, 715.5)",1,"(376.167, 963.167)",1,"(503.5, 673.833)",0,0,"(555.0, 907.0)","(499.0, 819.0)",0.11024555925473199,7.936093047731157,3,"(418.0, 722.0)"
CA40,g60,2_00-00-43,4,3.56, ,14,1,"(670.833, 863.167)",0,0,1,"(608.167, 716.833)",1,"(376.167, 963.167)",1,"(503.5, 673.833)",0,0,"(559.0, 914.0)","(503.0, 826.0)",0.06837139340899769,4.921755974252982,4,"(419.0, 735.0)"
CA40,g60,2_00-00-43,4,3.56, ,15,1,"(670.833, 863.167)",0,0,0,0,1,"(376.167, 963.167)",1,"(503.5, 673.833)",0,0,"(571.0, 922.0)","(506.0, 830.0)",0.14535957627149804,10.463796732201418,3,"(423.0, 744.0)"
CA40,g60,2_00-00-43,4,3.56, ,16,1,"(670.833, 863.167)",0,0,0,0,1,"(376.167, 963.167)",1,"(503.5, 673.833)",0,0,"(578.0, 924.0)","(514.0, 837.0)",0.1669158432344278,12.015537605357729,3,"(429.0, 754.0)"
CA40,g60,2_00-00-43,4,3.56, ,17,1,"(670.833, 863.167)",0,0,0,0,1,"(376.167, 963.167)",1,"(503.5, 673.833)",1,"(370.5, 848.5)","(581.0, 934.0)","(524.0, 844.0)",0.13467602627917552,9.694734945111614,4,"(439.0, 757.0)"
CA40,g60,2_00-00-43,4,3.56, ,18,1,"(670.833, 863.167)",0,0,1,"(687.833, 803.167)",1,"(376.167, 963.167)",1,"(503.5, 673.833)",1,"(370.5, 848.5)","(581.0, 934.0)","(528.0, 853.0)",0.1260706202282632,9.075269602514448,5,"(441.0, 758.0)"
CA40,g60,2_00-00-43,4,3.56, ,19,1,"(670.833, 863.167)",0,0,1,"(687.833, 803.167)",1,"(376.167, 963.167)",1,"(503.5, 673.833)",1,"(370.5, 848.5)","(583.0, 939.0)","(535.0, 859.0)",0.08755810525684192,6.302922993893839,5,"(447.0, 757.0)"
CA40,g60,2_00-00-43,4,3.56, ,20,1,"(670.833, 863.167)",1,"(543.833, 1026.5)",1,"(687.833, 803.167)",1,"(376.167, 963.167)",1,"(495.833, 680.167)",1,"(370.5, 848.5)","(591.0, 945.0)","(539.0, 864.0)",0.043241865994371395,3.112791793236093,6,"(447.0, 758.0)"
CA40,g60,2_00-00-43,4,3.56, ,21,0,0,1,"(543.833, 1026.5)",1,"(687.833, 803.167)",1,"(376.167, 963.167)",0,0,1,"(370.5, 848.5)","(596.0, 949.0)","(540.0, 867.0)",0.12900288707858068,9.2863505995379,4,"(447.0, 759.0)"
CA40,g60,2_00-00-43,4,3.56, ,22,0,0,1,"(543.833, 1026.5)",1,"(687.833, 803.167)",0,0,0,0,1,"(370.5, 848.5)","(597.0, 952.0)","(548.0, 872.0)",0.13674278681799537,9.843511948505965,3,"(448.0, 763.0)"
