fly,treatment,trial,iteration,body_length,limb_length,frame,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,head_pos,center_pos,COM_dist,COM_speed,num_feet_down,tail_pos
CA62,g150,1_00-02-40,5,2.8657, ,0,1,"(449.25, 989.0)",1,"(657.25, 1115.0)",1,"(374.0, 1166.25)",1,"(654.0, 1181.5)",1,"(391.5, 1282.25)",0,0,"(537.5, 1057.0)","(510.0, 1140.0)",0.0,0.0,5,"(471.0, 1279.5)"
CA62,g150,1_00-02-40,5,2.8657, ,1,1,"(449.25, 989.0)",1,"(657.25, 1115.0)",1,"(374.0, 1166.25)",1,"(654.0, 1181.5)",1,"(391.5, 1282.25)",0,0,"(537.5, 1057.0)","(510.0, 1140.0)",0.0,0.0,5,"(471.0, 1278.0)"
CA62,g150,1_00-02-40,5,2.8657, ,2,1,"(449.25, 989.0)",1,"(657.25, 1115.0)",1,"(374.0, 1166.25)",1,"(654.0, 1181.5)",1,"(391.5, 1282.25)",0,0,"(537.5, 1057.0)","(510.0, 1140.0)",0.06794765391520949,5.478360916333616,5,"(471.0, 1278.0)"
CA62,g150,1_00-02-40,5,2.8657, ,3,1,"(449.25, 989.0)",0,0,1,"(374.0, 1166.25)",1,"(654.0, 1181.5)",0,0,0,0,"(539.5, 1051.5)","(511.5, 1135.0)",0.2100850152691465,16.938355784793615,3,"(470.0, 1260.0)"
CA62,g150,1_00-02-40,5,2.8657, ,4,1,"(449.25, 989.0)",0,0,1,"(374.0, 1166.25)",1,"(654.0, 1181.5)",0,0,1,"(555.0, 1321.25)","(542.0, 1045.0)","(516.0, 1119.5)",0.07276394277139507,5.866679969474524,4,"(470.5, 1252.5)"
CA62,g150,1_00-02-40,5,2.8657, ,5,1,"(449.25, 989.0)",0,0,1,"(374.0, 1166.25)",1,"(654.0, 1181.5)",0,0,1,"(555.0, 1321.25)","(547.0, 1035.5)","(518.5, 1114.5)",0.1445055997322168,11.650936922004915,4,"(475.5, 1237.0)"
CA62,g150,1_00-02-40,5,2.8657, ,6,1,"(449.25, 989.0)",0,0,0,0,1,"(654.0, 1181.5)",1,"(392.5, 1190.5)",1,"(555.0, 1321.25)","(563.5, 1027.0)","(525.0, 1105.5)",0.11587529377883857,9.34258423990367,4,"(475.5, 1227.5)"
CA62,g150,1_00-02-40,5,2.8657, ,7,1,"(449.25, 989.0)",1,"(696.5, 1030.0)",0,0,1,"(654.0, 1181.5)",1,"(392.5, 1190.5)",0,0,"(574.0, 1021.5)","(532.0, 1100.0)",0.18873794192338283,15.217222448218456,4,"(477.0, 1213.0)"
CA62,g150,1_00-02-40,5,2.8657, ,8,1,"(449.25, 989.0)",1,"(696.5, 1030.0)",0,0,1,"(654.0, 1181.5)",1,"(392.5, 1190.5)",0,0,"(585.0, 1014.0)","(542.5, 1090.0)",0.20795726073131995,16.766803028695126,4,"(479.5, 1199.0)"
CA62,g150,1_00-02-40,5,2.8657, ,9,1,"(449.25, 989.0)",1,"(696.5, 1030.0)",1,"(414.0, 1000.0)",1,"(654.0, 1181.5)",1,"(392.5, 1190.5)",0,0,"(598.5, 1005.5)","(548.0, 1075.0)",0.09064880474984491,7.308668371002378,5,"(482.0, 1186.5)"
CA62,g150,1_00-02-40,5,2.8657, ,10,0,0,1,"(696.5, 1030.0)",1,"(414.0, 1000.0)",1,"(654.0, 1181.5)",1,"(392.5, 1190.5)",1,"(556.5, 1216.25)","(604.5, 996.5)","(550.5, 1068.5)",0.20765151600229373,16.742151994003592,5,"(483.5, 1175.0)"
CA62,g150,1_00-02-40,5,2.8657, ,11,0,0,1,"(696.5, 1030.0)",1,"(414.0, 1000.0)",1,"(654.0, 1181.5)",1,"(392.5, 1190.5)",1,"(556.5, 1216.25)","(607.0, 989.5)","(559.0, 1055.0)",0.10124390790437135,8.162911243003702,5,"(486.0, 1167.0)"
CA62,g150,1_00-02-40,5,2.8657, ,12,0,0,1,"(696.5, 1030.0)",1,"(414.0, 1000.0)",1,"(654.0, 1181.5)",0,0,1,"(556.5, 1216.25)","(612.0, 982.5)","(564.5, 1049.5)",0.1427360766683543,11.508267007224452,4,"(489.0, 1163.5)"
