Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,961.75,504.5,0,78.1,0,0,NA,NA,NA,NA,NA
2,1,2,961.75,504.5,1,71.1,0,0,NA,0,0,0,NA
3,1,3,961.75,504.5,2,76.9,0,0,NA,0,0,0,0
4,1,4,961.75,504.5,3,73.5,0,0,NA,0,0,0,0
5,1,5,961.75,504.5,4,71.5,0,0,NA,0,0,0,0
6,1,6,961.75,504.5,5,80.5,0,0,NA,0,0,0,0
7,1,7,961.75,504.5,6,69.3,0,0,NA,0,0,0,0
8,1,8,961.75,504.5,7,74.6,0,0,NA,0,0,0,0
9,1,9,1091.5,525.25,12,58.5,131.399,131.399,NA,131.399,26.28,9.086,9.086
10,1,10,1091.5,525.25,13,77.4,131.399,131.399,NA,0,0,0,-9.086
11,1,11,1091.5,525.25,14,114.5,131.399,131.399,NA,0,0,0,0
12,1,12,1091.5,525.25,15,105,131.399,131.399,NA,0,0,0,0
13,1,13,1087.75,532.75,16,22.8,139.784,129.128,NA,8.385,8.385,116.565,116.565
14,1,14,1087.75,532.75,17,43.1,139.784,129.128,NA,0,0,0,-116.565
15,1,15,1087.75,532.75,18,54,139.784,129.128,NA,0,0,0,0
16,1,16,1087.75,532.75,19,44.5,139.784,129.128,NA,0,0,0,0
17,1,17,1087.75,532.75,20,40.9,139.784,129.128,NA,0,0,0,0
18,1,18,1087.75,532.75,21,38.8,139.784,129.128,NA,0,0,0,0
19,1,19,1087.75,532.75,22,34.2,139.784,129.128,NA,0,0,0,0
20,1,20,1087.75,532.75,23,24.5,139.784,129.128,NA,0,0,0,0
21,1,21,1087.75,532.75,24,23.5,139.784,129.128,NA,0,0,0,0
22,1,22,1087.75,532.75,25,28,139.784,129.128,NA,0,0,0,0
23,1,23,1087.75,532.75,26,30.6,139.784,129.128,NA,0,0,0,0
24,1,24,1220.25,521.75,32,58.7,272.74,259.075,NA,132.956,22.159,-4.746,-4.746
25,1,25,1220.25,521.75,33,63.3,272.74,259.075,NA,0,0,0,4.746
26,1,26,1220.25,521.75,34,59.6,272.74,259.075,NA,0,0,0,0
27,1,27,1220.25,521.75,35,60.6,272.74,259.075,NA,0,0,0,0
28,1,28,1220.25,521.75,36,58.8,272.74,259.075,NA,0,0,0,0
29,1,29,1220.25,521.75,37,52.8,272.74,259.075,NA,0,0,0,0
30,1,30,1220.25,521.75,38,54.9,272.74,259.075,NA,0,0,0,0
31,1,31,1220.25,521.75,39,57.4,272.74,259.075,NA,0,0,0,0
