Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1233.5,637.75,0,26.8,0,0,NA,NA,NA,NA,NA
2,1,2,1233.5,637.75,1,29.1,0,0,NA,0,0,0,NA
3,1,3,1233.5,637.75,2,34.8,0,0,NA,0,0,0,0
4,1,4,1233.5,637.75,3,30.1,0,0,NA,0,0,0,0
5,1,5,1233.5,637.75,4,39.9,0,0,NA,0,0,0,0
6,1,6,1233.5,637.75,5,51.6,0,0,NA,0,0,0,0
7,1,7,1233.5,637.75,6,72.1,0,0,NA,0,0,0,0
8,1,8,1233.5,637.75,7,50.3,0,0,NA,0,0,0,0
9,1,9,1233.5,637.75,8,41.3,0,0,NA,0,0,0,0
10,1,10,1233.5,637.75,9,43.3,0,0,NA,0,0,0,0
11,1,11,1233.5,637.75,10,35.3,0,0,NA,0,0,0,0
12,1,12,1233.5,637.75,11,9.4,0,0,NA,0,0,0,0
13,1,13,1105.25,591,18,16.4,136.505,136.505,NA,136.505,19.501,-159.972,-159.972
14,1,14,1105.25,591,19,63.2,136.505,136.505,NA,0,0,0,159.972
15,1,15,1105.25,591,20,71.2,136.505,136.505,NA,0,0,0,0
16,1,16,1105.25,591,21,75.6,136.505,136.505,NA,0,0,0,0
17,1,17,1105.25,591,22,50.2,136.505,136.505,NA,0,0,0,0
18,1,18,1105.25,591,23,43.6,136.505,136.505,NA,0,0,0,0
19,1,19,1105.25,591,24,31.3,136.505,136.505,NA,0,0,0,0
20,1,20,1105.25,591,25,29,136.505,136.505,NA,0,0,0,0
21,1,21,1105.25,591,26,28,136.505,136.505,NA,0,0,0,0
22,1,22,1105.25,591,27,34.2,136.505,136.505,NA,0,0,0,0
23,1,23,1105.25,591,28,30.5,136.505,136.505,NA,0,0,0,0
24,1,24,1105.25,591,29,30.5,136.505,136.505,NA,0,0,0,0
25,1,25,1105.25,591,30,30.5,136.505,136.505,NA,0,0,0,0
26,1,26,1105.25,591,31,27.2,136.505,136.505,NA,0,0,0,0
27,1,27,1105.25,591,32,31.4,136.505,136.505,NA,0,0,0,0
