Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,942,164,0,93.4,0,0,NA,NA,NA,NA,NA
2,1,2,942,164,1,96.7,0,0,NA,0,0,0,NA
3,1,3,942,164,2,96.7,0,0,NA,0,0,0,0
4,1,4,942,164,3,96.7,0,0,NA,0,0,0,0
5,1,5,942,164,4,100.4,0,0,NA,0,0,0,0
6,1,6,942,164,5,98.4,0,0,NA,0,0,0,0
7,1,7,942,164,6,98.4,0,0,NA,0,0,0,0
8,1,8,942,164,7,99.4,0,0,NA,0,0,0,0
9,1,9,1066.25,161.25,12,103.8,124.28,124.28,NA,124.28,24.856,-1.268,-1.268
10,1,10,1066.25,161.25,13,105.3,124.28,124.28,NA,0,0,0,1.268
11,1,11,1066.25,161.25,14,107.3,124.28,124.28,NA,0,0,0,0
12,1,12,1066.25,161.25,15,114.7,124.28,124.28,NA,0,0,0,0
13,1,13,1066.25,161.25,16,115.6,124.28,124.28,NA,0,0,0,0
14,1,14,1066.25,161.25,17,104.1,124.28,124.28,NA,0,0,0,0
15,1,15,1066.25,161.25,18,104.1,124.28,124.28,NA,0,0,0,0
16,1,16,1066.25,161.25,19,111.1,124.28,124.28,NA,0,0,0,0
17,1,17,1066.25,161.25,20,98.2,124.28,124.28,NA,0,0,0,0
18,1,18,1066.25,161.25,21,99.2,124.28,124.28,NA,0,0,0,0
19,1,19,1066.25,161.25,22,88.5,124.28,124.28,NA,0,0,0,0
20,1,20,1066.25,161.25,23,94.7,124.28,124.28,NA,0,0,0,0
21,1,21,1066.25,161.25,24,96.6,124.28,124.28,NA,0,0,0,0
22,1,22,1066.25,161.25,25,82.5,124.28,124.28,NA,0,0,0,0
23,1,23,1211.75,134.25,31,101.4,272.264,271.386,NA,147.984,24.664,-10.513,-10.513
24,1,24,1211.75,134.25,32,103,272.264,271.386,NA,0,0,0,10.513
25,1,25,1211.75,134.25,33,114.4,272.264,271.386,NA,0,0,0,0
26,1,26,1211.75,134.25,34,120.6,272.264,271.386,NA,0,0,0,0
27,1,27,1211.75,134.25,35,118.3,272.264,271.386,NA,0,0,0,0
28,1,28,1211.75,134.25,36,116.6,272.264,271.386,NA,0,0,0,0
29,1,29,1211.75,134.25,37,120.6,272.264,271.386,NA,0,0,0,0
30,1,30,1211.75,134.25,38,121.4,272.264,271.386,NA,0,0,0,0
31,1,31,1211.75,134.25,39,118.9,272.264,271.386,NA,0,0,0,0
32,1,32,1211.75,134.25,40,119.2,272.264,271.386,NA,0,0,0,0
33,1,33,1290.5,194.5,45,78.5,371.419,349.832,NA,99.155,19.831,37.419,37.419
34,1,34,1290.5,194.5,46,77.3,371.419,349.832,NA,0,0,0,-37.419
35,1,35,1290.5,194.5,47,70.3,371.419,349.832,NA,0,0,0,0
36,1,36,1290.5,194.5,48,68.2,371.419,349.832,NA,0,0,0,0
37,1,37,1290.5,194.5,49,66.9,371.419,349.832,NA,0,0,0,0
38,1,38,1290.5,194.5,50,71.3,371.419,349.832,NA,0,0,0,0
39,1,39,1290.5,194.5,51,72.6,371.419,349.832,NA,0,0,0,0
40,1,40,1430.25,204,57,50.5,511.491,489.886,NA,140.073,23.345,3.889,3.889
41,1,41,1430.25,204,58,60.1,511.491,489.886,NA,0,0,0,-3.889
42,1,42,1430.25,204,59,77.2,511.491,489.886,NA,0,0,0,0
43,1,43,1430.25,204,60,75.9,511.491,489.886,NA,0,0,0,0
44,1,44,1430.25,204,61,72.6,511.491,489.886,NA,0,0,0,0
45,1,45,1430.25,204,62,70.2,511.491,489.886,NA,0,0,0,0
46,1,46,1430.25,204,63,72.8,511.491,489.886,NA,0,0,0,0
47,1,47,1430.25,204,64,73.8,511.491,489.886,NA,0,0,0,0
48,1,48,1430.25,204,65,75.6,511.491,489.886,NA,0,0,0,0
49,1,49,1430.25,204,66,74.6,511.491,489.886,NA,0,0,0,0
50,1,50,1430.25,204,67,75.6,511.491,489.886,NA,0,0,0,0
51,1,51,1430.25,204,68,74.8,511.491,489.886,NA,0,0,0,0
52,1,52,1430.25,204,69,68.8,511.491,489.886,NA,0,0,0,0
53,1,53,1430.25,204,70,70.3,511.491,489.886,NA,0,0,0,0
54,1,54,1430.25,204,71,75.8,511.491,489.886,NA,0,0,0,0
55,2,1,1046,366,0,54.1,0,0,NA,NA,NA,NA,NA
56,2,2,1046,366,1,52.4,0,0,NA,0,0,0,NA
57,2,3,1046,366,2,52.4,0,0,NA,0,0,0,0
58,2,4,1046,366,3,52.2,0,0,NA,0,0,0,0
59,2,5,1046,366,4,46.7,0,0,NA,0,0,0,0
60,2,6,1046,366,5,50.2,0,0,NA,0,0,0,0
61,2,7,1046,366,6,50.2,0,0,NA,0,0,0,0
62,2,8,1046,366,7,48.2,0,0,NA,0,0,0,0
63,2,9,1046,366,8,49.4,0,0,NA,0,0,0,0
64,2,10,1046,366,9,49.4,0,0,NA,0,0,0,0
65,2,11,1046,366,10,51.4,0,0,NA,0,0,0,0
66,2,12,1046,366,11,50,0,0,NA,0,0,0,0
67,2,13,1046,366,12,43,0,0,NA,0,0,0,0
68,2,14,1046,366,13,50,0,0,NA,0,0,0,0
69,2,15,1046,366,14,51,0,0,NA,0,0,0,0
70,2,16,1046,366,15,48,0,0,NA,0,0,0,0
71,2,17,1046,366,16,44.7,0,0,NA,0,0,0,0
72,2,18,1046,366,17,35.2,0,0,NA,0,0,0,0
73,2,19,1046,366,18,23.5,0,0,NA,0,0,0,0
74,2,20,1046,366,19,22,0,0,NA,0,0,0,0
75,2,21,1046,366,20,29.8,0,0,NA,0,0,0,0
76,2,22,1182.5,354.75,25,52.6,136.963,136.963,NA,136.963,27.393,-4.712,-4.712
77,2,23,1182.5,354.75,26,58.3,136.963,136.963,NA,0,0,0,4.712
78,2,24,1182.5,354.75,27,58.5,136.963,136.963,NA,0,0,0,0
79,2,25,1182.5,354.75,28,48.3,136.963,136.963,NA,0,0,0,0
80,2,26,1182.5,354.75,29,50.3,136.963,136.963,NA,0,0,0,0
81,2,27,1182.75,354.75,30,50.3,137.213,137.212,NA,0.25,0.25,0,0
82,2,28,1182.75,354.75,31,42.3,137.213,137.212,NA,0,0,0,0
83,2,29,1182.75,354.75,32,44.1,137.213,137.212,NA,0,0,0,0
84,2,30,1182.75,354.75,33,43.3,137.213,137.212,NA,0,0,0,0
85,2,31,1265,365.75,38,38.8,220.195,219,NA,82.982,16.596,7.617,7.617
86,2,32,1265,365.75,39,43.2,220.195,219,NA,0,0,0,-7.617
87,2,33,1265,365.75,40,39.8,220.195,219,NA,0,0,0,0
88,2,34,1265,365.75,41,44.2,220.195,219,NA,0,0,0,0
89,2,35,1265,365.75,42,51.2,220.195,219,NA,0,0,0,0
90,2,36,1265,365.75,43,52.3,220.195,219,NA,0,0,0,0
91,2,37,1265,365.75,44,51.3,220.195,219,NA,0,0,0,0
92,2,38,1265,365.75,45,51.3,220.195,219,NA,0,0,0,0
93,2,39,1265,365.75,46,47.8,220.195,219,NA,0,0,0,0
94,2,40,1265,365.75,47,45.7,220.195,219,NA,0,0,0,0
95,2,41,1265,365.75,48,46.5,220.195,219,NA,0,0,0,0
96,2,42,1265,365.75,49,41,220.195,219,NA,0,0,0,0
97,2,43,1388.5,408,53,31.6,350.722,345.066,NA,130.527,32.632,18.886,18.886
98,2,44,1388.5,408,54,43.4,350.722,345.066,NA,0,0,0,-18.886
99,2,45,1388.5,408,55,51.6,350.722,345.066,NA,0,0,0,0
100,2,46,1388.5,408,56,50.6,350.722,345.066,NA,0,0,0,0
101,2,47,1388.5,408,57,45.8,350.722,345.066,NA,0,0,0,0
102,2,48,1388.5,408,58,46.8,350.722,345.066,NA,0,0,0,0
103,2,49,1388.5,408,59,48.9,350.722,345.066,NA,0,0,0,0
104,2,50,1388.5,408,60,48.9,350.722,345.066,NA,0,0,0,0
105,2,51,1388.5,408,61,43.4,350.722,345.066,NA,0,0,0,0
106,2,52,1388.5,408,62,45.4,350.722,345.066,NA,0,0,0,0
107,2,53,1388.5,408,63,45.4,350.722,345.066,NA,0,0,0,0
108,2,54,1388.5,408,64,49,350.722,345.066,NA,0,0,0,0
109,2,55,1388.5,408,65,45.6,350.722,345.066,NA,0,0,0,0
110,2,56,1388.5,408,66,50,350.722,345.066,NA,0,0,0,0
111,2,57,1388.5,408,67,49,350.722,345.066,NA,0,0,0,0
112,2,58,1388.5,408,68,45.6,350.722,345.066,NA,0,0,0,0
113,2,59,1388.5,408,69,42,350.722,345.066,NA,0,0,0,0
114,2,60,1388.5,408,70,44.6,350.722,345.066,NA,0,0,0,0
115,2,61,1388.5,408,71,45.4,350.722,345.066,NA,0,0,0,0
116,3,1,869.25,177.5,0,64.4,0,0,NA,NA,NA,NA,NA
117,3,2,869.25,177.5,1,66.4,0,0,NA,0,0,0,NA
118,3,3,869.25,177.5,2,64.4,0,0,NA,0,0,0,0
119,3,4,869.25,177.5,3,66.4,0,0,NA,0,0,0,0
120,3,5,869.25,177.5,4,63.1,0,0,NA,0,0,0,0
121,3,6,869.25,177.5,5,62.1,0,0,NA,0,0,0,0
122,3,7,869.25,177.5,6,67.4,0,0,NA,0,0,0,0
123,3,8,869.25,177.5,7,64.4,0,0,NA,0,0,0,0
124,3,9,869.25,177.5,8,63.1,0,0,NA,0,0,0,0
125,3,10,869.25,177.5,9,72.5,0,0,NA,0,0,0,0
126,3,11,869.25,177.5,10,69.9,0,0,NA,0,0,0,0
127,3,12,869.25,177.5,11,69.2,0,0,NA,0,0,0,0
128,3,13,869.25,177.5,12,74.8,0,0,NA,0,0,0,0
129,3,14,869.25,177.5,13,79.2,0,0,NA,0,0,0,0
