Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,485.75,1038.25,0,19.5,0,0,NA,NA,NA,NA,NA
2,1,2,485.75,1038.25,1,18.3,0,0,NA,0,0,0,NA
3,1,3,485.75,1038.25,2,22.8,0,0,NA,0,0,0,0
4,1,4,485.75,1038.25,3,20.7,0,0,NA,0,0,0,0
5,1,5,485.75,1038.25,4,26.1,0,0,NA,0,0,0,0
6,1,6,485.75,1038.25,5,21.9,0,0,NA,0,0,0,0
7,1,7,485.75,1038.25,6,25.2,0,0,NA,0,0,0,0
8,1,8,485.75,1038.25,7,24.6,0,0,NA,0,0,0,0
9,1,9,485.75,1038.25,8,21.3,0,0,NA,0,0,0,0
10,1,10,485.75,1038.25,9,22.8,0,0,NA,0,0,0,0
11,1,11,558,1112.5,14,9.6,103.601,103.601,NA,103.601,20.72,45.782,45.782
12,1,12,558,1112.5,15,66.8,103.601,103.601,NA,0,0,0,-45.782
13,1,13,558,1112.5,16,55.3,103.601,103.601,NA,0,0,0,0
14,1,14,558,1112.5,17,65.7,103.601,103.601,NA,0,0,0,0
15,1,15,558,1112.5,18,74.7,103.601,103.601,NA,0,0,0,0
16,1,16,558,1112.5,19,78.1,103.601,103.601,NA,0,0,0,0
17,1,17,558,1112.5,20,70.1,103.601,103.601,NA,0,0,0,0
18,1,18,558,1112.5,21,75.1,103.601,103.601,NA,0,0,0,0
19,1,19,558,1112.5,22,79.6,103.601,103.601,NA,0,0,0,0
20,1,20,635.5,1202.5,27,53,222.371,222.268,NA,118.77,23.754,49.268,49.268
21,1,21,635.5,1202.5,28,45.8,222.371,222.268,NA,0,0,0,-49.268
22,1,22,635.5,1202.5,29,43.8,222.371,222.268,NA,0,0,0,0
23,1,23,635.5,1202.5,30,49.2,222.371,222.268,NA,0,0,0,0
24,1,24,635.5,1202.5,31,43.8,222.371,222.268,NA,0,0,0,0
25,1,25,635.5,1202.5,32,43.8,222.371,222.268,NA,0,0,0,0
26,1,26,635.5,1202.5,33,28.8,222.371,222.268,NA,0,0,0,0
27,1,27,635.5,1202.5,34,32.1,222.371,222.268,NA,0,0,0,0
28,1,28,687,1328.25,39,41.7,358.258,352.989,NA,135.887,27.177,67.729,67.729
29,1,29,687,1328.25,40,36.3,358.258,352.989,NA,0,0,0,-67.729
30,1,30,687,1328.25,41,33,358.258,352.989,NA,0,0,0,0
31,1,31,687,1328.25,42,33.9,358.258,352.989,NA,0,0,0,0
32,1,32,687,1328.25,43,37.8,358.258,352.989,NA,0,0,0,0
33,1,33,687,1328.25,44,36,358.258,352.989,NA,0,0,0,0
34,1,34,687,1328.25,45,33,358.258,352.989,NA,0,0,0,0
35,1,35,687,1328.25,46,32.7,358.258,352.989,NA,0,0,0,0
36,1,36,744.5,1438.25,51,45.8,482.38,476.394,NA,124.122,24.824,62.403,62.403
37,1,37,744.5,1438.25,52,43.5,482.38,476.394,NA,0,0,0,-62.403
38,1,38,744.5,1438.25,53,41.4,482.38,476.394,NA,0,0,0,0
39,1,39,744.5,1438.25,54,41.4,482.38,476.394,NA,0,0,0,0
40,1,40,744.5,1438.25,55,40.5,482.38,476.394,NA,0,0,0,0
41,1,41,744.5,1438.25,56,42.5,482.38,476.394,NA,0,0,0,0
42,1,42,744.5,1438.25,57,46,482.38,476.394,NA,0,0,0,0
43,1,43,775.5,1498.75,61,62.4,550.359,544.073,NA,67.98,16.995,62.87,62.87
44,1,44,775.5,1498.75,62,60,550.359,544.073,NA,0,0,0,-62.87
45,1,45,775.5,1498.75,63,63,550.359,544.073,NA,0,0,0,0
46,1,46,775.5,1498.75,64,59,550.359,544.073,NA,0,0,0,0
47,1,49,775.5,1498.75,65,60,550.359,544.073,NA,0,0,0,0
48,2,1,220.25,1047.75,0,47.4,0,0,NA,NA,NA,NA,NA
49,2,2,330.25,1161.5,5,89,158.237,158.237,NA,158.237,31.647,45.96,NA
50,2,3,330.25,1161.5,6,80.7,158.237,158.237,NA,0,0,0,-45.96
51,2,4,330.25,1161.5,7,97.1,158.237,158.237,NA,0,0,0,0
52,2,5,330.25,1161.5,8,93.5,158.237,158.237,NA,0,0,0,0
53,2,6,330.25,1161.5,9,97.1,158.237,158.237,NA,0,0,0,0
54,2,7,330.25,1161.5,10,97.1,158.237,158.237,NA,0,0,0,0
