Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,2,404,799.5,0,39.5,0,0,NA,NA,NA,NA,NA
2,1,3,404,799.5,1,36.2,0,0,NA,0,0,0,NA
3,1,4,404,799.5,2,32.6,0,0,NA,0,0,0,0
4,1,5,404,799.5,3,35.2,0,0,NA,0,0,0,0
5,1,6,404,799.5,4,31.2,0,0,NA,0,0,0,0
6,1,7,404,799.5,5,30.2,0,0,NA,0,0,0,0
7,1,8,404,799.5,6,31.2,0,0,NA,0,0,0,0
8,1,9,404,799.5,7,21.2,0,0,NA,0,0,0,0
9,1,10,404,799.5,8,16.5,0,0,NA,0,0,0,0
10,1,11,404,799.5,9,9.6,0,0,NA,0,0,0,0
11,1,12,404,799.5,10,19.9,0,0,NA,0,0,0,0
12,1,13,433.75,895,16,96.8,100.027,100.027,NA,100.027,16.671,72.697,72.697
13,1,14,433.75,895,17,100.2,100.027,100.027,NA,0,0,0,-72.697
14,1,15,433.75,895,18,107.2,100.027,100.027,NA,0,0,0,0
15,1,16,433.75,895,19,107.2,100.027,100.027,NA,0,0,0,0
16,1,17,433.75,895,20,102.8,100.027,100.027,NA,0,0,0,0
17,1,18,433.75,895,21,102.8,100.027,100.027,NA,0,0,0,0
18,1,19,433.75,895,22,80.8,100.027,100.027,NA,0,0,0,0
19,1,20,433.75,895,23,80.8,100.027,100.027,NA,0,0,0,0
20,1,21,433.75,895,24,67.8,100.027,100.027,NA,0,0,0,0
21,1,22,487.75,1021.75,29,68.8,237.8,237.506,NA,137.774,27.555,66.924,66.924
22,1,23,487.75,1021.75,30,59.4,237.8,237.506,NA,0,0,0,-66.924
23,1,24,487.75,1021.75,31,58.4,237.8,237.506,NA,0,0,0,0
24,1,25,487.75,1021.75,32,60.7,237.8,237.506,NA,0,0,0,0
25,1,26,487.75,1021.75,33,65.4,237.8,237.506,NA,0,0,0,0
26,1,27,487.75,1021.75,34,63.4,237.8,237.506,NA,0,0,0,0
27,1,28,487.75,1021.75,35,53.7,237.8,237.506,NA,0,0,0,0
28,1,29,487.75,1021.75,36,63.4,237.8,237.506,NA,0,0,0,0
29,1,30,487.75,1021.75,37,55,237.8,237.506,NA,0,0,0,0
30,1,31,487.75,1021.75,38,51,237.8,237.506,NA,0,0,0,0
31,1,32,544.25,1127.25,44,95.7,357.477,356.497,NA,119.677,19.946,61.829,61.829
32,1,33,544.25,1127.25,45,90.8,357.477,356.497,NA,0,0,0,-61.829
33,1,34,544.25,1127.25,46,96.9,357.477,356.497,NA,0,0,0,0
34,1,35,544.25,1127.25,47,105,357.477,356.497,NA,0,0,0,0
35,1,36,544.25,1127.25,48,100,357.477,356.497,NA,0,0,0,0
36,1,37,544.25,1127.25,49,96.9,357.477,356.497,NA,0,0,0,0
37,1,38,544.25,1127.25,50,75.6,357.477,356.497,NA,0,0,0,0
38,1,39,544.25,1127.25,51,63.1,357.477,356.497,NA,0,0,0,0
39,1,40,544.25,1127.25,52,59.1,357.477,356.497,NA,0,0,0,0
40,1,41,544.25,1127.25,53,73.1,357.477,356.497,NA,0,0,0,0
41,1,42,544.25,1127.25,54,78.1,357.477,356.497,NA,0,0,0,0
42,1,43,544.25,1127.25,55,92.1,357.477,356.497,NA,0,0,0,0
43,1,44,544.25,1127.25,56,79.1,357.477,356.497,NA,0,0,0,0
44,1,45,544.25,1127.25,57,81.7,357.477,356.497,NA,0,0,0,0
45,1,48,544.25,1127.25,58,83,357.477,356.497,NA,0,0,0,0
46,2,1,231.5,877.25,0,42.8,0,0,NA,NA,NA,NA,NA
47,2,2,231.5,877.25,1,41.8,0,0,NA,0,0,0,NA
48,2,3,231.5,877.25,2,44.7,0,0,NA,0,0,0,0
49,2,4,231.5,877.25,3,46.7,0,0,NA,0,0,0,0
50,2,5,231.5,877.25,4,44.3,0,0,NA,0,0,0,0
