Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,779,972,0,46.7,0,0,NA,NA,NA,NA,NA
2,1,2,779,972,1,45.7,0,0,NA,0,0,0,NA
3,1,3,779,972,2,52.7,0,0,NA,0,0,0,0
4,1,4,779,972,3,48.3,0,0,NA,0,0,0,0
5,1,5,779,972,4,56.3,0,0,NA,0,0,0,0
6,1,6,610.5,1084.75,10,46.9,202.743,202.743,NA,202.743,33.791,146.212,146.212
7,1,7,610.5,1084.75,11,40.9,202.743,202.743,NA,0,0,0,-146.212
8,1,8,610.5,1084.75,12,54,202.743,202.743,NA,0,0,0,0
9,1,9,610.5,1084.75,13,49.3,202.743,202.743,NA,0,0,0,0
10,1,10,610.5,1084.75,14,105.2,202.743,202.743,NA,0,0,0,0
11,1,11,610.5,1084.75,15,130.4,202.743,202.743,NA,0,0,0,0
12,1,12,610.5,1084.75,16,121.1,202.743,202.743,NA,0,0,0,0
13,1,13,610.5,1084.75,17,131,202.743,202.743,NA,0,0,0,0
14,1,14,610.5,1084.75,18,127.3,202.743,202.743,NA,0,0,0,0
15,1,15,610.5,1084.75,19,129.3,202.743,202.743,NA,0,0,0,0
16,1,16,610.75,1144,23,77.1,261.994,240.608,NA,59.251,14.813,89.758,89.758
17,1,17,610.75,1144,24,78.7,261.994,240.608,NA,0,0,0,-89.758
18,1,18,610.75,1144,25,151.3,261.994,240.608,NA,0,0,0,0
19,1,19,610.75,1144,26,100.8,261.994,240.608,NA,0,0,0,0
20,1,20,610.75,1144,27,48.1,261.994,240.608,NA,0,0,0,0
21,1,21,610.75,1144,28,42.2,261.994,240.608,NA,0,0,0,0
22,1,22,610.75,1144,29,45.6,261.994,240.608,NA,0,0,0,0
23,1,23,610.75,1144,30,42.2,261.994,240.608,NA,0,0,0,0
24,1,24,610.75,1144,31,32.7,261.994,240.608,NA,0,0,0,0
25,1,25,610.75,1144,32,69.3,261.994,240.608,NA,0,0,0,0
26,1,26,652,1278.25,37,40,402.438,331.539,NA,140.444,28.089,72.92,72.92
27,1,27,652,1278.25,38,40,402.438,331.539,NA,0,0,0,-72.92
28,1,28,652,1278.25,39,45.8,402.438,331.539,NA,0,0,0,0
29,1,29,652,1278.25,40,46.8,402.438,331.539,NA,0,0,0,0
30,1,30,652,1278.25,41,42.5,402.438,331.539,NA,0,0,0,0
31,1,31,652,1278.25,42,39,402.438,331.539,NA,0,0,0,0
32,1,32,652,1278.25,43,43.2,402.438,331.539,NA,0,0,0,0
33,1,33,652,1278.25,44,43.2,402.438,331.539,NA,0,0,0,0
34,1,34,652,1278.25,45,42.3,402.438,331.539,NA,0,0,0,0
35,1,35,652,1278.25,46,41.7,402.438,331.539,NA,0,0,0,0
36,1,36,718.25,1347.75,51,50.7,498.455,380.629,NA,96.017,19.203,46.371,46.371
37,1,37,718.25,1347.75,52,63.5,498.455,380.629,NA,0,0,0,-46.371
38,1,38,718.25,1347.75,53,64.5,498.455,380.629,NA,0,0,0,0
39,1,39,718.25,1347.75,54,63.3,498.455,380.629,NA,0,0,0,0
40,1,40,718.25,1347.75,55,64.4,498.455,380.629,NA,0,0,0,0
41,1,41,718.25,1347.75,56,60.9,498.455,380.629,NA,0,0,0,0
42,1,42,718.25,1347.75,57,60.9,498.455,380.629,NA,0,0,0,0
43,1,43,718.25,1347.75,58,61.3,498.455,380.629,NA,0,0,0,0
44,1,44,783.5,1442.25,62,76.2,613.294,470.272,NA,114.838,28.71,55.376,55.376
45,2,1,523.5,994.25,0,29.1,0,0,NA,NA,NA,NA,NA
46,2,2,523.5,994.25,1,30.9,0,0,NA,0,0,0,NA
47,2,3,523.5,994.25,2,31.8,0,0,NA,0,0,0,0
48,2,4,523.5,994.25,3,41,0,0,NA,0,0,0,0
49,2,5,523.5,994.25,4,30.3,0,0,NA,0,0,0,0
50,2,6,523.5,994.25,5,42.3,0,0,NA,0,0,0,0
51,2,7,523.5,994.25,6,72.7,0,0,NA,0,0,0,0
52,2,8,523.5,994.25,7,51.4,0,0,NA,0,0,0,0
53,2,9,523.5,994.25,8,44.6,0,0,NA,0,0,0,0
54,2,10,523.5,994.25,9,73.3,0,0,NA,0,0,0,0
55,2,11,523.5,994.25,10,71.5,0,0,NA,0,0,0,0
56,2,12,523.5,994.25,11,32.9,0,0,NA,0,0,0,0
57,2,13,523.5,994.25,12,41,0,0,NA,0,0,0,0
58,2,14,523.5,994.25,13,69,0,0,NA,0,0,0,0
59,2,15,443.5,1055.75,19,52.5,100.907,100.907,NA,100.907,16.818,142.449,142.449
60,2,16,443.5,1055.75,20,57.6,100.907,100.907,NA,0,0,0,-142.449
61,2,17,443.5,1055.75,21,65.9,100.907,100.907,NA,0,0,0,0
62,2,18,443.5,1055.75,22,59.1,100.907,100.907,NA,0,0,0,0
63,2,19,443.5,1055.75,23,57.4,100.907,100.907,NA,0,0,0,0
64,2,20,443.5,1055.75,24,54.3,100.907,100.907,NA,0,0,0,0
65,2,21,443.5,1055.75,25,44.5,100.907,100.907,NA,0,0,0,0
66,2,22,412.5,1182.25,30,27,231.15,218.323,NA,130.243,26.049,103.77,103.77
67,2,23,412.5,1182.25,31,24.3,231.15,218.323,NA,0,0,0,-103.77
68,2,24,412.5,1182.25,32,23.4,231.15,218.323,NA,0,0,0,0
69,2,25,412.5,1182.25,33,18.9,231.15,218.323,NA,0,0,0,0
70,2,26,412.5,1182.25,34,27.6,231.15,218.323,NA,0,0,0,0
71,2,27,412.5,1182.25,35,27.3,231.15,218.323,NA,0,0,0,0
72,2,28,412.5,1182.25,36,26.4,231.15,218.323,NA,0,0,0,0
73,2,29,412.5,1182.25,37,24.6,231.15,218.323,NA,0,0,0,0
74,2,30,412.5,1182.25,38,15,231.15,218.323,NA,0,0,0,0
75,2,31,426,1361,43,27,410.409,379.489,NA,179.259,35.852,85.681,85.681
76,2,32,426,1361,44,57.3,410.409,379.489,NA,0,0,0,-85.681
77,2,33,425.75,1357,45,29.4,414.417,375.69,NA,4.008,4.008,-93.576,-93.576
78,2,34,425.75,1357,46,27.9,414.417,375.69,NA,0,0,0,93.576
79,2,35,425.75,1357,47,37.6,414.417,375.69,NA,0,0,0,0
80,2,36,425.75,1357,48,39.9,414.417,375.69,NA,0,0,0,0
81,2,37,425.75,1357,49,38.9,414.417,375.69,NA,0,0,0,0
82,2,38,425.75,1357,50,28.1,414.417,375.69,NA,0,0,0,0
83,2,39,425.75,1357,51,39.7,414.417,375.69,NA,0,0,0,0
84,2,40,514.25,1502.75,56,30.9,584.932,508.584,NA,170.515,34.103,58.734,58.734
85,2,41,514.25,1502.75,57,38.9,584.932,508.584,NA,0,0,0,-58.734
86,2,42,514.25,1502.75,58,37.9,584.932,508.584,NA,0,0,0,0
87,2,43,514.25,1502.75,59,49.4,584.932,508.584,NA,0,0,0,0
88,2,44,514.25,1502.75,60,66.9,584.932,508.584,NA,0,0,0,0
89,2,45,514.25,1502.75,61,62.1,584.932,508.584,NA,0,0,0,0
90,2,46,514.25,1502.75,62,47.1,584.932,508.584,NA,0,0,0,0
91,3,1,774,886.75,0,40,0,0,NA,NA,NA,NA,NA
92,3,2,774,886.75,1,35.4,0,0,NA,0,0,0,NA
93,3,3,774,886.75,2,42.5,0,0,NA,0,0,0,0
94,3,4,774,886.75,3,42.5,0,0,NA,0,0,0,0
95,3,5,774,886.75,4,37.8,0,0,NA,0,0,0,0
96,3,6,774,886.75,5,36.6,0,0,NA,0,0,0,0
97,3,7,774,886.75,6,32.7,0,0,NA,0,0,0,0
98,3,8,774,886.75,7,32.7,0,0,NA,0,0,0,0
99,3,9,774,886.75,8,32.7,0,0,NA,0,0,0,0
100,3,10,774,886.75,9,30.3,0,0,NA,0,0,0,0
101,3,11,774,886.75,10,17.7,0,0,NA,0,0,0,0
102,3,12,774,886.75,11,20.7,0,0,NA,0,0,0,0
103,3,13,774,886.75,12,48.3,0,0,NA,0,0,0,0
104,3,14,665.5,1047.75,16,65,194.147,194.147,NA,194.147,48.537,123.977,123.977
105,3,15,665.5,1047.75,17,65,194.147,194.147,NA,0,0,0,-123.977
106,3,16,665.5,1047.75,18,70,194.147,194.147,NA,0,0,0,0
107,3,17,665.5,1047.75,19,74,194.147,194.147,NA,0,0,0,0
108,3,18,665.5,1047.75,20,77,194.147,194.147,NA,0,0,0,0
109,3,19,665.5,1047.75,21,88,194.147,194.147,NA,0,0,0,0
110,3,20,665.5,1047.75,22,77,194.147,194.147,NA,0,0,0,0
111,3,21,665.5,1047.75,23,75,194.147,194.147,NA,0,0,0,0
112,3,22,665.5,1047.75,24,70,194.147,194.147,NA,0,0,0,0
113,3,23,665.5,1047.75,25,92.7,194.147,194.147,NA,0,0,0,0
114,3,24,665.5,1047.75,26,81,194.147,194.147,NA,0,0,0,0
115,3,25,665.5,1047.75,27,65,194.147,194.147,NA,0,0,0,0
116,3,26,665.5,1047.75,28,63,194.147,194.147,NA,0,0,0,0
117,3,27,657.25,1117.25,31,20.1,264.135,258.381,NA,69.988,23.329,96.77,96.77
118,3,28,657.25,1117.25,32,12.6,264.135,258.381,NA,0,0,0,-96.77
119,3,29,657.25,1117.25,33,15.6,264.135,258.381,NA,0,0,0,0
120,3,30,657.25,1117.25,34,13.8,264.135,258.381,NA,0,0,0,0
121,3,31,657.25,1117.25,35,15.3,264.135,258.381,NA,0,0,0,0
122,3,32,657.25,1117.25,36,11.7,264.135,258.381,NA,0,0,0,0
123,3,33,657.25,1117.25,37,13.8,264.135,258.381,NA,0,0,0,0
124,3,34,657.25,1117.25,38,17.1,264.135,258.381,NA,0,0,0,0
125,3,35,657.25,1117.25,39,14.7,264.135,258.381,NA,0,0,0,0
126,3,36,657.25,1117.25,40,30.9,264.135,258.381,NA,0,0,0,0
127,3,37,657.25,1117.25,41,74,264.135,258.381,NA,0,0,0,0
128,3,38,676.5,1177.25,44,52.6,327.148,306.425,NA,63.012,21.004,72.212,72.212
129,3,39,676.5,1177.25,45,67.8,327.148,306.425,NA,0,0,0,-72.212
130,3,40,676.5,1177.25,46,66.5,327.148,306.425,NA,0,0,0,0
131,3,45,676.25,1178.25,47,36.5,328.179,307.453,NA,1.031,1.031,104.036,104.036
132,3,46,676.25,1178.25,48,46.8,328.179,307.453,NA,0,0,0,-104.036
133,3,47,676.25,1178.25,49,70.5,328.179,307.453,NA,0,0,0,0
134,3,48,673.5,1175.25,50,53,332.248,305.504,NA,4.07,4.07,-132.51,-132.51
135,3,49,669.5,1175.5,51,37.5,336.256,307.078,NA,4.008,4.008,176.424,-51.066
136,3,50,669.5,1175.5,52,74.1,336.256,307.078,NA,0,0,0,-176.424
137,3,51,667.25,1179.25,53,35.1,340.629,311.371,NA,4.373,4.373,120.964,120.964
138,3,52,720.75,1276.25,57,34,451.405,393.123,NA,110.776,27.694,61.121,-59.843
139,3,53,720.75,1276.25,58,37.7,451.405,393.123,NA,0,0,0,-61.121
140,3,54,720.75,1276.25,59,40.1,451.405,393.123,NA,0,0,0,0
141,3,55,720.75,1276.25,60,50.5,451.405,393.123,NA,0,0,0,0
142,3,56,720.75,1276.25,61,74.1,451.405,393.123,NA,0,0,0,0
143,3,58,717.25,1276.25,62,32.9,454.905,393.613,NA,3.5,3.5,180,180
144,4,1,515.25,868.25,0,39.3,0,0,NA,NA,NA,NA,NA
145,4,2,515.25,868.25,1,38.7,0,0,NA,0,0,0,NA
146,4,3,515.25,868.25,2,38.7,0,0,NA,0,0,0,0
147,4,4,515.25,868.25,3,44.7,0,0,NA,0,0,0,0
148,4,5,515.25,868.25,4,37.8,0,0,NA,0,0,0,0
149,4,6,515.25,868.25,5,48.4,0,0,NA,0,0,0,0
150,4,7,515.25,868.25,6,45,0,0,NA,0,0,0,0
151,4,8,515.25,868.25,7,48.4,0,0,NA,0,0,0,0
152,4,9,515.25,868.25,8,45.9,0,0,NA,0,0,0,0
153,4,10,515.25,868.25,9,47,0,0,NA,0,0,0,0
154,4,11,437,897.75,13,7.8,83.626,83.626,NA,83.626,20.907,159.344,159.344
155,4,12,437,897.75,14,6.6,83.626,83.626,NA,0,0,0,-159.344
156,4,13,437,897.75,15,7.5,83.626,83.626,NA,0,0,0,0
157,4,14,437,897.75,16,7.8,83.626,83.626,NA,0,0,0,0
158,4,15,437,897.75,17,13.2,83.626,83.626,NA,0,0,0,0
159,4,16,437,897.75,18,11.4,83.626,83.626,NA,0,0,0,0
