Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,6,643.5,945.25,0,50.1,0,0,NA,NA,NA,NA,NA
2,1,7,643.5,945.25,1,50.3,0,0,NA,0,0,0,NA
3,1,8,643.5,945.25,2,52.3,0,0,NA,0,0,0,0
4,1,9,643.5,945.25,3,53.3,0,0,NA,0,0,0,0
5,1,10,643.5,945.25,4,51.3,0,0,NA,0,0,0,0
6,1,11,731.25,1059,10,78.5,143.663,143.663,NA,143.663,23.944,52.352,52.352
7,1,12,731.25,1059,11,121.5,143.663,143.663,NA,0,0,0,-52.352
8,1,13,731.25,1059,12,121.5,143.663,143.663,NA,0,0,0,0
9,1,14,731.25,1059,13,123.5,143.663,143.663,NA,0,0,0,0
10,1,15,731.25,1059,14,122.5,143.663,143.663,NA,0,0,0,0
11,1,16,731.25,1059,15,124.5,143.663,143.663,NA,0,0,0,0
12,1,17,731.25,1059,16,113.5,143.663,143.663,NA,0,0,0,0
13,1,18,731.25,1059,17,75.5,143.663,143.663,NA,0,0,0,0
14,1,19,731.25,1059,18,59.5,143.663,143.663,NA,0,0,0,0
15,1,20,839,1139.25,24,68.9,278.014,275.42,NA,134.351,22.392,36.678,36.678
16,1,21,839,1139.25,25,88.1,278.014,275.42,NA,0,0,0,-36.678
17,1,22,839,1139.25,26,83.1,278.014,275.42,NA,0,0,0,0
18,1,23,839,1139.25,27,97.1,278.014,275.42,NA,0,0,0,0
19,1,24,839,1139.25,28,92.2,278.014,275.42,NA,0,0,0,0
20,1,25,839,1139.25,29,95.1,278.014,275.42,NA,0,0,0,0
21,1,26,839,1139.25,30,95.8,278.014,275.42,NA,0,0,0,0
22,1,27,902.5,1236.5,36,80.2,394.16,389.753,NA,116.146,19.358,56.857,56.857
23,1,28,902.5,1236.5,37,79.2,394.16,389.753,NA,0,0,0,-56.857
24,1,29,902.5,1236.5,38,70.2,394.16,389.753,NA,0,0,0,0
25,1,30,902.5,1236.5,39,71.2,394.16,389.753,NA,0,0,0,0
26,1,31,902.5,1236.5,40,67.8,394.16,389.753,NA,0,0,0,0
27,1,32,902.5,1236.5,41,82.7,394.16,389.753,NA,0,0,0,0
28,2,1,473.75,1094.25,0,85.2,0,0,NA,NA,NA,NA,NA
29,2,2,473.75,1094.25,1,90.1,0,0,NA,0,0,0,NA
30,2,3,473.75,1094.25,2,84.2,0,0,NA,0,0,0,0
31,2,4,473.75,1094.25,3,91.2,0,0,NA,0,0,0,0
32,2,5,473.75,1094.25,4,93.8,0,0,NA,0,0,0,0
33,2,6,473.75,1094.25,5,90.1,0,0,NA,0,0,0,0
34,2,7,473.75,1094.25,6,88.6,0,0,NA,0,0,0,0
35,2,8,473.75,1094.25,7,80.9,0,0,NA,0,0,0,0
36,2,9,473.75,1094.25,8,75.1,0,0,NA,0,0,0,0
37,2,10,473.75,1094.25,9,78.5,0,0,NA,0,0,0,0
38,2,11,473.75,1094.25,10,100.5,0,0,NA,0,0,0,0
39,2,12,473.75,1094.25,11,104,0,0,NA,0,0,0,0
40,2,13,612,1206.25,17,62,177.924,177.924,NA,177.924,29.654,39.012,39.012
41,2,14,612,1206.25,18,67.6,177.924,177.924,NA,0,0,0,-39.012
42,2,15,612,1206.25,19,80.4,177.924,177.924,NA,0,0,0,0
43,2,16,612,1206.25,20,83.1,177.924,177.924,NA,0,0,0,0
44,2,17,612,1206.25,21,82.8,177.924,177.924,NA,0,0,0,0
45,2,18,612,1206.25,22,81.8,177.924,177.924,NA,0,0,0,0
46,2,19,612,1206.25,23,79.2,177.924,177.924,NA,0,0,0,0
47,2,20,612,1206.25,24,86.5,177.924,177.924,NA,0,0,0,0
48,2,21,666,1301,29,90.9,286.982,282.322,NA,109.058,21.812,60.32,60.32
49,2,22,666,1301,30,90.9,286.982,282.322,NA,0,0,0,-60.32
50,2,23,666,1301,31,87.8,286.982,282.322,NA,0,0,0,0
51,2,24,666,1301,32,94.8,286.982,282.322,NA,0,0,0,0
52,2,25,666,1301,33,100.8,286.982,282.322,NA,0,0,0,0
53,2,26,666,1301,34,100.8,286.982,282.322,NA,0,0,0,0
