Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,737.75,703,0,166.5,0,0,NA,NA,NA,NA,NA
2,1,2,737.75,703,1,162.9,0,0,NA,0,0,0,NA
3,1,3,737.75,703,2,154.9,0,0,NA,0,0,0,0
4,1,4,737.75,703,3,211.7,0,0,NA,0,0,0,0
5,1,5,737.75,703,4,181.4,0,0,NA,0,0,0,0
6,1,6,737.75,703,5,67.7,0,0,NA,0,0,0,0
7,1,7,737.75,703,6,71.2,0,0,NA,0,0,0,0
8,1,8,737.75,703,7,77.2,0,0,NA,0,0,0,0
9,1,9,749,804.25,12,112.1,101.873,101.873,NA,101.873,20.375,83.66,83.66
10,1,10,749,804.25,13,102.8,101.873,101.873,NA,0,0,0,-83.66
11,1,11,749,804.25,14,93.2,101.873,101.873,NA,0,0,0,0
12,1,12,749,804.25,15,91.2,101.873,101.873,NA,0,0,0,0
13,1,13,749,804.25,16,88.8,101.873,101.873,NA,0,0,0,0
14,1,14,749,804.25,17,95.8,101.873,101.873,NA,0,0,0,0
15,1,15,749,804.25,18,84.2,101.873,101.873,NA,0,0,0,0
16,1,16,749,804.25,19,105.2,101.873,101.873,NA,0,0,0,0
17,1,17,757.25,938,24,73.6,235.877,235.808,NA,134.004,26.801,86.47,86.47
18,1,18,757.25,938,25,71.6,235.877,235.808,NA,0,0,0,-86.47
19,1,19,757.25,938,26,72.6,235.877,235.808,NA,0,0,0,0
20,1,20,757.25,938,27,67.6,235.877,235.808,NA,0,0,0,0
21,1,21,757.25,938,28,59.6,235.877,235.808,NA,0,0,0,0
22,1,22,757.25,938,29,68,235.877,235.808,NA,0,0,0,0
23,1,23,757.25,938,30,47,235.877,235.808,NA,0,0,0,0
24,1,24,757.25,938,31,62,235.877,235.808,NA,0,0,0,0
25,1,25,795,1075,36,88.8,377.983,376.38,NA,142.106,28.421,74.595,74.595
26,1,26,795,1075,37,85.5,377.983,376.38,NA,0,0,0,-74.595
27,1,27,795,1075,38,92.5,377.983,376.38,NA,0,0,0,0
28,1,28,795,1075,39,92.5,377.983,376.38,NA,0,0,0,0
29,1,29,795,1075,40,86.5,377.983,376.38,NA,0,0,0,0
30,1,30,795,1075,41,85.5,377.983,376.38,NA,0,0,0,0
31,1,31,795,1075,42,72.5,377.983,376.38,NA,0,0,0,0
32,1,32,795,1075,43,75.8,377.983,376.38,NA,0,0,0,0
33,1,33,795,1075,44,75.8,377.983,376.38,NA,0,0,0,0
34,1,34,795,1075,45,74.8,377.983,376.38,NA,0,0,0,0
35,1,35,795,1075,46,68.8,377.983,376.38,NA,0,0,0,0
36,1,36,795,1075,47,79.5,377.983,376.38,NA,0,0,0,0
37,1,37,795,1075,48,81.8,377.983,376.38,NA,0,0,0,0
38,1,38,795,1075,49,80.5,377.983,376.38,NA,0,0,0,0
39,1,39,795,1075,50,84.5,377.983,376.38,NA,0,0,0,0
40,1,42,795,1075,51,81.8,377.983,376.38,NA,0,0,0,0
41,2,1,551.75,601,0,48.3,0,0,NA,NA,NA,NA,NA
42,2,2,551.75,601,1,53.7,0,0,NA,0,0,0,NA
43,2,3,545.25,727.5,7,119.9,126.667,126.667,NA,126.667,21.111,92.941,92.941
44,2,4,545.25,727.5,8,133.9,126.667,126.667,NA,0,0,0,-92.941
45,2,5,545.25,727.5,9,128.2,126.667,126.667,NA,0,0,0,0
46,2,6,545.25,727.5,10,133.9,126.667,126.667,NA,0,0,0,0
47,2,7,545.25,727.5,11,135.2,126.667,126.667,NA,0,0,0,0
48,2,8,545.25,727.5,12,129.8,126.667,126.667,NA,0,0,0,0
49,2,9,545.25,727.5,13,130.8,126.667,126.667,NA,0,0,0,0
50,2,10,530.25,852.75,17,58.3,252.812,252.666,NA,126.145,31.536,96.829,96.829
51,2,11,530.25,852.75,18,44.7,252.812,252.666,NA,0,0,0,-96.829
52,2,12,530.25,852.75,19,41.1,252.812,252.666,NA,0,0,0,0
53,2,13,530.25,852.75,20,48.1,252.812,252.666,NA,0,0,0,0
54,2,14,530.25,852.75,21,48.7,252.812,252.666,NA,0,0,0,0
55,2,15,530.25,852.75,22,64.6,252.812,252.666,NA,0,0,0,0
56,2,16,530.25,852.75,23,62.7,252.812,252.666,NA,0,0,0,0
57,2,17,532.25,1011,29,102.6,411.075,410.463,NA,158.263,26.377,89.276,89.276
58,2,18,532.25,1011,30,87.6,411.075,410.463,NA,0,0,0,-89.276
59,2,19,532.25,1011,31,101.6,411.075,410.463,NA,0,0,0,0
60,2,20,532.25,1011,32,85.6,411.075,410.463,NA,0,0,0,0
61,2,21,532.25,1011,33,92.6,411.075,410.463,NA,0,0,0,0
62,2,22,532.25,1011,34,94.6,411.075,410.463,NA,0,0,0,0
63,2,23,530.75,1005.25,35,69.2,417.017,404.795,NA,5.942,5.942,-104.621,-104.621
64,2,24,601.25,1182,42,58.4,607.308,583.105,NA,190.291,27.184,68.255,172.875
65,2,25,601.25,1182,43,57.2,607.308,583.105,NA,0,0,0,-68.255
66,2,26,601.25,1182,44,75.7,607.308,583.105,NA,0,0,0,0
67,2,27,601.25,1182,45,79.6,607.308,583.105,NA,0,0,0,0
68,2,28,601.25,1182,46,73.5,607.308,583.105,NA,0,0,0,0
69,2,29,601.25,1182,47,65.5,607.308,583.105,NA,0,0,0,0
70,2,30,601.25,1182,48,74.9,607.308,583.105,NA,0,0,0,0
71,2,31,601.25,1182,49,74.5,607.308,583.105,NA,0,0,0,0
72,2,32,601.25,1182,50,78.4,607.308,583.105,NA,0,0,0,0
73,2,33,601.25,1182,51,73.4,607.308,583.105,NA,0,0,0,0
74,3,1,808.75,524.75,0,53.7,0,0,NA,NA,NA,NA,NA
75,3,2,808.75,524.75,1,52.7,0,0,NA,0,0,0,NA
76,3,3,808.75,524.75,2,53.7,0,0,NA,0,0,0,0
77,3,4,808.75,524.75,3,67.8,0,0,NA,0,0,0,0
78,3,5,805.75,630.25,7,65.7,105.543,105.543,NA,105.543,26.386,91.629,91.629
79,3,6,805.75,630.25,8,69,105.543,105.543,NA,0,0,0,-91.629
80,3,7,805.75,630.25,9,64.7,105.543,105.543,NA,0,0,0,0
81,3,8,805.75,630.25,10,56.4,105.543,105.543,NA,0,0,0,0
82,3,9,805.75,630.25,11,65.5,105.543,105.543,NA,0,0,0,0
83,3,10,805.75,630.25,12,75,105.543,105.543,NA,0,0,0,0
84,3,11,805.75,630.25,13,80.5,105.543,105.543,NA,0,0,0,0
85,3,12,805.75,630.25,14,81.8,105.543,105.543,NA,0,0,0,0
86,3,13,785,780,19,51.7,256.723,256.353,NA,151.181,30.236,97.889,97.889
87,3,14,785,780,20,59.5,256.723,256.353,NA,0,0,0,-97.889
88,3,15,785,780,21,66.5,256.723,256.353,NA,0,0,0,0
89,3,16,785,780,22,66.7,256.723,256.353,NA,0,0,0,0
90,3,17,785,780,23,65.5,256.723,256.353,NA,0,0,0,0
91,3,18,785,780,24,66.5,256.723,256.353,NA,0,0,0,0
92,3,19,785,780,25,52.5,256.723,256.353,NA,0,0,0,0
93,3,20,785,780,26,63.5,256.723,256.353,NA,0,0,0,0
94,3,21,785,780,27,94.5,256.723,256.353,NA,0,0,0,0
95,3,22,800.75,887.75,30,72.3,365.618,363.088,NA,108.895,36.298,81.684,81.684
96,3,23,800.75,887.75,31,62.2,365.618,363.088,NA,0,0,0,-81.684
97,3,24,800.75,887.75,32,56.3,365.618,363.088,NA,0,0,0,0
98,3,25,800.75,887.75,33,54.2,365.618,363.088,NA,0,0,0,0
99,3,26,800.75,887.75,34,62,365.618,363.088,NA,0,0,0,0
100,3,27,800.75,887.75,35,79.1,365.618,363.088,NA,0,0,0,0
101,3,28,800.75,887.75,36,125.9,365.618,363.088,NA,0,0,0,0
102,3,29,800.75,887.75,37,155.4,365.618,363.088,NA,0,0,0,0
103,3,30,800.75,887.75,38,151.7,365.618,363.088,NA,0,0,0,0
104,3,31,840.5,1012.5,43,32.7,496.548,488.782,NA,130.93,26.186,72.326,72.326
105,3,32,840.5,1012.5,44,22.5,496.548,488.782,NA,0,0,0,-72.326
106,3,33,840.5,1012.5,45,36.5,496.548,488.782,NA,0,0,0,0
107,3,34,840.5,1012.5,46,35.5,496.548,488.782,NA,0,0,0,0
108,3,35,840.5,1012.5,47,34.5,496.548,488.782,NA,0,0,0,0
109,3,36,840.5,1012.5,48,39.5,496.548,488.782,NA,0,0,0,0
110,3,37,840.5,1012.5,49,32.5,496.548,488.782,NA,0,0,0,0
111,3,38,840.5,1012.5,50,34.5,496.548,488.782,NA,0,0,0,0
112,3,40,840.5,1012.5,51,30.5,496.548,488.782,NA,0,0,0,0
113,4,1,532.25,529.75,0,32.7,0,0,NA,NA,NA,NA,NA
114,4,2,532.25,529.75,1,31.7,0,0,NA,0,0,0,NA
115,4,3,532.25,529.75,2,31.7,0,0,NA,0,0,0,0
116,4,4,532.25,529.75,3,33.8,0,0,NA,0,0,0,0
117,4,5,532.25,529.75,4,42,0,0,NA,0,0,0,0
118,4,6,532.25,529.75,5,57.4,0,0,NA,0,0,0,0
119,4,7,532.25,529.75,6,52.6,0,0,NA,0,0,0,0
120,4,8,532.25,529.75,7,55,0,0,NA,0,0,0,0
121,4,9,509,664.5,11,55.2,136.741,136.741,NA,136.741,34.185,99.79,99.79
122,4,10,509,664.5,12,52.4,136.741,136.741,NA,0,0,0,-99.79
123,4,11,509,664.5,13,42.6,136.741,136.741,NA,0,0,0,0
124,4,12,509,664.5,14,40.1,136.741,136.741,NA,0,0,0,0
125,4,13,509,664.5,15,44.2,136.741,136.741,NA,0,0,0,0
126,4,14,509,664.5,16,59.8,136.741,136.741,NA,0,0,0,0
127,4,15,509,664.5,17,59.8,136.741,136.741,NA,0,0,0,0
128,4,16,509,664.5,18,57.4,136.741,136.741,NA,0,0,0,0
