Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,305.5,842,0,65.6,0,0,NA,NA,NA,NA,NA
2,1,2,376.75,971.75,5,32.6,148.026,148.026,NA,148.026,29.605,61.227,NA
3,1,3,376.75,971.75,6,30.3,148.026,148.026,NA,0,0,0,-61.227
4,1,4,376.75,971.75,7,30.3,148.026,148.026,NA,0,0,0,0
5,1,5,376.75,971.75,8,32.9,148.026,148.026,NA,0,0,0,0
6,1,6,376.75,971.75,9,34,148.026,148.026,NA,0,0,0,0
7,1,7,376.75,971.75,10,31.9,148.026,148.026,NA,0,0,0,0
8,1,8,376.75,971.75,11,29,148.026,148.026,NA,0,0,0,0
9,1,9,376.75,971.75,12,23.3,148.026,148.026,NA,0,0,0,0
10,1,10,376.75,971.75,13,27,148.026,148.026,NA,0,0,0,0
11,1,11,376.75,971.75,14,25.9,148.026,148.026,NA,0,0,0,0
12,1,12,409.75,1070,19,62.1,251.67,250.703,NA,103.644,20.729,71.434,71.434
13,1,13,409.75,1070,20,109.1,251.67,250.703,NA,0,0,0,-71.434
14,1,14,409.75,1070,21,107.8,251.67,250.703,NA,0,0,0,0
15,1,15,409.75,1070,22,102.1,251.67,250.703,NA,0,0,0,0
16,1,16,409.75,1070,23,104.1,251.67,250.703,NA,0,0,0,0
17,1,17,409.75,1070,24,97.1,251.67,250.703,NA,0,0,0,0
18,1,18,409.75,1070,25,90.1,251.67,250.703,NA,0,0,0,0
19,1,19,409.75,1070,26,97.1,251.67,250.703,NA,0,0,0,0
20,1,20,409.75,1070,27,91.1,251.67,250.703,NA,0,0,0,0
21,1,21,409.75,1070,28,96.1,251.67,250.703,NA,0,0,0,0
22,1,22,409.75,1070,29,103.8,251.67,250.703,NA,0,0,0,0
23,1,23,435,1199.5,34,53.8,383.608,380.232,NA,131.939,26.388,78.967,78.967
