Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,686.25,1186,0,42.1,0,0,NA,NA,NA,NA,NA
2,1,2,686.25,1186,1,43.1,0,0,NA,0,0,0,NA
3,1,3,686.25,1186,2,41.1,0,0,NA,0,0,0,0
4,1,4,686.25,1186,3,42.1,0,0,NA,0,0,0,0
5,1,5,686.25,1186,4,37.1,0,0,NA,0,0,0,0
6,1,6,686.25,1186,5,34.1,0,0,NA,0,0,0,0
7,1,7,686.25,1186,6,37.1,0,0,NA,0,0,0,0
8,1,8,686.25,1186,7,36.1,0,0,NA,0,0,0,0
9,1,9,686.25,1186,8,40,0,0,NA,0,0,0,0
10,1,10,686.25,1186,9,34.9,0,0,NA,0,0,0,0
11,1,11,686.25,1186,10,39.8,0,0,NA,0,0,0,0
12,1,12,686.25,1186,11,44.5,0,0,NA,0,0,0,0
13,1,13,686.25,1186,12,39.5,0,0,NA,0,0,0,0
14,1,14,686.25,1186,13,39.3,0,0,NA,0,0,0,0
15,1,15,686.25,1186,14,43.2,0,0,NA,0,0,0,0
16,1,16,578.75,1127.25,23,96.8,122.506,122.506,NA,122.506,13.612,-151.343,-151.343
17,1,17,578.75,1127.25,24,92.2,122.506,122.506,NA,0,0,0,151.343
18,1,18,578.75,1127.25,25,72.2,122.506,122.506,NA,0,0,0,0
19,1,19,578.75,1127.25,26,77.2,122.506,122.506,NA,0,0,0,0
20,1,20,578.75,1127.25,27,77.2,122.506,122.506,NA,0,0,0,0
21,1,21,578.75,1127.25,28,74.8,122.506,122.506,NA,0,0,0,0
22,1,22,578.75,1127.25,29,72.2,122.506,122.506,NA,0,0,0,0
23,1,23,578.75,1127.25,30,78.2,122.506,122.506,NA,0,0,0,0
24,1,24,578.75,1127.25,31,77.2,122.506,122.506,NA,0,0,0,0
25,1,25,578.75,1127.25,32,79.2,122.506,122.506,NA,0,0,0,0
26,1,26,578.75,1127.25,33,74.8,122.506,122.506,NA,0,0,0,0
27,1,27,578.75,1127.25,34,74.8,122.506,122.506,NA,0,0,0,0
28,1,28,578.75,1127.25,35,71.2,122.506,122.506,NA,0,0,0,0
29,1,29,505.25,1072.5,42,38.4,214.157,213.643,NA,91.65,13.093,-143.318,-143.318
30,1,30,505.25,1072.5,43,36.5,214.157,213.643,NA,0,0,0,143.318
31,1,31,505.25,1072.5,44,31.5,214.157,213.643,NA,0,0,0,0
32,1,32,505.25,1072.5,45,31.5,214.157,213.643,NA,0,0,0,0
33,1,33,505.25,1072.5,46,41.9,214.157,213.643,NA,0,0,0,0
34,1,34,505.25,1072.5,47,48.9,214.157,213.643,NA,0,0,0,0
35,1,35,505.25,1072.5,48,56,214.157,213.643,NA,0,0,0,0
36,1,36,505.25,1072.5,49,33.9,214.157,213.643,NA,0,0,0,0
37,1,37,505.25,1072.5,50,44.2,214.157,213.643,NA,0,0,0,0
38,1,38,505.25,1072.5,51,47.9,214.157,213.643,NA,0,0,0,0
39,1,39,505.25,1072.5,52,51.2,214.157,213.643,NA,0,0,0,0
40,1,40,505.25,1072.5,53,46.8,214.157,213.643,NA,0,0,0,0
41,1,41,505.25,1072.5,54,50.2,214.157,213.643,NA,0,0,0,0
42,1,42,505.25,1072.5,55,51.6,214.157,213.643,NA,0,0,0,0
43,1,43,505.25,1072.5,56,0,214.157,213.643,NA,0,0,0,0
44,1,44,505.25,1072.5,57,0,214.157,213.643,NA,0,0,0,0
45,1,45,505.25,1072.5,58,0,214.157,213.643,NA,0,0,0,0
46,1,46,466.25,922.5,63,29.2,369.144,343.267,NA,154.987,30.997,-104.574,-104.574
47,1,47,466.25,922.5,64,30.6,369.144,343.267,NA,0,0,0,104.574
48,1,48,466.25,922.5,65,22.5,369.144,343.267,NA,0,0,0,0
49,1,49,466.25,922.5,66,26,369.144,343.267,NA,0,0,0,0
50,1,50,466.25,922.5,67,36.1,369.144,343.267,NA,0,0,0,0
51,1,51,466.25,922.5,68,28.3,369.144,343.267,NA,0,0,0,0
52,1,52,466.25,922.5,69,28.3,369.144,343.267,NA,0,0,0,0
53,1,53,466.25,922.5,70,35.3,369.144,343.267,NA,0,0,0,0
54,1,54,466.25,922.5,71,28.3,369.144,343.267,NA,0,0,0,0
55,1,55,466.25,922.5,72,26.2,369.144,343.267,NA,0,0,0,0
56,1,56,466.25,922.5,73,33,369.144,343.267,NA,0,0,0,0
57,1,57,466.25,922.5,74,21.1,369.144,343.267,NA,0,0,0,0
58,1,58,466.25,922.5,75,24.4,369.144,343.267,NA,0,0,0,0
