Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,573.75,333,0,46.6,0,0,NA,NA,NA,NA,NA
2,1,2,573.75,333,1,44.4,0,0,NA,0,0,0,NA
3,1,3,573.75,333,2,50.2,0,0,NA,0,0,0,0
4,1,4,573.75,333,3,53.9,0,0,NA,0,0,0,0
5,1,5,573.75,333,4,49,0,0,NA,0,0,0,0
6,1,6,573.75,333,5,48,0,0,NA,0,0,0,0
7,1,7,503.25,362.25,9,74.3,76.327,76.327,NA,76.327,19.082,157.467,157.467
8,1,8,503.25,362.25,10,85.3,76.327,76.327,NA,0,0,0,-157.467
9,1,9,503.25,362.25,11,87.3,76.327,76.327,NA,0,0,0,0
10,1,10,503.25,362.25,12,84,76.327,76.327,NA,0,0,0,0
11,1,11,503.25,362.25,13,86.3,76.327,76.327,NA,0,0,0,0
12,1,12,503.25,362.25,14,87.3,76.327,76.327,NA,0,0,0,0
13,1,13,503.25,362.25,15,88.9,76.327,76.327,NA,0,0,0,0
14,1,14,503.25,362.25,16,84,76.327,76.327,NA,0,0,0,0
15,1,15,503.25,362.25,17,85,76.327,76.327,NA,0,0,0,0
16,1,16,503.25,362.25,18,87.3,76.327,76.327,NA,0,0,0,0
17,1,17,503.25,362.25,19,85,76.327,76.327,NA,0,0,0,0
18,1,18,503.25,362.25,20,91,76.327,76.327,NA,0,0,0,0
19,1,19,503.25,362.25,21,91,76.327,76.327,NA,0,0,0,0
20,1,20,503.25,362.25,22,76,76.327,76.327,NA,0,0,0,0
21,1,21,411.25,378.5,26,62.9,169.751,168.75,NA,93.424,23.356,169.983,169.983
22,1,22,411.25,378.5,27,49,169.751,168.75,NA,0,0,0,-169.983
23,1,23,411.25,378.5,28,50.4,169.751,168.75,NA,0,0,0,0
24,1,24,411.25,378.5,29,51.7,169.751,168.75,NA,0,0,0,0
25,1,25,411.25,378.5,30,49.1,169.751,168.75,NA,0,0,0,0
26,1,26,411.25,378.5,31,52.5,169.751,168.75,NA,0,0,0,0
27,1,27,411.25,378.5,32,49.5,169.751,168.75,NA,0,0,0,0
28,1,28,411.25,378.5,33,50.7,169.751,168.75,NA,0,0,0,0
29,1,29,411.25,378.5,34,52.9,169.751,168.75,NA,0,0,0,0
30,1,30,411.25,378.5,35,49,169.751,168.75,NA,0,0,0,0
31,1,31,411.25,378.5,36,51.6,169.751,168.75,NA,0,0,0,0
32,1,32,308,363.25,41,70.2,274.121,267.466,NA,104.37,20.874,-171.598,-171.598
33,1,33,308,363.25,42,71.2,274.121,267.466,NA,0,0,0,171.598
34,1,34,308,363.25,43,73.2,274.121,267.466,NA,0,0,0,0
35,1,35,308,363.25,44,70.2,274.121,267.466,NA,0,0,0,0
36,1,36,308,363.25,45,71.2,274.121,267.466,NA,0,0,0,0
37,1,37,308,363.25,46,65.2,274.121,267.466,NA,0,0,0,0
38,1,38,308,363.25,47,66.6,274.121,267.466,NA,0,0,0,0
39,1,39,308,363.25,48,68.9,274.121,267.466,NA,0,0,0,0
40,1,42,308,363.25,49,62.8,274.121,267.466,NA,0,0,0,0
41,2,1,568.5,136.5,0,128.8,0,0,NA,NA,NA,NA,NA
42,2,2,568.5,136.5,1,133.1,0,0,NA,0,0,0,NA
43,2,3,568.5,136.5,2,125.1,0,0,NA,0,0,0,0
44,2,4,568.5,136.5,3,126.4,0,0,NA,0,0,0,0
45,2,5,568.5,136.5,4,132.4,0,0,NA,0,0,0,0
46,2,6,568.5,136.5,5,134.4,0,0,NA,0,0,0,0
47,2,7,568.5,136.5,6,133.4,0,0,NA,0,0,0,0
48,2,8,568.5,136.5,7,132.3,0,0,NA,0,0,0,0
49,2,9,568.5,136.5,8,127.3,0,0,NA,0,0,0,0
50,2,10,568.5,136.5,9,121.4,0,0,NA,0,0,0,0
51,2,11,568.5,136.5,10,130.3,0,0,NA,0,0,0,0
52,2,12,568.5,136.5,11,129.9,0,0,NA,0,0,0,0
53,2,13,568.5,136.5,12,122.9,0,0,NA,0,0,0,0
54,2,14,568.5,136.5,13,121.5,0,0,NA,0,0,0,0
55,2,15,568.5,136.5,14,124,0,0,NA,0,0,0,0
56,2,16,568.5,136.5,15,128.9,0,0,NA,0,0,0,0
57,2,17,472.75,161,19,142.2,98.835,98.835,NA,98.835,24.709,165.647,165.647
58,2,18,472.75,161,20,151.7,98.835,98.835,NA,0,0,0,-165.647
59,2,19,472.75,161,21,153,98.835,98.835,NA,0,0,0,0
60,2,20,472.75,161,22,161,98.835,98.835,NA,0,0,0,0
61,2,21,472.75,161,23,162.6,98.835,98.835,NA,0,0,0,0
62,2,22,472.75,161,24,165.9,98.835,98.835,NA,0,0,0,0
63,2,23,472.75,161,25,167.2,98.835,98.835,NA,0,0,0,0
64,2,24,472.75,161,26,163.5,98.835,98.835,NA,0,0,0,0
65,2,25,472.75,161,27,169.4,98.835,98.835,NA,0,0,0,0
66,2,26,472.75,161,28,168.4,98.835,98.835,NA,0,0,0,0
67,2,27,472.75,161,29,165.5,98.835,98.835,NA,0,0,0,0
68,2,28,395.25,162.75,34,142.6,176.355,175.227,NA,77.52,15.504,178.706,178.706
69,2,29,395.25,162.75,35,143.8,176.355,175.227,NA,0,0,0,-178.706
70,2,30,395.25,162.75,36,149.8,176.355,175.227,NA,0,0,0,0
71,2,31,395.25,162.75,37,149.8,176.355,175.227,NA,0,0,0,0
72,2,32,395.25,162.75,38,150.8,176.355,175.227,NA,0,0,0,0
73,2,33,395.25,162.75,39,149.8,176.355,175.227,NA,0,0,0,0
74,2,34,395.25,162.75,40,149.8,176.355,175.227,NA,0,0,0,0
75,2,35,395.25,162.75,41,149.8,176.355,175.227,NA,0,0,0,0
76,2,36,395.25,162.75,42,149.8,176.355,175.227,NA,0,0,0,0
77,2,37,307.5,126.5,47,181.8,271.297,261.192,NA,94.943,18.989,-157.554,-157.554
78,2,38,307.5,126.5,48,186,271.297,261.192,NA,0,0,0,157.554
79,2,40,307.5,126.5,49,186.8,271.297,261.192,NA,0,0,0,0
80,3,1,672.75,429,0,54.7,0,0,NA,NA,NA,NA,NA
81,3,2,672.75,429,1,62.7,0,0,NA,0,0,0,NA
82,3,3,672.75,429,2,60.6,0,0,NA,0,0,0,0
83,3,4,672.75,429,3,58.3,0,0,NA,0,0,0,0
84,3,5,672.75,429,4,55.7,0,0,NA,0,0,0,0
85,3,6,672.75,429,5,59.6,0,0,NA,0,0,0,0
86,3,7,672.75,429,6,54.7,0,0,NA,0,0,0,0
87,3,8,672.75,429,7,57,0,0,NA,0,0,0,0
88,3,9,672.75,429,8,58.6,0,0,NA,0,0,0,0
89,3,10,672.75,429,9,74.6,0,0,NA,0,0,0,0
90,3,11,672.75,429,10,59.6,0,0,NA,0,0,0,0
91,3,12,672.75,429,11,68.7,0,0,NA,0,0,0,0
92,3,13,672.75,429,12,65.6,0,0,NA,0,0,0,0
93,3,14,672.75,429,13,69.7,0,0,NA,0,0,0,0
94,3,15,672.75,429,14,68.7,0,0,NA,0,0,0,0
95,3,16,672.75,429,15,71,0,0,NA,0,0,0,0
96,3,17,672.75,429,16,68.7,0,0,NA,0,0,0,0
97,3,18,672.75,429,17,71,0,0,NA,0,0,0,0
98,3,19,672.75,429,18,68.7,0,0,NA,0,0,0,0
99,3,20,583.5,470.5,21,79.4,98.427,98.427,NA,98.427,32.809,155.062,155.062
100,3,21,583.5,470.5,22,90.9,98.427,98.427,NA,0,0,0,-155.062
101,3,22,583.5,470.5,23,86.2,98.427,98.427,NA,0,0,0,0
102,3,23,583.5,470.5,24,81.6,98.427,98.427,NA,0,0,0,0
103,3,24,583.5,470.5,25,78.6,98.427,98.427,NA,0,0,0,0
104,3,25,583.5,470.5,26,81.6,98.427,98.427,NA,0,0,0,0
105,3,26,583.5,470.5,27,89.5,98.427,98.427,NA,0,0,0,0
106,3,27,583.5,470.5,28,79.1,98.427,98.427,NA,0,0,0,0
107,3,28,583.5,470.5,29,91.8,98.427,98.427,NA,0,0,0,0
108,3,29,583.5,470.5,30,83.8,98.427,98.427,NA,0,0,0,0
109,3,30,583.5,470.5,31,86.7,98.427,98.427,NA,0,0,0,0
110,3,31,504.25,474,35,32.7,177.754,174.405,NA,79.327,19.832,177.471,177.471
111,3,32,504.25,474,36,41.7,177.754,174.405,NA,0,0,0,-177.471
112,3,33,504.25,474,37,32.6,177.754,174.405,NA,0,0,0,0
113,3,34,504.25,474,38,28.2,177.754,174.405,NA,0,0,0,0
114,3,35,504.25,474,39,45.6,177.754,174.405,NA,0,0,0,0
115,3,36,504.25,474,40,42,177.754,174.405,NA,0,0,0,0
116,3,37,504.25,474,41,47,177.754,174.405,NA,0,0,0,0
117,3,38,504.25,474,42,42,177.754,174.405,NA,0,0,0,0
118,3,39,504.25,474,43,42,177.754,174.405,NA,0,0,0,0
119,3,40,504.25,474,44,57,177.754,174.405,NA,0,0,0,0
120,3,41,348,458.5,47,70.1,334.771,326.087,NA,157.017,52.339,-174.335,-174.335
121,3,42,351,454.5,48,83.7,339.771,322.759,NA,5,5,-53.13,121.205
122,3,44,351,454.5,49,85.6,339.771,322.759,NA,0,0,0,53.13
123,4,1,737.25,84.5,0,165.1,0,0,NA,NA,NA,NA,NA
124,4,2,737.25,84.5,1,169.8,0,0,NA,0,0,0,NA
125,4,3,737.25,84.5,2,167.2,0,0,NA,0,0,0,0
126,4,4,737.25,84.5,3,167.2,0,0,NA,0,0,0,0
127,4,5,737.25,84.5,4,179.3,0,0,NA,0,0,0,0
128,4,6,737.25,84.5,5,176.8,0,0,NA,0,0,0,0
129,4,7,737.25,84.5,6,177.6,0,0,NA,0,0,0,0
130,4,8,737.25,84.5,7,171,0,0,NA,0,0,0,0
131,4,9,737.25,84.5,8,172.3,0,0,NA,0,0,0,0
132,4,10,737.25,84.5,9,161.4,0,0,NA,0,0,0,0
133,4,11,680,122.25,13,116.2,68.576,68.576,NA,68.576,17.144,146.6,146.6
134,4,12,680,122.25,14,155.1,68.576,68.576,NA,0,0,0,-146.6
135,4,13,680,122.25,15,155.1,68.576,68.576,NA,0,0,0,0
136,4,14,680,122.25,16,143.5,68.576,68.576,NA,0,0,0,0
137,4,15,680,122.25,17,148.2,68.576,68.576,NA,0,0,0,0
138,4,16,680,122.25,18,144.1,68.576,68.576,NA,0,0,0,0
139,4,17,680,122.25,19,139.7,68.576,68.576,NA,0,0,0,0
140,4,18,680,122.25,20,130.6,68.576,68.576,NA,0,0,0,0
