Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,531,1046.5,0,27,0,0,NA,NA,NA,NA,NA
2,1,2,531,1046.5,1,28.8,0,0,NA,0,0,0,NA
3,1,3,531,1046.5,2,28.8,0,0,NA,0,0,0,0
4,1,4,531,1046.5,3,33.3,0,0,NA,0,0,0,0
5,1,5,531,1046.5,4,42.5,0,0,NA,0,0,0,0
6,1,6,421.75,1031.75,8,37.4,110.241,110.241,NA,110.241,27.56,-172.311,-172.311
7,1,7,421.75,1031.75,9,44.8,110.241,110.241,NA,0,0,0,172.311
8,1,8,421.75,1031.75,10,55.2,110.241,110.241,NA,0,0,0,0
9,1,9,421.75,1031.75,11,61.2,110.241,110.241,NA,0,0,0,0
10,1,10,421.75,1031.75,12,48.2,110.241,110.241,NA,0,0,0,0
11,1,11,421.75,1031.75,13,48.2,110.241,110.241,NA,0,0,0,0
12,1,12,421.75,1031.75,14,42.6,110.241,110.241,NA,0,0,0,0
13,1,13,421.75,1031.75,15,43.4,110.241,110.241,NA,0,0,0,0
14,1,14,421.75,1031.75,16,40.3,110.241,110.241,NA,0,0,0,0
15,1,15,331.5,987.5,22,39,210.756,208.041,NA,100.514,16.752,-153.881,-153.881
16,1,16,331.5,987.5,23,26.1,210.756,208.041,NA,0,0,0,153.881
17,1,17,331.5,987.5,24,29.4,210.756,208.041,NA,0,0,0,0
18,1,18,331.5,987.5,25,24.3,210.756,208.041,NA,0,0,0,0
19,1,19,331.5,987.5,26,17.7,210.756,208.041,NA,0,0,0,0
20,1,20,331.5,987.5,27,18.9,210.756,208.041,NA,0,0,0,0
21,1,21,263.75,903.75,31,64.9,318.478,302.985,NA,107.722,26.931,-128.971,-128.971
22,1,22,263.75,903.75,32,35.1,318.478,302.985,NA,0,0,0,128.971
23,1,23,263.75,903.75,33,28.8,318.478,302.985,NA,0,0,0,0
24,1,24,263.75,903.75,34,32.1,318.478,302.985,NA,0,0,0,0
25,1,25,263.75,903.75,35,38.4,318.478,302.985,NA,0,0,0,0
26,1,26,263.75,903.75,36,32.1,318.478,302.985,NA,0,0,0,0
27,1,27,263.75,903.75,37,37.2,318.478,302.985,NA,0,0,0,0
28,1,28,263.75,903.75,38,38.4,318.478,302.985,NA,0,0,0,0
29,1,29,198.75,802.5,43,49.3,438.797,412.221,NA,120.319,24.064,-122.699,-122.699
30,1,30,198.75,802.25,44,61,439.047,412.369,NA,0.25,0.25,-90,32.699
31,1,31,198.75,802.25,45,68,439.047,412.369,NA,0,0,0,90
32,1,32,198.75,802.25,46,62,439.047,412.369,NA,0,0,0,0
33,1,33,198.75,802.25,47,65.9,439.047,412.369,NA,0,0,0,0
34,1,34,198.75,802.25,48,63.2,439.047,412.369,NA,0,0,0,0
35,1,35,198.75,802.25,49,58.9,439.047,412.369,NA,0,0,0,0
36,1,36,146.75,668.25,54,68,582.782,539.186,NA,143.736,28.747,-111.209,-111.209
37,1,37,146.75,668.25,55,68.3,582.782,539.186,NA,0,0,0,111.209
38,1,38,146.75,668.25,56,71.4,582.782,539.186,NA,0,0,0,0
39,1,39,146.75,668.25,57,72.8,582.782,539.186,NA,0,0,0,0
40,1,40,146.75,668.25,58,98.5,582.782,539.186,NA,0,0,0,0
41,1,41,146.75,668.25,59,86.9,582.782,539.186,NA,0,0,0,0
42,1,42,146.75,668.25,60,67.1,582.782,539.186,NA,0,0,0,0
43,1,43,146.75,668.25,61,64.7,582.782,539.186,NA,0,0,0,0
44,1,44,91.75,547.75,65,83.5,715.241,664.599,NA,132.458,33.115,-114.533,-114.533
45,1,45,91.75,547.75,66,78.5,715.241,664.599,NA,0,0,0,114.533
46,1,46,91.75,547.75,67,79.6,715.241,664.599,NA,0,0,0,0
47,1,47,91.75,547.75,68,79.6,715.241,664.599,NA,0,0,0,0
48,1,48,91.75,547.75,69,81.2,715.241,664.599,NA,0,0,0,0
49,1,49,91.75,547.75,70,83.1,715.241,664.599,NA,0,0,0,0
50,2,1,717.75,1051.5,0,62.3,0,0,NA,NA,NA,NA,NA
51,2,2,717.75,1051.5,1,70.3,0,0,NA,0,0,0,NA
52,2,3,717.75,1051.5,2,69.1,0,0,NA,0,0,0,0
53,2,4,717.75,1051.5,3,70.2,0,0,NA,0,0,0,0
54,2,5,717.75,1051.5,4,64.2,0,0,NA,0,0,0,0
55,2,6,717.75,1051.5,5,60.1,0,0,NA,0,0,0,0
56,2,7,717.75,1051.5,6,64.2,0,0,NA,0,0,0,0
57,2,8,717.75,1051.5,7,65.5,0,0,NA,0,0,0,0
58,2,9,717.75,1051.5,8,74.1,0,0,NA,0,0,0,0
59,2,10,600,948.25,14,45.9,156.607,156.607,NA,156.607,26.101,-138.754,-138.754
60,2,11,600,948.25,15,57.3,156.607,156.607,NA,0,0,0,138.754
61,2,12,600.5,955,16,42.5,163.375,151.855,NA,6.768,6.768,85.764,85.764
62,2,13,599.5,958,17,48.2,166.537,150.749,NA,3.162,3.162,108.435,22.671
63,2,14,599.5,958,18,54.1,166.537,150.749,NA,0,0,0,-108.435
64,2,15,599.5,958,19,54.1,166.537,150.749,NA,0,0,0,0
65,2,16,599.5,958,20,43.2,166.537,150.749,NA,0,0,0,0
66,2,17,520.5,856.5,25,43.3,295.158,277.367,NA,128.621,25.724,-127.895,-127.895
67,2,18,520.5,856.5,26,118.2,295.158,277.367,NA,0,0,0,127.895
68,2,19,520.25,864.75,27,50.6,303.412,271.812,NA,8.254,8.254,91.736,91.736
69,2,20,522.75,869.25,28,89.4,308.56,266.908,NA,5.148,5.148,60.945,-30.79
70,2,21,522.75,869.25,29,96.1,308.56,266.908,NA,0,0,0,-60.945
71,2,22,522.75,869.25,30,82.1,308.56,266.908,NA,0,0,0,0
72,2,23,522.75,869.25,31,86,308.56,266.908,NA,0,0,0,0
73,2,24,522.75,869.25,32,83.1,308.56,266.908,NA,0,0,0,0
74,2,25,434.75,761,37,65.9,448.066,405.56,NA,139.506,27.901,-129.109,-129.109
75,2,26,434.75,761,38,65.7,448.066,405.56,NA,0,0,0,129.109
76,2,27,434.75,761,39,68,448.066,405.56,NA,0,0,0,0
77,2,28,434.75,761,40,71.8,448.066,405.56,NA,0,0,0,0
78,2,29,434.75,761,41,68.8,448.066,405.56,NA,0,0,0,0
79,2,30,434.75,761,42,60.8,448.066,405.56,NA,0,0,0,0
80,2,31,434.75,761,43,42.1,448.066,405.56,NA,0,0,0,0
81,2,32,434.75,761,44,58.4,448.066,405.56,NA,0,0,0,0
82,2,33,396.5,671.5,49,52.5,545.397,497.596,NA,97.331,19.466,-113.141,-113.141
83,2,34,396.5,671.5,50,53.5,545.397,497.596,NA,0,0,0,113.141
84,2,35,396.5,671.5,51,50.5,545.397,497.596,NA,0,0,0,0
85,2,36,396.5,671.5,52,49.1,545.397,497.596,NA,0,0,0,0
86,2,37,396.5,671.5,53,55.3,545.397,497.596,NA,0,0,0,0
87,2,38,396.5,671.5,54,55.3,545.397,497.596,NA,0,0,0,0
88,2,39,396.5,671.5,55,58.6,545.397,497.596,NA,0,0,0,0
89,2,40,358,547.25,60,63.2,675.475,619.426,NA,130.078,26.016,-107.216,-107.216
90,2,41,358,547.25,61,65.6,675.475,619.426,NA,0,0,0,107.216
91,2,42,358,547.25,62,65.6,675.475,619.426,NA,0,0,0,0
92,2,43,358,547.25,63,64.6,675.475,619.426,NA,0,0,0,0
93,2,44,358,547.25,64,65.9,675.475,619.426,NA,0,0,0,0
94,2,45,358,547.25,65,60.9,675.475,619.426,NA,0,0,0,0
95,2,46,358,547.25,66,62,675.475,619.426,NA,0,0,0,0
96,2,47,358,547.25,67,59.1,675.475,619.426,NA,0,0,0,0
97,2,48,358,547.25,68,62.1,675.475,619.426,NA,0,0,0,0
98,2,49,358,547.25,69,58.7,675.475,619.426,NA,0,0,0,0
99,2,50,358,547.25,70,66.7,675.475,619.426,NA,0,0,0,0
100,3,1,454,1176.75,0,43.4,0,0,NA,NA,NA,NA,NA
101,3,2,454,1176.75,1,42.4,0,0,NA,0,0,0,NA
102,3,3,454,1176.75,2,43.4,0,0,NA,0,0,0,0
103,3,4,454,1176.75,3,43.4,0,0,NA,0,0,0,0
104,3,5,454,1176.75,4,47,0,0,NA,0,0,0,0
105,3,6,454,1176.75,5,48.3,0,0,NA,0,0,0,0
106,3,7,454,1176.75,6,47,0,0,NA,0,0,0,0
107,3,8,454,1176.75,7,48.3,0,0,NA,0,0,0,0
108,3,9,454,1176.75,8,40.3,0,0,NA,0,0,0,0
109,3,10,454,1176.75,9,44.4,0,0,NA,0,0,0,0
110,3,11,454,1176.75,10,35.4,0,0,NA,0,0,0,0
111,3,12,454,1176.75,11,21.9,0,0,NA,0,0,0,0
112,3,13,388.75,1177,15,31.6,65.25,65.25,NA,65.25,16.313,179.78,179.78
113,3,14,388.75,1177,16,30.6,65.25,65.25,NA,0,0,0,-179.78
114,3,15,388.75,1177,17,33.3,65.25,65.25,NA,0,0,0,0
115,3,16,388.75,1177,18,33.3,65.25,65.25,NA,0,0,0,0
116,3,17,388.75,1177,19,31.2,65.25,65.25,NA,0,0,0,0
117,3,18,388.75,1177,20,30.9,65.25,65.25,NA,0,0,0,0
118,3,19,388.75,1177,21,33.6,65.25,65.25,NA,0,0,0,0
119,3,20,388.75,1177,22,50.4,65.25,65.25,NA,0,0,0,0
120,3,21,388.75,1177,23,65.8,65.25,65.25,NA,0,0,0,0
