Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1027.5,301.5,0,31.6,0,0,NA,NA,NA,NA,NA
2,1,2,1027.5,301.5,1,30.3,0,0,NA,0,0,0,NA
3,1,3,1027.5,301.5,2,32.6,0,0,NA,0,0,0,0
4,1,4,1027.5,301.5,3,36.3,0,0,NA,0,0,0,0
5,1,5,1027.5,301.5,4,31.6,0,0,NA,0,0,0,0
6,1,6,1027.5,301.5,5,33.7,0,0,NA,0,0,0,0
7,1,7,1167.25,466,10,86.5,215.848,215.848,NA,215.848,43.17,49.651,49.651
8,1,8,1167.25,466,11,71,215.848,215.848,NA,0,0,0,-49.651
9,1,9,1167.25,466,12,93.5,215.848,215.848,NA,0,0,0,0
10,1,10,1167.25,466,13,63.1,215.848,215.848,NA,0,0,0,0
11,1,11,1167.25,466,14,47,215.848,215.848,NA,0,0,0,0
12,1,12,1167.25,466,15,49,215.848,215.848,NA,0,0,0,0
13,1,13,1167.25,466,16,50.4,215.848,215.848,NA,0,0,0,0
14,1,14,1167.25,466,17,48.8,215.848,215.848,NA,0,0,0,0
15,1,15,1167.25,466,18,46.8,215.848,215.848,NA,0,0,0,0
16,1,16,1167.25,466,19,47,215.848,215.848,NA,0,0,0,0
17,1,17,1214.5,483.75,25,92.2,266.322,261.121,NA,50.474,8.412,20.589,20.589
18,1,18,1214.5,483.75,26,79.2,266.322,261.121,NA,0,0,0,-20.589
19,1,19,1214.5,483.75,27,68.8,266.322,261.121,NA,0,0,0,0
20,1,20,1214.5,483.75,28,67.5,266.322,261.121,NA,0,0,0,0
21,1,21,1214.5,483.75,29,68.5,266.322,261.121,NA,0,0,0,0
22,1,22,1214.5,483.75,30,71.5,266.322,261.121,NA,0,0,0,0
23,1,23,1214.5,483.75,31,72.5,266.322,261.121,NA,0,0,0,0
24,1,24,1214.5,483.75,32,78.2,266.322,261.121,NA,0,0,0,0
25,1,25,1214.5,483.75,33,77.2,266.322,261.121,NA,0,0,0,0
26,1,26,1214.5,483.75,34,78.5,266.322,261.121,NA,0,0,0,0
27,1,27,1214.5,483.75,35,81.8,266.322,261.121,NA,0,0,0,0
28,1,28,1214.5,483.75,36,77.3,266.322,261.121,NA,0,0,0,0
29,1,29,1351.25,477.5,41,44.3,403.215,368.497,NA,136.893,27.379,-2.617,-2.617
30,1,30,1351.25,477.5,42,44.3,403.215,368.497,NA,0,0,0,2.617
31,1,31,1351.25,477.5,43,45.9,403.215,368.497,NA,0,0,0,0
32,1,32,1351.25,477.5,44,45.9,403.215,368.497,NA,0,0,0,0
33,1,33,1351.25,477.5,45,48,403.215,368.497,NA,0,0,0,0
34,1,34,1351.25,477.5,46,44.5,403.215,368.497,NA,0,0,0,0
35,1,35,1351.25,477.5,47,44.5,403.215,368.497,NA,0,0,0,0
36,1,36,1351.25,477.5,48,41.9,403.215,368.497,NA,0,0,0,0
37,1,38,1351.25,477.5,49,45.8,403.215,368.497,NA,0,0,0,0
38,2,1,998.75,542.75,0,64.1,0,0,NA,NA,NA,NA,NA
39,2,2,998.75,542.75,1,64.1,0,0,NA,0,0,0,NA
40,2,3,998.75,542.75,2,59.7,0,0,NA,0,0,0,0
41,2,4,998.75,542.75,3,65.7,0,0,NA,0,0,0,0
42,2,5,998.75,542.75,4,67.7,0,0,NA,0,0,0,0
43,2,6,998.75,542.75,5,64.1,0,0,NA,0,0,0,0
44,2,7,998.75,542.75,6,73.7,0,0,NA,0,0,0,0
45,2,8,998.75,542.75,7,75.7,0,0,NA,0,0,0,0
46,2,9,998.75,542.75,8,74.7,0,0,NA,0,0,0,0
47,2,10,998.75,542.75,9,75,0,0,NA,0,0,0,0
48,2,11,998.75,542.75,10,69,0,0,NA,0,0,0,0
49,2,12,998.75,542.75,11,69,0,0,NA,0,0,0,0
50,2,13,998.75,542.75,12,62.8,0,0,NA,0,0,0,0
51,2,14,1046.25,655,18,101.7,121.886,121.886,NA,121.886,20.314,67.064,67.064
52,2,15,1046.25,655,19,104,121.886,121.886,NA,0,0,0,-67.064
53,2,16,1046.25,655,20,100.6,121.886,121.886,NA,0,0,0,0
54,2,17,1046.25,655,21,84.2,121.886,121.886,NA,0,0,0,0
55,2,18,1046.25,648.25,22,86.2,128.636,115.7,NA,6.75,6.75,-90,-90
56,2,19,1046.25,648.25,23,78.2,128.636,115.7,NA,0,0,0,90
57,2,20,1046.25,648.25,24,76.1,128.636,115.7,NA,0,0,0,0
58,2,21,1046.25,648.25,25,80.8,128.636,115.7,NA,0,0,0,0
59,2,22,1046.25,648.25,26,79.8,128.636,115.7,NA,0,0,0,0
60,2,23,1138.25,673,31,56,223.907,190.854,NA,95.271,19.054,15.057,15.057
61,2,24,1138.25,673,32,55.2,223.907,190.854,NA,0,0,0,-15.057
62,2,25,1138.25,673,33,57.6,223.907,190.854,NA,0,0,0,0
63,2,26,1138.25,673,34,59.8,223.907,190.854,NA,0,0,0,0
64,2,27,1138.25,673,35,58.2,223.907,190.854,NA,0,0,0,0
65,2,28,1138.25,673,36,60.4,223.907,190.854,NA,0,0,0,0
66,2,29,1138.25,673,37,64.1,223.907,190.854,NA,0,0,0,0
67,2,30,1138.25,673,38,63.1,223.907,190.854,NA,0,0,0,0
68,2,31,1138.25,673,39,58.5,223.907,190.854,NA,0,0,0,0
69,2,32,1138.25,673,40,57.2,223.907,190.854,NA,0,0,0,0
70,2,33,1138.25,673,41,54.9,223.907,190.854,NA,0,0,0,0
71,2,34,1138.25,673,42,32.6,223.907,190.854,NA,0,0,0,0
72,2,35,1235,697.5,45,36.1,323.711,282.421,NA,99.804,33.268,14.21,14.21
73,2,36,1235,697.5,46,28.2,323.711,282.421,NA,0,0,0,-14.21
74,2,37,1235,697.5,47,27.9,323.711,282.421,NA,0,0,0,0
75,2,38,1235,697.5,48,29.1,323.711,282.421,NA,0,0,0,0
76,2,42,1235,697.5,49,28.1,323.711,282.421,NA,0,0,0,0
77,3,1,976.25,272.5,0,32.4,0,0,NA,NA,NA,NA,NA
78,3,2,976.25,272.5,1,33,0,0,NA,0,0,0,NA
79,3,3,976.25,272.5,2,29.1,0,0,NA,0,0,0,0
80,3,4,976.25,272.5,3,30.1,0,0,NA,0,0,0,0
81,3,5,976.25,272.5,4,29.1,0,0,NA,0,0,0,0
82,3,6,976.25,272.5,5,29.1,0,0,NA,0,0,0,0
83,3,7,976.25,272.5,6,33,0,0,NA,0,0,0,0
84,3,8,976.25,272.5,7,32.3,0,0,NA,0,0,0,0
85,3,9,976.25,272.5,8,30.3,0,0,NA,0,0,0,0
86,3,10,976.25,272.5,9,32.6,0,0,NA,0,0,0,0
87,3,11,976.25,272.5,10,30.6,0,0,NA,0,0,0,0
88,3,12,976.25,272.5,11,31.6,0,0,NA,0,0,0,0
89,3,13,1129,388.5,16,23.3,191.803,191.803,NA,191.803,38.361,37.213,37.213
90,3,14,1129,388.5,17,26.7,191.803,191.803,NA,0,0,0,-37.213
91,3,15,1129,388.5,18,25.6,191.803,191.803,NA,0,0,0,0
92,3,16,1129,388.5,19,22.3,191.803,191.803,NA,0,0,0,0
93,3,17,1129,388.5,20,23.1,191.803,191.803,NA,0,0,0,0
94,3,18,1129,388.5,21,24.4,191.803,191.803,NA,0,0,0,0
95,3,19,1129,388.5,22,20.1,191.803,191.803,NA,0,0,0,0
96,3,20,1129,388.5,23,21.1,191.803,191.803,NA,0,0,0,0
97,3,21,1129,388.5,24,20.2,191.803,191.803,NA,0,0,0,0
98,3,22,1129,388.5,25,22.2,191.803,191.803,NA,0,0,0,0
99,3,23,1129,388.5,26,18.5,191.803,191.803,NA,0,0,0,0
100,3,24,1129,388.5,27,23.5,191.803,191.803,NA,0,0,0,0
101,3,25,1129,388.5,28,26,191.803,191.803,NA,0,0,0,0
102,3,26,1129,388.5,29,23.4,191.803,191.803,NA,0,0,0,0
103,3,27,1129,388.5,30,23.4,191.803,191.803,NA,0,0,0,0
104,3,28,1179.25,402.75,33,68.7,244.035,241.193,NA,52.231,17.41,15.832,15.832
105,3,29,1179.25,402.75,34,85.4,244.035,241.193,NA,0,0,0,-15.832
106,3,30,1179.25,402.75,35,93.4,244.035,241.193,NA,0,0,0,0
107,3,31,1179.25,402.75,36,91.1,244.035,241.193,NA,0,0,0,0
108,3,32,1179.25,402.75,37,93.4,244.035,241.193,NA,0,0,0,0
