Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
103,2,43,1415,562.25,60,18.8,585.612,560.276,NA,0,0,0,0
104,2,44,1415,562.25,61,16.3,585.612,560.276,NA,0,0,0,0
105,2,45,1415,562.25,62,16.3,585.612,560.276,NA,0,0,0,0
106,2,46,1415,562.25,63,18.9,585.612,560.276,NA,0,0,0,0
107,2,47,1523,523.25,67,38.4,700.438,662.965,NA,114.826,28.706,-19.855,-19.855
108,2,48,1523,523.25,68,34.9,700.438,662.965,NA,0,0,0,19.855
109,2,49,1523,523.25,69,30.8,700.438,662.965,NA,0,0,0,0
110,2,50,1523,523.25,70,37.6,700.438,662.965,NA,0,0,0,0
111,2,51,1523,523.25,71,33.1,700.438,662.965,NA,0,0,0,0
112,2,52,1523,523.25,72,23.7,700.438,662.965,NA,0,0,0,0
113,2,53,1523,523.25,73,22.1,700.438,662.965,NA,0,0,0,0
114,2,54,1523,523.25,74,17.8,700.438,662.965,NA,0,0,0,0
115,2,55,1523,523.25,75,15,700.438,662.965,NA,0,0,0,0
116,2,56,1523,523.25,76,13,700.438,662.965,NA,0,0,0,0
117,2,57,1523,523.25,77,13.8,700.438,662.965,NA,0,0,0,0
118,2,58,1523,523.25,78,15.2,700.438,662.965,NA,0,0,0,0
119,2,59,1523,523.25,79,12.8,700.438,662.965,NA,0,0,0,0
120,2,60,1523,523.25,80,18.8,700.438,662.965,NA,0,0,0,0
121,2,61,1523,523.25,81,17.7,700.438,662.965,NA,0,0,0,0
122,2,62,1523,523.25,82,19.8,700.438,662.965,NA,0,0,0,0
123,2,64,1523,523.25,83,19.8,700.438,662.965,NA,0,0,0,0
124,3,1,829.75,227.75,0,83,0,0,NA,NA,NA,NA,NA
125,3,2,829.75,227.75,1,77.1,0,0,NA,0,0,0,NA
126,3,3,829.75,227.75,2,76,0,0,NA,0,0,0,0
127,3,4,829.75,227.75,3,77.1,0,0,NA,0,0,0,0
128,3,5,829.75,227.75,4,69,0,0,NA,0,0,0,0
129,3,6,952.25,275.75,8,70,131.568,131.568,NA,131.568,32.892,21.397,21.397
130,3,7,952.25,275.75,9,10.2,131.568,131.568,NA,0,0,0,-21.397
131,3,8,952.25,275.75,10,2.1,131.568,131.568,NA,0,0,0,0
132,3,9,952.25,275.75,11,1.8,131.568,131.568,NA,0,0,0,0
133,3,10,952.25,275.75,12,2.7,131.568,131.568,NA,0,0,0,0
134,3,11,952.25,275.75,13,2.7,131.568,131.568,NA,0,0,0,0
135,3,12,952.25,275.75,14,8.1,131.568,131.568,NA,0,0,0,0
136,3,13,952.25,275.75,15,2.4,131.568,131.568,NA,0,0,0,0
137,3,14,952.25,275.75,16,6.6,131.568,131.568,NA,0,0,0,0
138,3,15,1042.5,336.75,20,36.1,240.5,239.047,NA,108.931,27.233,34.055,34.055
139,3,16,1042.5,336.75,21,27.4,240.5,239.047,NA,0,0,0,-34.055
140,3,17,1042.5,336.75,22,24.4,240.5,239.047,NA,0,0,0,0
141,3,18,1042.5,336.75,23,27,240.5,239.047,NA,0,0,0,0
142,3,19,1042.5,336.75,24,27,240.5,239.047,NA,0,0,0,0
143,3,20,1042.5,336.75,25,32.6,240.5,239.047,NA,0,0,0,0
144,3,21,1042.5,336.75,26,35.2,240.5,239.047,NA,0,0,0,0
145,3,22,1042.5,336.75,27,44.5,240.5,239.047,NA,0,0,0,0
146,3,23,1042.5,336.75,28,50.2,240.5,239.047,NA,0,0,0,0
147,3,24,1042.5,336.75,29,50.2,240.5,239.047,NA,0,0,0,0
148,3,25,1042.5,336.75,30,37.2,240.5,239.047,NA,0,0,0,0
149,3,26,1125.25,337,33,72.8,323.25,315.049,NA,82.75,27.583,0.173,0.173
150,3,27,1125.25,337,34,77.2,323.25,315.049,NA,0,0,0,-0.173
151,3,28,1125.25,337,35,79.9,323.25,315.049,NA,0,0,0,0
152,3,29,1125.25,337,36,74.9,323.25,315.049,NA,0,0,0,0
153,3,30,1125.25,337,37,76.2,323.25,315.049,NA,0,0,0,0
154,3,31,1125.25,337,38,70.8,323.25,315.049,NA,0,0,0,0
155,3,32,1125.25,337,39,76.8,323.25,315.049,NA,0,0,0,0
156,3,33,1125.25,337,40,85.1,323.25,315.049,NA,0,0,0,0
157,3,34,1125.25,337,41,90.9,323.25,315.049,NA,0,0,0,0
158,3,35,1125.25,337,42,95.4,323.25,315.049,NA,0,0,0,0
159,3,36,1216.25,337.25,45,81.8,414.251,401.712,NA,91,30.333,0.157,0.157
160,3,37,1216.25,337.25,46,97.9,414.251,401.712,NA,0,0,0,-0.157
161,3,38,1216.25,337.25,47,101.8,414.251,401.712,NA,0,0,0,0
162,3,39,1216.25,337.25,48,102.8,414.251,401.712,NA,0,0,0,0
163,3,40,1216.25,337.25,49,99.2,414.251,401.712,NA,0,0,0,0
164,3,41,1216.25,337.25,50,96.7,414.251,401.712,NA,0,0,0,0
165,3,42,1216.25,337.25,51,99.4,414.251,401.712,NA,0,0,0,0
166,3,43,1216.25,337.25,52,98,414.251,401.712,NA,0,0,0,0
167,3,44,1216.25,337.25,53,95.6,414.251,401.712,NA,0,0,0,0
168,3,45,1332.25,316.5,57,19,532.092,510.277,NA,117.841,29.46,-10.142,-10.142
169,3,46,1332.25,316.5,58,18.6,532.092,510.277,NA,0,0,0,10.142
170,3,47,1332.25,316.5,59,13.9,532.092,510.277,NA,0,0,0,0
171,3,48,1332.25,316.5,60,17.5,532.092,510.277,NA,0,0,0,0
172,3,49,1332.25,316.5,61,9,532.092,510.277,NA,0,0,0,0
173,3,50,1332.25,316.5,62,3.6,532.092,510.277,NA,0,0,0,0
174,3,51,1332.25,316.5,63,12.6,532.092,510.277,NA,0,0,0,0
175,3,52,1332.25,316.5,64,12.6,532.092,510.277,NA,0,0,0,0
176,3,53,1332.25,316.5,65,15.1,532.092,510.277,NA,0,0,0,0
177,3,54,1412.75,304.5,68,30.3,613.481,588.03,NA,81.389,27.13,-8.479,-8.479
178,3,55,1412.75,304.5,69,22,613.481,588.03,NA,0,0,0,8.479
179,3,56,1412.75,304.5,70,22,613.481,588.03,NA,0,0,0,0
180,3,57,1412.75,304.5,71,24.1,613.481,588.03,NA,0,0,0,0
181,3,58,1412.75,304.5,72,24.2,613.481,588.03,NA,0,0,0,0
182,3,59,1412.75,304.5,73,18.4,613.481,588.03,NA,0,0,0,0
183,3,60,1412.75,304.5,74,18.6,613.481,588.03,NA,0,0,0,0
184,3,61,1412.75,304.5,75,25.4,613.481,588.03,NA,0,0,0,0
185,3,62,1412.75,304.5,76,32.8,613.481,588.03,NA,0,0,0,0
186,3,63,1412.75,304.5,77,37.1,613.481,588.03,NA,0,0,0,0
187,3,64,1412.75,304.5,78,34.1,613.481,588.03,NA,0,0,0,0
188,3,65,1412.75,304.5,79,28.9,613.481,588.03,NA,0,0,0,0
189,3,66,1412.75,304.5,80,29.9,613.481,588.03,NA,0,0,0,0
190,3,67,1412.75,304.5,81,28.9,613.481,588.03,NA,0,0,0,0
191,3,68,1412.75,304.5,82,29.1,613.481,588.03,NA,0,0,0,0
192,3,69,1412.75,304.5,83,31.2,613.481,588.03,NA,0,0,0,0
193,4,1,789.25,499.75,0,26.9,0,0,NA,NA,NA,NA,NA
194,4,2,789.25,499.75,1,31.5,0,0,NA,0,0,0,NA
195,4,3,789.25,499.75,2,31.5,0,0,NA,0,0,0,0
196,4,4,789.25,499.75,3,30.5,0,0,NA,0,0,0,0
197,4,5,789.25,499.75,4,27.9,0,0,NA,0,0,0,0
198,4,6,789.25,499.75,5,27.9,0,0,NA,0,0,0,0
199,4,7,789.25,499.75,6,32.6,0,0,NA,0,0,0,0
200,4,8,789.25,499.75,7,35.1,0,0,NA,0,0,0,0
201,4,10,789.25,499.75,8,44.2,0,0,NA,0,0,0,0
202,4,11,793.75,509.75,9,14.1,10.966,10.966,NA,10.966,10.966,65.772,65.772
203,4,12,793.75,509.75,10,48.9,10.966,10.966,NA,0,0,0,-65.772
204,4,13,890,539.5,14,50.5,111.709,108.308,NA,100.743,25.186,17.176,17.176
205,4,14,890,539.5,15,53.8,111.709,108.308,NA,0,0,0,-17.176
206,4,15,890,539.5,16,53.8,111.709,108.308,NA,0,0,0,0
207,4,16,890,539.5,17,50.5,111.709,108.308,NA,0,0,0,0
208,4,17,890,539.5,18,46.8,111.709,108.308,NA,0,0,0,0
209,4,18,890,539.5,19,47,111.709,108.308,NA,0,0,0,0
210,4,19,890,539.5,20,48.1,111.709,108.308,NA,0,0,0,0
211,4,20,890,539.5,21,33.7,111.709,108.308,NA,0,0,0,0
212,4,21,890,539.5,22,25.6,111.709,108.308,NA,0,0,0,0
213,4,22,890,539.5,23,28.1,111.709,108.308,NA,0,0,0,0
214,4,23,980,588.75,27,17.6,214.303,210.491,NA,102.594,25.649,28.688,28.688
215,4,24,980,588.75,28,17.6,214.303,210.491,NA,0,0,0,-28.688
216,4,25,980,588.75,29,16.3,214.303,210.491,NA,0,0,0,0
217,4,26,980,588.75,30,16.5,214.303,210.491,NA,0,0,0,0
218,4,27,980,588.75,31,15.1,214.303,210.491,NA,0,0,0,0
219,4,28,980,588.75,32,8.1,214.303,210.491,NA,0,0,0,0
220,4,29,980,588.75,33,3.9,214.303,210.491,NA,0,0,0,0
221,4,30,1089,595.25,38,17.3,323.497,314.595,NA,109.194,21.839,3.413,3.413
222,4,31,1089,595.25,39,45.4,323.497,314.595,NA,0,0,0,-3.413
223,4,32,1089,595.25,40,29.1,323.497,314.595,NA,0,0,0,0
224,4,33,1089,595.25,41,1.5,323.497,314.595,NA,0,0,0,0
225,4,34,1089,595.25,42,4.7,323.497,314.595,NA,0,0,0,0
226,4,35,1089,595.25,43,3.5,323.497,314.595,NA,0,0,0,0
227,4,36,1089,595.25,44,9.4,323.497,314.595,NA,0,0,0,0
228,4,37,1089,595.25,45,26.7,323.497,314.595,NA,0,0,0,0
229,4,38,1246,614,50,11.4,481.612,470.822,NA,158.116,31.623,6.81,6.81
230,4,39,1246,614,51,16.2,481.612,470.822,NA,0,0,0,-6.81
231,4,40,1246,614,52,16.2,481.612,470.822,NA,0,0,0,0
232,4,41,1246,614,53,7.2,481.612,470.822,NA,0,0,0,0
233,4,42,1246,614,54,3.6,481.612,470.822,NA,0,0,0,0
234,4,43,1246,614,55,3.6,481.612,470.822,NA,0,0,0,0
235,4,44,1246,614,56,2.4,481.612,470.822,NA,0,0,0,0
236,4,45,1246,614,57,0,481.612,470.822,NA,0,0,0,0
237,4,46,1369.25,593.75,61,21,606.515,587.568,NA,124.902,31.226,-9.33,-9.33
238,4,47,1369.25,593.75,62,16,606.515,587.568,NA,0,0,0,9.33
239,4,48,1369.25,593.75,63,15,606.515,587.568,NA,0,0,0,0
240,4,49,1369.25,593.75,64,19,606.515,587.568,NA,0,0,0,0
241,4,50,1369.25,593.75,65,21,606.515,587.568,NA,0,0,0,0
242,4,51,1369.25,593.75,66,22,606.515,587.568,NA,0,0,0,0
243,4,52,1369.25,593.75,67,16,606.515,587.568,NA,0,0,0,0
244,4,53,1369.25,593.75,68,16.4,606.515,587.568,NA,0,0,0,0
245,4,54,1369.25,593.75,69,22.8,606.515,587.568,NA,0,0,0,0
246,4,55,1480.25,557.5,73,34.7,723.284,693.409,NA,116.769,29.192,-18.086,-18.086
247,4,56,1480.25,557.5,74,39.7,723.284,693.409,NA,0,0,0,18.086
248,4,57,1480.25,557.5,75,41.8,723.284,693.409,NA,0,0,0,0
249,4,58,1480.25,557.5,76,45.5,723.284,693.409,NA,0,0,0,0
250,4,59,1480.25,557.5,77,43.9,723.284,693.409,NA,0,0,0,0
251,4,60,1480.25,557.5,78,41.9,723.284,693.409,NA,0,0,0,0
252,4,61,1480.25,557.5,79,45.5,723.284,693.409,NA,0,0,0,0
253,4,62,1480.25,557.5,80,43.9,723.284,693.409,NA,0,0,0,0
254,4,63,1480.25,557.5,81,49.9,723.284,693.409,NA,0,0,0,0
255,4,64,1480.25,557.5,82,50.1,723.284,693.409,NA,0,0,0,0
256,4,65,1480.25,557.5,83,48.1,723.284,693.409,NA,0,0,0,0
257,5,1,752.25,254.75,0,121.4,0,0,NA,NA,NA,NA,NA
258,5,2,752.25,254.75,1,119,0,0,NA,0,0,0,NA
259,5,3,752.25,254.75,2,127,0,0,NA,0,0,0,0
260,5,4,752.25,254.75,3,124.6,0,0,NA,0,0,0,0
261,5,5,747.25,247,4,112.1,9.223,9.223,NA,9.223,9.223,-122.829,-122.829
262,5,6,747.25,247,5,48.1,9.223,9.223,NA,0,0,0,122.829
263,5,7,747.25,247,6,36.7,9.223,9.223,NA,0,0,0,0
264,5,8,747.25,247,7,57.4,9.223,9.223,NA,0,0,0,0
265,5,9,896.5,289.25,16,65.3,164.338,148.318,NA,155.115,17.235,15.806,15.806
266,5,10,896.5,289.25,17,7.2,164.338,148.318,NA,0,0,0,-15.806
267,5,11,894.25,282.5,18,36.4,171.453,144.686,NA,7.115,7.115,-108.435,-108.435
268,5,12,894.25,282.5,19,9.9,171.453,144.686,NA,0,0,0,108.435
269,5,13,894.25,282.5,20,9,171.453,144.686,NA,0,0,0,0
270,5,14,894.25,282.5,21,27.8,171.453,144.686,NA,0,0,0,0
271,5,15,894.25,282.5,22,38.7,171.453,144.686,NA,0,0,0,0
272,5,16,894.25,282.5,23,68.4,171.453,144.686,NA,0,0,0,0
273,5,17,965.75,329.75,32,36.2,257.155,226.29,NA,85.702,9.522,33.458,33.458
274,5,18,965.75,329.75,33,31.8,257.155,226.29,NA,0,0,0,-33.458
275,5,19,965.75,329.75,34,26.9,257.155,226.29,NA,0,0,0,0
276,5,20,965.75,329.75,35,31.8,257.155,226.29,NA,0,0,0,0
277,5,21,965.75,329.75,36,81.7,257.155,226.29,NA,0,0,0,0
278,5,22,1052.75,373.25,42,26,354.424,323.021,NA,97.269,16.211,26.565,26.565
279,5,23,1052.75,373.25,43,13.2,354.424,323.021,NA,0,0,0,-26.565
280,5,24,1052.75,373.25,44,17.8,354.424,323.021,NA,0,0,0,0
281,5,25,1052.75,373.25,45,31.8,354.424,323.021,NA,0,0,0,0
282,5,26,1052.75,373.25,46,46.8,354.424,323.021,NA,0,0,0,0
283,5,27,1052.75,373.25,47,55.1,354.424,323.021,NA,0,0,0,0
284,5,28,1168.75,371.75,53,45.4,470.433,432.621,NA,116.01,19.335,-0.741,-0.741
285,5,29,1166,365,54,29.4,477.722,428.187,NA,7.289,7.289,-112.166,-111.425
286,5,30,1161.25,361.25,55,5.7,483.774,422.638,NA,6.052,6.052,-141.71,-29.543
287,5,31,1161.25,361.25,56,9.2,483.774,422.638,NA,0,0,0,141.71
288,5,32,1161.25,361.25,57,28.2,483.774,422.638,NA,0,0,0,0
289,5,33,1161.25,361.25,58,43.4,483.774,422.638,NA,0,0,0,0
290,5,34,1161.25,361.25,59,81.6,483.774,422.638,NA,0,0,0,0
291,5,35,1266.25,356.25,64,26.7,588.893,523.926,NA,105.119,21.024,-2.726,-2.726
292,5,36,1266.25,356.25,65,15.2,588.893,523.926,NA,0,0,0,2.726
293,5,37,1266.25,356.25,66,12.6,588.893,523.926,NA,0,0,0,0
294,5,38,1266.25,356.25,67,14.2,588.893,523.926,NA,0,0,0,0
295,5,39,1266.25,356.25,68,34.8,588.893,523.926,NA,0,0,0,0
296,5,40,1266.25,356.25,69,68,588.893,523.926,NA,0,0,0,0
297,5,41,1343,349,77,17.1,665.985,598.221,NA,77.092,9.636,-5.396,-5.396
298,5,42,1343,349,78,7,665.985,598.221,NA,0,0,0,5.396
299,5,43,1343,349,79,2.3,665.985,598.221,NA,0,0,0,0
300,5,44,1343,349,80,1.3,665.985,598.221,NA,0,0,0,0
301,5,45,1343,349,81,0.6,665.985,598.221,NA,0,0,0,0
302,5,46,1343,349,82,0.6,665.985,598.221,NA,0,0,0,0
303,5,48,1343,349,83,2.6,665.985,598.221,NA,0,0,0,0
304,6,1,670,428.5,0,44.2,0,0,NA,NA,NA,NA,NA
305,6,2,670,428.5,1,45.2,0,0,NA,0,0,0,NA
306,6,3,670,428.5,2,47.1,0,0,NA,0,0,0,0
307,6,4,670,428.5,3,44.2,0,0,NA,0,0,0,0
308,6,5,670,428.5,4,34.2,0,0,NA,0,0,0,0
309,6,6,670,428.5,5,85.2,0,0,NA,0,0,0,0
310,6,7,760.75,434.5,9,23.1,90.948,90.948,NA,90.948,22.737,3.783,3.783
311,6,8,760.75,434.5,10,19,90.948,90.948,NA,0,0,0,-3.783
312,6,9,760.75,434.5,11,15.1,90.948,90.948,NA,0,0,0,0
313,6,10,760.75,434.5,12,15.1,90.948,90.948,NA,0,0,0,0
314,6,11,760.75,434.5,13,15.1,90.948,90.948,NA,0,0,0,0
315,6,12,760.75,434.5,14,13.2,90.948,90.948,NA,0,0,0,0
316,6,13,760.75,434.5,15,25,90.948,90.948,NA,0,0,0,0
317,6,14,760.75,434.5,16,27.1,90.948,90.948,NA,0,0,0,0
318,6,15,760.75,434.5,17,77.1,90.948,90.948,NA,0,0,0,0
319,6,16,868.25,481.25,22,28,208.174,205.148,NA,117.225,23.445,23.503,23.503
320,6,17,868.25,481.25,23,22.6,208.174,205.148,NA,0,0,0,-23.503
321,6,18,868.25,481.25,24,17.6,208.174,205.148,NA,0,0,0,0
322,6,19,868.25,481.25,25,24.6,208.174,205.148,NA,0,0,0,0
323,6,20,868.25,481.25,26,25.6,208.174,205.148,NA,0,0,0,0
324,6,21,868.25,481.25,27,32.6,208.174,205.148,NA,0,0,0,0
325,6,22,868.25,481.25,28,37.6,208.174,205.148,NA,0,0,0,0
326,6,23,868.25,481.25,29,45.6,208.174,205.148,NA,0,0,0,0
327,6,24,969,517.75,34,34.3,315.331,312.036,NA,107.158,21.432,19.915,19.915
328,6,25,969,517.75,35,27.3,315.331,312.036,NA,0,0,0,-19.915
329,6,26,969,517.75,36,21.3,315.331,312.036,NA,0,0,0,0
330,6,27,969,517.75,37,23.3,315.331,312.036,NA,0,0,0,0
331,6,28,969,517.75,38,22.3,315.331,312.036,NA,0,0,0,0
332,6,29,969,517.75,39,29.3,315.331,312.036,NA,0,0,0,0
333,6,30,969,517.75,40,54.7,315.331,312.036,NA,0,0,0,0
334,6,31,1098.25,541,46,29.3,446.656,442.78,NA,131.325,21.887,10.198,10.198
335,6,32,1098.25,541,47,9.9,446.656,442.78,NA,0,0,0,-10.198
336,6,33,1098.25,541,48,17.6,446.656,442.78,NA,0,0,0,0
337,6,34,1098.25,541,49,22.3,446.656,442.78,NA,0,0,0,0
338,6,35,1098.25,541,50,24.6,446.656,442.78,NA,0,0,0,0
339,6,36,1098.25,541,51,25.6,446.656,442.78,NA,0,0,0,0
340,6,37,1098.25,541,52,29.3,446.656,442.78,NA,0,0,0,0
341,6,38,1098.25,541,53,64.3,446.656,442.78,NA,0,0,0,0
342,6,39,1204.25,536.75,58,10.2,552.741,545.107,NA,106.085,21.217,-2.296,-2.296
343,6,40,1204.25,536.75,59,4.5,552.741,545.107,NA,0,0,0,2.296
344,6,41,1204.25,536.75,60,19.8,552.741,545.107,NA,0,0,0,0
345,6,42,1204.25,536.75,61,18.4,552.741,545.107,NA,0,0,0,0
346,6,43,1204.25,536.75,62,18.4,552.741,545.107,NA,0,0,0,0
347,6,44,1204.25,536.75,63,29.1,552.741,545.107,NA,0,0,0,0
348,6,45,1204.25,536.75,64,78,552.741,545.107,NA,0,0,0,0
349,6,46,1317.375,518,70,56,667.41,653.532,NA,114.668,19.111,-9.411,-9.411
350,6,47,1317.375,518,71,63,667.41,653.532,NA,0,0,0,9.411
