Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,311.75,1138,0,23.1,0,0,NA,NA,NA,NA,NA
2,1,2,311.75,1138,1,39.8,0,0,NA,0,0,0,NA
3,1,3,311.75,1138,2,74.8,0,0,NA,0,0,0,0
4,1,4,311.75,1138,3,51.3,0,0,NA,0,0,0,0
5,1,5,311.75,1138,4,11.9,0,0,NA,0,0,0,0
6,1,6,311.75,1138,5,16.8,0,0,NA,0,0,0,0
7,1,7,311.75,1138,6,20.1,0,0,NA,0,0,0,0
8,1,8,311.75,1138,7,22.4,0,0,NA,0,0,0,0
9,1,9,311.75,1138,8,15.4,0,0,NA,0,0,0,0
10,1,10,311.75,1138,9,14.4,0,0,NA,0,0,0,0
11,1,11,311.75,1138,10,24.6,0,0,NA,0,0,0,0
12,1,12,338.25,992.25,15,29.4,148.14,148.14,NA,148.14,29.628,-79.695,-79.695
13,1,13,338.5,987.5,16,27.2,152.896,152.859,NA,4.757,4.757,-86.987,-7.292
14,1,14,338.5,987.5,17,29.4,152.896,152.859,NA,0,0,0,86.987
15,1,15,338.5,987.5,18,30.6,152.896,152.859,NA,0,0,0,0
16,1,16,338.5,987.5,19,20,152.896,152.859,NA,0,0,0,0
17,1,17,338.5,987.5,20,23.3,152.896,152.859,NA,0,0,0,0
18,1,18,338.5,987.5,21,28.3,152.896,152.859,NA,0,0,0,0
19,1,19,338.5,987.5,22,46.9,152.896,152.859,NA,0,0,0,0
20,1,20,338.5,987.5,23,43,152.896,152.859,NA,0,0,0,0
21,1,21,338.5,987.5,24,41.3,152.896,152.859,NA,0,0,0,0
22,1,22,338.5,987.5,25,55.9,152.896,152.859,NA,0,0,0,0
23,1,23,338.5,987.5,26,50,152.896,152.859,NA,0,0,0,0
24,1,24,338.5,987.5,27,38.2,152.896,152.859,NA,0,0,0,0
25,1,25,338.5,987.5,28,23.2,152.896,152.859,NA,0,0,0,0
26,1,26,338.5,987.5,29,12.2,152.896,152.859,NA,0,0,0,0
27,1,27,338.5,987.5,30,8.3,152.896,152.859,NA,0,0,0,0
28,1,28,338.5,987.5,31,9.6,152.896,152.859,NA,0,0,0,0
29,1,29,338.5,987.5,32,12.7,152.896,152.859,NA,0,0,0,0
30,1,30,290,891,36,52.9,260.898,247.956,NA,108.002,27.001,-116.684,-116.684
31,1,31,290,891,37,25.9,260.898,247.956,NA,0,0,0,116.684
32,1,32,290,891,38,11.9,260.898,247.956,NA,0,0,0,0
33,1,33,290,891,39,14.3,260.898,247.956,NA,0,0,0,0
34,1,34,290,891,40,15.3,260.898,247.956,NA,0,0,0,0
35,1,35,290,891,41,21.3,260.898,247.956,NA,0,0,0,0
36,1,36,290,891,42,25.7,260.898,247.956,NA,0,0,0,0
37,1,37,290,891,43,43,260.898,247.956,NA,0,0,0,0
38,1,38,290,891,44,58.7,260.898,247.956,NA,0,0,0,0
39,1,39,290,891,45,58.4,260.898,247.956,NA,0,0,0,0
40,1,40,290,891,46,45.6,260.898,247.956,NA,0,0,0,0
41,1,41,290,891,47,35.1,260.898,247.956,NA,0,0,0,0
42,1,42,290,891,48,30.4,260.898,247.956,NA,0,0,0,0
43,1,43,207,807.25,52,37.9,378.81,346.941,NA,117.911,29.478,-134.742,-134.742
44,1,44,207,807.25,53,3.6,378.81,346.941,NA,0,0,0,134.742
45,1,45,207,807.25,54,10.5,378.81,346.941,NA,0,0,0,0
46,1,46,207,807.25,55,11.4,378.81,346.941,NA,0,0,0,0
47,1,47,207,807.25,56,12.6,378.81,346.941,NA,0,0,0,0
48,1,48,207,807.25,57,9.6,378.81,346.941,NA,0,0,0,0
49,1,49,207,807.25,58,12.6,378.81,346.941,NA,0,0,0,0
50,1,50,207,807.25,59,10.8,378.81,346.941,NA,0,0,0,0
51,1,51,207,807.25,60,10.8,378.81,346.941,NA,0,0,0,0
52,1,52,207,807.25,61,11.1,378.81,346.941,NA,0,0,0,0
53,1,53,207,807.25,62,11.1,378.81,346.941,NA,0,0,0,0
54,1,54,207,807.25,63,7.5,378.81,346.941,NA,0,0,0,0
55,1,55,207,807.25,64,1.5,378.81,346.941,NA,0,0,0,0
56,1,56,207,807.25,65,3.9,378.81,346.941,NA,0,0,0,0
57,1,57,207,807.25,66,4.5,378.81,346.941,NA,0,0,0,0
58,1,58,207,807.25,67,8.1,378.81,346.941,NA,0,0,0,0
59,1,59,156.5,717.25,72,21.3,482.01,448.479,NA,103.2,20.64,-119.297,-119.297
60,1,60,156.5,717.25,73,20.4,482.01,448.479,NA,0,0,0,119.297
61,1,61,156.5,717.25,74,22.2,482.01,448.479,NA,0,0,0,0
62,1,62,156.5,717.25,75,27,482.01,448.479,NA,0,0,0,0
63,1,63,156.5,717.25,76,39.9,482.01,448.479,NA,0,0,0,0
64,1,64,156.5,717.25,77,48.2,482.01,448.479,NA,0,0,0,0
65,1,65,156.5,723,78,13.2,487.76,443.089,NA,5.75,5.75,90,90
66,1,66,156.5,723,79,12.6,487.76,443.089,NA,0,0,0,-90
67,1,67,156.5,723,80,15.3,487.76,443.089,NA,0,0,0,0
68,1,68,156.5,723,81,28.6,487.76,443.089,NA,0,0,0,0
69,1,69,159.75,727.5,82,24.4,493.311,437.738,NA,5.551,5.551,54.162,54.162
70,1,72,159.75,727.5,83,25.8,493.311,437.738,NA,0,0,0,-54.162
71,2,1,404.25,1230.5,0,30.7,0,0,NA,NA,NA,NA,NA
72,2,2,493.25,1093.75,6,38.5,163.161,163.161,NA,163.161,27.194,-56.943,NA
73,2,3,493.25,1093.75,7,73.6,163.161,163.161,NA,0,0,0,56.943
74,2,4,493.25,1093.75,8,66.4,163.161,163.161,NA,0,0,0,0
75,2,5,493.25,1093.75,9,38.4,163.161,163.161,NA,0,0,0,0
76,2,6,493.25,1093.75,10,36.3,163.161,163.161,NA,0,0,0,0
77,2,7,493.25,1093.75,11,31.5,163.161,163.161,NA,0,0,0,0
78,2,8,493.25,1093.75,12,28.2,163.161,163.161,NA,0,0,0,0
79,2,9,493.25,1093.75,13,27.2,163.161,163.161,NA,0,0,0,0
80,2,10,493.25,1093.75,14,31.5,163.161,163.161,NA,0,0,0,0
81,2,11,493.25,1093.75,15,34.2,163.161,163.161,NA,0,0,0,0
82,2,12,493.25,1093.75,16,30.5,163.161,163.161,NA,0,0,0,0
83,2,13,493.25,1093.75,17,24.5,163.161,163.161,NA,0,0,0,0
84,2,14,493.25,1093.75,18,25.7,163.161,163.161,NA,0,0,0,0
85,2,15,493.25,1093.75,19,28,163.161,163.161,NA,0,0,0,0
86,2,16,493.25,1093.75,20,31.7,163.161,163.161,NA,0,0,0,0
87,2,17,493.25,1093.75,21,22.1,163.161,163.161,NA,0,0,0,0
88,2,18,493.25,1093.75,22,23.1,163.161,163.161,NA,0,0,0,0
89,2,19,501.25,961.5,28,22.2,295.653,285.955,NA,132.492,22.082,-86.538,-86.538
90,2,20,501.25,961.5,29,24.4,295.653,285.955,NA,0,0,0,86.538
91,2,21,501.25,961.5,30,28.8,295.653,285.955,NA,0,0,0,0
92,2,22,501.25,961.5,31,24.4,295.653,285.955,NA,0,0,0,0
93,2,23,501.25,961.5,32,23.4,295.653,285.955,NA,0,0,0,0
94,2,24,501.25,961.5,33,19.8,295.653,285.955,NA,0,0,0,0
95,2,25,501.25,961.5,34,25.8,295.653,285.955,NA,0,0,0,0
96,2,26,501.25,961.5,35,24.4,295.653,285.955,NA,0,0,0,0
97,2,27,501.25,961.5,36,21.4,295.653,285.955,NA,0,0,0,0
98,2,28,501.25,961.5,37,12.8,295.653,285.955,NA,0,0,0,0
99,2,29,501.25,961.5,38,0,295.653,285.955,NA,0,0,0,0
100,2,30,501.25,961.5,39,3.9,295.653,285.955,NA,0,0,0,0
101,2,31,501.25,961.5,40,0.6,295.653,285.955,NA,0,0,0,0
102,2,32,501.25,961.5,41,0.9,295.653,285.955,NA,0,0,0,0
103,2,33,471,826,45,59.8,434.488,409.971,NA,138.836,34.709,-102.585,-102.585
104,2,34,471,826,46,82.6,434.488,409.971,NA,0,0,0,102.585
105,2,35,471,826,47,82.8,434.488,409.971,NA,0,0,0,0
106,2,36,471,826,48,77.1,434.488,409.971,NA,0,0,0,0
107,2,37,471,826,49,90,434.488,409.971,NA,0,0,0,0
108,2,38,471,826,50,79.3,434.488,409.971,NA,0,0,0,0
109,2,39,471,826,51,89.6,434.488,409.971,NA,0,0,0,0
110,2,40,471,826,52,96.9,434.488,409.971,NA,0,0,0,0
111,2,41,471,826,53,86.4,434.488,409.971,NA,0,0,0,0
112,2,42,471,826,54,92.5,434.488,409.971,NA,0,0,0,0
113,2,43,471,826,55,78.3,434.488,409.971,NA,0,0,0,0
114,2,44,471,826,56,76.1,434.488,409.971,NA,0,0,0,0
115,2,45,395,721,60,23.1,564.107,509.584,NA,129.619,32.405,-125.897,-125.897
116,2,46,395,721,61,23.1,564.107,509.584,NA,0,0,0,125.897
117,2,47,395,721,62,29.1,564.107,509.584,NA,0,0,0,0
118,2,48,395,721,63,32.7,564.107,509.584,NA,0,0,0,0
119,2,49,395,721,64,30.9,564.107,509.584,NA,0,0,0,0
120,2,50,395,721,65,25.9,564.107,509.584,NA,0,0,0,0
121,2,51,395,721,66,22.5,564.107,509.584,NA,0,0,0,0
122,2,52,395,721,67,28.5,564.107,509.584,NA,0,0,0,0
123,2,53,395,721,68,28.3,564.107,509.584,NA,0,0,0,0
124,2,54,395,721,69,28.3,564.107,509.584,NA,0,0,0,0
125,2,55,395,721,70,28.3,564.107,509.584,NA,0,0,0,0
126,2,56,395,721,71,29.6,564.107,509.584,NA,0,0,0,0
127,2,57,395,721,72,30.9,564.107,509.584,NA,0,0,0,0
128,2,58,396.75,644.25,77,57,640.877,586.298,NA,76.77,15.354,-88.694,-88.694
129,2,59,396.75,644.25,78,58.2,640.877,586.298,NA,0,0,0,88.694
130,2,60,396.75,644.25,79,56,640.877,586.298,NA,0,0,0,0
131,2,61,396.75,644.25,80,64.1,640.877,586.298,NA,0,0,0,0
132,2,62,396.75,644.25,81,56.1,640.877,586.298,NA,0,0,0,0
133,2,63,396.75,644.25,82,58.1,640.877,586.298,NA,0,0,0,0
134,2,65,396.75,644.25,83,61.5,640.877,586.298,NA,0,0,0,0
135,3,1,247.25,1318.25,0,23.6,0,0,NA,NA,NA,NA,NA
136,3,2,247.25,1318.25,1,17.4,0,0,NA,0,0,0,NA
137,3,3,247.25,1318.25,2,0,0,0,NA,0,0,0,0
138,3,4,247.25,1318.25,3,4.2,0,0,NA,0,0,0,0
139,3,5,247.25,1318.25,4,14.4,0,0,NA,0,0,0,0
140,3,6,246.75,1174.5,9,0.9,143.751,143.751,NA,143.751,28.75,-90.199,-90.199
141,3,7,246.75,1174.5,10,0,143.751,143.751,NA,0,0,0,90.199
142,3,8,246.75,1174.5,11,0,143.751,143.751,NA,0,0,0,0
143,3,9,246.75,1174.5,12,0,143.751,143.751,NA,0,0,0,0
144,3,10,246.75,1174.5,13,0,143.751,143.751,NA,0,0,0,0
145,3,11,246.75,1174.5,14,0,143.751,143.751,NA,0,0,0,0
146,3,12,246.75,1174.5,15,0.9,143.751,143.751,NA,0,0,0,0
147,3,13,246.75,1174.5,16,1.2,143.751,143.751,NA,0,0,0,0
148,3,14,246.75,1174.5,17,1.8,143.751,143.751,NA,0,0,0,0
149,3,15,246.75,1174.5,18,10.5,143.751,143.751,NA,0,0,0,0
150,3,16,246.75,1174.5,19,24.6,143.751,143.751,NA,0,0,0,0
151,3,17,246.75,1174.5,20,34.1,143.751,143.751,NA,0,0,0,0
152,3,18,246.75,1174.5,21,51.5,143.751,143.751,NA,0,0,0,0
153,3,19,246.75,1174.5,22,54.1,143.751,143.751,NA,0,0,0,0
154,3,20,246.75,1174.5,23,56.3,143.751,143.751,NA,0,0,0,0
155,3,21,252,1175,24,11.9,149.025,143.329,NA,5.274,5.274,5.44,5.44
156,3,22,253,1077,30,9.2,247.03,241.319,NA,98.005,16.334,-89.415,-94.856
157,3,23,253,1077,31,9.2,247.03,241.319,NA,0,0,0,89.415
158,3,24,253,1077,32,2.4,247.03,241.319,NA,0,0,0,0
159,3,25,253,1077,33,2.4,247.03,241.319,NA,0,0,0,0
160,3,26,253,1077,34,1.8,247.03,241.319,NA,0,0,0,0
161,3,27,253,1077,35,0,247.03,241.319,NA,0,0,0,0
162,3,28,253,1077,36,4.5,247.03,241.319,NA,0,0,0,0
163,3,30,253,1077,37,13.2,247.03,241.319,NA,0,0,0,0
164,3,31,258.75,1076.5,38,33.7,252.801,242.023,NA,5.772,5.772,-4.97,-4.97
165,3,32,258.75,1076.5,39,68.8,252.801,242.023,NA,0,0,0,4.97
166,3,33,258.75,1076.5,40,65.5,252.801,242.023,NA,0,0,0,0
167,3,34,258.75,1076.5,41,60,252.801,242.023,NA,0,0,0,0
168,3,35,258.75,1076.5,42,78.1,252.801,242.023,NA,0,0,0,0
169,3,36,258.75,1076.5,43,89.9,252.801,242.023,NA,0,0,0,0
170,3,37,234.75,963,47,27.1,368.811,355.47,NA,116.01,29.002,-101.94,-101.94
171,3,38,234.75,963,48,53.9,368.811,355.47,NA,0,0,0,101.94
172,3,39,234.75,963,49,70.4,368.811,355.47,NA,0,0,0,0
173,3,40,234.75,963,50,65.7,368.811,355.47,NA,0,0,0,0
174,3,41,234.75,963,51,67.7,368.811,355.47,NA,0,0,0,0
175,3,42,234.75,963,52,78.4,368.811,355.47,NA,0,0,0,0
176,3,43,234.75,963,53,90.1,368.811,355.47,NA,0,0,0,0
177,3,44,239,962.75,54,24.3,373.068,355.596,NA,4.257,4.257,-3.366,-3.366
178,3,45,239,962.75,55,48,373.068,355.596,NA,0,0,0,3.366
179,3,46,239,962.75,56,61,373.068,355.596,NA,0,0,0,0
180,3,47,239,962.75,57,70.1,373.068,355.596,NA,0,0,0,0
181,3,48,239,962.75,58,69.2,373.068,355.596,NA,0,0,0,0
182,3,49,239,962.75,59,67,373.068,355.596,NA,0,0,0,0
183,3,50,239,962.75,60,77.3,373.068,355.596,NA,0,0,0,0
184,3,51,188.5,891.25,64,13.2,460.604,431.023,NA,87.536,21.884,-125.233,-125.233
185,3,52,188.5,891.25,65,22.2,460.604,431.023,NA,0,0,0,125.233
186,3,53,188.5,891.25,66,23.5,460.604,431.023,NA,0,0,0,0
187,3,54,188.5,891.25,67,23.7,460.604,431.023,NA,0,0,0,0
188,3,55,188.5,891.25,68,27.1,460.604,431.023,NA,0,0,0,0
189,3,56,188.5,891.25,69,25.6,460.604,431.023,NA,0,0,0,0
190,3,57,188.5,891.25,70,24.6,460.604,431.023,NA,0,0,0,0
191,3,58,188.5,891.25,71,22.8,460.604,431.023,NA,0,0,0,0
192,3,59,188.5,891.25,72,23.7,460.604,431.023,NA,0,0,0,0
193,3,60,188.5,891.25,73,29.6,460.604,431.023,NA,0,0,0,0
194,3,61,188.5,891.25,74,29.6,460.604,431.023,NA,0,0,0,0
195,3,62,188.5,891.25,75,48,460.604,431.023,NA,0,0,0,0
196,3,63,201,817,79,9.6,535.899,503.379,NA,75.295,18.824,-80.444,-80.444
197,3,64,201,817,80,8.4,535.899,503.379,NA,0,0,0,80.444
198,3,65,201,817,81,10.8,535.899,503.379,NA,0,0,0,0
199,3,66,201,817,82,10.8,535.899,503.379,NA,0,0,0,0
200,3,70,201,817,83,9.9,535.899,503.379,NA,0,0,0,0
201,4,1,521.5,1271,0,24.6,0,0,NA,NA,NA,NA,NA
202,4,2,521.5,1271,1,41.1,0,0,NA,0,0,0,NA
203,4,3,521.5,1271,2,52.8,0,0,NA,0,0,0,0
204,4,4,521.5,1271,3,79.3,0,0,NA,0,0,0,0
205,4,5,521.5,1271,4,66.8,0,0,NA,0,0,0,0
206,4,6,517.75,1273,5,11.6,4.25,4.25,NA,4.25,4.25,151.928,151.928
207,4,7,517.75,1273,6,18.7,4.25,4.25,NA,0,0,0,-151.928
208,4,8,517.75,1273,7,30.7,4.25,4.25,NA,0,0,0,0
209,4,9,517.75,1273,8,56,4.25,4.25,NA,0,0,0,0
210,4,10,517.75,1273,9,69.1,4.25,4.25,NA,0,0,0,0
211,4,11,517.75,1273,10,74.8,4.25,4.25,NA,0,0,0,0
212,4,12,517.75,1273,11,81.8,4.25,4.25,NA,0,0,0,0
213,4,13,516.25,1275.25,12,28.4,6.954,6.755,NA,2.704,2.704,123.69,123.69
214,4,14,516.25,1275.25,13,64,6.954,6.755,NA,0,0,0,-123.69
215,4,15,516.25,1275.25,14,72.4,6.954,6.755,NA,0,0,0,0
216,4,16,513,1278.5,15,8.4,11.55,11.336,NA,4.596,4.596,135,135
217,4,17,513,1278.5,16,30.5,11.55,11.336,NA,0,0,0,-135
218,4,18,537.5,1104,21,11.4,187.762,167.765,NA,176.212,35.242,-82.008,-82.008
219,4,19,537.5,1104,22,13.2,187.762,167.765,NA,0,0,0,82.008
220,4,20,537.5,1104,23,7.8,187.762,167.765,NA,0,0,0,0
221,4,21,537.5,1104,24,2.7,187.762,167.765,NA,0,0,0,0
