Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,773.5,811.75,0,69,0,0,NA,NA,NA,NA,NA
2,1,2,773.5,811.75,1,68,0,0,NA,0,0,0,NA
3,1,3,773.5,811.75,2,69,0,0,NA,0,0,0,0
4,1,4,773.5,811.75,3,68,0,0,NA,0,0,0,0
5,1,5,773.5,811.75,4,69,0,0,NA,0,0,0,0
6,1,6,773.5,811.75,5,68.7,0,0,NA,0,0,0,0
7,1,7,773.5,811.75,6,67.6,0,0,NA,0,0,0,0
8,1,8,773.5,811.75,7,65.6,0,0,NA,0,0,0,0
9,1,9,773.5,811.75,8,60.8,0,0,NA,0,0,0,0
10,1,10,773.5,811.75,9,52.8,0,0,NA,0,0,0,0
11,1,11,773.5,811.75,10,44.4,0,0,NA,0,0,0,0
12,1,12,773.5,811.75,11,45.4,0,0,NA,0,0,0,0
13,1,13,773.5,811.75,12,48.1,0,0,NA,0,0,0,0
14,1,14,773.5,811.75,13,46.4,0,0,NA,0,0,0,0
15,1,15,773.5,811.75,14,45.4,0,0,NA,0,0,0,0
16,1,16,773.5,811.75,15,34.1,0,0,NA,0,0,0,0
17,1,17,773.5,811.75,16,38.7,0,0,NA,0,0,0,0
18,1,18,773.5,811.75,17,46.5,0,0,NA,0,0,0,0
19,1,19,795.75,953,22,62.2,142.992,142.992,NA,142.992,28.598,81.048,81.048
20,1,20,795.75,953,23,81.5,142.992,142.992,NA,0,0,0,-81.048
21,1,21,795.75,953,24,153.7,142.992,142.992,NA,0,0,0,0
22,1,22,795.75,953,25,175.5,142.992,142.992,NA,0,0,0,0
23,1,23,795.75,953,26,168.9,142.992,142.992,NA,0,0,0,0
24,1,24,795.75,953,27,159.2,142.992,142.992,NA,0,0,0,0
25,1,25,795.75,953,28,97.8,142.992,142.992,NA,0,0,0,0
26,1,26,795.75,953,29,59.5,142.992,142.992,NA,0,0,0,0
27,1,27,795.75,953,30,56.2,142.992,142.992,NA,0,0,0,0
28,1,28,795.75,953,31,58.5,142.992,142.992,NA,0,0,0,0
29,1,29,795.75,953,32,60.5,142.992,142.992,NA,0,0,0,0
30,1,30,778.25,1054,37,50.8,245.497,242.297,NA,102.505,20.501,99.83,99.83
31,1,31,778.25,1054,38,143.1,245.497,242.297,NA,0,0,0,-99.83
32,1,32,778.25,1054,39,156,245.497,242.297,NA,0,0,0,0
33,1,33,778.25,1054,40,99.1,245.497,242.297,NA,0,0,0,0
34,1,34,778.25,1054,41,59.4,245.497,242.297,NA,0,0,0,0
35,1,35,778.25,1054,42,54,245.497,242.297,NA,0,0,0,0
36,1,36,778.25,1054,43,38.4,245.497,242.297,NA,0,0,0,0
37,1,37,778.25,1054,44,42.2,245.497,242.297,NA,0,0,0,0
38,1,38,778.25,1054,45,46.5,245.497,242.297,NA,0,0,0,0
39,1,39,778.25,1054,46,51.3,245.497,242.297,NA,0,0,0,0
40,1,40,778.25,1054,47,51.7,245.497,242.297,NA,0,0,0,0
41,1,41,756.25,1192,52,72.6,385.239,380.641,NA,139.743,27.949,99.058,99.058
42,1,42,756.25,1192,53,45.5,385.239,380.641,NA,0,0,0,-99.058
43,1,43,756.25,1192,54,45.5,385.239,380.641,NA,0,0,0,0
44,1,44,756.25,1192,55,41.2,385.239,380.641,NA,0,0,0,0
45,1,45,756.25,1192,56,36.2,385.239,380.641,NA,0,0,0,0
46,1,46,756.25,1192,57,39.7,385.239,380.641,NA,0,0,0,0
47,1,47,756.25,1192,58,30.5,385.239,380.641,NA,0,0,0,0
48,1,48,756.25,1192,59,15.5,385.239,380.641,NA,0,0,0,0
49,1,49,756.25,1192,60,13.1,385.239,380.641,NA,0,0,0,0
50,1,50,756.25,1192,61,15.3,385.239,380.641,NA,0,0,0,0
51,1,51,740,1314,66,52.7,508.317,503.366,NA,123.077,24.615,97.587,97.587
52,1,52,740,1314,67,55.2,508.317,503.366,NA,0,0,0,-97.587
53,1,53,740,1314,68,47,508.317,503.366,NA,0,0,0,0
54,1,54,740,1314,69,51.4,508.317,503.366,NA,0,0,0,0
55,1,55,740,1314,70,51.4,508.317,503.366,NA,0,0,0,0
56,1,56,740,1314,71,57.4,508.317,503.366,NA,0,0,0,0
57,1,57,740,1314,72,50.2,508.317,503.366,NA,0,0,0,0
58,1,58,740,1314,73,41.9,508.317,503.366,NA,0,0,0,0
59,1,59,740,1314,74,39.8,508.317,503.366,NA,0,0,0,0
60,1,60,740,1314,75,45.6,508.317,503.366,NA,0,0,0,0
61,1,61,740,1314,76,92.9,508.317,503.366,NA,0,0,0,0
62,1,62,726,1454.5,80,61.9,649.512,644.503,NA,141.196,35.299,95.69,95.69
63,1,63,726,1454.5,81,62.9,649.512,644.503,NA,0,0,0,-95.69
64,1,64,726,1454.5,82,58.4,649.512,644.503,NA,0,0,0,0
65,1,65,726,1454.5,83,58.1,649.512,644.503,NA,0,0,0,0
66,1,66,726,1454.5,84,58.5,649.512,644.503,NA,0,0,0,0
67,1,67,726,1454.5,85,60.7,649.512,644.503,NA,0,0,0,0
68,1,68,726,1454.5,86,67.8,649.512,644.503,NA,0,0,0,0
69,1,69,726,1454.5,87,62.9,649.512,644.503,NA,0,0,0,0
70,1,70,726,1454.5,88,61.4,649.512,644.503,NA,0,0,0,0
71,1,71,726,1454.5,89,58.5,649.512,644.503,NA,0,0,0,0
72,1,72,726,1454.5,90,59.5,649.512,644.503,NA,0,0,0,0
73,1,73,726,1454.5,91,57.2,649.512,644.503,NA,0,0,0,0
74,1,74,726,1454.5,92,50.4,649.512,644.503,NA,0,0,0,0
75,1,75,726,1454.5,93,54.8,649.512,644.503,NA,0,0,0,0
76,2,1,585.5,707,0,22.5,0,0,NA,NA,NA,NA,NA
77,2,2,585.5,707,1,19.9,0,0,NA,0,0,0,NA
78,2,3,585.5,707,2,22.5,0,0,NA,0,0,0,0
79,2,4,585.5,707,3,25.6,0,0,NA,0,0,0,0
80,2,5,585.5,707,4,24.5,0,0,NA,0,0,0,0
81,2,6,585.5,707,5,22.5,0,0,NA,0,0,0,0
82,2,7,585.5,707,6,25.6,0,0,NA,0,0,0,0
83,2,8,585.5,707,7,24.5,0,0,NA,0,0,0,0
84,2,9,585.5,707,8,34.9,0,0,NA,0,0,0,0
85,2,10,585.5,707,9,19.9,0,0,NA,0,0,0,0
86,2,11,585.5,707,10,20.1,0,0,NA,0,0,0,0
87,2,12,585.5,707,11,21.1,0,0,NA,0,0,0,0
88,2,13,607.5,863.25,16,98.4,157.791,157.791,NA,157.791,31.558,81.985,81.985
89,2,14,607.5,863.25,17,123.4,157.791,157.791,NA,0,0,0,-81.985
90,2,15,607.5,863.25,18,87.6,157.791,157.791,NA,0,0,0,0
91,2,16,607.5,863.25,19,33,157.791,157.791,NA,0,0,0,0
92,2,17,607.5,863.25,20,31.4,157.791,157.791,NA,0,0,0,0
93,2,18,607.5,863.25,21,9.4,157.791,157.791,NA,0,0,0,0
94,2,19,607.5,863.25,22,3.9,157.791,157.791,NA,0,0,0,0
95,2,20,607.5,863.25,23,3,157.791,157.791,NA,0,0,0,0
96,2,21,607.5,863.25,24,6,157.791,157.791,NA,0,0,0,0
97,2,22,606.25,980.5,31,55.9,275.048,274.286,NA,117.257,16.751,90.611,90.611
98,2,23,606.25,980.5,32,50.2,275.048,274.286,NA,0,0,0,-90.611
99,2,24,606.25,980.5,33,40.9,275.048,274.286,NA,0,0,0,0
100,2,25,606.25,980.5,34,36.1,275.048,274.286,NA,0,0,0,0
101,2,26,606.25,980.5,35,37.7,275.048,274.286,NA,0,0,0,0
102,2,27,606.25,980.5,36,39.7,275.048,274.286,NA,0,0,0,0
103,2,28,606.25,980.5,37,20.1,275.048,274.286,NA,0,0,0,0
104,2,29,606.25,980.5,38,25.7,275.048,274.286,NA,0,0,0,0
105,2,30,606.25,980.5,39,27.6,275.048,274.286,NA,0,0,0,0
106,2,31,606.25,980.5,40,56,275.048,274.286,NA,0,0,0,0
107,2,32,597.75,1089.75,44,39.8,384.628,382.946,NA,109.58,27.395,94.449,94.449
108,2,33,597.75,1089.75,45,34.8,384.628,382.946,NA,0,0,0,-94.449
109,2,34,597.75,1089.75,46,36.4,384.628,382.946,NA,0,0,0,0
110,2,35,597.75,1089.75,47,30.7,384.628,382.946,NA,0,0,0,0
111,2,36,597.75,1089.75,48,31.7,384.628,382.946,NA,0,0,0,0
112,2,37,597.75,1089.75,49,29.4,384.628,382.946,NA,0,0,0,0
113,2,38,597.75,1089.75,50,26.8,384.628,382.946,NA,0,0,0,0
114,2,39,597.75,1089.75,51,23.7,384.628,382.946,NA,0,0,0,0
115,2,40,597.75,1089.75,52,23.7,384.628,382.946,NA,0,0,0,0
116,2,41,597.75,1089.75,53,29.4,384.628,382.946,NA,0,0,0,0
117,2,42,597.75,1089.75,54,36,384.628,382.946,NA,0,0,0,0
118,2,43,541.25,1206.25,59,29.2,514.106,501.207,NA,129.478,25.896,115.872,115.872
119,2,44,541.25,1206.25,60,27.2,514.106,501.207,NA,0,0,0,-115.872
120,2,45,541.25,1206.25,61,33.1,514.106,501.207,NA,0,0,0,0
121,2,46,541.25,1206.25,62,34.2,514.106,501.207,NA,0,0,0,0
122,2,47,541.25,1206.25,63,33.1,514.106,501.207,NA,0,0,0,0
123,2,48,541.25,1206.25,64,29.2,514.106,501.207,NA,0,0,0,0
124,2,49,541.25,1206.25,65,27.2,514.106,501.207,NA,0,0,0,0
125,2,50,541.25,1206.25,66,17.3,514.106,501.207,NA,0,0,0,0
126,2,51,541.25,1206.25,67,17.6,514.106,501.207,NA,0,0,0,0
127,2,52,541.25,1206.25,68,17.6,514.106,501.207,NA,0,0,0,0
128,2,53,551.75,1330,73,44.4,638.3,623.914,NA,124.195,24.839,85.15,85.15
129,2,54,551.75,1330,74,39.8,638.3,623.914,NA,0,0,0,-85.15
130,2,55,551.75,1330,75,42.1,638.3,623.914,NA,0,0,0,0
131,2,56,551.75,1330,76,36.5,638.3,623.914,NA,0,0,0,0
132,2,57,551.75,1330,77,39.3,638.3,623.914,NA,0,0,0,0
133,2,58,551.75,1330,78,41.1,638.3,623.914,NA,0,0,0,0
134,2,59,551.75,1330,79,41.3,638.3,623.914,NA,0,0,0,0
135,2,60,551.75,1330,80,33.2,638.3,623.914,NA,0,0,0,0
136,2,61,551.75,1330,81,35.2,638.3,623.914,NA,0,0,0,0
137,2,62,529.5,1420.25,85,27.1,731.253,715.445,NA,92.952,23.238,103.849,103.849
138,2,63,529.5,1420.25,86,32,731.253,715.445,NA,0,0,0,-103.849
139,2,64,529.5,1420.25,87,29.1,731.253,715.445,NA,0,0,0,0
140,2,65,529.5,1420.25,88,30.2,731.253,715.445,NA,0,0,0,0
141,2,66,529.5,1420.25,89,35.2,731.253,715.445,NA,0,0,0,0
142,2,67,529.5,1420.25,90,31.8,731.253,715.445,NA,0,0,0,0
143,2,68,529.5,1420.25,91,29.2,731.253,715.445,NA,0,0,0,0
144,2,69,529.5,1420.25,92,28.4,731.253,715.445,NA,0,0,0,0
145,2,70,529.5,1420.25,93,27.1,731.253,715.445,NA,0,0,0,0
146,3,1,864,642.25,0,55.9,0,0,NA,NA,NA,NA,NA
147,3,2,864,642.25,1,59.8,0,0,NA,0,0,0,NA
148,3,3,864,642.25,2,52.8,0,0,NA,0,0,0,0
149,3,4,864,642.25,3,54.9,0,0,NA,0,0,0,0
150,3,5,864,642.25,4,52.8,0,0,NA,0,0,0,0
151,3,6,864,642.25,5,54.9,0,0,NA,0,0,0,0
152,3,7,864,642.25,6,57.2,0,0,NA,0,0,0,0
153,3,8,864,642.25,7,58.4,0,0,NA,0,0,0,0
154,3,9,864,642.25,8,62.1,0,0,NA,0,0,0,0
155,3,10,865.5,751,11,37.6,108.76,108.76,NA,108.76,36.253,89.21,89.21
156,3,11,865.5,751,12,51.4,108.76,108.76,NA,0,0,0,-89.21
157,3,12,865.5,751,13,64.4,108.76,108.76,NA,0,0,0,0
