Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,791.75,111.5,0,65.5,0,0,NA,NA,NA,NA,NA
2,1,2,791.75,111.5,1,65.5,0,0,NA,0,0,0,NA
3,1,3,791.75,111.5,2,59.5,0,0,NA,0,0,0,0
4,1,4,791.75,111.5,3,69.9,0,0,NA,0,0,0,0
5,1,5,791.75,111.5,4,65.5,0,0,NA,0,0,0,0
6,1,6,927.25,117.75,10,101.3,135.644,135.644,NA,135.644,22.607,2.641,2.641
7,1,7,927.25,117.75,11,158.7,135.644,135.644,NA,0,0,0,-2.641
8,1,8,927.25,117.75,12,158.3,135.644,135.644,NA,0,0,0,0
9,1,9,927.25,117.75,13,163.4,135.644,135.644,NA,0,0,0,0
10,1,10,927.25,117.75,14,165.4,135.644,135.644,NA,0,0,0,0
11,1,11,927.25,117.75,15,173.2,135.644,135.644,NA,0,0,0,0
12,1,12,927.25,117.75,16,176.8,135.644,135.644,NA,0,0,0,0
13,1,13,927.25,117.75,17,167.9,135.644,135.644,NA,0,0,0,0
14,1,14,927.25,117.75,18,157.6,135.644,135.644,NA,0,0,0,0
15,1,15,927.25,117.75,19,157.6,135.644,135.644,NA,0,0,0,0
16,1,16,1003.5,115.75,24,166.4,211.92,211.793,NA,76.276,15.255,-1.502,-1.502
17,1,17,1003.5,115.75,25,161.1,211.92,211.793,NA,0,0,0,1.502
18,1,18,1003.5,115.75,26,158.3,211.92,211.793,NA,0,0,0,0
19,1,19,1003.5,115.75,27,160,211.92,211.793,NA,0,0,0,0
20,1,20,1003.5,115.75,28,149.1,211.92,211.793,NA,0,0,0,0
21,1,21,1003.5,115.75,29,141.1,211.92,211.793,NA,0,0,0,0
22,1,22,1003.5,115.75,30,142.1,211.92,211.793,NA,0,0,0,0
23,1,23,1003.5,115.75,31,142.1,211.92,211.793,NA,0,0,0,0
24,1,24,1003.5,115.75,32,142.1,211.92,211.793,NA,0,0,0,0
25,1,25,1003.5,115.75,33,131,211.92,211.793,NA,0,0,0,0
26,1,26,1128.25,133.25,38,155.3,337.892,337.202,NA,125.971,25.194,7.985,7.985
27,1,27,1128.25,133.25,39,135.3,337.892,337.202,NA,0,0,0,-7.985
28,1,28,1128.25,133.25,40,147.2,337.892,337.202,NA,0,0,0,0
29,1,29,1128.25,133.25,41,143.3,337.892,337.202,NA,0,0,0,0
30,1,30,1128.25,133.25,42,136.3,337.892,337.202,NA,0,0,0,0
31,1,31,1128.25,133.25,43,126.2,337.892,337.202,NA,0,0,0,0
32,1,32,1128.25,133.25,44,133.2,337.892,337.202,NA,0,0,0,0
33,1,33,1128.25,133.25,45,127.3,337.892,337.202,NA,0,0,0,0
34,1,34,1128.25,133.25,46,136.5,337.892,337.202,NA,0,0,0,0
35,1,35,1128.25,133.25,47,135.5,337.892,337.202,NA,0,0,0,0
36,1,36,1231.25,142.75,51,102.9,441.329,440.61,NA,103.437,25.859,5.27,5.27
37,1,37,1231.25,142.75,52,89.7,441.329,440.61,NA,0,0,0,-5.27
38,1,38,1231.25,142.75,53,92.2,441.329,440.61,NA,0,0,0,0
39,1,39,1231.25,142.75,54,92.2,441.329,440.61,NA,0,0,0,0
40,1,40,1231.25,142.75,55,89.8,441.329,440.61,NA,0,0,0,0
41,1,41,1231.25,142.75,56,92.2,441.329,440.61,NA,0,0,0,0
42,1,42,1231.25,142.75,57,88.8,441.329,440.61,NA,0,0,0,0
43,1,43,1231.25,142.75,58,88.8,441.329,440.61,NA,0,0,0,0
44,1,44,1231.25,142.75,59,94.8,441.329,440.61,NA,0,0,0,0
45,1,46,1231.25,142.75,60,83.9,441.329,440.61,NA,0,0,0,0
