Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1026.75,494,0,24.5,0,0,NA,NA,NA,NA,NA
2,1,2,1026.75,494,1,29.2,0,0,NA,0,0,0,NA
3,1,3,1026.75,494,2,24.8,0,0,NA,0,0,0,0
4,1,4,1026.75,494,3,28.2,0,0,NA,0,0,0,0
5,1,5,1026.75,494,4,21.3,0,0,NA,0,0,0,0
6,1,6,1149.5,496.25,10,30.2,122.771,122.771,NA,122.771,20.462,1.05,1.05
7,1,7,1149.5,496.25,11,45.3,122.771,122.771,NA,0,0,0,-1.05
8,1,8,1149.5,496.25,12,67.2,122.771,122.771,NA,0,0,0,0
9,1,9,1149.5,496.25,13,86.3,122.771,122.771,NA,0,0,0,0
10,1,10,1149.5,496.25,14,90.8,122.771,122.771,NA,0,0,0,0
11,1,11,1149.5,496.25,15,96.8,122.771,122.771,NA,0,0,0,0
12,1,12,1149.5,496.25,16,73.4,122.771,122.771,NA,0,0,0,0
13,1,13,1149.5,496.25,17,46.8,122.771,122.771,NA,0,0,0,0
14,1,14,1149.5,496.25,18,35.3,122.771,122.771,NA,0,0,0,0
15,1,15,1149.5,496.25,19,39.6,122.771,122.771,NA,0,0,0,0
16,1,16,1149.5,496.25,20,34.3,122.771,122.771,NA,0,0,0,0
17,1,17,1149.5,496.25,21,36.1,122.771,122.771,NA,0,0,0,0
18,1,18,1246,469.75,27,92.2,222.843,220.587,NA,100.072,16.679,-15.356,-15.356
19,1,19,1246,469.75,28,73.2,222.843,220.587,NA,0,0,0,15.356
20,1,20,1246,469.75,29,58.2,222.843,220.587,NA,0,0,0,0
21,1,21,1246,469.75,30,36.4,222.843,220.587,NA,0,0,0,0
22,1,22,1246,469.75,31,23.2,222.843,220.587,NA,0,0,0,0
23,1,23,1246,469.75,32,16.2,222.843,220.587,NA,0,0,0,0
24,1,24,1246,469.75,33,22.2,222.843,220.587,NA,0,0,0,0
25,1,25,1246,469.75,34,15.3,222.843,220.587,NA,0,0,0,0
26,1,26,1246,469.75,35,15,222.843,220.587,NA,0,0,0,0
27,1,27,1246,469.75,36,23.2,222.843,220.587,NA,0,0,0,0
28,1,28,1246,469.75,37,20.9,222.843,220.587,NA,0,0,0,0
29,1,29,1341,431,43,37.8,325.442,320.503,NA,102.599,17.1,-22.19,-22.19
30,1,30,1341,431,44,45.8,325.442,320.503,NA,0,0,0,22.19
31,1,31,1341,431,45,60.8,325.442,320.503,NA,0,0,0,0
32,1,32,1341,431,46,64.2,325.442,320.503,NA,0,0,0,0
33,1,33,1341,431,47,66.8,325.442,320.503,NA,0,0,0,0
34,1,34,1341,431,48,72.8,325.442,320.503,NA,0,0,0,0
35,1,35,1341,431,49,77.1,325.442,320.503,NA,0,0,0,0
36,1,36,1341,431,50,85.4,325.442,320.503,NA,0,0,0,0
37,1,37,1341,431,51,84.1,325.442,320.503,NA,0,0,0,0
38,1,38,1341,431,52,83,325.442,320.503,NA,0,0,0,0
39,1,39,1341,431,53,82,325.442,320.503,NA,0,0,0,0
40,1,40,1341,431,54,85.4,325.442,320.503,NA,0,0,0,0
41,1,41,1341,431,55,83,325.442,320.503,NA,0,0,0,0
42,1,43,1341,431,56,86.8,325.442,320.503,NA,0,0,0,0
43,2,1,1081.5,684,0,25.9,0,0,NA,NA,NA,NA,NA
44,2,2,1081.5,684,1,28.2,0,0,NA,0,0,0,NA
45,2,3,1081.5,684,2,19.9,0,0,NA,0,0,0,0
46,2,4,1081.5,684,3,29.2,0,0,NA,0,0,0,0
47,2,5,1081.5,684,4,26.9,0,0,NA,0,0,0,0
48,2,6,1081.5,684,5,24.8,0,0,NA,0,0,0,0
49,2,7,1081.5,684,6,28.2,0,0,NA,0,0,0,0
50,2,8,1081.5,684,7,23.2,0,0,NA,0,0,0,0
51,2,9,1081.5,684,8,18.9,0,0,NA,0,0,0,0
52,2,10,1081.5,684,9,19.9,0,0,NA,0,0,0,0
53,2,11,1081.5,684,10,13.9,0,0,NA,0,0,0,0
54,2,12,1081.5,684,11,10.5,0,0,NA,0,0,0,0
55,2,13,1081.5,684,12,36.5,0,0,NA,0,0,0,0
56,2,14,1210.5,657.75,18,37.7,131.644,131.644,NA,131.644,21.941,-11.502,-11.502
57,2,15,1210.5,657.75,19,41,131.644,131.644,NA,0,0,0,11.502
58,2,16,1210.5,657.75,20,50,131.644,131.644,NA,0,0,0,0
59,2,17,1210.5,657.75,21,59.3,131.644,131.644,NA,0,0,0,0
60,2,18,1210.5,657.75,22,76,131.644,131.644,NA,0,0,0,0
61,2,19,1210.5,657.75,23,84.1,131.644,131.644,NA,0,0,0,0
62,2,20,1210.5,657.75,24,86.1,131.644,131.644,NA,0,0,0,0
63,2,21,1210.5,657.75,25,51.2,131.644,131.644,NA,0,0,0,0
64,2,22,1210.5,657.75,26,41.2,131.644,131.644,NA,0,0,0,0
65,2,23,1210.5,657.75,27,45.8,131.644,131.644,NA,0,0,0,0
66,2,24,1210.5,657.75,28,41,131.644,131.644,NA,0,0,0,0
67,2,25,1210.5,657.75,29,30.6,131.644,131.644,NA,0,0,0,0
68,2,26,1312.5,627.25,35,71.2,238.106,237.869,NA,106.462,17.744,-16.648,-16.648
69,2,27,1312.5,627.25,36,44.6,238.106,237.869,NA,0,0,0,16.648
70,2,28,1312.5,627.25,37,50.6,238.106,237.869,NA,0,0,0,0
71,2,29,1312.5,627.25,38,52.6,238.106,237.869,NA,0,0,0,0
