Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1074.167,940.167,0,79.2,0,0,NA,NA,NA,NA,NA
2,1,2,1074.167,940.167,1,77.2,0,0,NA,0,0,0,NA
3,1,3,1074.167,940.167,2,78.4,0,0,NA,0,0,0,0
4,1,4,1074.167,940.167,3,75.5,0,0,NA,0,0,0,0
5,1,5,1074.167,940.167,4,78.5,0,0,NA,0,0,0,0
6,1,6,1074.167,940.167,5,78.5,0,0,NA,0,0,0,0
7,1,7,1074.167,940.167,6,81.5,0,0,NA,0,0,0,0
8,1,8,960.5,907.833,11,44.5,118.176,118.176,NA,118.176,23.635,-164.121,-164.121
9,1,9,960.5,907.833,12,59.4,118.176,118.176,NA,0,0,0,164.121
10,1,10,960.5,907.833,13,61.8,118.176,118.176,NA,0,0,0,0
11,1,11,960.5,907.833,14,48.1,118.176,118.176,NA,0,0,0,0
12,1,12,960.5,907.833,15,38.8,118.176,118.176,NA,0,0,0,0
13,1,13,960.5,907.833,16,38.8,118.176,118.176,NA,0,0,0,0
14,1,14,960.5,907.833,17,38.8,118.176,118.176,NA,0,0,0,0
15,1,15,960.5,907.833,18,38.8,118.176,118.176,NA,0,0,0,0
16,1,16,960.5,907.833,19,39.8,118.176,118.176,NA,0,0,0,0
17,1,17,960.5,907.833,20,43.3,118.176,118.176,NA,0,0,0,0
18,1,18,863.833,916.5,24,52.4,215.23,211.661,NA,97.054,24.264,174.877,174.877
19,1,19,863.833,916.5,25,50.4,215.23,211.661,NA,0,0,0,-174.877
20,1,20,863.833,916.5,26,45.4,215.23,211.661,NA,0,0,0,0
21,1,21,863.833,916.5,27,59.3,215.23,211.661,NA,0,0,0,0
22,1,22,863.833,916.5,28,58.5,215.23,211.661,NA,0,0,0,0
23,1,23,863.833,916.5,29,54.6,215.23,211.661,NA,0,0,0,0
24,1,24,863.833,916.5,30,51.5,215.23,211.661,NA,0,0,0,0
25,1,25,863.833,916.5,31,56.2,215.23,211.661,NA,0,0,0,0
26,1,26,863.833,916.5,32,57.2,215.23,211.661,NA,0,0,0,0
27,1,27,863.833,916.5,33,59.2,215.23,211.661,NA,0,0,0,0
28,1,28,773.833,888.5,37,50,309.485,304.745,NA,94.255,23.564,-162.719,-162.719
29,1,29,773.833,888.5,38,44.6,309.485,304.745,NA,0,0,0,162.719
