Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1362.25,471,0,59.9,0,0,NA,NA,NA,NA,NA
2,1,2,1362.25,471,1,67.9,0,0,NA,0,0,0,NA
3,1,3,1362.25,471,2,60.9,0,0,NA,0,0,0,0
4,1,4,1362.25,471,3,71,0,0,NA,0,0,0,0
5,1,5,1362.25,471,4,67.4,0,0,NA,0,0,0,0
6,1,6,1362.25,471,5,67.4,0,0,NA,0,0,0,0
7,1,7,1362.25,471,6,55.1,0,0,NA,0,0,0,0
8,1,8,1362.25,471,7,71.4,0,0,NA,0,0,0,0
9,1,9,1362.25,471,8,58.2,0,0,NA,0,0,0,0
10,1,10,1362.25,471,9,54.9,0,0,NA,0,0,0,0
11,1,11,1362.25,471,10,53.8,0,0,NA,0,0,0,0
12,1,12,1362.25,471,11,64.2,0,0,NA,0,0,0,0
13,1,13,1362.25,471,12,58.5,0,0,NA,0,0,0,0
14,1,14,1362.25,471,13,53.8,0,0,NA,0,0,0,0
15,1,15,1392.75,372.25,18,100.6,103.353,103.353,NA,103.353,20.671,-72.836,-72.836
16,1,16,1392.75,372.25,19,109.6,103.353,103.353,NA,0,0,0,72.836
17,1,17,1392.75,372.25,20,108.6,103.353,103.353,NA,0,0,0,0
18,1,18,1392.75,372.25,21,108.6,103.353,103.353,NA,0,0,0,0
19,1,19,1392.75,372.25,22,110.9,103.353,103.353,NA,0,0,0,0
20,1,20,1392.75,372.25,23,116.5,103.353,103.353,NA,0,0,0,0
21,1,21,1392.75,372.25,24,112.2,103.353,103.353,NA,0,0,0,0
22,1,22,1392.75,372.25,25,111.1,103.353,103.353,NA,0,0,0,0
23,1,23,1392.75,372.25,26,109.8,103.353,103.353,NA,0,0,0,0
24,1,24,1392.75,372.25,27,102.8,103.353,103.353,NA,0,0,0,0
25,1,25,1392.75,372.25,28,90.9,103.353,103.353,NA,0,0,0,0
26,1,26,1392.75,372.25,29,86.2,103.353,103.353,NA,0,0,0,0
27,1,27,1435,279,34,85.1,205.728,205.321,NA,102.375,20.475,-65.626,-65.626
28,1,28,1435,279,35,87.5,205.728,205.321,NA,0,0,0,65.626
29,1,29,1435,279,36,97.9,205.728,205.321,NA,0,0,0,0
30,1,30,1435,279,37,105.9,205.728,205.321,NA,0,0,0,0
31,1,31,1435,279,38,104,205.728,205.321,NA,0,0,0,0
32,1,32,1435,279,39,94.3,205.728,205.321,NA,0,0,0,0
33,1,33,1435,279,40,99.3,205.728,205.321,NA,0,0,0,0
34,1,34,1435,279,41,96.6,205.728,205.321,NA,0,0,0,0
35,1,35,1435,279,42,81.4,205.728,205.321,NA,0,0,0,0
36,1,36,1554.5,208.25,47,66.8,344.601,325.573,NA,138.873,27.775,-30.628,-30.628
37,1,37,1554.5,208.25,48,70.1,344.601,325.573,NA,0,0,0,30.628
38,1,38,1554.5,208.25,49,79.3,344.601,325.573,NA,0,0,0,0
39,1,39,1554.5,208.25,50,77.8,344.601,325.573,NA,0,0,0,0
40,1,40,1554.5,208.25,51,62.9,344.601,325.573,NA,0,0,0,0
41,1,41,1554.5,208.25,52,64,344.601,325.573,NA,0,0,0,0
42,1,42,1554.5,208.25,53,67.9,344.601,325.573,NA,0,0,0,0
43,1,43,1554.5,208.25,54,64,344.601,325.573,NA,0,0,0,0
44,1,44,1554.5,208.25,55,62.8,344.601,325.573,NA,0,0,0,0
45,1,45,1554.5,208.25,56,63,344.601,325.573,NA,0,0,0,0
46,1,46,1554.5,208.25,57,61.8,344.601,325.573,NA,0,0,0,0
47,1,47,1554.5,208.25,58,59.5,344.601,325.573,NA,0,0,0,0
48,1,48,1554.5,208.25,59,75.7,344.601,325.573,NA,0,0,0,0
49,1,49,1554.5,208.25,60,62,344.601,325.573,NA,0,0,0,0
50,1,50,1554.5,208.25,61,66.4,344.601,325.573,NA,0,0,0,0
51,2,1,1359,652,0,65.1,0,0,NA,NA,NA,NA,NA
52,2,2,1359,652,1,53.8,0,0,NA,0,0,0,NA
53,2,3,1359,652,2,60.8,0,0,NA,0,0,0,0
54,2,4,1359,652,3,62.9,0,0,NA,0,0,0,0
55,2,5,1359,652,4,57.6,0,0,NA,0,0,0,0
56,2,6,1359,652,5,60.6,0,0,NA,0,0,0,0
57,2,7,1359,652,6,57.6,0,0,NA,0,0,0,0
58,2,8,1467,556.5,11,59.7,144.167,144.167,NA,144.167,28.833,-41.485,-41.485
59,2,9,1467,556.5,12,57.4,144.167,144.167,NA,0,0,0,41.485
60,2,10,1467,556.5,13,75.8,144.167,144.167,NA,0,0,0,0
61,2,11,1467,556.5,14,57.4,144.167,144.167,NA,0,0,0,0
62,2,12,1467,556.5,15,53.9,144.167,144.167,NA,0,0,0,0
63,2,13,1467,556.5,16,51.6,144.167,144.167,NA,0,0,0,0
64,2,14,1467,556.5,17,48.3,144.167,144.167,NA,0,0,0,0
65,2,15,1467,556.5,18,46.6,144.167,144.167,NA,0,0,0,0
66,2,16,1467,556.5,19,41.3,144.167,144.167,NA,0,0,0,0
67,2,17,1467,556.5,20,44.3,144.167,144.167,NA,0,0,0,0
68,2,18,1467,556.5,21,44.3,144.167,144.167,NA,0,0,0,0
69,2,19,1467,556.5,22,43.3,144.167,144.167,NA,0,0,0,0
70,2,20,1540.25,494.5,26,46.9,240.134,240.12,NA,95.966,23.992,-40.245,-40.245
71,2,21,1540.25,494.5,27,59.8,240.134,240.12,NA,0,0,0,40.245
72,2,22,1540.25,494.5,28,64.4,240.134,240.12,NA,0,0,0,0
73,2,23,1540.25,494.5,29,70.2,240.134,240.12,NA,0,0,0,0
74,2,24,1540.25,494.5,30,71.2,240.134,240.12,NA,0,0,0,0
75,2,25,1540.25,494.5,31,61.8,240.134,240.12,NA,0,0,0,0
76,2,26,1540.25,494.5,32,66.7,240.134,240.12,NA,0,0,0,0
77,2,27,1540.25,494.5,33,64,240.134,240.12,NA,0,0,0,0
78,2,28,1540.25,494.5,34,60,240.134,240.12,NA,0,0,0,0
79,2,29,1540.25,494.5,35,61,240.134,240.12,NA,0,0,0,0
80,2,30,1634,427,40,71.6,355.656,355.317,NA,115.522,23.104,-35.754,-35.754
81,2,31,1634,427,41,67.6,355.656,355.317,NA,0,0,0,35.754
82,2,32,1634,427,42,68.6,355.656,355.317,NA,0,0,0,0
83,2,33,1634,427,43,70.1,355.656,355.317,NA,0,0,0,0
84,2,34,1634,427,44,73.4,355.656,355.317,NA,0,0,0,0
85,2,35,1634,427,45,61.8,355.656,355.317,NA,0,0,0,0
86,2,36,1634,427,46,69,355.656,355.317,NA,0,0,0,0
87,2,37,1634,427,47,57,355.656,355.317,NA,0,0,0,0
88,2,38,1634,427,48,57,355.656,355.317,NA,0,0,0,0
89,2,39,1724.5,349,53,79.2,475.131,474.762,NA,119.475,23.895,-40.757,-40.757
90,2,40,1724.5,349,54,77,475.131,474.762,NA,0,0,0,40.757
91,2,41,1724.5,349,55,80.8,475.131,474.762,NA,0,0,0,0
