Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1125.25,328.25,0,46.5,0,0,NA,NA,NA,NA,NA
2,1,2,1125.25,328.25,1,44.2,0,0,NA,0,0,0,NA
3,1,3,1125.25,328.25,2,43.2,0,0,NA,0,0,0,0
4,1,4,1125.25,328.25,3,46.5,0,0,NA,0,0,0,0
5,1,5,1125.25,328.25,4,43.2,0,0,NA,0,0,0,0
6,1,6,1125.25,328.25,5,49.2,0,0,NA,0,0,0,0
7,1,7,1125.25,328.25,6,38.2,0,0,NA,0,0,0,0
8,1,8,1125.25,328.25,7,43.2,0,0,NA,0,0,0,0
9,1,9,1125.25,328.25,8,38.2,0,0,NA,0,0,0,0
10,1,10,1122.5,329.75,9,42.2,3.132,3.132,NA,3.132,3.132,151.39,151.39
11,1,11,1122.5,329.75,10,44.2,3.132,3.132,NA,0,0,0,-151.39
12,1,12,1076.25,447.25,19,77.1,129.407,128.693,NA,126.275,14.031,111.485,111.485
13,1,13,1076.25,447.25,20,75.5,129.407,128.693,NA,0,0,0,-111.485
14,1,14,1076.25,447.25,21,79.4,129.407,128.693,NA,0,0,0,0
15,1,15,1076.25,447.25,22,76.8,129.407,128.693,NA,0,0,0,0
16,1,16,1076.25,447.25,23,82.8,129.407,128.693,NA,0,0,0,0
17,1,17,1076.25,447.25,24,79.4,129.407,128.693,NA,0,0,0,0
18,1,18,1076.25,447.25,25,81.4,129.407,128.693,NA,0,0,0,0
19,1,19,1076.25,447.25,26,79.4,129.407,128.693,NA,0,0,0,0
20,1,20,1076.25,447.25,27,90.8,129.407,128.693,NA,0,0,0,0
21,1,21,988.75,484.75,31,51.3,224.604,207.664,NA,95.197,23.799,156.801,156.801
22,1,22,988.75,484.75,32,37.3,224.604,207.664,NA,0,0,0,-156.801
23,1,23,988.75,484.75,33,44.3,224.604,207.664,NA,0,0,0,0
24,1,24,988.75,484.75,34,43,224.604,207.664,NA,0,0,0,0
25,1,25,988.75,484.75,35,48,224.604,207.664,NA,0,0,0,0
26,1,26,988.75,484.75,36,42.2,224.604,207.664,NA,0,0,0,0
27,1,27,988.75,484.75,37,43.2,224.604,207.664,NA,0,0,0,0
28,1,28,988.75,484.75,38,31.3,224.604,207.664,NA,0,0,0,0
29,1,29,988.75,484.75,39,42.3,224.604,207.664,NA,0,0,0,0
30,1,30,988.75,484.75,40,50.3,224.604,207.664,NA,0,0,0,0
31,1,31,888,508,45,64.6,328.002,297.654,NA,103.398,20.68,167.005,167.005
32,1,32,888,508,46,58.6,328.002,297.654,NA,0,0,0,-167.005
33,1,33,888,508,47,58.6,328.002,297.654,NA,0,0,0,0
34,1,34,888,508,48,62.7,328.002,297.654,NA,0,0,0,0
35,1,35,888,508,49,62.7,328.002,297.654,NA,0,0,0,0
36,1,36,888,508,50,58.6,328.002,297.654,NA,0,0,0,0
37,1,37,888,508,51,57.2,328.002,297.654,NA,0,0,0,0
38,1,38,888,508,52,52.5,328.002,297.654,NA,0,0,0,0
39,1,39,888,508,53,63.2,328.002,297.654,NA,0,0,0,0
40,1,40,812.5,485.5,59,87.8,406.784,350.057,NA,78.781,13.13,-163.405,-163.405
41,1,41,812.5,485.5,60,101.6,406.784,350.057,NA,0,0,0,163.405
42,1,42,812.5,485.5,61,103.9,406.784,350.057,NA,0,0,0,0
43,1,43,812.5,485.5,62,104.2,406.784,350.057,NA,0,0,0,0
44,1,44,812.5,485.5,63,112.3,406.784,350.057,NA,0,0,0,0
45,1,45,812.5,485.5,64,119.3,406.784,350.057,NA,0,0,0,0
46,1,46,812.5,485.5,65,113.3,406.784,350.057,NA,0,0,0,0
47,1,47,812.5,485.5,66,108.3,406.784,350.057,NA,0,0,0,0
48,1,48,812.5,485.5,67,112.3,406.784,350.057,NA,0,0,0,0
49,1,49,812.5,485.5,68,105.3,406.784,350.057,NA,0,0,0,0
50,1,50,812.5,485.5,69,108.3,406.784,350.057,NA,0,0,0,0
51,1,51,812.5,485.5,70,108.3,406.784,350.057,NA,0,0,0,0
52,1,52,812.5,485.5,71,108.3,406.784,350.057,NA,0,0,0,0
53,2,1,1230.5,198.5,0,120.3,0,0,NA,NA,NA,NA,NA
54,2,2,1230.5,198.5,1,118.7,0,0,NA,0,0,0,NA
55,2,3,1230.5,198.5,2,117.5,0,0,NA,0,0,0,0
56,2,4,1230.5,198.5,3,121.5,0,0,NA,0,0,0,0
57,2,5,1230.5,198.5,4,117.5,0,0,NA,0,0,0,0
58,2,6,1109.25,250.25,9,81.4,131.832,131.832,NA,131.832,26.366,156.887,156.887
59,2,7,1109.25,250.25,10,77.8,131.832,131.832,NA,0,0,0,-156.887
60,2,8,1109.25,250.25,11,80.1,131.832,131.832,NA,0,0,0,0
61,2,9,1109.25,250.25,12,80.1,131.832,131.832,NA,0,0,0,0
62,2,10,1109.25,250.25,13,84.1,131.832,131.832,NA,0,0,0,0
63,2,11,1109.25,250.25,14,81.7,131.832,131.832,NA,0,0,0,0
64,2,12,1109.25,250.25,15,118.7,131.832,131.832,NA,0,0,0,0
