Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1146,500.75,0,28,0,0,NA,NA,NA,NA,NA
2,1,2,1146,500.75,1,45.9,0,0,NA,0,0,0,NA
3,1,3,1146,500.75,2,37.9,0,0,NA,0,0,0,0
4,1,4,1146,500.75,3,42,0,0,NA,0,0,0,0
5,1,5,1146,500.75,4,22.2,0,0,NA,0,0,0,0
6,1,6,1146,500.75,5,25.9,0,0,NA,0,0,0,0
7,1,7,1146,500.75,6,24,0,0,NA,0,0,0,0
8,1,8,1146,500.75,7,24.9,0,0,NA,0,0,0,0
9,1,9,1146,500.75,8,16.5,0,0,NA,0,0,0,0
10,1,10,1146,500.75,9,28,0,0,NA,0,0,0,0
11,1,11,1146,500.75,10,18,0,0,NA,0,0,0,0
12,1,12,1146,500.75,11,27.5,0,0,NA,0,0,0,0
13,1,13,1146,500.75,12,8.7,0,0,NA,0,0,0,0
14,1,14,1146,500.75,13,9.9,0,0,NA,0,0,0,0
15,1,15,1283,506,20,35.2,137.101,137.101,NA,137.101,19.586,2.195,2.195
16,1,16,1283,506,21,53.8,137.101,137.101,NA,0,0,0,-2.195
17,1,17,1283,506,22,38.8,137.101,137.101,NA,0,0,0,0
18,1,18,1283,506,23,52.8,137.101,137.101,NA,0,0,0,0
19,1,19,1283,506,24,50.8,137.101,137.101,NA,0,0,0,0
20,1,20,1283,506,25,60.8,137.101,137.101,NA,0,0,0,0
21,1,21,1283,506,26,59.8,137.101,137.101,NA,0,0,0,0
22,1,22,1283,506,27,65.7,137.101,137.101,NA,0,0,0,0
23,1,23,1283,506,28,53.7,137.101,137.101,NA,0,0,0,0
24,1,24,1283,506,29,55.3,137.101,137.101,NA,0,0,0,0
25,1,25,1275.5,504.75,30,18.9,144.704,129.562,NA,7.603,7.603,-170.538,-170.538
26,1,26,1402.5,501.75,36,14.7,271.739,256.502,NA,127.035,21.173,-1.353,169.184
27,1,27,1402.5,501.75,37,32.9,271.739,256.502,NA,0,0,0,1.353
28,1,28,1402.5,501.75,38,28.5,271.739,256.502,NA,0,0,0,0
