Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,978.75,186.25,0,74.5,0,0,NA,NA,NA,NA,NA
2,1,2,978.75,186.25,1,73.5,0,0,NA,0,0,0,NA
3,1,3,978.75,186.25,2,75.6,0,0,NA,0,0,0,0
4,1,4,978.75,186.25,3,82,0,0,NA,0,0,0,0
5,1,5,978.75,186.25,4,84.1,0,0,NA,0,0,0,0
6,1,6,978.75,186.25,5,80.4,0,0,NA,0,0,0,0
7,1,7,978.75,186.25,6,78.4,0,0,NA,0,0,0,0
8,1,8,1068.75,287.75,11,88.7,135.655,135.655,NA,135.655,27.131,48.437,48.437
9,1,9,1068.75,287.75,12,95.7,135.655,135.655,NA,0,0,0,-48.437
10,1,10,1068.75,287.75,13,99.1,135.655,135.655,NA,0,0,0,0
11,1,11,1068.75,287.75,14,98.1,135.655,135.655,NA,0,0,0,0
12,1,12,1068.75,287.75,15,102.7,135.655,135.655,NA,0,0,0,0
13,1,13,1068.75,287.75,16,101.1,135.655,135.655,NA,0,0,0,0
14,1,14,1068.75,287.75,17,138.2,135.655,135.655,NA,0,0,0,0
15,1,15,1068.75,287.75,18,150.3,135.655,135.655,NA,0,0,0,0
16,1,16,1068.75,287.75,19,107.6,135.655,135.655,NA,0,0,0,0
17,1,17,1068.75,287.75,20,83.7,135.655,135.655,NA,0,0,0,0
18,1,18,1068.75,287.75,21,81.4,135.655,135.655,NA,0,0,0,0
19,1,19,1068.75,287.75,22,79.6,135.655,135.655,NA,0,0,0,0
20,1,20,1068.75,287.75,23,74.6,135.655,135.655,NA,0,0,0,0
21,1,21,1068.75,287.75,24,68.7,135.655,135.655,NA,0,0,0,0
22,1,22,1151.25,335.5,29,50.3,230.977,228.105,NA,95.322,19.064,30.062,30.062
23,1,23,1151.25,335.5,30,89.6,230.977,228.105,NA,0,0,0,-30.062
24,1,24,1151.25,335.5,31,114.5,230.977,228.105,NA,0,0,0,0
25,1,25,1151.25,335.5,32,120.4,230.977,228.105,NA,0,0,0,0
26,1,26,1151.25,335.5,33,141.1,230.977,228.105,NA,0,0,0,0
27,1,27,1151.25,335.5,34,141,230.977,228.105,NA,0,0,0,0
28,1,28,1151.25,335.5,35,111,230.977,228.105,NA,0,0,0,0
29,1,29,1151.25,335.5,36,113.1,230.977,228.105,NA,0,0,0,0
30,1,30,1151.25,335.5,37,111,230.977,228.105,NA,0,0,0,0
31,1,31,1151.25,335.5,38,114.1,230.977,228.105,NA,0,0,0,0
32,1,32,1151.25,335.5,39,116.9,230.977,228.105,NA,0,0,0,0
33,1,33,1151.25,335.5,40,122.7,230.977,228.105,NA,0,0,0,0
