Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1379,262.5,0,98.1,0,0,NA,NA,NA,NA,NA
2,1,2,1379,262.5,1,96.7,0,0,NA,0,0,0,NA
3,1,3,1379,262.5,2,93.7,0,0,NA,0,0,0,0
4,1,4,1379,262.5,3,92.7,0,0,NA,0,0,0,0
5,1,5,1486.25,290,8,61.9,110.72,110.72,NA,110.72,22.144,14.381,14.381
6,1,6,1486.25,290,9,61.9,110.72,110.72,NA,0,0,0,-14.381
7,1,7,1486.25,290,10,68.9,110.72,110.72,NA,0,0,0,0
8,1,8,1486.25,290,11,82.6,110.72,110.72,NA,0,0,0,0
9,1,9,1486.25,290,12,76.9,110.72,110.72,NA,0,0,0,0
10,1,10,1486.25,290,13,78.5,110.72,110.72,NA,0,0,0,0
11,1,11,1486.25,290,14,74.6,110.72,110.72,NA,0,0,0,0
12,1,12,1486.25,290,15,70.3,110.72,110.72,NA,0,0,0,0
13,1,13,1486.25,290,16,75.6,110.72,110.72,NA,0,0,0,0
14,1,14,1486.25,290,17,74.6,110.72,110.72,NA,0,0,0,0
15,1,15,1612.5,310.5,22,84.1,238.623,238.383,NA,127.904,25.581,9.223,9.223
16,1,16,1612.5,310.5,23,51.8,238.623,238.383,NA,0,0,0,-9.223
17,1,17,1612.5,310.5,24,41.5,238.623,238.383,NA,0,0,0,0
18,1,18,1612.5,310.5,25,46.9,238.623,238.383,NA,0,0,0,0
19,1,19,1612.5,310.5,26,45.3,238.623,238.383,NA,0,0,0,0
20,1,20,1612.5,310.5,27,34.9,238.623,238.383,NA,0,0,0,0
21,1,21,1612.5,310.5,28,41.9,238.623,238.383,NA,0,0,0,0
22,1,22,1612.5,310.5,29,37.1,238.623,238.383,NA,0,0,0,0
23,1,23,1612.5,310.5,30,33,238.623,238.383,NA,0,0,0,0
24,1,24,1612.5,310.5,31,37.5,238.623,238.383,NA,0,0,0,0
25,1,25,1612.5,310.5,32,42.3,238.623,238.383,NA,0,0,0,0
26,1,26,1612.5,310.5,33,40,238.623,238.383,NA,0,0,0,0
27,1,27,1687.5,313.25,38,64.3,313.673,312.646,NA,75.05,15.01,2.1,2.1
28,1,28,1687.5,313.25,39,61.7,313.673,312.646,NA,0,0,0,-2.1
29,1,29,1687.5,313.25,40,66.8,313.673,312.646,NA,0,0,0,0
30,1,30,1687.5,313.25,41,63.5,313.673,312.646,NA,0,0,0,0
31,1,31,1687.5,313.25,42,64.5,313.673,312.646,NA,0,0,0,0
32,1,32,1687.5,313.25,43,59.5,313.673,312.646,NA,0,0,0,0
33,1,33,1687.5,313.25,44,60.5,313.673,312.646,NA,0,0,0,0
34,1,34,1687.5,313.25,45,59.5,313.673,312.646,NA,0,0,0,0
35,1,35,1687.5,313.25,46,62.1,313.673,312.646,NA,0,0,0,0
36,1,36,1687.5,313.25,47,62.1,313.673,312.646,NA,0,0,0,0
37,1,37,1687.5,313.25,48,62.1,313.673,312.646,NA,0,0,0,0
38,1,38,1687.5,313.25,49,60.7,313.673,312.646,NA,0,0,0,0
39,1,42,1687.5,313.25,50,63.3,313.673,312.646,NA,0,0,0,0
40,2,1,1376,464.5,0,29.4,0,0,NA,NA,NA,NA,NA
41,2,2,1376,464.5,1,26.8,0,0,NA,0,0,0,NA
42,2,3,1376,464.5,2,30.4,0,0,NA,0,0,0,0
43,2,4,1376,464.5,3,28.4,0,0,NA,0,0,0,0
44,2,5,1376,464.5,4,50.2,0,0,NA,0,0,0,0
45,2,6,1376,464.5,5,69.2,0,0,NA,0,0,0,0
46,2,7,1376,464.5,6,62.2,0,0,NA,0,0,0,0
47,2,8,1376,464.5,7,59.2,0,0,NA,0,0,0,0
48,2,9,1376,464.5,8,63.2,0,0,NA,0,0,0,0
49,2,10,1376,464.5,9,57.2,0,0,NA,0,0,0,0
50,2,11,1491.75,484,17,54.6,117.381,117.381,NA,117.381,14.673,9.563,9.563
51,2,12,1491.75,484,18,67.5,117.381,117.381,NA,0,0,0,-9.563
52,2,13,1491.75,484,19,70.1,117.381,117.381,NA,0,0,0,0
53,2,14,1491.75,484,20,66.9,117.381,117.381,NA,0,0,0,0
54,2,15,1491.75,484,21,58.3,117.381,117.381,NA,0,0,0,0
55,2,16,1491.75,484,22,69,117.381,117.381,NA,0,0,0,0
56,2,17,1491.75,484,23,62,117.381,117.381,NA,0,0,0,0
57,2,18,1491.75,484,24,64,117.381,117.381,NA,0,0,0,0
58,2,19,1491.75,484,25,63,117.381,117.381,NA,0,0,0,0
59,2,20,1571.5,507,29,45.4,200.381,200.066,NA,83,20.75,16.088,16.088
60,2,21,1571.5,507,30,48.1,200.381,200.066,NA,0,0,0,-16.088
61,2,22,1571.5,507,31,40.8,200.381,200.066,NA,0,0,0,0
62,2,23,1571.5,507,32,47.8,200.381,200.066,NA,0,0,0,0
63,2,24,1571.5,507,33,41.1,200.381,200.066,NA,0,0,0,0
64,2,25,1571.5,507,34,39.5,200.381,200.066,NA,0,0,0,0
65,2,26,1571.5,507,35,44.5,200.381,200.066,NA,0,0,0,0
66,2,27,1571.5,507,36,40.7,200.381,200.066,NA,0,0,0,0
67,2,28,1571.5,507,37,36.6,200.381,200.066,NA,0,0,0,0
68,2,29,1571.5,507,38,38.6,200.381,200.066,NA,0,0,0,0
69,2,30,1571.5,507,39,35.3,200.381,200.066,NA,0,0,0,0
70,2,31,1571.5,507,40,38.6,200.381,200.066,NA,0,0,0,0
71,2,32,1571.5,507,41,50.5,200.381,200.066,NA,0,0,0,0
72,2,33,1709.75,486,44,65.5,340.217,334.442,NA,139.836,46.612,-8.637,-8.637
73,2,34,1709.75,486,45,63.1,340.217,334.442,NA,0,0,0,8.637
74,2,35,1709.75,486,46,68.4,340.217,334.442,NA,0,0,0,0
75,2,36,1709.75,486,47,66.7,340.217,334.442,NA,0,0,0,0
76,2,37,1709.75,486,48,70.5,340.217,334.442,NA,0,0,0,0
77,2,38,1709.75,486,49,66.7,340.217,334.442,NA,0,0,0,0
78,2,44,1709.75,486,50,71.7,340.217,334.442,NA,0,0,0,0
79,3,1,1309,216.75,0,64.2,0,0,NA,NA,NA,NA,NA
80,3,2,1309,216.75,1,65.2,0,0,NA,0,0,0,NA
81,3,3,1309,216.75,2,59.2,0,0,NA,0,0,0,0
82,3,4,1309,216.75,3,55.2,0,0,NA,0,0,0,0
83,3,5,1309,216.75,4,57.3,0,0,NA,0,0,0,0
84,3,6,1309,216.75,5,60.3,0,0,NA,0,0,0,0
85,3,7,1309,216.75,6,59.5,0,0,NA,0,0,0,0
86,3,8,1309,216.75,7,63.1,0,0,NA,0,0,0,0
87,3,9,1309,216.75,8,58.4,0,0,NA,0,0,0,0
88,3,10,1309,216.75,9,57.4,0,0,NA,0,0,0,0
89,3,11,1309,216.75,10,56.1,0,0,NA,0,0,0,0
90,3,12,1309,216.75,11,52.5,0,0,NA,0,0,0,0
91,3,13,1309,216.75,12,57.2,0,0,NA,0,0,0,0
92,3,14,1457,265.5,16,9.9,155.822,155.822,NA,155.822,38.956,18.231,18.231
93,3,15,1457,265.5,17,2.7,155.822,155.822,NA,0,0,0,-18.231
94,3,16,1457,265.5,18,14,155.822,155.822,NA,0,0,0,0
95,3,17,1457,265.5,19,8.4,155.822,155.822,NA,0,0,0,0
96,3,18,1457,265.5,20,13,155.822,155.822,NA,0,0,0,0
97,3,19,1457,265.5,21,20.6,155.822,155.822,NA,0,0,0,0
98,3,20,1457,265.5,22,27.8,155.822,155.822,NA,0,0,0,0
99,3,21,1457,265.5,23,39.8,155.822,155.822,NA,0,0,0,0
100,3,22,1457,265.5,24,49.1,155.822,155.822,NA,0,0,0,0
