Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1236.75,684.5,0,56.2,0,0,NA,NA,NA,NA,NA
2,1,2,1236.75,684.5,1,52.6,0,0,NA,0,0,0,NA
3,1,3,1236.75,684.5,2,57.1,0,0,NA,0,0,0,0
4,1,4,1236.75,684.5,3,57.1,0,0,NA,0,0,0,0
5,1,5,1236.75,684.5,4,56.1,0,0,NA,0,0,0,0
6,1,6,1236.75,684.5,5,49.1,0,0,NA,0,0,0,0
7,1,7,1236.75,684.5,6,57.1,0,0,NA,0,0,0,0
8,1,8,1236.75,684.5,7,60,0,0,NA,0,0,0,0
9,1,9,1236.75,684.5,8,57.1,0,0,NA,0,0,0,0
10,1,10,1236.75,684.5,9,45.2,0,0,NA,0,0,0,0
11,1,11,1236.75,684.5,10,51.5,0,0,NA,0,0,0,0
12,1,12,1123.75,586.75,17,30.4,149.412,149.412,NA,149.412,21.345,-139.139,-139.139
13,1,13,1123.75,586.75,18,52.6,149.412,149.412,NA,0,0,0,139.139
14,1,14,1123.75,586.75,19,42.3,149.412,149.412,NA,0,0,0,0
15,1,15,1123.75,586.75,20,49.3,149.412,149.412,NA,0,0,0,0
16,1,16,1123.75,586.75,21,45.6,149.412,149.412,NA,0,0,0,0
17,1,17,1123.75,586.75,22,44.3,149.412,149.412,NA,0,0,0,0
18,1,18,1123.75,586.75,23,42.3,149.412,149.412,NA,0,0,0,0
19,1,19,1123.75,586.75,24,39.8,149.412,149.412,NA,0,0,0,0
20,1,20,1123.75,586.75,25,36.5,149.412,149.412,NA,0,0,0,0
21,1,21,1123.75,586.75,26,38.4,149.412,149.412,NA,0,0,0,0
22,1,22,1123.75,586.75,27,43.1,149.412,149.412,NA,0,0,0,0
23,1,23,1019.25,523.75,33,32,271.434,270.457,NA,122.022,20.337,-148.915,-148.915
24,1,24,1019.25,523.75,34,29.3,271.434,270.457,NA,0,0,0,148.915
25,1,25,1019.25,523.75,35,35.3,271.434,270.457,NA,0,0,0,0
26,1,26,1019.25,523.75,36,40.2,271.434,270.457,NA,0,0,0,0
27,1,27,1019.25,523.75,37,40.2,271.434,270.457,NA,0,0,0,0
28,1,28,1019.25,523.75,38,26.2,271.434,270.457,NA,0,0,0,0
29,1,29,1019.25,523.75,39,36.3,271.434,270.457,NA,0,0,0,0
30,1,30,1019.25,523.75,40,28.3,271.434,270.457,NA,0,0,0,0
31,1,31,1019.25,523.75,41,31.6,271.434,270.457,NA,0,0,0,0
32,1,32,1019.25,523.75,42,27,271.434,270.457,NA,0,0,0,0
33,1,33,935.75,476.25,47,31.4,367.499,366.018,NA,96.065,19.213,-150.366,-150.366
34,1,34,935.75,476.25,48,24.5,367.499,366.018,NA,0,0,0,150.366
35,1,35,935.75,476.25,49,15.5,367.499,366.018,NA,0,0,0,0
36,1,36,935.75,476.25,50,13.9,367.499,366.018,NA,0,0,0,0
37,1,37,935.75,476.25,51,13.9,367.499,366.018,NA,0,0,0,0
38,1,38,935.75,476.25,52,15.5,367.499,366.018,NA,0,0,0,0
39,1,39,935.75,476.25,53,17.5,367.499,366.018,NA,0,0,0,0
40,1,40,935.75,476.25,54,20.9,367.499,366.018,NA,0,0,0,0
41,1,41,935.75,476.25,55,24.5,367.499,366.018,NA,0,0,0,0
42,1,42,935.75,476.25,56,37.3,367.499,366.018,NA,0,0,0,0
43,1,43,854.25,442,60,34.2,455.903,452.893,NA,88.404,22.101,-157.206,-157.206
44,1,44,854.25,442,61,30.5,455.903,452.893,NA,0,0,0,157.206
45,1,45,854.25,442,62,24.5,455.903,452.893,NA,0,0,0,0
46,1,46,854.25,442,63,36.2,455.903,452.893,NA,0,0,0,0
47,1,47,854.25,442,64,36.2,455.903,452.893,NA,0,0,0,0
