Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,934,658.5,0,51.4,0,0,NA,NA,NA,NA,NA
2,1,2,934,658.5,1,46.7,0,0,NA,0,0,0,NA
3,1,3,934,658.5,2,47.8,0,0,NA,0,0,0,0
4,1,4,934,658.5,3,50.4,0,0,NA,0,0,0,0
5,1,5,934,658.5,4,51.4,0,0,NA,0,0,0,0
6,1,6,990,571,9,43.4,103.886,103.886,NA,103.886,20.777,-57.381,-57.381
7,1,7,990,571,10,41.8,103.886,103.886,NA,0,0,0,57.381
8,1,8,990,571,11,45.7,103.886,103.886,NA,0,0,0,0
9,1,9,990,571,12,44.7,103.886,103.886,NA,0,0,0,0
10,1,10,990,571,13,44.7,103.886,103.886,NA,0,0,0,0
11,1,11,990,571,14,48.1,103.886,103.886,NA,0,0,0,0
12,1,12,990,571,15,43.1,103.886,103.886,NA,0,0,0,0
13,1,13,990,571,16,38.7,103.886,103.886,NA,0,0,0,0
14,1,14,990,571,17,32.7,103.886,103.886,NA,0,0,0,0
15,1,15,990,571,18,27.1,103.886,103.886,NA,0,0,0,0
16,1,16,990,571,19,30.7,103.886,103.886,NA,0,0,0,0
17,1,17,1078.75,534.5,24,39.3,199.848,190.601,NA,95.963,19.193,-22.356,-22.356
18,1,18,1078.75,534.5,25,35,199.848,190.601,NA,0,0,0,22.356
19,1,19,1078.75,534.5,26,39.9,199.848,190.601,NA,0,0,0,0
20,1,20,1078.75,534.5,27,39.9,199.848,190.601,NA,0,0,0,0
21,1,21,1078.75,534.5,28,39.7,199.848,190.601,NA,0,0,0,0
22,1,22,1078.75,534.5,29,36.2,199.848,190.601,NA,0,0,0,0
23,1,23,1078.75,534.5,30,27.2,199.848,190.601,NA,0,0,0,0
24,1,24,1078.75,534.5,31,32.5,199.848,190.601,NA,0,0,0,0
25,1,25,1078.75,534.5,32,36.2,199.848,190.601,NA,0,0,0,0
26,1,26,1078.75,534.5,33,36.2,199.848,190.601,NA,0,0,0,0
27,1,27,1175.25,514.75,38,52.3,298.349,280.83,NA,98.5,19.7,-11.567,-11.567
28,1,28,1175.25,514.75,39,51.3,298.349,280.83,NA,0,0,0,11.567
29,1,29,1175.25,514.75,40,48,298.349,280.83,NA,0,0,0,0
30,1,30,1175.25,514.75,41,38.3,298.349,280.83,NA,0,0,0,0
31,1,31,1175.25,514.75,42,44.3,298.349,280.83,NA,0,0,0,0
32,1,32,1175.25,514.75,43,43.3,298.349,280.83,NA,0,0,0,0
33,1,33,1175.25,514.75,44,44.3,298.349,280.83,NA,0,0,0,0
34,1,34,1175.25,514.75,45,50.3,298.349,280.83,NA,0,0,0,0
35,1,35,1175.25,514.75,46,48,298.349,280.83,NA,0,0,0,0
36,1,36,1175.25,514.75,47,53.9,298.349,280.83,NA,0,0,0,0
37,1,37,1267.75,478.75,52,70.2,397.607,379.077,NA,99.259,19.852,-21.265,-21.265
38,1,38,1267.75,478.75,53,74.7,397.607,379.077,NA,0,0,0,21.265
39,1,39,1267.75,478.75,54,68.8,397.607,379.077,NA,0,0,0,0
