Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,1122,235.75,0,97.7,0,0,NA,NA,NA,NA,NA
2,1,2,1122,235.75,1,95.6,0,0,NA,0,0,0,NA
3,1,3,1122,235.75,2,97.7,0,0,NA,0,0,0,0
4,1,4,1122,235.75,3,92.1,0,0,NA,0,0,0,0
5,1,5,1122,235.75,4,92.1,0,0,NA,0,0,0,0
6,1,6,1122,235.75,5,93.1,0,0,NA,0,0,0,0
7,1,7,1122,235.75,6,106.8,0,0,NA,0,0,0,0
8,1,8,1012,306.75,10,80.3,130.924,130.924,NA,130.924,32.731,147.16,147.16
9,1,9,1012,306.75,11,113,130.924,130.924,NA,0,0,0,-147.16
10,1,10,1012,306.75,12,122,130.924,130.924,NA,0,0,0,0
11,1,11,1012,306.75,13,117.9,130.924,130.924,NA,0,0,0,0
12,1,12,1012,306.75,14,128.6,130.924,130.924,NA,0,0,0,0
13,1,13,1012,306.75,15,123.4,130.924,130.924,NA,0,0,0,0
14,1,14,1012,306.75,16,115.4,130.924,130.924,NA,0,0,0,0
15,1,15,1012,306.75,17,117.4,130.924,130.924,NA,0,0,0,0
16,1,16,1012,306.75,18,117.4,130.924,130.924,NA,0,0,0,0
17,1,17,1012,306.75,19,117.4,130.924,130.924,NA,0,0,0,0
18,1,18,1012,306.75,20,117.4,130.924,130.924,NA,0,0,0,0
19,1,19,1012,306.75,21,121.4,130.924,130.924,NA,0,0,0,0
20,1,20,906,322.25,26,98.1,238.051,232.676,NA,107.127,21.425,171.681,171.681
21,1,21,906,322.25,27,100.4,238.051,232.676,NA,0,0,0,-171.681
22,1,22,906,322.25,28,99.4,238.051,232.676,NA,0,0,0,0
23,1,23,906,322.25,29,94.4,238.051,232.676,NA,0,0,0,0
24,1,24,906,322.25,30,98.1,238.051,232.676,NA,0,0,0,0
25,1,25,906,322.25,31,94.8,238.051,232.676,NA,0,0,0,0
26,1,26,906,322.25,32,91.1,238.051,232.676,NA,0,0,0,0
27,1,27,906,322.25,33,96.8,238.051,232.676,NA,0,0,0,0
28,1,28,788.75,336.25,38,71.5,356.134,348.074,NA,118.083,23.617,173.191,173.191
29,1,29,788.75,336.25,39,61.5,356.134,348.074,NA,0,0,0,-173.191
30,1,30,788.75,336.25,40,61.5,356.134,348.074,NA,0,0,0,0
31,1,31,788.75,336.25,41,65.5,356.134,348.074,NA,0,0,0,0
32,1,32,788.75,336.25,42,66.5,356.134,348.074,NA,0,0,0,0
33,1,33,788.75,336.25,43,61.5,356.134,348.074,NA,0,0,0,0
34,1,34,788.75,336.25,44,65.7,356.134,348.074,NA,0,0,0,0
35,1,35,788.75,336.25,45,63.1,356.134,348.074,NA,0,0,0,0
