,fly,treatment,trial,iteration,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP
0,CA61,g60,1_00-00-17,3,3.3756,0.0147012990067802,1.0,7.0,0.025,0.0625,0.0875,0.7142857142857143,2.066731018665686,0.0,1.8012442408840177,25.53908414698584,"(172.75, 1088.5)","(162.0, 937.75)",5.0,13.0,0.0333333333333333,0.075,0.1083333333333333,0.6923076923076923,2.709932215277865,0.0,1.4884491037331942,22.287130054947227,"(379.25, 1076.25)","(214.75, 965.75)",7.0,12.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,1.591801282628869,0.0,1.1263883151239835,20.60643950593552,"(145.75, 900.25)","(111.5, 789.0)",2.0,7.0,0.0208333333333333,0.0791666666666666,0.1,0.7916666666666666,1.352838164140156,0.0,0.7744317610744006,24.911284600666303,"(396.5, 960.0)","(299.0, 943.25)",3.0,7.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,0.9257952476064688,0.0,0.9984164601126846,33.62393278194757,"(188.5, 783.5)","(223.0, 725.25)",22.0,27.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,0.4953743358886302,0.0,0.8203962707118414,17.90954956985054,"(379.5, 877.0)","(392.0, 843.0)"
1,CA61,g60,1_00-00-17,3,3.3756,0.0147012990067802,22.0,28.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.8012442408840177,0.0,1.2018829052457414,18.711311656345448,"(264.25, 1183.25)","(172.75, 1088.5)",31.0,36.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.4884491037331942,0.1720611479034497,1.3710782872171905,17.716296817926906,"(461.75, 1147.25)","(379.25, 1076.25)",18.0,22.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.1263883151239835,0.0,1.5001501406357292,17.800241880169075,"(162.0, 981.0)","(145.75, 900.25)",26.0,30.0,0.0166666666666666,0.05,0.0666666666666666,0.75,0.7744317610744006,0.0,1.0035947642459997,16.471661352142487,"(450.75, 976.25)","(396.5, 960.0)",15.0,20.0,0.0208333333333333,0.0208333333333333,0.0416666666666666,0.5,0.9984164601126846,0.0,1.158950585629013,17.784144113413994,"(167.75, 853.5)","(188.5, 783.5)",36.0,39.0,0.0125,0.0416666666666666,0.0541666666666666,0.7692307692307692,0.8203962707118414,0.0,0.5526200216178242,18.1459960057726,"(395.75, 934.75)","(379.5, 877.0)"
2,CA61,g60,1_00-00-17,3,3.3756,0.0147012990067802,38.0,43.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.2018829052457414,0.0,1.5015635730648795,16.947822068740216,"(343.5, 1221.25)","(264.25, 1183.25)",46.0,,,,,,,,,,,"(457.25, 1135.5)",31.0,37.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.5001501406357292,0.0,2.3246632233823274,16.08233569571766,"(227.5, 1069.0)","(162.0, 981.0)",42.0,46.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.0035947642459997,0.0,0.6476672696845066,18.22791372162497,"(475.75, 1045.25)","(450.75, 976.25)",25.0,31.0,0.025,0.0333333333333333,0.0583333333333333,0.5714285714285714,1.158950585629013,0.0,1.5289728062295205,17.863077568082907,"(179.0, 937.5)","(167.75, 853.5)",49.0,,,,,,,,,,,"(395.75, 934.75)"
3,CA61,g60,1_00-00-17,3,3.3756,0.0147012990067802,52.0,,,,,,,,,,,"(343.5, 1221.25)",,,,,,,,,,,,,44.0,,,,,,,,,,,"(227.5, 1069.0)",55.0,,,,,,,,,,,"(475.75, 1045.25)",39.0,44.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.5289728062295205,0.0,1.4012803501798403,15.808128100812434,"(212.25, 1044.25)","(179.0, 937.5)",,,,,,,,,,,,
4,CA61,g60,1_00-00-17,3,3.3756,0.0147012990067802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,"(212.25, 1044.25)",,,,,,,,,,,,
5,CA61,g60,1_00-00-12,3,3.3756,0.0147012990067802,13.0,19.0,0.025,0.0458333333333333,0.0708333333333333,0.6470588235294117,1.5111217656381464,0.0,1.3059044363562964,21.578680395673015,"(476.5, 808.75)","(580.0, 769.0)",7.0,12.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.4636146347384185,0.0,1.1346835004042697,23.391479153599388,"(584.0, 706.25)","(688.0, 679.5)",6.0,12.0,0.025,0.0375,0.0625,0.6,1.2002212593500083,0.3496858819478177,0.7751883211678268,20.272615266452803,"(559.0, 944.5)","(632.0, 895.25)",15.0,19.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,2.0679416112771105,0.0,1.6365899571810123,19.64552472186349,"(694.75, 657.0)","(811.0, 754.5)",13.0,20.0,0.0291666666666666,0.0333333333333333,0.0625,0.5333333333333333,0.8618221219776253,0.0,1.0470192620764005,20.431799587669435,"(665.5, 964.0)","(689.5, 1022.5)",7.0,11.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.6275945780305507,0.0,2.136426738928083,21.72065921405657,"(840.75, 797.75)","(892.75, 905.25)"
6,CA61,g60,1_00-00-12,3,3.3756,0.0147012990067802,30.0,34.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.3059044363562964,0.0,1.1918340425505154,27.907490523772,"(380.75, 812.25)","(476.5, 808.75)",20.0,26.0,0.025,0.0375,0.0625,0.6,1.1346835004042697,0.0,1.95123661556724,23.894961688118137,"(504.75, 680.75)","(584.0, 706.25)",21.0,25.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.1247144372143212,0.0,1.0190907177570458,25.330618610190143,"(526.25, 898.0)","(573.0, 966.0)",27.0,32.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.6365899571810123,0.0473370650780355,2.204785654133299,27.69512319335894,"(575.25, 645.25)","(694.75, 657.0)",28.0,34.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.0470192620764005,0.0765717129331285,1.6400766059134246,27.30197886897963,"(614.0, 907.0)","(665.5, 964.0)",21.0,26.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,2.136426738928083,0.0,1.8473651950277117,25.18651972485445,"(708.25, 714.0)","(840.75, 797.75)"
7,CA61,g60,1_00-00-12,3,3.3756,0.0147012990067802,44.0,,,,,,,,,,,"(380.75, 812.25)",35.0,,,,,,,,,,,"(504.75, 680.75)",37.0,,,,,,,,,,,"(526.25, 898.0)",40.0,,,,,,,,,,,"(577.0, 648.25)",41.0,,,,,,,,,,,"(617.0, 902.25)",34.0,,,,,,,,,,,"(708.25, 714.0)"
8,CA61,g60,1_00-00-24,3,3.3756,0.0147012990067802,0.0,5.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.8912614591384755,0.0,1.1116371664250957,23.23823828186591,"(606.0, 1176.0)","(725.0, 1245.75)",5.0,11.0,0.025,0.0333333333333333,0.0583333333333333,0.5714285714285714,2.3698858918929315,0.0,1.6103754571658146,23.834699344429804,"(772.25, 1176.25)","(810.75, 1344.75)",8.0,12.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,0.6589430000055171,0.0,0.9194273744853552,23.28246493133094,"(527.5, 1233.5)","(571.75, 1252.25)",1.0,4.0,0.0125,0.0375,0.05,0.7499999999999999,1.5527690212492335,0.0,1.926479700132081,26.44103944451033,"(784.75, 1394.0)","(769.75, 1506.25)",17.0,22.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,0.524544997441406,0.1066485119596672,1.3188485462136157,23.739875691016287,"(516.25, 1352.25)","(500.25, 1387.0)",5.0,11.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.7905557797453506,0.0,1.547781884621951,23.17792252992302,"(733.25, 1416.75)","(688.0, 1539.25)"
9,CA61,g60,1_00-00-24,3,3.3756,0.0147012990067802,15.0,18.0,0.0125,0.0416666666666666,0.0541666666666666,0.7692307692307692,1.1116371664250957,0.0,0.8150197591783152,21.74053242189098,"(568.25, 1104.25)","(606.0, 1176.0)",19.0,25.0,0.025,0.0333333333333333,0.0583333333333333,0.5714285714285714,1.6103754571658146,0.0,1.268499241131548,25.23615435059885,"(694.75, 1088.0)","(772.25, 1176.25)",23.0,26.0,0.0125,0.0333333333333333,0.0458333333333333,0.7272727272727273,0.9194273744853552,0.2829347665014425,1.279130114094433,25.28696957478665,"(472.25, 1195.5)","(527.5, 1233.5)",13.0,17.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.926479700132081,0.1508627194120161,1.3403844635151037,21.980948741386257,"(785.75, 1253.5)","(784.75, 1394.0)",29.0,34.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.391708963862932,0.0,1.009879319995195,27.227745450699107,"(522.25, 1256.25)","(521.75, 1357.75)",21.0,26.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.547781884621951,0.0680401453162335,1.276049142653186,25.356076340486894,"(727.75, 1304.0)","(733.25, 1416.75)"
10,CA61,g60,1_00-00-24,3,3.3756,0.0147012990067802,28.0,33.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,0.8150197591783152,0.0,1.2207490800578014,29.001413543029145,"(530.0, 1058.75)","(568.25, 1104.25)",33.0,37.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.268499241131548,0.0,1.122910940187597,25.240996104911247,"(685.0, 996.0)","(694.75, 1088.0)",34.0,38.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.5514214992230069,0.0,0.9921549964679172,24.133868604631,"(475.0, 1102.25)","(465.5, 1215.0)",27.0,30.0,0.0125,0.0416666666666666,0.0541666666666666,0.7692307692307692,1.481295190927337,0.0,2.128627714206472,26.54647102433187,"(747.0, 1163.75)","(786.0, 1264.5)",42.0,,,,,,,,,,,"(522.25, 1256.25)",34.0,39.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,1.3197124568750558,0.0943115888338141,1.1017313069477612,26.016561520502385,"(731.25, 1211.0)","(731.5, 1307.25)"
11,CA61,g60,1_00-00-24,3,3.3756,0.0147012990067802,39.0,,,,,,,,,,,"(530.0, 1058.75)",45.0,,,,,,,,,,,"(685.0, 996.0)",47.0,,,,,,,,,,,"(475.0, 1102.25)",40.0,,,,,,,,,,,"(747.0, 1163.75)",,,,,,,,,,,,,45.0,,,,,,,,,,,"(737.75, 1208.75)"
12,CA61,g60,1_00-00-27,3,3.3756,0.0147012990067802,5.0,10.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.256090524839249,0.0,1.575347540200886,28.67507984426327,"(467.0, 885.5)","(492.5, 974.25)",13.0,19.0,0.025,0.0208333333333333,0.0458333333333333,0.4545454545454545,1.9989285639980017,0.0,1.1969139571216765,32.896963546329786,"(613.5, 780.5)","(644.0, 924.25)",14.0,19.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.9147358448163885,0.0,1.350525270545213,34.89191060964911,"(415.75, 902.75)","(478.5, 1028.75)",9.0,13.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.2707180084128675,0.0,1.6041799838980535,31.276035777213924,"(692.0, 918.75)","(712.0, 1010.0)",9.0,14.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,1.3266238734583122,0.0,1.5691062869733154,30.48727972125213,"(499.0, 1085.0)","(501.25, 1182.5)",6.0,9.0,0.0125,0.025,0.0375,0.6666666666666667,0.6786153401104027,0.0,1.467036023562934,26.241101211486,"(687.0, 1087.75)","(702.25, 1135.25)"
13,CA61,g60,1_00-00-27,3,3.3756,0.0147012990067802,19.0,25.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.575347540200886,0.0,1.534711892994211,34.72931315419354,"(445.25, 771.75)","(467.0, 885.5)",24.0,30.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.1969139571216765,0.0,1.951068143238873,30.24322768093277,"(607.0, 692.75)","(613.5, 780.5)",27.0,31.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.350525270545213,0.1110314966680984,1.4597576775608716,28.964237916848763,"(389.5, 807.0)","(415.75, 902.75)",21.0,25.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.6041799838980535,0.1367062183887903,1.494546137889421,30.469674614559757,"(667.0, 803.5)","(692.0, 918.75)",20.0,26.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.5691062869733154,0.0,1.5566861499106746,32.38215041394626,"(461.25, 976.0)","(499.0, 1085.0)",15.0,19.0,0.0166666666666666,0.025,0.0416666666666666,0.6000000000000001,1.467036023562934,0.0553592921798304,1.658050340174929,37.0866690791034,"(670.0, 981.25)","(687.0, 1087.75)"
14,CA61,g60,1_00-00-27,3,3.3756,0.0147012990067802,32.0,37.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.534711892994211,0.0,1.5862042637063745,27.620337662854165,"(384.0, 677.0)","(445.25, 771.75)",37.0,42.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.951068143238873,0.0,1.6643402243924634,30.87677051521051,"(559.25, 557.5)","(607.0, 692.75)",40.0,44.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.5687045563655535,0.0,1.3577631271822668,33.687134096386664,"(360.25, 703.75)","(393.25, 814.25)",34.0,37.0,0.0125,0.0375,0.05,0.7499999999999999,1.5453414902274956,0.0,1.7990669166710676,32.54903258450052,"(641.0, 696.75)","(677.0, 804.5)",33.0,39.0,0.025,0.025,0.05,0.5,1.5566861499106746,0.0,1.6144847606465504,29.032609643316267,"(437.75, 864.0)","(461.25, 976.0)",25.0,32.0,0.0291666666666666,0.0291666666666666,0.0583333333333333,0.5,1.634895935795274,0.1004788633430604,1.7064065853061288,29.826509941505535,"(638.5, 863.5)","(666.0, 980.5)"
15,CA61,g60,1_00-00-27,3,3.3756,0.0147012990067802,44.0,,,,,,,,,,,"(384.0, 677.0)",50.0,,,,,,,,,,,"(559.25, 557.5)",52.0,,,,,,,,,,,"(360.25, 703.75)",46.0,,,,,,,,,,,"(641.0, 696.75)",45.0,,,,,,,,,,,"(437.75, 864.0)",39.0,45.0,0.025,0.0333333333333333,0.0583333333333333,0.5714285714285714,1.8059063533763475,0.0,1.6104976496813306,31.052443001077023,"(604.5, 742.75)","(641.5, 870.25)"
16,CA61,g60,1_00-00-27,3,3.3756,0.0147012990067802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,"(604.5, 742.75)"
17,CA61,g60,1_00-00-54,3,3.3756,0.0147012990067802,1.0,7.0,0.025,0.0208333333333333,0.0458333333333333,0.4545454545454545,1.3477771024700809,0.0851269257975187,0.6082978054919084,13.965222028742875,"(336.0, 1074.5)","(261.25, 1011.25)",6.0,13.0,0.0291666666666666,0.0291666666666666,0.0583333333333333,0.5,1.5032199442835583,0.0,1.2030156076769416,12.851582619954458,"(203.25, 1098.25)","(113.0, 1036.75)",8.0,12.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,0.959115709699262,0.0718512757281304,1.0455363507138362,14.503269727079502,"(404.0, 963.0)","(337.25, 943.0)",1.0,5.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.9259872821708333,0.0,1.086658950082594,12.38722547628134,"(115.0, 985.75)","(101.25, 846.5)",15.0,20.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.2781319802303943,0.0,1.217787291045193,22.91052335514096,"(342.25, 880.5)","(337.75, 787.75)",10.0,14.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.1248082734370848,0.0,1.050879486145238,15.656050786877955,"(148.25, 902.5)","(139.5, 821.25)"
18,CA61,g60,1_00-00-54,3,3.3756,0.0147012990067802,12.0,21.0,0.0375,0.0291666666666666,0.0666666666666666,0.4375,0.6930282197402194,0.0,1.4036497893947926,19.913258366945996,"(379.75, 1080.75)","(330.0, 1073.0)",20.0,25.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.2030156076769416,0.0,1.1065109303410654,21.36689237168888,"(228.25, 1182.0)","(203.25, 1098.25)",23.0,27.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.1172137331081036,0.0,1.2036601273736944,20.842572693847146,"(431.0, 1034.0)","(402.5, 958.0)",15.0,19.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.086658950082594,0.0,1.5929134938915457,22.96501551660023,"(154.25, 1054.25)","(115.0, 985.75)",30.0,35.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.217787291045193,0.2100169646571904,0.800220329391189,20.01071609161044,"(371.5, 964.0)","(342.25, 880.5)",23.0,28.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.050879486145238,0.0,1.3137835692370916,22.44584751645077,"(168.0, 976.25)","(148.25, 902.5)"
19,CA61,g60,1_00-00-54,3,3.3756,0.0147012990067802,28.0,34.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.4036497893947926,0.0,0.9362001639466224,20.13121310922545,"(439.0, 1163.75)","(379.75, 1080.75)",34.0,41.0,0.0291666666666666,0.0291666666666666,0.0583333333333333,0.5,1.1065109303410654,0.0,1.5714196191805194,20.43591176797285,"(291.0, 1232.25)","(228.25, 1182.0)",37.0,,,,,,,,,,,"(431.0, 1034.0)",29.0,33.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.5929134938915457,0.0,1.1369487929271989,20.85315629133552,"(204.5, 1158.5)","(154.25, 1054.25)",45.0,,,,,,,,,,,"(372.0, 948.75)",36.0,41.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.3137835692370916,0.0,1.1433461730562835,20.54615944294044,"(196.0, 1067.5)","(168.0, 976.25)"
20,CA61,g60,1_00-00-54,3,3.3756,0.0147012990067802,44.0,,,,,,,,,,,"(439.0, 1163.75)",48.0,,,,,,,,,,,"(291.0, 1232.25)",,,,,,,,,,,,,42.0,,,,,,,,,,,"(204.5, 1158.5)",,,,,,,,,,,,,51.0,,,,,,,,,,,"(196.0, 1067.5)"
21,CA40,g60,2_00-00-43,4,3.56,0.0135869565217391,4.0,14.0,0.0416666666666666,0.025,0.0666666666666666,0.375,1.5752783813089424,0.0,1.375986314185805,22.65560170351551,"(670.833, 863.167)","(601.5, 771.167)",10.0,20.0,0.0416666666666666,0.025,0.0666666666666666,0.375,2.0172111160398325,0.0921862316106187,1.534179018908168,24.822205892963115,"(543.833, 1026.5)","(423.5, 941.167)",14.0,18.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.6063774773497277,0.0870767555150748,0.785289430622794,24.515220735244952,"(687.833, 803.167)","(608.167, 716.833)",5.0,9.0,0.0166666666666666,0.05,0.0666666666666666,0.75,2.23167024744316,0.0,1.2129945219979008,22.07623253998148,"(376.167, 963.167)","(278.833, 832.167)",5.0,11.0,0.025,0.0375,0.0625,0.6,1.2738004842604975,0.1359903027427207,1.187839253038392,22.91541480261656,"(503.5, 673.833)","(439.833, 605.833)",11.0,17.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.6775974297767484,0.1580298104254297,1.2791949520120145,24.94815840107745,"(370.5, 848.5)","(298.5, 749.167)"
22,CA40,g60,2_00-00-43,4,3.56,0.0135869565217391,20.0,31.0,0.0458333333333333,0.0291666666666666,0.075,0.3888888888888889,1.375986314185805,0.0,1.3621980914306009,17.79875452754023,"(763.167, 903.167)","(670.833, 863.167)",26.0,33.0,0.0291666666666666,0.05,0.0791666666666666,0.6315789473684211,1.4812396122872475,0.0,1.341353513733528,16.977475342671703,"(623.167, 1105.833)","(550.5, 1025.5)",30.0,35.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,0.852851556734248,0.0,1.649277559786362,15.084824013467529,"(734.833, 836.167)","(681.5, 803.833)",21.0,24.0,0.0125,0.0625,0.075,0.8333333333333334,1.2129945219979008,0.0,1.6208683694851662,17.924377932604916,"(445.5, 1018.5)","(376.167, 963.167)",20.0,25.0,0.0208333333333333,0.05,0.0708333333333333,0.7058823529411765,1.201072994012393,0.0,1.8670227251900335,17.34969275731668,"(561.5, 738.5)","(495.833, 680.167)",27.0,32.0,0.0208333333333333,0.05,0.0708333333333333,0.7058823529411765,1.2015011480731734,0.0,1.3642106279802244,15.015660285329798,"(455.833, 886.833)","(380.167, 842.167)"
23,CA40,g60,2_00-00-43,4,3.56,0.0135869565217391,38.0,43.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.3621980914306009,0.0,1.563030999526078,21.714837493379544,"(802.167, 994.833)","(763.167, 903.167)",45.0,50.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.341353513733528,0.0,0.7341881681611127,22.90496783840705,"(690.5, 1177.167)","(623.167, 1105.833)",44.0,49.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.649277559786362,0.0957199507725967,0.8735124988857059,23.045628770492037,"(824.5, 916.833)","(734.833, 836.167)",39.0,43.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.6208683694851662,0.0,0.4004105470781469,21.77304172249244,"(534.167, 1097.167)","(445.5, 1018.5)",37.0,43.0,0.025,0.0375,0.0625,0.6,1.8670227251900335,0.0911664159715579,1.2775080885393115,21.96836601744614,"(642.833, 848.167)","(561.5, 738.5)",44.0,51.0,0.0291666666666666,0.0375,0.0666666666666666,0.5625,1.3642106279802244,0.0,1.3217027899961191,23.3623160402682,"(523.833, 959.833)","(455.833, 886.833)"
24,CA40,g60,2_00-00-43,4,3.56,0.0135869565217391,52.0,,,,,,,,,,,"(802.167, 994.833)",60.0,,,,,,,,,,,"(690.5, 1177.167)",58.0,,,,,,,,,,,"(817.5, 916.833)",55.0,,,,,,,,,,,"(534.167, 1097.167)",52.0,,,,,,,,,,,"(649.5, 848.167)",60.0,,,,,,,,,,,"(523.833, 959.833)"
25,CA58,g60,3_00-01-17,1,3.1732,0.0135638279835335,10.0,19.0,0.0375,0.0333333333333333,0.0708333333333333,0.4705882352941176,1.718732348835612,0.0,1.2957336673934812,17.591725975486703,"(1076.25, 447.25)","(1122.5, 329.75)",4.0,9.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.7943697295931718,0.0,0.998379107228788,21.655934295455182,"(1109.25, 250.25)","(1230.5, 198.5)",5.0,10.0,0.0208333333333333,0.1041666666666666,0.125,0.8333333333333334,1.1157172643932711,0.0322814472514013,1.9931771446721904,22.7092418868574,"(1178.25, 495.0)","(1216.5, 422.5)",12.0,15.0,0.0125,0.0416666666666666,0.0541666666666666,0.7692307692307692,1.2646428346752558,0.0,2.0655193764323325,18.194027319113477,"(1237.0, 233.25)","(1325.75, 205.75)",14.0,18.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,0.7989540444467431,0.1063601703020958,1.409931192073644,18.479715231103317,"(1314.25, 457.25)","(1364.25, 488.0)",4.0,8.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.4357766164877368,0.1349572137565005,1.5110146657456016,20.91005671683238,"(1375.75, 275.25)","(1474.25, 313.0)"
26,CA58,g60,3_00-01-17,1,3.1732,0.0135638279835335,27.0,31.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.2957336673934812,0.0,1.407354276619873,26.78824997744483,"(988.75, 484.75)","(1076.25, 447.25)",19.0,23.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,0.998379107228788,0.0,1.662001706918064,24.680341709945456,"(1038.75, 270.5)","(1109.25, 250.25)",35.0,39.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.9744590951664085,0.0,1.4610698571140612,29.484854874907835,"(1038.5, 538.75)","(1177.5, 497.25)",25.0,31.0,0.025,0.0416666666666666,0.0666666666666666,0.625,2.0655193764323325,0.1328821554311957,1.8379458364349217,25.55337051822642,"(1087.0, 256.25)","(1237.0, 233.25)",28.0,33.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.4046613563088053,0.0487201562796511,1.560696600936858,26.119937697042584,"(1210.75, 461.5)","(1313.25, 449.5)",20.0,24.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.5915186382024344,0.0647419874806908,1.5103248446691866,25.07997071817471,"(1264.75, 277.0)","(1381.25, 267.0)"
27,CA58,g60,3_00-01-17,1,3.1732,0.0135638279835335,40.0,45.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.407354276619873,0.0,1.0722970553711944,26.72630492404893,"(888.0, 508.0)","(988.75, 484.75)",33.0,37.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.662001706918064,0.0,1.1266846858859965,28.082828134194862,"(924.75, 314.25)","(1038.75, 270.5)",48.0,52.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.4610698571140612,0.0,1.5788968456547636,18.65581504038113,"(931.25, 543.25)","(1038.5, 538.75)",41.0,45.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,1.9278658798233783,0.1217409613759027,0.7730341352909254,21.10582428041529,"(952.0, 259.25)","(1093.25, 248.75)",42.0,46.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.5227432373583627,0.3747676906876812,1.1380958918117676,23.734084147992437,"(1099.25, 488.25)","(1207.5, 460.0)",34.0,40.0,0.025,0.0375,0.0625,0.6,1.447918774712258,0.0,1.174816046726206,28.123163392589912,"(1156.25, 300.25)","(1260.0, 276.75)"
28,CA58,g60,3_00-01-17,1,3.1732,0.0135638279835335,53.0,,,,,,,,,,,"(888.0, 508.0)",46.0,54.0,0.0333333333333333,0.0041666666666666,0.0375,0.1111111111111111,1.1266846858859965,0.115893942441077,0.1642516355197744,17.377666427785886,"(843.0, 301.25)","(924.75, 314.25)",61.0,,,,,,,,,,,"(931.25, 543.25)",56.0,,,,,,,,,,,"(960.0, 255.25)",55.0,,,,,,,,,,,"(1125.0, 498.0)",49.0,52.0,0.0125,0.0416666666666666,0.0541666666666666,0.7692307692307692,1.174816046726206,0.0,0.8920498333951499,18.72043325867147,"(1071.25, 315.25)","(1156.25, 300.25)"
