total_ID,COM_speed,speed_count
CA62_glass_4_2_00-02-09,7.624375259175017,6
CA62_glass_4_2_00-02-09,5.968073244636243,7
CA62_glass_4_2_00-02-09,8.695057752041743,8
CA62_glass_4_2_00-02-09,9.165395627718498,9
CA62_glass_4_2_00-02-09,15.608106334099082,10
CA62_glass_4_2_00-02-09,12.831553878805892,11
CA62_glass_4_2_00-02-09,12.513366659356262,12
CA62_glass_4_2_00-02-09,10.577994298579718,13
CA62_glass_4_2_00-02-09,8.299618735239173,14
CA62_glass_4_2_00-02-09,11.150185019929042,15
CA62_glass_4_2_00-02-09,16.395558131406332,16
CA62_glass_4_2_00-02-09,21.72798105694175,17
CA62_glass_4_2_00-02-09,6.480913400617283,18
CA62_glass_4_2_00-02-09,6.956046201633393,19
CA62_glass_4_2_00-02-09,13.382733091221166,20
CA62_glass_4_2_00-02-09,7.733769303061228,21
CA62_glass_4_2_00-02-09,14.67608527708632,22
CA62_glass_4_2_00-02-09,10.450158856035715,23
CA62_glass_4_2_00-02-09,15.76874287815297,24
CA62_glass_4_2_00-02-09,19.34745330962583,25
CA62_glass_4_2_00-02-09,15.651103953675138,26
CA62_glass_4_2_00-02-09,11.028983757094156,27
CA62_glass_4_2_00-02-09,15.747419348617068,28
CA62_glass_4_2_00-02-09,14.49176292006957,29
CA62_glass_4_2_00-02-09,14.49176292006957,30
CA62_glass_4_2_00-02-09,11.607893052927931,31
CA62_glass_4_2_00-02-09,13.741981819385725,32
CA62_glass_4_2_00-02-09,25.353545276754208,33
CA62_glass_4_2_00-02-09,1.8330791255437,34
CA62_glass_4_2_00-02-09,15.69398377088963,35
CA62_glass_4_2_00-02-09,15.049121902156726,36
CA62_glass_4_2_00-02-09,9.274728268844523,37
CA62_glass_4_2_00-02-09,19.442740201851848,38
CA62_glass_4_2_00-02-09,6.980157352618118,39
CA62_glass_4_2_00-02-09,9.436352347880902,40
CA62_glass_4_2_00-02-09,6.980157352618118,41
CA40_glass_2_1_00-00-21,3.8692468631894767,10
CA40_glass_2_1_00-00-21,5.4719413900921134,15
CA40_glass_2_1_00-00-21,2.884110566699666,16
CA40_glass_2_1_00-00-21,6.44848682509361,17
CA40_glass_2_1_00-00-21,5.159640692063225,18
CA40_glass_2_1_00-00-21,6.448099897505205,19
CA40_glass_2_1_00-00-21,3.8692468631894767,20
CA40_glass_2_1_00-00-21,2.884543161645157,21
CA40_glass_2_1_00-00-21,3.8692468631894767,23
CA40_glass_2_1_00-00-21,7.519911141530081,24
CA40_glass_2_1_00-00-21,2.5798203460316125,26
CA40_glass_2_1_00-00-21,5.317380162096205,27
CA40_glass_2_1_00-00-21,6.576708037627996,28
CA40_glass_2_1_00-00-21,6.449067209221089,29
CA40_glass_2_1_00-00-21,5.318318607825541,30
CA40_glass_2_1_00-00-21,5.317614811050103,31
CA40_glass_2_1_00-00-21,5.159640692063225,37
CA40_glass_2_1_00-00-21,4.078442353577007,38
CA40_glass_2_1_00-00-21,2.5788530343159484,39
CA40_glass_2_1_00-00-21,4.078442353577112,40
CA40_glass_2_1_00-00-21,4.078748278810116,41
CA40_glass_2_1_00-00-21,4.078748278810152,42
CA40_glass_2_1_00-00-21,1.2894265171579742,43
CA40_glass_2_1_00-00-21,4.078748278810152,44
CA40_glass_2_1_00-00-21,4.078748278810152,46
CA40_glass_2_1_00-00-21,4.078442353577112,47
CA40_glass_2_1_00-00-21,5.158673380347452,49
CA40_glass_2_1_00-00-21,2.579820346031503,50
CA40_glass_2_1_00-00-21,2.884110566699568,51
CA40_glass_2_1_00-00-21,1.2894265171579742,52
CA40_glass_2_1_00-00-21,6.44906720922098,53
CA40_glass_2_1_00-00-21,3.8692468631894767,55
CA40_glass_2_1_00-00-21,9.119674344912706,56
CA40_glass_2_1_00-00-21,3.8692468631894767,57
CA40_glass_2_1_00-00-21,4.649898306511832,58
CA40_glass_2_1_00-00-21,10.635933354186742,59
CA40_glass_2_1_00-00-21,2.883245344356005,60
CA40_glass_2_1_00-00-21,9.120495119703929,61
CA40_glass_2_1_00-00-21,1.2894265171579742,62
CA40_glass_2_1_00-00-21,6.576708037627888,63
CA40_glass_2_1_00-00-21,2.5788530343159484,64
CA40_glass_2_1_00-00-21,9.389957053043062,65
CA40_glass_2_1_00-00-21,5.158673380347452,66
CA40_glass_2_1_00-00-21,3.8692468631894767,67
CA40_glass_2_1_00-00-21,6.44906720922098,68
CA40_glass_2_1_00-00-21,6.575759502244547,69
CA40_glass_2_1_00-00-21,8.651899007819498,70
CA40_glass_2_1_00-00-21,3.8692468631894767,71
CA40_glass_2_1_00-00-21,9.120495119703929,72
CA40_glass_2_1_00-00-21,3.8692468631894767,73
CA40_glass_2_1_00-00-21,5.4719413900921134,74
CA40_glass_2_1_00-00-21,4.078748278810152,76
CA40_glass_2_1_00-00-21,4.078442353577112,77
CA40_glass_2_1_00-00-21,2.5788530343159484,78
CA40_glass_2_1_00-00-21,8.651899007819498,79
CA40_glass_2_1_00-00-25,3.0297425258578867,4
CA40_glass_2_1_00-00-25,2.5763292121703207,6
CA40_glass_2_1_00-00-25,4.680515092677886,7
CA40_glass_2_1_00-00-25,4.264244293208943,8
CA40_glass_2_1_00-00-25,4.990643215198932,9
CA40_glass_2_1_00-00-25,3.075217424420177,10
CA40_glass_2_1_00-00-25,4.766940781744716,11
CA40_glass_2_1_00-00-25,2.355010523778534,12
CA40_glass_2_1_00-00-25,2.354431504478265,13
CA40_glass_2_1_00-00-25,2.594296979951468,14
CA40_glass_2_1_00-00-25,6.802001490285501,15
CA40_glass_2_1_00-00-25,6.4946398451582565,16
CA40_glass_2_1_00-00-25,9.917402491301749,17
CA40_glass_2_1_00-00-25,7.1920684621356905,18
CA40_glass_2_1_00-00-25,4.316599194465517,19
CA40_glass_2_1_00-00-25,5.760231786594434,20
CA40_glass_2_1_00-00-25,7.561392436866365,21
CA40_glass_2_1_00-00-25,5.543238135514019,22
CA40_glass_2_1_00-00-25,5.342161952598474,23
CA40_glass_2_1_00-00-25,3.630182140186789,24
CA40_glass_2_1_00-00-25,2.022546862498015,25
CA40_glass_2_1_00-00-25,1.536899278696682,26
CA40_glass_2_1_00-00-25,1.833924557433496,27
CA40_glass_2_1_00-00-25,3.7293921431517383,28
CA40_glass_2_1_00-00-25,4.101378456904488,29
CA40_glass_2_1_00-00-25,3.919243799109811,30
CA40_glass_2_1_00-00-25,3.7293921431517383,31
CA40_glass_2_1_00-00-25,6.007126868455021,32
CA40_glass_2_1_00-00-25,3.63078304324061,33
CA40_glass_2_1_00-00-25,1.279170951984224,34
CA40_glass_2_1_00-00-25,4.767684472443486,35
CA40_glass_2_1_00-00-25,3.5158460984853046,36
CA40_glass_2_1_00-00-25,4.04509372499603,37
CA40_glass_2_1_00-00-25,2.844026692813959,38
CA40_glass_2_1_00-00-25,4.285403010273179,39
CA40_glass_2_1_00-00-25,4.908324876763886,40
CA40_glass_2_1_00-00-25,5.116683807936896,41
CA40_glass_2_1_00-00-25,3.63078304324061,42
CA40_glass_2_1_00-00-25,5.274156948252853,43
CA40_glass_2_1_00-00-25,14.096047312591656,44
CA40_glass_2_1_00-00-25,3.437483542681929,45
CA40_glass_2_1_00-00-25,2.7797902031507875,46
CA40_glass_2_1_00-00-25,3.680417916665367,47
CA40_glass_2_1_00-00-25,2.575482299168688,48
CA40_glass_2_1_00-00-25,2.174507094430429,49
CA40_glass_2_1_00-00-25,6.007126868455021,50
CA40_glass_2_1_00-00-25,4.7669407817448,51
CA40_glass_2_1_00-00-25,2.412329382004565,52
CA40_glass_2_1_00-00-25,6.619247922956959,53
CA40_glass_2_1_00-00-25,5.760847250831455,54
CA40_glass_2_1_00-00-25,3.370372115941181,55
CA40_glass_2_1_00-00-25,2.430836296696436,56
CA40_glass_2_1_00-00-25,1.9306114047341096,57
CA40_glass_2_1_00-00-25,0.3012019813301233,58
CA40_glass_2_1_00-00-25,2.174507094430543,59
CA40_glass_2_1_00-00-25,5.133799669157518,60
CA40_glass_2_1_00-00-25,10.975671108930758,61
CA40_glass_2_1_00-00-25,2.5930352305528066,62
CA40_glass_2_1_00-00-25,5.543582531403989,63
CA40_glass_2_1_00-00-25,4.284702970566749,64
CA40_glass_2_1_00-00-25,3.528647267878862,65
CA40_glass_2_2_00-00-05,7.012419924849807,3
CA40_glass_2_2_00-00-05,8.735849109983471,4
CA40_glass_2_2_00-00-05,15.68154535858859,5
CA40_glass_2_2_00-00-05,11.202418499033737,6
CA40_glass_2_2_00-00-05,8.338453320032539,7
CA40_glass_2_2_00-00-05,6.51066635195293,8
CA40_glass_2_2_00-00-05,8.339215948096875,9
CA40_glass_2_2_00-00-05,4.695558410930115,10
CA40_glass_2_2_00-00-05,4.695016660012077,11
CA40_glass_2_2_00-00-05,7.366945037703679,12
CA40_glass_2_2_00-00-05,6.511057033932197,13
CA40_glass_2_2_00-00-05,4.695558410930115,14
CA40_glass_2_2_00-00-05,7.592877470428014,15
CA40_glass_2_2_00-00-05,2.6048525593547582,16
CA40_glass_2_2_00-00-05,6.511057033932197,17
CA40_glass_2_2_00-00-05,9.208853914042235,18
CA40_glass_2_2_00-00-05,5.823317033096334,19
CA40_glass_2_2_00-00-05,7.367635634843454,20
CA40_glass_2_2_00-00-05,2.603875861732115,21
CA40_glass_2_2_00-00-05,8.735849109983471,22
CA40_glass_2_2_00-00-05,12.006346832667097,23
CA40_glass_2_2_00-00-05,9.390575035776957,24
CA40_glass_2_2_00-00-05,7.012419924849807,25
CA40_glass_2_2_00-00-05,5.824627394081444,26
CA40_glass_2_2_00-00-05,7.592877470428014,27
CA40_glass_2_2_00-00-05,1.3019379308660577,28
CA40_glass_2_2_00-00-05,4.695558410930115,29
CA40_glass_2_2_00-00-05,1.3019379308660577,30
CA40_glass_2_2_00-00-05,4.118015822007924,31
CA40_glass_2_2_00-00-05,4.118015822007924,32
CA40_glass_2_2_00-00-05,1.8419090381877667,33
CA40_glass_2_2_00-00-05,9.918341803049785,34
CA40_glass_2_2_00-00-05,3.682436558397487,35
CA40_glass_2_2_00-00-05,5.824627394081545,36
CA40_glass_2_2_00-00-05,4.695558410930145,37
CA40_glass_2_2_00-00-05,7.592877470427919,38
CA40_glass_2_2_00-00-05,14.848402454293264,39
CA40_glass_2_2_00-00-05,6.511057033932197,40
CA40_glass_2_2_00-00-05,2.912095333570799,41
CA40_glass_2_2_00-00-05,1.3019379308660577,42
CA40_glass_2_2_00-00-05,2.9125321260214245,43
CA40_glass_2_2_00-00-05,4.695016660012077,44
CA40_glass_2_2_00-00-05,7.36694503770364,45
CA40_glass_2_2_00-00-05,7.921306086356402,46
CA40_glass_2_2_00-00-05,1.8412182791987437,47
CA40_glass_2_2_00-00-05,1.3029146284887003,48
CA40_glass_2_2_00-00-05,9.39111682186029,49
CA40_glass_2_2_00-00-05,2.911221715901926,50
CA40_glass_2_2_00-00-05,10.499587799160697,51
CA40_glass_2_2_00-00-05,5.368975148058141,52
CA40_glass_2_2_00-00-05,9.11551891130769,53
CA40_glass_2_2_00-00-05,4.118015822007924,54
CA40_glass_2_2_00-00-05,7.013326747062545,55
CA40_glass_2_2_00-00-05,9.11551891130769,56
CA40_glass_2_2_00-00-05,6.640522387652469,57
CA40_glass_2_2_00-00-05,9.11551891130769,58
CA40_glass_2_2_00-00-05,7.921306086356402,59
CA40_glass_2_2_00-00-05,4.118015822007924,60
CA40_glass_2_2_00-00-05,1.3029146284887003,61
CA40_glass_2_2_00-00-09,0.6742583915854472,3
CA40_glass_2_2_00-00-09,3.469386553254761,4
CA40_glass_2_2_00-00-09,3.5812124755409167,5
CA40_glass_2_2_00-00-09,3.842357054188901,6
CA40_glass_2_2_00-00-09,4.0435285852198914,7
CA40_glass_2_2_00-00-09,3.435875994077693,8
CA40_glass_2_2_00-00-09,3.767727139936005,9
CA40_glass_2_2_00-00-09,5.154507789951613,10
CA40_glass_2_2_00-00-09,7.148016206326581,11
CA40_glass_2_2_00-00-09,9.44099946845616,12
CA40_glass_2_2_00-00-09,8.450582473038695,13
CA40_glass_2_2_00-00-09,8.198718875071586,14
CA40_glass_2_2_00-00-09,5.577977335142694,15
CA40_glass_2_2_00-00-09,2.7170821595431587,16
CA40_glass_2_2_00-00-09,2.6319630482425485,17
CA40_glass_2_2_00-00-09,4.221514042534879,18
CA40_glass_2_2_00-00-09,5.728015053763137,19
CA40_glass_2_2_00-00-09,15.282979462499076,20
CA40_glass_2_2_00-00-09,14.768877070767576,21
CA40_glass_2_2_00-00-09,7.866441555999287,22
CA40_glass_2_2_00-00-09,6.619987553051386,23
CA40_glass_2_2_00-00-09,5.327603639565372,24
CA40_glass_2_2_00-00-09,3.36987672898709,25
CA40_glass_2_2_00-00-09,5.797369713605329,26
CA40_glass_2_2_00-00-09,5.327923279796261,27
CA40_glass_2_2_00-00-09,4.824237284374636,28
CA40_glass_2_2_00-00-09,5.263278926411165,29
CA40_glass_2_2_00-00-09,6.331365432177509,30
CA40_glass_2_2_00-00-09,5.885016743848058,31
CA40_glass_2_2_00-00-09,8.952951734057216,32
CA40_glass_2_2_00-00-09,10.159239837976708,33
CA40_glass_2_2_00-00-09,6.481235937985271,34
CA40_glass_2_2_00-00-09,9.531307779489014,35
CA40_glass_2_2_00-00-09,6.781203589136423,36
CA40_glass_2_2_00-00-09,5.797134745450954,37
CA40_glass_2_2_00-00-09,3.178809684622846,38
CA40_glass_2_2_00-00-09,6.438330927893599,39
CA40_glass_2_2_00-00-09,1.0654568343953204,40
CA40_glass_2_2_00-00-09,2.260401196378808,41
CA40_glass_2_2_00-00-09,3.581212475540993,42
CA40_glass_2_2_00-00-09,2.3593989294758675,43
CA40_glass_2_2_00-00-09,1.0654568343952842,44
CA40_glass_2_2_00-00-09,3.051383550371006,45
CA40_glass_2_2_00-00-09,1.6845340207351096,46
CA40_glass_2_2_00-00-09,2.0497629138230056,47
CA40_glass_2_2_00-00-12,6.39007359881376,4
CA40_glass_2_2_00-00-12,10.645774788344005,5
CA40_glass_2_2_00-00-12,5.55275717895889,6
CA40_glass_2_2_00-00-12,4.56433828486697,7
CA40_glass_2_2_00-00-12,12.909898211435245,9
CA40_glass_2_2_00-00-12,6.123702406360408,12
CA40_glass_2_2_00-00-12,7.799544680159919,13
CA40_glass_2_2_00-00-12,1.2909898211435245,14
CA40_glass_2_2_00-00-12,3.651470627893577,15
CA40_glass_2_2_00-00-12,7.35977434060489,16
CA40_glass_2_2_00-00-12,3.2913911449302446,17
CA40_glass_2_2_00-00-12,7.35977434060489,18
CA40_glass_2_2_00-00-12,6.454949105717622,19
CA40_glass_2_2_00-00-12,10.408292688488938,20
CA40_glass_2_2_00-00-12,4.56433828486697,21
CA40_glass_2_2_00-00-12,6.582782289860489,22
CA40_glass_2_2_00-00-12,4.654729996235062,23
CA40_glass_2_2_00-00-12,4.56433828486697,24
CA40_glass_2_2_00-00-12,3.651470627893577,25
CA40_glass_2_2_00-00-12,4.915942779904455,26
CA40_glass_2_2_00-00-12,3.872969463430573,27
CA40_glass_2_2_00-00-12,1.8257353139467885,28
CA40_glass_2_2_00-00-12,3.763849771911415,29
CA40_glass_2_2_00-00-12,5.773481996674432,30
CA40_glass_2_2_00-00-12,5.477205941840366,31
CA40_glass_2_2_00-00-12,6.39007359881376,32
CA40_glass_2_2_00-00-12,9.174206411126663,33
CA40_glass_2_2_00-00-12,5.773481996674432,34
CA40_glass_2_2_00-00-12,3.2913911449302446,35
CA40_glass_2_2_00-00-12,9.12867656973394,36
CA40_glass_2_2_00-00-12,7.35977434060489,37
CA40_glass_2_2_00-00-12,4.915942779904455,38
CA40_glass_2_2_00-00-12,7.35977434060489,39
CA40_glass_2_2_00-00-12,5.55275717895889,40
CA40_glass_2_2_00-00-12,2.886740998337216,41
CA40_glass_2_2_00-00-12,7.35977434060489,42
CA40_glass_2_2_00-00-12,9.309459992470124,43
CA40_glass_2_2_00-00-12,5.55275717895889,44
CA40_glass_2_2_00-00-12,6.39007359881376,45
CA40_glass_2_2_00-00-12,7.302941255787154,46
CA40_glass_2_2_00-00-12,7.302941255787154,47
CA40_glass_2_2_00-00-12,1.8257353139467885,49
CA40_glass_2_2_00-00-12,1.2909898211435245,50
CA40_glass_2_2_00-00-12,6.952192951190976,51
CA40_glass_2_2_00-00-12,5.55275717895889,52
CA40_glass_2_2_00-00-12,7.302941255787154,53
CA40_glass_2_2_00-00-12,5.477205941840366,54
CA60_glass_2_1_00-00-04,9.48560576010972,5
CA60_glass_2_1_00-00-04,13.551992763988425,6
CA60_glass_2_1_00-00-04,12.058340495517228,7
CA60_glass_2_1_00-00-04,13.232980850790598,8
CA60_glass_2_1_00-00-04,5.925010654357914,9
CA60_glass_2_1_00-00-04,7.566107896791458,10
CA60_glass_2_1_00-00-04,8.971273800044901,11
CA60_glass_2_1_00-00-04,8.366586793862064,12
CA60_glass_2_1_00-00-04,11.909472340976029,13
CA60_glass_2_1_00-00-04,14.31877018014236,14
CA60_glass_2_1_00-00-04,7.700997634986482,15
CA60_glass_2_1_00-00-04,10.984935550482929,16
CA60_glass_2_1_00-00-04,6.767581640395223,17
CA60_glass_2_1_00-00-04,5.749386846165184,18
CA60_glass_2_1_00-00-04,8.976811002540419,19
CA60_glass_2_1_00-00-04,12.227057635513711,20
CA60_glass_2_1_00-00-04,7.386069452569687,21
CA60_glass_2_1_00-00-04,9.167411139448408,22
CA60_glass_2_1_00-00-04,8.217027185107925,23
CA60_glass_2_1_00-00-04,6.381441960792288,24
CA60_glass_2_1_00-00-04,7.949480545267094,25
CA60_glass_2_1_00-00-04,9.411991236331694,26
CA60_glass_2_1_00-00-04,16.410505425237385,27
CA60_glass_2_1_00-00-04,10.32003610563494,28
CA60_glass_2_1_00-00-04,2.3003653183902184,29
CA60_glass_2_1_00-00-04,10.925832381038337,30
CA60_glass_2_1_00-00-04,8.117391268248408,31
CA60_glass_2_1_00-00-04,11.578640161609732,32
CA60_glass_2_1_00-00-04,5.586742346334716,33
CA60_glass_2_1_00-00-04,7.673159215161742,34
CA60_glass_2_1_00-00-04,12.23130646941013,35
CA60_glass_2_1_00-00-04,11.295542543213529,36
CA60_glass_2_1_00-00-04,8.216435575715899,37
CA60_glass_2_1_00-00-04,16.13468566550764,38
CA60_glass_2_1_00-00-04,10.522910709445664,39
CA60_glass_2_1_00-00-04,13.539767535448672,40
CA60_glass_2_1_00-00-04,9.530789184551836,41
CA60_glass_2_1_00-00-04,15.830843717309175,42
CA60_glass_2_1_00-00-04,12.49412543379494,43
CA60_glass_2_1_00-00-04,6.909887399976457,44
CA60_glass_2_1_00-00-04,10.522910709445664,45
CA60_glass_2_1_00-00-04,9.411095980770575,46
CA60_glass_2_1_00-00-04,7.89492433472454,47
CA60_glass_2_1_00-00-04,9.733633173567402,48
CA60_glass_2_1_00-00-04,11.54097116878849,49
CA60_glass_2_1_00-00-04,10.890855299201014,50
CA60_glass_2_1_00-00-04,11.33308360626346,51
CA60_glass_2_1_00-00-04,5.10250875568384,52
CA60_glass_2_1_00-00-04,11.23295806358204,53
CA60_glass_2_1_00-00-04,9.666178555177837,54
CA60_glass_2_1_00-00-04,9.167411139448408,55
CA60_glass_2_1_00-00-04,16.505428944404997,56
CA60_glass_2_1_00-00-04,5.300224479577099,57
CA60_glass_2_1_00-00-04,5.59644055782667,58
CA60_glass_2_1_00-00-04,6.933250975467781,59
CA60_glass_2_1_00-00-04,9.571753806518648,60
CA60_glass_2_1_00-00-04,14.269428772255283,61
CA60_glass_2_1_00-00-04,7.949480545267094,62
CA60_glass_2_1_00-00-04,12.885361921652336,63
CA60_glass_2_1_00-00-04,1.6761555242412762,64
CA60_glass_2_1_00-00-04,7.08020797413472,65
CA60_glass_2_1_00-00-04,10.705371112624745,66
CA60_glass_2_1_00-00-04,8.928715780727297,67
CA60_glass_2_1_00-00-04,7.298322267010916,68
CA60_glass_2_1_00-00-04,12.59652418982962,69
CA60_glass_2_1_00-00-04,11.50851160906308,70
CA60_glass_2_1_00-00-04,12.280321857058016,71
CA60_glass_2_1_00-00-04,8.626697815858018,72
CA60_glass_2_1_00-00-04,13.733553936522108,73
CA60_glass_2_1_00-00-04,13.552231906954368,74
CA60_glass_2_1_00-00-04,8.11695212005348,75
CA60_glass_2_1_00-00-04,2.976202315909864,76
CA60_glass_2_1_00-00-51,2.2676724942138864,1
CA60_glass_2_1_00-00-51,6.844882600755812,2
CA60_glass_2_1_00-00-51,15.06101811809639,3
CA60_glass_2_1_00-00-51,2.390336689676961,4
CA60_glass_2_1_00-00-51,4.275964261783603,5
CA60_glass_2_1_00-00-51,1.1951683448384804,6
CA60_glass_2_1_00-00-51,6.458334094572332,7
CA60_glass_2_1_00-00-51,7.425449250964724,8
CA60_glass_2_1_00-00-51,11.018907689187524,9
CA60_glass_2_1_00-00-51,5.371613623910402,10
CA60_glass_2_1_00-00-51,7.190901952094958,11
CA60_glass_2_1_00-00-51,1.690223282589583,12
CA60_glass_2_1_00-00-51,5.264170497483595,13
CA60_glass_2_1_00-00-51,6.458334094572332,14
CA60_glass_2_1_00-00-51,7.502002297830609,17
CA60_glass_2_1_00-00-51,4.810459794506554,18
CA60_glass_2_1_00-00-51,12.29339725262786,19
CA60_glass_2_1_00-00-51,3.116617739317236,20
CA60_glass_2_1_00-00-51,7.945847334594009,21
CA60_glass_2_1_00-00-51,4.840062903420247,22
CA60_glass_2_1_00-00-51,3.741468729060653,23
CA60_glass_2_1_00-00-51,6.948441925398355,24
CA60_glass_2_1_00-00-51,13.405079763320966,25
CA60_glass_2_1_00-00-51,2.2037815378375054,26
CA60_glass_2_1_00-00-51,5.879450859952455,27
CA60_glass_2_1_00-00-51,10.703264701707466,28
CA60_glass_2_1_00-00-51,4.810459794506554,29
CA60_glass_2_1_00-00-51,5.450806302564989,30
CA60_glass_2_1_00-00-51,12.839023280100248,31
CA60_glass_2_1_00-00-51,20.90690737498517,32
CA60_glass_2_1_00-00-51,3.380446565179166,33
CA60_glass_2_1_00-00-51,1.6034865981688513,34
CA60_glass_2_1_00-00-51,4.927805326163687,35
CA60_glass_2_1_00-00-51,3.741468729060653,36
CA60_glass_2_1_00-00-51,8.568615229236473,37
CA60_glass_2_1_00-00-51,16.603809288632018,38
CA60_glass_2_1_00-00-51,12.87235701845076,39
CA60_glass_2_1_00-00-51,9.102130937600782,40
CA60_glass_2_1_00-00-51,11.67355864065783,41
CA60_glass_2_1_00-00-51,2.137982130891801,42
CA60_glass_2_1_00-00-51,4.275964261783603,43
CA60_glass_2_1_00-00-51,13.405079763320966,44
CA60_glass_2_1_00-00-51,8.03522975634043,45
CA60_glass_2_1_00-00-51,12.580530707145783,46
CA60_glass_2_1_00-00-51,16.04377176742465,47
CA60_glass_2_1_00-00-51,21.48645449564161,48
CA60_glass_2_1_00-00-51,3.741468729060653,49
CA60_glass_2_1_00-00-51,3.2512093990589483,50
CA60_glass_2_1_00-00-51,7.502002297830609,51
CA60_glass_2_1_00-00-51,4.407563075675011,52
CA60_glass_2_1_00-00-51,11.018907689187524,53
CA60_glass_2_1_00-00-51,5.903696120998815,54
CA60_glass_2_1_00-00-51,5.903696120998815,55
CA60_glass_2_1_00-00-51,2.7254031512824946,56
